Time (UTC),09/02/25,09/03/25,09/04/25,09/05/25,09/06/25,09/07/25,09/08/25,09/09/25,09/10/25,09/11/25,09/12/25,09/13/25,09/14/25,09/15/25,09/16/25,09/17/25,09/18/25
00:00,,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.39999999999999997,0.0
00:30,,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.06666666666666667
02:00,,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.0,0.19999999999999998,0.13333333333333333,0.39999999999999997,0.06666666666666667,0.0
02:30,,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.19999999999999998,0.0,0.3333333333333333,0.3333333333333333,0.0,4.466666666666667,0.06666666666666667,0.0
03:00,,0.0,15.266666666666666,3.4666666666666663,56.93333333333333,7.266666666666667,0.0,4.866666666666667,0.0,13.533333333333333,20.53333333333333,37.13333333333333,68.66666666666667,0.06666666666666667,0.9333333333333332,69.60000000000001,37.266666666666666
03:30,,65.13333333333333,155.0,47.86666666666667,146.66666666666666,1.5333333333333332,3.0666666666666664,3.266666666666667,9.133333333333333,16.333333333333332,0.26666666666666666,3.933333333333333,5.866666666666667,1.5999999999999999,0.13333333333333333,8.333333333333334,1.1333333333333333
04:00,,43.93333333333334,127.86666666666667,17.866666666666664,6.066666666666666,3.0,3.1999999999999997,0.0,0.7333333333333334,3.733333333333333,4.733333333333333,3.8666666666666667,2.533333333333333,0.0,0.0,2.6,0.0
04:30,,5.533333333333334,26.46666666666667,14.6,0.19999999999999998,0.0,0.5333333333333333,0.0,4.0,2.533333333333333,0.39999999999999997,0.0,0.13333333333333333,0.06666666666666667,0.0,5.333333333333333,0.0
05:00,,0.39999999999999997,2.6,0.06666666666666667,4.066666666666666,0.13333333333333333,1.5999999999999999,0.0,0.4666666666666666,1.1333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.0,3.6,2.3333333333333335,0.06666666666666667
05:30,,0.0,4.466666666666667,1.9333333333333333,0.13333333333333333,0.39999999999999997,2.466666666666667,0.0,0.0,5.066666666666666,0.0,0.0,0.0,0.5333333333333333,2.466666666666667,0.0,0.0
06:00,,2.3333333333333335,0.5333333333333333,0.9333333333333332,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.6,0.13333333333333333,0.0,0.7999999999999999,1.0666666666666667,7.533333333333334,0.0
06:30,,0.13333333333333333,0.0,2.4,0.0,3.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,0.0,0.19999999999999998,
07:00,,1.5999999999999999,1.6666666666666667,0.8000000000000002,0.0,0.06666666666666667,0.13333333333333333,1.2,0.06666666666666667,0.39999999999999997,0.19999999999999998,0.0,0.0,0.0,0.0,6.866666666666667,
07:30,,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,1.2666666666666666,0.06666666666666667,0.0,0.0,1.1333333333333333,
08:00,,0.0,0.0,0.0,0.0,0.7999999999999999,0.06666666666666667,0.0,0.0,0.0,0.6666666666666666,0.13333333333333333,0.0,0.0,0.0,6.066666666666666,
08:30,,0.19999999999999998,1.5333333333333332,0.0,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.06666666666666667,0.13333333333333333,1.7333333333333334,0.0,
09:00,,3.6666666666666665,2.1999999999999997,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,
09:30,,0.06666666666666667,0.7999999999999999,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,6.466666666666668,0.0,0.13333333333333333,0.6,
10:00,,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,
10:30,,0.20000000000000004,4.133333333333334,6.3999999999999995,0.0,0.39999999999999997,0.06666666666666667,0.0,0.0,0.7333333333333334,0.0,2.6,0.0,0.0,0.0,0.6666666666666666,
