KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,23040.0,0.6047539334421097,2.3115,2.3284,22890.0,26891.0,Nyctalus leisleri,0.263,0.336,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_202000.WAV,recover-20250918,UBNA_033,Central Pond
LF,23040.0,1.3907089596310238,44.091499999999996,44.1088,22890.0,26497.0,Nyctalus leisleri,0.386,0.48,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_202000.WAV,recover-20250918,UBNA_033,Central Pond
LF,23040.0,0.4048467064310005,51.2525,51.2667,22890.0,27218.0,Nyctalus leisleri,0.277,0.403,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_202000.WAV,recover-20250918,UBNA_033,Central Pond
HF,42240.0,7.023906723071724,80.9645,80.9786,41796.0,46577.0,Pipistrellus pipistrellus,0.273,0.34,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_202000.WAV,recover-20250918,UBNA_033,Central Pond
HF,42240.0,5.865826785839135,103.4645,103.47579999999999,41796.0,46099.0,Pipistrellus pipistrellus,0.194,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_202000.WAV,recover-20250918,UBNA_033,Central Pond
HF,65280.0,-1.032842785488886,139.1055,139.124,64140.0,68887.0,Pipistrellus pygmaeus,0.29,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_202000.WAV,recover-20250918,UBNA_033,Central Pond
HF,65280.0,-7.497696157642654,158.2735,158.2893,63281.0,67407.0,Pipistrellus pygmaeus,0.294,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_202000.WAV,recover-20250918,UBNA_033,Central Pond
HF,48960.0,7.890647222150601,64.0715,64.0759,38359.0,65006.0,Myotis brandtii,0.204,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_203000.WAV,recover-20250918,UBNA_033,Central Pond
HF,65280.0,6.226521990703766,232.0785,232.0914,63281.0,67519.0,Pipistrellus pygmaeus,0.412,0.439,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_204000.WAV,recover-20250918,UBNA_033,Central Pond
LF,23040.0,17.960429219345922,242.3175,242.3318,22890.0,25045.0,Nyctalus leisleri,0.378,0.396,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_204000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,6.536668285248053,242.8325,242.8479,25468.0,30249.0,Nyctalus leisleri,0.213,0.305,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_204000.WAV,recover-20250918,UBNA_033,Central Pond
LF,31680.0,6.247919295178205,254.1935,254.2074,30625.0,35161.0,Nyctalus leisleri,0.177,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_204000.WAV,recover-20250918,UBNA_033,Central Pond
HF,48960.0,14.697119776947261,65.0705,65.0811,48671.0,51749.0,Pipistrellus pipistrellus,0.236,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_205000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,7.515519251217876,171.9185,171.9321,25468.0,29790.0,Nyctalus leisleri,0.286,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_205000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,6.655719904931593,209.0485,209.069,24609.0,28439.0,Nyctalus leisleri,0.278,0.358,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_205000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,15.354549181570842,212.5375,212.5506,24609.0,28622.0,Nyctalus leisleri,0.335,0.371,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_205000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,11.457171269641009,230.5475,230.5592,25468.0,30313.0,Nyctalus leisleri,0.252,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_205000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,9.194924698585629,246.3675,246.3817,25468.0,30756.0,Nyctalus leisleri,0.22,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_205000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,6.789313548782646,59.7335,59.7506,25468.0,28105.0,Nyctalus leisleri,0.429,0.462,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_210000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,20.77427480006769,75.5685,75.5829,25468.0,28986.0,Nyctalus leisleri,0.312,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_211000.WAV,recover-20250918,UBNA_033,Central Pond
HF,53760.0,29.595901200419682,76.6255,76.64189999999999,53828.0,62878.0,Pipistrellus pygmaeus,0.313,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_211000.WAV,recover-20250918,UBNA_033,Central Pond
LF,24000.0,4.420631912851917,33.5745,33.5957,22890.0,27178.0,Nyctalus leisleri,0.247,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_212000.WAV,recover-20250918,UBNA_033,Central Pond
LF,24000.0,1.0303822939155622,78.89750000000001,78.9143,22890.0,26549.0,Nyctalus leisleri,0.277,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_212000.WAV,recover-20250918,UBNA_033,Central Pond
LF,25920.0,5.805332374254348,93.1165,93.1328,25468.0,28136.0,Nyctalus leisleri,0.273,0.363,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_212000.WAV,recover-20250918,UBNA_033,Central Pond
HF,47040.0,7.689105074719417,97.1095,97.1175,46953.0,50402.0,Pipistrellus pipistrellus,0.288,0.408,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_212000.WAV,recover-20250918,UBNA_033,Central Pond
HF,45120.0,9.429702996096736,278.8765,278.883,44375.0,51142.0,Pipistrellus pipistrellus,0.33,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_212000.WAV,recover-20250918,UBNA_033,Central Pond
LF,24960.0,1.3190374618531893,288.9365,288.9457,23750.0,31682.0,Nyctalus leisleri,0.091,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_213000.WAV,recover-20250918,UBNA_033,Central Pond
LF,19200.0,4.07489344214787,175.3015,175.32659999999998,18593.0,21288.0,Nyctalus noctula,0.271,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_215000.WAV,recover-20250918,UBNA_033,Central Pond
LF,19200.0,4.012616164660157,257.4715,257.4961,18593.0,21495.0,Nyctalus noctula,0.212,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_215000.WAV,recover-20250918,UBNA_033,Central Pond
LF,19200.0,13.610191666836801,292.3925,292.4145,18593.0,21448.0,Nyctalus noctula,0.194,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_215000.WAV,recover-20250918,UBNA_033,Central Pond
LF,23040.0,2.5013312833506185,43.9445,43.9504,22031.0,35474.0,Plecotus austriacus,0.231,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_220000.WAV,recover-20250918,UBNA_033,Central Pond
LF,19200.0,9.26279474112242,46.7605,46.778800000000004,18593.0,22926.0,Nyctalus noctula,0.229,0.342,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_220000.WAV,recover-20250918,UBNA_033,Central Pond
LF,19200.0,2.2997668269245706,88.54050000000001,88.56360000000001,19453.0,22258.0,Nyctalus noctula,0.248,0.335,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_220000.WAV,recover-20250918,UBNA_033,Central Pond
LF,19200.0,8.888001599965687,127.8395,127.8664,18593.0,21965.0,Nyctalus noctula,0.254,0.341,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_220000.WAV,recover-20250918,UBNA_033,Central Pond
LF,19200.0,11.163948837119708,145.1615,145.1867,17734.0,20338.0,Nyctalus noctula,0.244,0.332,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_220000.WAV,recover-20250918,UBNA_033,Central Pond
LF,19200.0,9.494119067677302,162.4485,162.4706,19453.0,21375.0,Nyctalus noctula,0.237,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250918/UBNA_033/20250902_220000.WAV,recover-20250918,UBNA_033,Central Pond
