Time (UTC),09/02/25,09/03/25,09/04/25,09/05/25,09/06/25,09/07/25,09/08/25,09/09/25,09/10/25,09/11/25,09/12/25,09/13/25,09/14/25,09/15/25,09/16/25,09/17/25,09/18/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,6.666666666666667,0.0,6.266666666666667,0.6,0.26666666666666666,1.4000000000000001,1.0,0.4666666666666666,0.0,0.13333333333333333,0.0,4.8,0.0,8.866666666666667,0.39999999999999997
03:30,,2.3333333333333335,1.7333333333333334,2.3333333333333335,8.866666666666665,11.466666666666667,0.0,5.866666666666667,0.5333333333333333,0.0,0.39999999999999997,2.2666666666666666,1.8666666666666665,2.8666666666666667,1.6666666666666667,6.533333333333334,2.8000000000000003
04:00,,0.20000000000000004,4.733333333333333,0.6,5.666666666666667,8.333333333333334,2.7999999999999994,1.2,0.0,2.1333333333333333,0.13333333333333333,0.0,8.933333333333332,0.0,3.466666666666667,0.9333333333333332,0.6666666666666666
04:30,,1.8,2.9333333333333336,0.13333333333333333,0.0,4.866666666666667,0.0,1.8666666666666665,3.133333333333333,3.8000000000000003,0.0,0.0,0.0,0.0,0.0,1.9333333333333333,0.0
05:00,,0.0,0.06666666666666667,0.0,4.733333333333333,0.0,0.0,0.0,0.0,3.6,3.266666666666667,2.8000000000000003,0.0,0.0,0.0,0.0,0.0
05:30,,3.4,14.800000000000002,3.733333333333333,0.0,2.6666666666666665,0.0,0.0,3.066666666666667,0.13333333333333333,6.6000000000000005,0.0,1.5999999999999999,0.0,0.0,0.0,0.0
06:00,,0.0,0.26666666666666666,4.266666666666667,0.06666666666666667,1.3333333333333333,0.0,6.3999999999999995,0.0,0.0,5.8,3.533333333333333,2.8000000000000003,0.0,0.0,0.0,0.0
06:30,,1.1333333333333333,0.0,0.06666666666666667,5.6000000000000005,1.2666666666666666,0.0,0.0,0.0,0.19999999999999998,9.6,0.0,3.266666666666667,0.0,0.0,0.0,
07:00,,2.8666666666666667,0.0,0.0,6.666666666666667,3.6,0.0,0.3333333333333333,2.1333333333333333,2.533333333333333,0.0,0.0,7.6000000000000005,0.0,0.0,0.13333333333333333,
07:30,,0.0,3.1999999999999997,0.0,0.0,2.733333333333333,0.0,0.0,0.0,0.0,0.9333333333333332,0.06666666666666667,4.266666666666667,0.0,0.0,0.0,
08:00,,0.0,0.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,11.6,0.0,0.0,0.0,
08:30,,2.6,0.13333333333333333,0.0,0.19999999999999998,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,3.6666666666666665,0.0,
09:00,,0.13333333333333333,0.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,4.6000000000000005,
09:30,,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,0.0,0.0,9.133333333333333,0.0,0.26666666666666666,0.0,5.666666666666667,0.0,
10:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0666666666666664,0.0,
10:30,,0.5333333333333333,0.0,0.06666666666666667,0.0,0.0,4.6000000000000005,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.733333333333333,
11:00,,0.0,0.0,5.266666666666667,0.0,2.5,1.2666666666666666,0.0,2.066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,0.0,0.0,1.3333333333333333,
12:30,,0.0,0.0,2.8000000000000003,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
