,KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
26,LF,24960.0,0.994823048441593,0.5605,0.5684,24609,33654,Plecotus austriacus,0.006,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
27,LF,23040.0,1.0017355916215265,0.5725,0.5808,23750,31844,Plecotus austriacus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
28,HF,38400.0,0.9962818482731882,0.5775,0.5882,37500,42502,Pipistrellus nathusii,0.016,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
29,LF,22080.0,0.4071732178247668,0.5805,0.5923,22031,26883,Nyctalus leisleri,0.011,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
30,HF,75840.0,0.3199042693745726,0.6015,0.6394,68437,81930,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
31,HF,73920.0,0.4412214019809212,0.6395,0.676,68437,82408,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
32,LF,16320.0,1.4645960467066141,0.6535,0.6621,14296,20616,Plecotus auritus,0.011,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
33,LF,26880.0,0.21304628927361496,0.6595,0.6674,25468,38321,Eptesicus serotinus,0.008,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
34,HF,36480.0,1.987652914736022,0.6805,0.6903,32343,44132,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
35,LF,28800.0,0.3024439786804771,0.7245,0.7325,28046,41205,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
36,LF,28800.0,2.1970948701836357,0.7415,0.7495,28046,40452,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
37,LF,26880.0,0.24953637921794236,0.7765,0.7877,25468,29682,Nyctalus leisleri,0.011,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
38,HF,69120.0,0.2153917326897027,0.7795,0.8191,68437,82558,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
39,HF,72000.0,0.268301977078571,0.8405,0.8746,68437,81657,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
40,LF,26880.0,0.1991127654860475,0.8525,0.8599,28046,42487,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
41,HF,72000.0,0.293157260888902,0.8795,0.9147,68437,81902,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
42,HF,71040.0,0.36040842146876206,0.8965,0.9335,68437,82120,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
43,HF,41280.0,0.6055038523003105,0.8985,0.9046,36640,44800,Barbastellus barbastellus,0.01,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
44,LF,24960.0,0.5359803564573664,0.8995,0.9063,24609,39738,Plecotus austriacus,0.009,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
45,LF,25920.0,0.3094817095877938,0.9355,0.9422,24609,34987,Plecotus austriacus,0.008,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
46,HF,75840.0,0.547185877496953,0.9545,0.9913,68437,81874,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
47,LF,29760.0,0.11718084981044297,0.9565,0.9661,28046,36128,Eptesicus serotinus,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
48,LF,23040.0,0.09621051715565407,0.9685,0.9749,24609,35417,Plecotus austriacus,0.009,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
49,HF,51840.0,0.5674756912719319,0.9875,0.9996,49531,54128,Pipistrellus pipistrellus,0.017,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
50,HF,80640.0,1.0582412470651117,1.0115,1.0485,68437,82296,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
51,LF,25920.0,2.0496567134435772,1.0565,1.0637,25468,38094,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
52,HF,77760.0,0.38458020363892614,1.0925,1.128,68437,81297,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
53,LF,22080.0,0.24904068725415174,1.1105,1.1236,22031,25984,Nyctalus leisleri,0.016,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
54,HF,75840.0,0.1928323087428865,1.2035,1.2415,68437,82297,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
55,HF,41280.0,0.005271798710135368,1.2325,1.2421,37500,43746,Barbastellus barbastellus,0.005,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
56,LF,27840.0,1.2444336208842566,1.2395,1.2464,27187,40901,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
57,LF,28800.0,0.4873372860645405,1.2575,1.2642,28046,42115,Eptesicus serotinus,0.007,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
58,LF,32640.0,0.21100607353015557,1.3115,1.3219,28906,34386,Eptesicus serotinus,0.014,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
59,HF,81600.0,0.1374632505418499,1.3535,1.3909,68437,82584,Rhinolophus ferrumequinum,0.037,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
60,LF,26880.0,0.5013572571645699,1.3715,1.3789,26328,39566,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
61,HF,73920.0,0.09892766237230115,1.3835,1.4157,68437,81029,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
62,HF,73920.0,0.4909550468473981,1.3945,1.4341,68437,82079,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
63,HF,77760.0,0.17986047682642434,1.4015,1.4414,68437,82670,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
64,LF,24000.0,0.9210862883290204,1.4115,1.4182,24609,35318,Plecotus austriacus,0.009,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
65,HF,69120.0,0.8962264800476285,1.4335,1.4717,68437,82152,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
66,LF,23040.0,1.5489501039879225,1.4455,1.4566,22890,27263,Nyctalus leisleri,0.012,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
67,HF,72000.0,1.1948343839838587,1.4465,1.4871,68437,82226,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
68,LF,25920.0,0.24581669179764373,1.4695,1.4801,25468,31969,Eptesicus serotinus,0.009,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
69,LF,25920.0,0.4016411256597153,1.5105,1.5173,26328,37973,Eptesicus serotinus,0.008,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
70,HF,71040.0,0.15896348675820612,1.5235,1.5607,68437,82028,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
71,LF,24000.0,1.0463829978078718,1.5735,1.5815,24609,33804,Plecotus austriacus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
72,HF,81600.0,0.3859259020661422,1.5745,1.6119,68437,82602,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
73,LF,33600.0,0.039766910594436204,1.5965,1.6026,28906,42986,Eptesicus serotinus,0.005,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
74,LF,25920.0,0.2471768012573933,1.6115,1.6182,26328,41579,Eptesicus serotinus,0.006,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
75,HF,69120.0,0.09581536664733165,1.6515,1.6896,68437,81491,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
76,HF,72000.0,0.11037214824195482,1.6745,1.712,68437,82322,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
77,LF,37440.0,0.37283632543422507,1.7165,1.723,27187,41986,Eptesicus serotinus,0.007,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
78,LF,28800.0,1.2958460608958946,1.7365,1.7448,26328,35276,Eptesicus serotinus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
79,HF,72960.0,0.29406994594813346,1.7505,1.7859,68437,81696,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
80,HF,72960.0,0.23886724636482054,1.7595,1.7911,68437,81527,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
81,LF,30720.0,0.7427707738387053,1.7835,1.7925,28906,37687,Eptesicus serotinus,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
82,HF,58560.0,1.1721652614445657,1.7945,1.8099,57265,63070,Pipistrellus pygmaeus,0.02,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
83,HF,71040.0,0.1804962532348316,1.8345,1.8744,68437,82718,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
84,LF,28800.0,0.22959469504972962,1.8415,1.8492,26328,38463,Eptesicus serotinus,0.006,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
85,LF,24960.0,0.6722565005680347,1.8655,1.8728,25468,37969,Plecotus austriacus,0.006,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
86,LF,25920.0,0.03587137244770229,1.8765,1.8873,26328,32722,Eptesicus serotinus,0.01,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
87,HF,78720.0,0.3776827802856303,1.8815,1.9205,68437,82354,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
88,LF,27840.0,0.764392828604302,1.9015,1.9101,28046,40635,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
89,LF,38400.0,0.008935870667173497,1.9035,1.9132,34921,41698,Barbastellus barbastellus,0.005,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
90,LF,32640.0,0.7254847157122868,1.9225,1.9364,32343,37812,Eptesicus serotinus,0.012,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
91,HF,70080.0,0.16770310378651143,1.9455,1.9842,68437,82321,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
92,LF,33600.0,0.6601851631727785,1.9535,1.96,28046,41834,Eptesicus serotinus,0.005,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
93,LF,38400.0,1.030541295356728,1.9805,1.9886,28046,39422,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
94,HF,69120.0,0.35379401155292356,2.0015,2.0312,68437,78211,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
95,LF,24960.0,0.4013828630916699,2.0015,2.0113,25468,35372,Eptesicus serotinus,0.012,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
96,LF,30720.0,0.843714703715768,2.0105,2.0183,28046,40942,Eptesicus serotinus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
97,HF,75840.0,0.2724270099861382,2.0435,2.0797,68437,81450,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
98,HF,72960.0,0.24984558860092615,2.0825,2.1172,68437,81409,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
99,LF,28800.0,0.018761175923480963,2.1205,2.1297,28046,38894,Eptesicus serotinus,0.009,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
100,HF,37440.0,0.4251144083113018,2.1225,2.1285,34062,47843,Myotis daubentonii,0.008,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
101,HF,72000.0,0.10605070699039187,2.1475,2.1891,68437,82436,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
102,HF,69120.0,0.06724605038221618,2.1675,2.2046,68437,81966,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
103,LF,28800.0,1.4841708006505692,2.1745,2.1843,27187,33820,Eptesicus serotinus,0.015,0.036,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
104,LF,30720.0,0.022273078071900904,2.1925,2.1995,27187,41309,Eptesicus serotinus,0.005,0.02,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
105,HF,71040.0,0.6909620989320973,2.2395,2.2749,68437,82377,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
106,LF,28800.0,0.4114139074633478,2.2675,2.2756,28046,40089,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
107,HF,75840.0,0.010797850471720615,2.3345,2.3708,68437,81826,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
108,LF,26880.0,0.3796586531576421,2.3435,2.3496,27187,41545,Eptesicus serotinus,0.005,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
109,HF,73920.0,0.6170106850404029,2.3585,2.3987,68437,82683,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
110,LF,24000.0,0.47767336122663406,2.5295,2.5378,23750,31910,Plecotus austriacus,0.009,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
111,HF,79680.0,0.0055906224183495425,2.5355,2.5737,68437,82195,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
112,LF,22080.0,0.46281291293159044,2.5455,2.5564,22031,26621,Nyctalus leisleri,0.011,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
113,LF,27840.0,0.6955282161650556,2.5585,2.5677,28046,35688,Eptesicus serotinus,0.01,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
114,LF,23040.0,0.27356565476702227,2.5735,2.584,22890,28367,Nyctalus leisleri,0.009,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
115,HF,73920.0,0.47579203144650667,2.5885,2.6292,68437,83247,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
116,HF,70080.0,0.10122788020574829,2.6565,2.6941,68437,82072,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
117,LF,27840.0,0.8534440186594615,2.7005,2.7076,27187,40628,Eptesicus serotinus,0.006,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
118,HF,39360.0,1.24534964158393,2.7365,2.7502,38359,41821,Pipistrellus nathusii,0.016,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
119,HF,41280.0,0.9426681633826274,2.7565,2.7657,38359,45739,Barbastellus barbastellus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
120,LF,27840.0,1.629222277385865,2.7915,2.8019,28046,35302,Eptesicus serotinus,0.012,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
121,HF,70080.0,0.5541151763873972,2.7945,2.8338,68437,82348,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
122,LF,23040.0,1.284682692367086,2.7965,2.8046,23750,32562,Plecotus austriacus,0.011,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
123,HF,74880.0,0.023296250107201683,2.8945,2.9309,68437,82041,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
124,HF,69120.0,0.33180365725543015,2.9175,2.9545,68437,82231,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
125,LF,25920.0,0.9515241925842749,2.9385,2.946,26328,35819,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
126,HF,72000.0,0.46289730835734755,2.9505,2.9879,68437,81901,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
127,HF,71040.0,0.09215713202937231,2.9765,3.0133,68437,81535,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
128,LF,27840.0,0.47380161070757953,2.9935,3.0025,28046,37121,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
129,HF,70080.0,0.28698576950971166,2.9965,3.034,68437,82065,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
130,HF,52800.0,2.478326951605922,2.9965,3.0049,50390,56958,Pipistrellus pipistrellus,0.027,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
131,HF,70080.0,0.0574053831391879,3.0085,3.0478,68437,82218,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
132,HF,78720.0,0.3422927815549362,3.0465,3.0875,68437,82144,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
133,HF,52800.0,1.151133286419726,3.0855,3.0946,50390,55942,Pipistrellus pipistrellus,0.018,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
134,LF,25920.0,0.5501704707512572,3.1065,3.1163,26328,34773,Eptesicus serotinus,0.013,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
135,LF,23040.0,0.986024337652383,3.1235,3.1322,22890,29891,Plecotus austriacus,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
136,LF,22080.0,0.6220263985332699,3.1325,3.1441,22031,25570,Nyctalus leisleri,0.012,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
137,HF,72960.0,0.4289772315317855,3.1385,3.1748,68437,81541,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
