Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
LF	1.0910291666666665	24000.0	23040.0	0.1885909535415812	1.0875	1.0992	22031	26304	Nyctalus leisleri	0.014	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	25	Waveform 1	1
LF	1.1254083333333331	18000.0	19200.0	8.172554795809523	1.1235	1.1358	18593	24007	Nyctalus noctula	0.01	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	26	Waveform 1	1
HF	1.2357749999999998	54000.0	48960.0	0.3164182692332393	1.2325	1.2411	48671	55528	Pipistrellus pipistrellus	0.021	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	27	Waveform 1	1
LF	1.2980208333333334	24000.0	22080.0	-0.3063256321649355	1.2965	1.307	21171	25886	Nyctalus leisleri	0.01	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	28	Waveform 1	1
LF	1.3251541666666664	30000.0	24960.0	-0.3487638159101009	1.3195	1.3317	25468	32007	Eptesicus serotinus	0.013	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	29	Waveform 1	1
HF	1.3633166666666667	72000.0	70080.0	0.1718933045622748	1.3285	1.3671	68437	82508	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	30	Waveform 1	1
LF	1.3443375	18000.0	21120.0	1.8762619639525424	1.3425	1.3486	14296	29443	Plecotus auritus	0.047	0.057	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	31	Waveform 1	1
HF	1.3798125	54000.0	50880.0	0.4985813571719882	1.3775	1.3875	50390	55292	Pipistrellus pipistrellus	0.047	0.052	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	32	Waveform 1	1
HF	1.4128541666666667	78000.0	75840.0	-0.6253693161302433	1.4115	1.4525	68437	82586	Rhinolophus ferrumequinum	0.04	0.04	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	33	Waveform 1	1
HF	1.4911875	78000.0	72000.0	0.343759255032027	1.4575	1.4965	68437	82684	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	34	Waveform 1	1
HF	1.5282125	72000.0	71040.0	0.0330767728923738	1.5085	1.5501	68437	83574	Rhinolophus ferrumequinum	0.029	0.029	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	35	Waveform 1	1
LF	1.5635500000000002	24000.0	23040.0	1.3595244285204633	1.5615	1.5722	23750	28955	Nyctalus leisleri	0.015	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	36	Waveform 1	1
LF	1.5822083333333332	24000.0	26880.000000000004	-0.3263675680370082	1.5775	1.587	25468	33295	Eptesicus serotinus	0.01	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	37	Waveform 1	1
LF	1.5983541666666663	30000.0	27839.999999999996	0.5627163307924106	1.5955	1.6035	27187	40297	Eptesicus serotinus	0.008	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	38	Waveform 1	1
HF	1.6564458333333336	48000.0	48960.0	2.3314373827738084	1.6545	1.6602	47812	56185	Pipistrellus pipistrellus	0.025	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	39	Waveform 1	1
LF	1.7113041666666664	24000.0	23040.0	1.0659126072325429	1.7025	1.7133	22890	27853	Nyctalus leisleri	0.012	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	40	Waveform 1	1
HF	1.732025	48000.0	47040.0	3.5704216337166974	1.7295	1.7371	46953	51351	Pipistrellus pipistrellus	0.388	0.428	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	41	Waveform 1	1
HF	1.7804125000000002	78000.0	71040.0	0.7038547189427847	1.7615	1.8039	68437	83835	Rhinolophus ferrumequinum	0.038	0.038	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	42	Waveform 1	1
LF	1.8162041666666664	30000.0	26880.000000000004	-0.6372065927855863	1.8085	1.8204	27187	34781	Eptesicus serotinus	0.019	0.034	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	43	Waveform 1	1
LF	1.8368375	24000.0	23040.0	0.3846747158045641	1.8325	1.8431	23750	30095	Nyctalus leisleri	0.01	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	44	Waveform 1	1
LF	1.9105458333333336	24000.0	24960.0	0.9430727966945742	1.9095	1.9161	23750	34469	Plecotus austriacus	0.012	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	45	Waveform 1	1
LF	2.0036	30000.0	26880.000000000004	-0.3474550385236512	2.0015	2.0104	27187	36918	Nyctalus leisleri	0.008	0.028	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	46	Waveform 1	1
HF	2.0219875	72000.0	72000.0	-0.7847663079324395	2.0015	2.0327	68437	79716	Rhinolophus ferrumequinum	0.06	0.06	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	47	Waveform 1	1
HF	2.052166666666667	78000.0	71040.0	0.1862555226120249	2.0495	2.087	68437	82316	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	48	Waveform 1	1
LF	2.1136625000000007	24000.0	23040.0	1.0373357930246996	2.1135	2.1204	23750	40152	Myotis nattereri	0.01	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	49	Waveform 1	1
HF	2.1595625000000007	48000.0	47040.0	-0.1480545637523262	2.1575	2.1625	39218	67737	Myotis bechsteinii	0.011	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	50	Waveform 1	1
HF	2.212616666666667	78000.0	71040.0	0.0849834948484191	2.1755	2.2153	68437	82413	Rhinolophus ferrumequinum	0.036	0.036	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	51	Waveform 1	1
LF	2.225316666666667	24000.0	22080.0	1.0868734107054918	2.2155	2.2266	22031	27472	Nyctalus leisleri	0.01	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	52	Waveform 1	1
LF	2.2737875	18000.0	21120.0	2.2653113086524437	2.2715	2.2789	16015	25512	Plecotus auritus	0.024	0.041	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	53	Waveform 1	1
LF	2.298979166666667	24000.0	23040.0	0.3060528756543659	2.2895	2.3005	24609	29519	Nyctalus leisleri	0.01	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	54	Waveform 1	1
HF	2.3130666666666673	78000.0	70080.0	1.0946345715746482	2.3105	2.3481	68437	82264	Rhinolophus ferrumequinum	0.028	0.028	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	55	Waveform 1	1
HF	2.327033333333333	54000.0	52800.00000000001	1.583638745883842	2.3215	2.3328	49531	57576	Pipistrellus pipistrellus	0.025	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	56	Waveform 1	1
HF	2.3561875	42000.0	38400.0	0.5384017202939997	2.3505	2.3615	36640	44678	Pipistrellus nathusii	0.007	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	57	Waveform 1	1
LF	2.3825916666666664	24000.0	23040.0	1.3659412335128995	2.3825	2.3902	22890	30958	Plecotus austriacus	0.015	0.029	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	58	Waveform 1	1
LF	2.4319291666666665	18000.0	17280.0	5.433548833732166	2.4305	2.4373	13437	25179	Plecotus auritus	0.035	0.043	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	59	Waveform 1	1
LF	2.473920833333334	24000.0	23040.0	-0.1576107172856332	2.4725	2.4796	23750	32720	Plecotus austriacus	0.014	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	60	Waveform 1	1
LF	2.5032833333333335	24000.0	24000.0	0.6872191933050071	2.4985	2.5053	24609	35910	Plecotus austriacus	0.01	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	61	Waveform 1	1
LF	2.5219458333333336	24000.0	23040.0	0.131861065029488	2.5195	2.5317	23750	28427	Nyctalus leisleri	0.015	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	62	Waveform 1	1
HF	2.5994375	78000.0	70080.0	0.6635530250836204	2.5705	2.609	68437	82586	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	63	Waveform 1	1
HF	2.662504166666667	48000.0	48960.0	4.2214184341179575	2.6585	2.6671	46093	50384	Pipistrellus pipistrellus	0.12	0.128	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	64	Waveform 1	1
LF	2.6931291666666666	24000.0	24000.0	-0.017348833554035	2.6925	2.7001	23750	37669	Plecotus austriacus	0.012	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	65	Waveform 1	1
HF	2.7964583333333333	48000.0	48960.0	2.1430998166769673	2.7935	2.7995	46093	53707	Pipistrellus pipistrellus	0.093	0.098	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	66	Waveform 1	1
HF	2.8532750000000004	78000.0	70080.0	-0.030649233484837	2.8365	2.8701	68437	81360	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	67	Waveform 1	1
LF	2.86845	18000.0	17280.0	2.9577854734200626	2.8675	2.8793	15156	20090	Nyctalus noctula	0.016	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	68	Waveform 1	1
HF	2.8976916666666663	78000.0	74880.0	0.5425288641397207	2.8905	2.9331	68437	83671	Rhinolophus ferrumequinum	0.039	0.039	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	69	Waveform 1	1
HF	2.9339916666666666	48000.0	47040.0	2.9223639395426364	2.9295	2.9363	46093	55027	Pipistrellus pipistrellus	0.054	0.059	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	70	Waveform 1	1
HF	3.007870833333333	78000.0	72000.0	-0.528186280118841	3.0075	3.0419	68437	81673	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	71	Waveform 1	1
HF	3.0558333333333336	78000.0	69120.0	0.9989943913315384	3.0495	3.095	68437	83487	Rhinolophus ferrumequinum	0.029	0.029	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	72	Waveform 1	1
HF	3.132975	78000.0	78720.0	0.54486128211509	3.1075	3.1464	68437	82552	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	73	Waveform 1	1
LF	3.166633333333334	30000.0	24000.0	0.1954954403005072	3.1665	3.1727	24609	40224	Plecotus austriacus	0.013	0.034	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	74	Waveform 1	1
HF	3.2018500000000008	78000.0	81600.0	-0.0685580374037336	3.1815	3.2194	68437	81528	Rhinolophus ferrumequinum	0.029	0.029	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	75	Waveform 1	1
LF	3.2282541666666664	24000.0	24000.0	0.3858318269276576	3.2245	3.2351	23750	30970	Nyctalus leisleri	0.01	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	76	Waveform 1	1
HF	3.2602333333333333	72000.0	70080.0	0.4808376841024622	3.2255	3.2636	68437	82093	Rhinolophus ferrumequinum	0.031	0.031	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	77	Waveform 1	1
LF	3.3211333333333335	24000.0	23040.0	1.605341297278291	3.3155	3.3267	23750	28569	Nyctalus leisleri	0.011	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	78	Waveform 1	1
HF	3.3450125000000006	72000.0	81600.0	0.4144089550129176	3.3155	3.3543	68437	82018	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	79	Waveform 1	1
LF	3.3807750000000008	24000.0	23040.0	1.3123467826278894	3.3795	3.3901	22031	27104	Nyctalus leisleri	0.01	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	80	Waveform 1	1
LF	3.4095625000000003	30000.0	24000.0	1.3126468639300224	3.4095	3.4165	24609	39892	Plecotus austriacus	0.011	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	81	Waveform 1	1
LF	3.430554166666667	24000.0	24000.0	1.106111858962358	3.4295	3.4358	23750	39733	Plecotus austriacus	0.01	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	82	Waveform 1	1
LF	3.4490000000000007	24000.0	23040.0	-1.2889766347132503	3.4485	3.4555	23750	37797	Plecotus austriacus	0.008	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	83	Waveform 1	1
HF	3.4864875000000004	72000.0	70080.0	1.055456312679783	3.4855	3.5187	68437	80899	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	84	Waveform 1	1
HF	3.5267208333333335	72000.0	71040.0	1.196642724863234	3.4995	3.5403	68437	82970	Rhinolophus ferrumequinum	0.03	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	85	Waveform 1	1
LF	3.5028166666666665	24000.0	24000.0	1.3129871636940205	3.5025	3.5091	24609	36068	Plecotus austriacus	0.011	0.026	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	86	Waveform 1	1
LF	3.5491	36000.0	36480.0	-0.0571290403400152	3.5465	3.5549	30625	41597	Eptesicus serotinus	0.008	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	87	Waveform 1	1
HF	3.620566666666667	72000.0	73920.0	-0.326275557017072	3.5975	3.6356	68437	82509	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	88	Waveform 1	1
HF	3.6665791666666663	54000.0	52800.00000000001	1.3211657348300037	3.6605	3.6679	51250	58604	Pipistrellus pipistrellus	0.028	0.035	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	89	Waveform 1	1
HF	3.6989	48000.0	48960.0	0.7825647314428995	3.6935	3.7026	44375	54089	Pipistrellus pipistrellus	0.02	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	90	Waveform 1	1
LF	3.754295833333334	24000.0	22080.0	0.1196864998118888	3.7505	3.7631	21171	25203	Nyctalus leisleri	0.011	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	91	Waveform 1	1
HF	3.773587500000001	48000.0	46080.0	6.879404199032586	3.7705	3.7771	45234	54096	Pipistrellus pipistrellus	0.466	0.512	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	92	Waveform 1	1
LF	3.824558333333333	36000.0	27839.999999999996	0.731531654604676	3.8185	3.8249	25468	43646	Myotis nattereri	0.01	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	93	Waveform 1	1
LF	3.8397125	24000.0	23040.0	1.0231962880330037	3.8285	3.8401	23750	28703	Nyctalus leisleri	0.015	0.029	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	94	Waveform 1	1
HF	3.8646833333333337	48000.0	46080.0	0.991224432221136	3.8615	3.8699	46093	51396	Pipistrellus pipistrellus	0.024	0.026	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	95	Waveform 1	1
HF	3.8929875	78000.0	70080.0	0.6288597904137829	3.8875	3.9302	68437	83339	Rhinolophus ferrumequinum	0.031	0.031	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	96	Waveform 1	1
HF	3.914558333333334	48000.0	46080.0	8.649871245924507	3.9105	3.9154	45234	59565	Pipistrellus pipistrellus	0.266	0.355	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	97	Waveform 1	1
HF	4.025416666666667	72000.0	72960.0	1.3138235844560815	4.0015	4.0335	68437	79546	Rhinolophus ferrumequinum	0.024	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	98	Waveform 1	1
LF	4.0103375	24000.0	23040.0	0.8411883622953455	4.0015	4.0111	23750	30713	Nyctalus leisleri	0.015	0.038	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	99	Waveform 1	1
HF	4.045791666666667	54000.0	48000.0	2.6739581690470886	4.0445	4.051	46953	53999	Pipistrellus pipistrellus	0.046	0.048	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	100	Waveform 1	1
HF	4.095625	48000.0	48000.0	0.549625409041221	4.0925	4.0995	45234	54636	Pipistrellus pipistrellus	0.032	0.036	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220826_070000.WAV	101	Waveform 1	1
