Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	0.9269791666666668	72000.0	69120.0	-0.2421740255512342	0.9165	0.958	68437	82157	Rhinolophus ferrumequinum	0.031	0.031	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	33	Waveform 1	1
HF	0.9909458333333332	72000.0	72000.0	0.3158070640911062	0.9625	1.0012	68437	81874	Rhinolophus ferrumequinum	0.056	0.056	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	34	Waveform 1	1
HF	1.018829166666667	78000.0	72000.0	-0.1196344355898031	1.0065	1.0514	68437	83526	Rhinolophus ferrumequinum	0.052	0.052	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	35	Waveform 1	1
LF	1.058529166666667	30000.0	26880.000000000004	0.4504657037660267	1.0575	1.0647	27187	40099	Eptesicus serotinus	0.007	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	36	Waveform 1	1
HF	1.0995541666666664	72000.0	72960.0	-0.1280889840593523	1.0715	1.1103	68437	82141	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	37	Waveform 1	1
HF	1.1135333333333333	78000.0	72960.0	-0.0288954809385503	1.0935	1.1358	68437	82674	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	38	Waveform 1	1
HF	1.1390791666666669	72000.0	73920.0	0.0020482172145032	1.1345	1.1679	68437	80507	Rhinolophus ferrumequinum	0.022	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	39	Waveform 1	1
HF	1.179554166666667	78000.0	73920.0	0.3092207998736194	1.1795	1.2218	68437	82973	Rhinolophus ferrumequinum	0.028	0.028	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	40	Waveform 1	1
LF	1.1941791666666663	30000.0	29760.0	-0.3576022148153368	1.1925	1.2008	28906	38196	Eptesicus serotinus	0.008	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	41	Waveform 1	1
HF	1.2214083333333332	78000.0	81600.0	-0.3806107490580923	1.2205	1.2583	68437	81838	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	42	Waveform 1	1
HF	1.2365208333333333	72000.0	74880.0	-0.1810990489991839	1.2295	1.2695	68437	82550	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	43	Waveform 1	1
LF	1.2557791666666664	24000.0	24000.0	0.7117938636809635	1.2445	1.2572	22890	28705	Nyctalus leisleri	0.017	0.037	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	44	Waveform 1	1
LF	1.2801583333333333	30000.0	26880.000000000004	-0.3591414514611528	1.2725	1.2843	27187	34713	Eptesicus serotinus	0.017	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	45	Waveform 1	1
LF	1.3164375	30000.0	26880.000000000004	0.1318558067942205	1.3135	1.3255	27187	33060	Eptesicus serotinus	0.015	0.028	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	46	Waveform 1	1
HF	1.356275	72000.0	70080.0	0.4525901647363652	1.3325	1.3731	68437	82484	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	47	Waveform 1	1
HF	1.3759041666666665	78000.0	74880.0	0.6078137203304114	1.3395	1.3787	68437	82442	Rhinolophus ferrumequinum	0.021	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	48	Waveform 1	1
HF	1.4322333333333332	78000.0	72960.0	-0.2343985252118642	1.4275	1.4676	68437	82844	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	49	Waveform 1	1
LF	1.4797083333333334	30000.0	27839.999999999996	0.3082314836700595	1.4795	1.49	27187	34376	Eptesicus serotinus	0.018	0.034	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	50	Waveform 1	1
HF	1.5025375	72000.0	72000.0	0.2475058192012952	1.4925	1.5324	68437	82752	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	51	Waveform 1	1
HF	1.558266666666667	78000.0	79680.0	-0.2718469123225743	1.5235	1.5639	68437	81922	Rhinolophus ferrumequinum	0.031	0.031	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	52	Waveform 1	1
HF	1.5779583333333331	78000.0	79680.0	-0.4931698356249708	1.5755	1.617	68437	82914	Rhinolophus ferrumequinum	0.032	0.032	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	53	Waveform 1	1
HF	1.6064666666666667	78000.0	78720.0	0.0399560648099723	1.6025	1.6387	68437	82131	Rhinolophus ferrumequinum	0.03	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	54	Waveform 1	1
HF	1.6457333333333335	78000.0	75840.0	0.4613208643334263	1.6265	1.6661	68437	82681	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	55	Waveform 1	1
HF	1.709554166666667	78000.0	79680.0	-0.2030763646819358	1.6765	1.7173	68437	82888	Rhinolophus ferrumequinum	0.031	0.031	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	56	Waveform 1	1
LF	1.7318541666666667	24000.0	24000.0	-0.121932010159481	1.7195	1.732	23750	29623	Nyctalus leisleri	0.017	0.042	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	57	Waveform 1	1
HF	1.7763875	72000.0	77760.0	-0.1440210744655441	1.7405	1.7808	68437	82643	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	58	Waveform 1	1
HF	1.7487666666666668	72000.0	71040.0	-0.086720518707527	1.7455	1.7859	68437	82627	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	59	Waveform 1	1
HF	1.79805	78000.0	78720.0	0.2372178854709483	1.7765	1.8167	68437	82755	Rhinolophus ferrumequinum	0.033	0.033	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	60	Waveform 1	1
HF	1.8342416666666668	78000.0	71040.0	0.1041484525933483	1.8035	1.8418	68437	81984	Rhinolophus ferrumequinum	0.029	0.029	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	61	Waveform 1	1
HF	1.8612708333333332	72000.0	72000.0	-0.2065003554434435	1.8475	1.8825	68437	81479	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	62	Waveform 1	1
LF	1.9025791666666667	24000.0	24000.0	0.0674442543296994	1.8985	1.9044	25468	37300	Plecotus auritus	0.017	0.047	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	63	Waveform 1	1
HF	1.9449166666666664	78000.0	78720.0	-0.3799388565917733	1.9255	1.969	68437	83496	Rhinolophus ferrumequinum	0.044	0.044	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	64	Waveform 1	1
HF	1.9944708333333332	78000.0	79680.0	0.1479134807543509	1.9605	1.9998	68437	82702	Rhinolophus ferrumequinum	0.028	0.028	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	65	Waveform 1	1
HF	2.0072791666666667	78000.0	69120.0	0.0195161963259899	2.0015	2.0372	68437	81099	Rhinolophus ferrumequinum	0.121	0.121	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	66	Waveform 1	1
LF	2.051070833333334	24000.0	24000.0	-0.2246356979545901	2.0485	2.0562	23750	32032	Plecotus austriacus	0.009	0.021	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	67	Waveform 1	1
HF	2.0909083333333336	72000.0	72000.0	0.3552325007293125	2.0905	2.1253	68437	81746	Rhinolophus ferrumequinum	0.023	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	68	Waveform 1	1
LF	2.1247166666666666	24000.0	23040.0	1.298264712129925	2.1205	2.1302	22031	28108	Plecotus austriacus	0.01	0.026	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	69	Waveform 1	1
HF	2.164379166666667	78000.0	72000.0	-0.1520839441146609	2.1345	2.1706	68437	82383	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	70	Waveform 1	1
HF	2.227145833333334	78000.0	69120.0	0.5013442055232961	2.2105	2.247	68437	81191	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	71	Waveform 1	1
LF	2.2531125000000003	24000.0	23040.0	-0.4100678206350234	2.2445	2.2552	23750	29961	Nyctalus leisleri	0.011	0.026	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	72	Waveform 1	1
LF	2.2901	24000.0	23040.0	0.3267462413744187	2.2885	2.2979	14296	22904	Nyctalus noctula	0.023	0.05	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	73	Waveform 1	1
HF	2.3110666666666675	72000.0	74880.0	0.1615338043065075	2.3025	2.3411	68437	82231	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	74	Waveform 1	1
LF	2.3341166666666666	24000.0	22080.0	0.569527770695646	2.3215	2.3438	19453	22209	Nyctalus noctula	0.015	0.029	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	75	Waveform 1	1
LF	2.373345833333334	30000.0	32640.000000000004	0.1200640201181034	2.3715	2.3808	28906	36921	Eptesicus serotinus	0.008	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	76	Waveform 1	1
HF	2.391691666666667	78000.0	77760.0	0.5021934912966106	2.3725	2.4136	68437	82792	Rhinolophus ferrumequinum	0.029	0.029	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	77	Waveform 1	1
LF	2.412779166666667	30000.0	25920.0	0.2590134617697285	2.4095	2.4162	24609	38597	Plecotus austriacus	0.007	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	78	Waveform 1	1
LF	2.4436375000000004	24000.0	24000.0	-0.4039795192455076	2.4355	2.4458	22890	28513	Nyctalus leisleri	0.009	0.021	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	79	Waveform 1	1
LF	2.476204166666667	30000.0	35520.0	0.5230914368726542	2.4695	2.4789	28906	37842	Eptesicus serotinus	0.009	0.021	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	80	Waveform 1	1
LF	2.4959666666666664	24000.0	25920.0	1.0264955924498556	2.4915	2.4992	24609	37665	Plecotus austriacus	0.008	0.026	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	81	Waveform 1	1
LF	2.529533333333333	24000.0	24960.0	-0.1993985067290662	2.5235	2.5343	24609	30589	Nyctalus leisleri	0.013	0.028	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	82	Waveform 1	1
HF	2.593558333333333	72000.0	71040.0	0.4330198842018765	2.5595	2.5939	68437	81710	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	83	Waveform 1	1
HF	2.627875	72000.0	73920.0	-0.3069513795449595	2.6205	2.6635	68437	83111	Rhinolophus ferrumequinum	0.033	0.033	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	84	Waveform 1	1
LF	2.7670666666666675	24000.0	24960.0	0.1423570519381534	2.7625	2.7701	25468	34457	Plecotus austriacus	0.006	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	85	Waveform 1	1
HF	2.80375	78000.0	70080.0	0.1981143164885869	2.7965	2.83	68437	81445	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	86	Waveform 1	1
LF	2.8414208333333337	24000.0	23040.0	0.1955090762015913	2.8335	2.8446	23750	29218	Nyctalus leisleri	0.015	0.031	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	87	Waveform 1	1
HF	2.8751374999999997	72000.0	72960.0	0.3126919786983029	2.8735	2.9113	68437	82267	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	88	Waveform 1	1
HF	2.908116666666667	78000.0	69120.0	0.0428087451357257	2.8815	2.9213	68437	81975	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	89	Waveform 1	1
HF	2.9670333333333336	66000.0	46080.0	-0.0819866269883266	2.9655	2.9703	37500	73406	Myotis bechsteinii	0.015	0.031	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	90	Waveform 1	1
HF	2.984866666666667	78000.0	74880.0	-0.1972289753522669	2.9655	3.0073	68437	84100	Rhinolophus ferrumequinum	0.047	0.047	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	91	Waveform 1	1
LF	3.0291750000000004	24000.0	24000.0	0.9185539832375742	3.0285	3.0362	23750	33223	Plecotus austriacus	0.011	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	92	Waveform 1	1
HF	3.0709083333333336	72000.0	72960.0	0.0425183103581622	3.0635	3.1018	68437	82104	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	93	Waveform 1	1
HF	3.0945375000000004	78000.0	72960.0	0.1355646928059445	3.0775	3.1174	68437	82288	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	94	Waveform 1	1
LF	3.1101583333333336	30000.0	26880.000000000004	0.0632490422333874	3.1065	3.1153	27187	40476	Eptesicus serotinus	0.007	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	95	Waveform 1	1
HF	3.135208333333334	54000.0	49920.0	1.2123330759524775	3.1275	3.1375	49531	53947	Pipistrellus pipistrellus	0.033	0.036	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	96	Waveform 1	1
LF	3.1573166666666665	24000.0	24960.0	-0.3843541541958039	3.1565	3.1626	24609	34738	Plecotus austriacus	0.014	0.03	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	97	Waveform 1	1
LF	3.2026583333333334	30000.0	28800.0	0.1921529567833199	3.2005	3.2108	28046	35339	Eptesicus serotinus	0.01	0.023	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	98	Waveform 1	1
LF	3.2422166666666667	24000.0	23040.0	0.2088040618899832	3.2405	3.2492	23750	31676	Plecotus austriacus	0.008	0.024	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	99	Waveform 1	1
HF	3.2925333333333335	78000.0	72960.0	-0.3046306194445781	3.2565	3.2933	68437	81719	Rhinolophus ferrumequinum	0.021	0.021	-1	Echolocation	192000	/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220829_090000.WAV	100	Waveform 1	1
