,SNR_threshold,detection_threshold,num_bd2_detections,num_human_annotations,true_positives,false_positives,false_negatives,true_negatives,precision,recall,input_file_name,site_name
32,0.0,0.33,106,110,93,13,17,0,0.8773584905660378,0.8454545454545455,20220730_053000.WAV,Carp Pond
33,0.0,0.34,104,110,91,13,19,0,0.875,0.8272727272727273,20220730_053000.WAV,Carp Pond
34,0.0,0.35,103,110,90,13,20,0,0.8737864077669902,0.8181818181818182,20220730_053000.WAV,Carp Pond
35,0.0,0.36,101,110,90,11,20,0,0.8910891089108911,0.8181818181818182,20220730_053000.WAV,Carp Pond
36,0.0,0.37,99,110,89,10,21,0,0.898989898989899,0.8090909090909091,20220730_053000.WAV,Carp Pond
37,0.0,0.38,96,110,86,10,24,0,0.8958333333333334,0.7818181818181819,20220730_053000.WAV,Carp Pond
38,0.0,0.39,94,110,85,9,25,0,0.9042553191489362,0.7727272727272727,20220730_053000.WAV,Carp Pond
39,0.0,0.4,91,110,84,7,26,0,0.9230769230769231,0.7636363636363637,20220730_053000.WAV,Carp Pond
40,0.0,0.41,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
41,0.0,0.42,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
42,0.0,0.43,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
43,0.0,0.44,84,110,78,6,32,0,0.9285714285714286,0.7090909090909091,20220730_053000.WAV,Carp Pond
44,0.0,0.45,81,110,75,6,35,0,0.9259259259259259,0.6818181818181818,20220730_053000.WAV,Carp Pond
45,0.0,0.46,80,110,75,5,35,0,0.9375,0.6818181818181818,20220730_053000.WAV,Carp Pond
46,0.0,0.47,79,110,74,5,36,0,0.9367088607594937,0.6727272727272727,20220730_053000.WAV,Carp Pond
47,0.0,0.48,73,110,69,4,41,0,0.9452054794520548,0.6272727272727273,20220730_053000.WAV,Carp Pond
48,0.0,0.49,67,110,65,2,45,0,0.9701492537313433,0.5909090909090909,20220730_053000.WAV,Carp Pond
49,0.0,0.5,65,110,63,2,47,0,0.9692307692307692,0.5727272727272728,20220730_053000.WAV,Carp Pond
50,0.0,0.51,60,110,58,2,52,0,0.9666666666666667,0.5272727272727272,20220730_053000.WAV,Carp Pond
51,0.0,0.52,55,110,53,2,57,0,0.9636363636363636,0.4818181818181818,20220730_053000.WAV,Carp Pond
52,0.0,0.53,54,110,52,2,58,0,0.9629629629629629,0.4727272727272727,20220730_053000.WAV,Carp Pond
53,0.0,0.54,50,110,48,2,62,0,0.96,0.43636363636363634,20220730_053000.WAV,Carp Pond
54,0.0,0.55,47,110,45,2,65,0,0.9574468085106383,0.4090909090909091,20220730_053000.WAV,Carp Pond
55,0.0,0.56,40,110,38,2,72,0,0.95,0.34545454545454546,20220730_053000.WAV,Carp Pond
56,0.0,0.57,34,110,32,2,78,0,0.9411764705882353,0.2909090909090909,20220730_053000.WAV,Carp Pond
57,0.0,0.58,32,110,30,2,80,0,0.9375,0.2727272727272727,20220730_053000.WAV,Carp Pond
58,0.0,0.59,28,110,28,0,82,0,1.0,0.2545454545454545,20220730_053000.WAV,Carp Pond
59,0.0,0.6,22,110,22,0,88,0,1.0,0.2,20220730_053000.WAV,Carp Pond
60,1.0,0.01,5113,110,106,5007,4,0,0.020731468805006845,0.9636363636363636,20220730_053000.WAV,Carp Pond
61,1.0,0.02,5059,110,106,4953,4,0,0.020952757461949002,0.9636363636363636,20220730_053000.WAV,Carp Pond
62,1.0,0.03,1184,110,106,1078,4,0,0.08952702702702703,0.9636363636363636,20220730_053000.WAV,Carp Pond
63,1.0,0.04,518,110,106,412,4,0,0.20463320463320464,0.9636363636363636,20220730_053000.WAV,Carp Pond
64,1.0,0.05,316,110,106,210,4,0,0.33544303797468356,0.9636363636363636,20220730_053000.WAV,Carp Pond
65,1.0,0.06,249,110,106,143,4,0,0.42570281124497994,0.9636363636363636,20220730_053000.WAV,Carp Pond
66,1.0,0.07,219,110,106,113,4,0,0.4840182648401826,0.9636363636363636,20220730_053000.WAV,Carp Pond
67,1.0,0.08,193,110,106,87,4,0,0.5492227979274611,0.9636363636363636,20220730_053000.WAV,Carp Pond
68,1.0,0.09,176,110,106,70,4,0,0.6022727272727273,0.9636363636363636,20220730_053000.WAV,Carp Pond
69,1.0,0.1,164,110,106,58,4,0,0.6463414634146342,0.9636363636363636,20220730_053000.WAV,Carp Pond
70,1.0,0.11,158,110,106,52,4,0,0.6708860759493671,0.9636363636363636,20220730_053000.WAV,Carp Pond
71,1.0,0.12,153,110,104,49,6,0,0.6797385620915033,0.9454545454545454,20220730_053000.WAV,Carp Pond
72,1.0,0.13,148,110,103,45,7,0,0.6959459459459459,0.9363636363636364,20220730_053000.WAV,Carp Pond
73,1.0,0.14,143,110,103,40,7,0,0.7202797202797203,0.9363636363636364,20220730_053000.WAV,Carp Pond
74,1.0,0.15,140,110,103,37,7,0,0.7357142857142858,0.9363636363636364,20220730_053000.WAV,Carp Pond
75,1.0,0.16,138,110,103,35,7,0,0.7463768115942029,0.9363636363636364,20220730_053000.WAV,Carp Pond
76,1.0,0.17,135,110,101,34,9,0,0.7481481481481481,0.9181818181818182,20220730_053000.WAV,Carp Pond
77,1.0,0.18,133,110,101,32,9,0,0.7593984962406015,0.9181818181818182,20220730_053000.WAV,Carp Pond
78,1.0,0.19,130,110,101,29,9,0,0.7769230769230769,0.9181818181818182,20220730_053000.WAV,Carp Pond
79,1.0,0.2,128,110,101,27,9,0,0.7890625,0.9181818181818182,20220730_053000.WAV,Carp Pond
80,1.0,0.21,125,110,101,24,9,0,0.808,0.9181818181818182,20220730_053000.WAV,Carp Pond
81,1.0,0.22,123,110,101,22,9,0,0.8211382113821138,0.9181818181818182,20220730_053000.WAV,Carp Pond
82,1.0,0.23,121,110,101,20,9,0,0.8347107438016529,0.9181818181818182,20220730_053000.WAV,Carp Pond
83,1.0,0.24,119,110,100,19,10,0,0.8403361344537815,0.9090909090909091,20220730_053000.WAV,Carp Pond
84,1.0,0.25,119,110,100,19,10,0,0.8403361344537815,0.9090909090909091,20220730_053000.WAV,Carp Pond
85,1.0,0.26,116,110,98,18,12,0,0.8448275862068966,0.8909090909090909,20220730_053000.WAV,Carp Pond
86,1.0,0.27,115,110,97,18,13,0,0.8434782608695652,0.8818181818181818,20220730_053000.WAV,Carp Pond
87,1.0,0.28,114,110,97,17,13,0,0.8508771929824561,0.8818181818181818,20220730_053000.WAV,Carp Pond
88,1.0,0.29,114,110,97,17,13,0,0.8508771929824561,0.8818181818181818,20220730_053000.WAV,Carp Pond
89,1.0,0.3,113,110,96,17,14,0,0.8495575221238938,0.8727272727272727,20220730_053000.WAV,Carp Pond
90,1.0,0.31,111,110,96,15,14,0,0.8648648648648649,0.8727272727272727,20220730_053000.WAV,Carp Pond
91,1.0,0.32,108,110,93,15,17,0,0.8611111111111112,0.8454545454545455,20220730_053000.WAV,Carp Pond
92,1.0,0.33,106,110,93,13,17,0,0.8773584905660378,0.8454545454545455,20220730_053000.WAV,Carp Pond
93,1.0,0.34,104,110,91,13,19,0,0.875,0.8272727272727273,20220730_053000.WAV,Carp Pond
94,1.0,0.35,103,110,90,13,20,0,0.8737864077669902,0.8181818181818182,20220730_053000.WAV,Carp Pond
95,1.0,0.36,101,110,90,11,20,0,0.8910891089108911,0.8181818181818182,20220730_053000.WAV,Carp Pond
96,1.0,0.37,99,110,89,10,21,0,0.898989898989899,0.8090909090909091,20220730_053000.WAV,Carp Pond
97,1.0,0.38,96,110,86,10,24,0,0.8958333333333334,0.7818181818181819,20220730_053000.WAV,Carp Pond
98,1.0,0.39,94,110,85,9,25,0,0.9042553191489362,0.7727272727272727,20220730_053000.WAV,Carp Pond
99,1.0,0.4,91,110,84,7,26,0,0.9230769230769231,0.7636363636363637,20220730_053000.WAV,Carp Pond
100,1.0,0.41,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
101,1.0,0.42,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
102,1.0,0.43,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
103,1.0,0.44,84,110,78,6,32,0,0.9285714285714286,0.7090909090909091,20220730_053000.WAV,Carp Pond
104,1.0,0.45,81,110,75,6,35,0,0.9259259259259259,0.6818181818181818,20220730_053000.WAV,Carp Pond
105,1.0,0.46,80,110,75,5,35,0,0.9375,0.6818181818181818,20220730_053000.WAV,Carp Pond
106,1.0,0.47,79,110,74,5,36,0,0.9367088607594937,0.6727272727272727,20220730_053000.WAV,Carp Pond
107,1.0,0.48,73,110,69,4,41,0,0.9452054794520548,0.6272727272727273,20220730_053000.WAV,Carp Pond
108,1.0,0.49,67,110,65,2,45,0,0.9701492537313433,0.5909090909090909,20220730_053000.WAV,Carp Pond
109,1.0,0.5,65,110,63,2,47,0,0.9692307692307692,0.5727272727272728,20220730_053000.WAV,Carp Pond
110,1.0,0.51,60,110,58,2,52,0,0.9666666666666667,0.5272727272727272,20220730_053000.WAV,Carp Pond
111,1.0,0.52,55,110,53,2,57,0,0.9636363636363636,0.4818181818181818,20220730_053000.WAV,Carp Pond
112,1.0,0.53,54,110,52,2,58,0,0.9629629629629629,0.4727272727272727,20220730_053000.WAV,Carp Pond
113,1.0,0.54,50,110,48,2,62,0,0.96,0.43636363636363634,20220730_053000.WAV,Carp Pond
114,1.0,0.55,47,110,45,2,65,0,0.9574468085106383,0.4090909090909091,20220730_053000.WAV,Carp Pond
115,1.0,0.56,40,110,38,2,72,0,0.95,0.34545454545454546,20220730_053000.WAV,Carp Pond
116,1.0,0.57,34,110,32,2,78,0,0.9411764705882353,0.2909090909090909,20220730_053000.WAV,Carp Pond
117,1.0,0.58,32,110,30,2,80,0,0.9375,0.2727272727272727,20220730_053000.WAV,Carp Pond
118,1.0,0.59,28,110,28,0,82,0,1.0,0.2545454545454545,20220730_053000.WAV,Carp Pond
119,1.0,0.6,22,110,22,0,88,0,1.0,0.2,20220730_053000.WAV,Carp Pond
120,2.0,0.01,592,110,106,486,4,0,0.17905405405405406,0.9636363636363636,20220730_053000.WAV,Carp Pond
121,2.0,0.02,592,110,106,486,4,0,0.17905405405405406,0.9636363636363636,20220730_053000.WAV,Carp Pond
122,2.0,0.03,340,110,106,234,4,0,0.31176470588235294,0.9636363636363636,20220730_053000.WAV,Carp Pond
123,2.0,0.04,239,110,106,133,4,0,0.4435146443514644,0.9636363636363636,20220730_053000.WAV,Carp Pond
124,2.0,0.05,188,110,106,82,4,0,0.5638297872340425,0.9636363636363636,20220730_053000.WAV,Carp Pond
125,2.0,0.06,177,110,106,71,4,0,0.5988700564971752,0.9636363636363636,20220730_053000.WAV,Carp Pond
126,2.0,0.07,164,110,106,58,4,0,0.6463414634146342,0.9636363636363636,20220730_053000.WAV,Carp Pond
127,2.0,0.08,155,110,106,49,4,0,0.6838709677419355,0.9636363636363636,20220730_053000.WAV,Carp Pond
128,2.0,0.09,149,110,106,43,4,0,0.7114093959731543,0.9636363636363636,20220730_053000.WAV,Carp Pond
129,2.0,0.1,146,110,106,40,4,0,0.726027397260274,0.9636363636363636,20220730_053000.WAV,Carp Pond
130,2.0,0.11,145,110,106,39,4,0,0.7310344827586207,0.9636363636363636,20220730_053000.WAV,Carp Pond
131,2.0,0.12,143,110,104,39,6,0,0.7272727272727273,0.9454545454545454,20220730_053000.WAV,Carp Pond
132,2.0,0.13,138,110,103,35,7,0,0.7463768115942029,0.9363636363636364,20220730_053000.WAV,Carp Pond
133,2.0,0.14,135,110,103,32,7,0,0.762962962962963,0.9363636363636364,20220730_053000.WAV,Carp Pond
134,2.0,0.15,134,110,103,31,7,0,0.7686567164179104,0.9363636363636364,20220730_053000.WAV,Carp Pond
135,2.0,0.16,133,110,103,30,7,0,0.7744360902255639,0.9363636363636364,20220730_053000.WAV,Carp Pond
136,2.0,0.17,130,110,101,29,9,0,0.7769230769230769,0.9181818181818182,20220730_053000.WAV,Carp Pond
137,2.0,0.18,130,110,101,29,9,0,0.7769230769230769,0.9181818181818182,20220730_053000.WAV,Carp Pond
138,2.0,0.19,127,110,101,26,9,0,0.7952755905511811,0.9181818181818182,20220730_053000.WAV,Carp Pond
139,2.0,0.2,126,110,101,25,9,0,0.8015873015873016,0.9181818181818182,20220730_053000.WAV,Carp Pond
140,2.0,0.21,124,110,101,23,9,0,0.8145161290322581,0.9181818181818182,20220730_053000.WAV,Carp Pond
141,2.0,0.22,122,110,101,21,9,0,0.8278688524590164,0.9181818181818182,20220730_053000.WAV,Carp Pond
142,2.0,0.23,121,110,101,20,9,0,0.8347107438016529,0.9181818181818182,20220730_053000.WAV,Carp Pond
143,2.0,0.24,119,110,100,19,10,0,0.8403361344537815,0.9090909090909091,20220730_053000.WAV,Carp Pond
144,2.0,0.25,119,110,100,19,10,0,0.8403361344537815,0.9090909090909091,20220730_053000.WAV,Carp Pond
145,2.0,0.26,116,110,98,18,12,0,0.8448275862068966,0.8909090909090909,20220730_053000.WAV,Carp Pond
146,2.0,0.27,115,110,97,18,13,0,0.8434782608695652,0.8818181818181818,20220730_053000.WAV,Carp Pond
147,2.0,0.28,114,110,97,17,13,0,0.8508771929824561,0.8818181818181818,20220730_053000.WAV,Carp Pond
148,2.0,0.29,114,110,97,17,13,0,0.8508771929824561,0.8818181818181818,20220730_053000.WAV,Carp Pond
149,2.0,0.3,113,110,96,17,14,0,0.8495575221238938,0.8727272727272727,20220730_053000.WAV,Carp Pond
150,2.0,0.31,111,110,96,15,14,0,0.8648648648648649,0.8727272727272727,20220730_053000.WAV,Carp Pond
151,2.0,0.32,108,110,93,15,17,0,0.8611111111111112,0.8454545454545455,20220730_053000.WAV,Carp Pond
152,2.0,0.33,106,110,93,13,17,0,0.8773584905660378,0.8454545454545455,20220730_053000.WAV,Carp Pond
153,2.0,0.34,104,110,91,13,19,0,0.875,0.8272727272727273,20220730_053000.WAV,Carp Pond
154,2.0,0.35,103,110,90,13,20,0,0.8737864077669902,0.8181818181818182,20220730_053000.WAV,Carp Pond
155,2.0,0.36,101,110,90,11,20,0,0.8910891089108911,0.8181818181818182,20220730_053000.WAV,Carp Pond
156,2.0,0.37,99,110,89,10,21,0,0.898989898989899,0.8090909090909091,20220730_053000.WAV,Carp Pond
157,2.0,0.38,96,110,86,10,24,0,0.8958333333333334,0.7818181818181819,20220730_053000.WAV,Carp Pond
158,2.0,0.39,94,110,85,9,25,0,0.9042553191489362,0.7727272727272727,20220730_053000.WAV,Carp Pond
159,2.0,0.4,91,110,84,7,26,0,0.9230769230769231,0.7636363636363637,20220730_053000.WAV,Carp Pond
160,2.0,0.41,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
161,2.0,0.42,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
162,2.0,0.43,89,110,82,7,28,0,0.9213483146067416,0.7454545454545455,20220730_053000.WAV,Carp Pond
163,2.0,0.44,84,110,78,6,32,0,0.9285714285714286,0.7090909090909091,20220730_053000.WAV,Carp Pond
164,2.0,0.45,81,110,75,6,35,0,0.9259259259259259,0.6818181818181818,20220730_053000.WAV,Carp Pond
165,2.0,0.46,80,110,75,5,35,0,0.9375,0.6818181818181818,20220730_053000.WAV,Carp Pond
166,2.0,0.47,79,110,74,5,36,0,0.9367088607594937,0.6727272727272727,20220730_053000.WAV,Carp Pond
167,2.0,0.48,73,110,69,4,41,0,0.9452054794520548,0.6272727272727273,20220730_053000.WAV,Carp Pond
168,2.0,0.49,67,110,65,2,45,0,0.9701492537313433,0.5909090909090909,20220730_053000.WAV,Carp Pond
169,2.0,0.5,65,110,63,2,47,0,0.9692307692307692,0.5727272727272728,20220730_053000.WAV,Carp Pond
170,2.0,0.51,60,110,58,2,52,0,0.9666666666666667,0.5272727272727272,20220730_053000.WAV,Carp Pond
171,2.0,0.52,55,110,53,2,57,0,0.9636363636363636,0.4818181818181818,20220730_053000.WAV,Carp Pond
172,2.0,0.53,54,110,52,2,58,0,0.9629629629629629,0.4727272727272727,20220730_053000.WAV,Carp Pond
173,2.0,0.54,50,110,48,2,62,0,0.96,0.43636363636363634,20220730_053000.WAV,Carp Pond
174,2.0,0.55,47,110,45,2,65,0,0.9574468085106383,0.4090909090909091,20220730_053000.WAV,Carp Pond
175,2.0,0.56,40,110,38,2,72,0,0.95,0.34545454545454546,20220730_053000.WAV,Carp Pond
176,2.0,0.57,34,110,32,2,78,0,0.9411764705882353,0.2909090909090909,20220730_053000.WAV,Carp Pond
177,2.0,0.58,32,110,30,2,80,0,0.9375,0.2727272727272727,20220730_053000.WAV,Carp Pond
178,2.0,0.59,28,110,28,0,82,0,1.0,0.2545454545454545,20220730_053000.WAV,Carp Pond
179,2.0,0.6,22,110,22,0,88,0,1.0,0.2,20220730_053000.WAV,Carp Pond
180,3.0,0.01,259,110,105,154,5,0,0.40540540540540543,0.9545454545454546,20220730_053000.WAV,Carp Pond
181,3.0,0.02,259,110,105,154,5,0,0.40540540540540543,0.9545454545454546,20220730_053000.WAV,Carp Pond
182,3.0,0.03,209,110,105,104,5,0,0.5023923444976076,0.9545454545454546,20220730_053000.WAV,Carp Pond
183,3.0,0.04,180,110,105,75,5,0,0.5833333333333334,0.9545454545454546,20220730_053000.WAV,Carp Pond
184,3.0,0.05,154,110,105,49,5,0,0.6818181818181818,0.9545454545454546,20220730_053000.WAV,Carp Pond
185,3.0,0.06,149,110,105,44,5,0,0.7046979865771812,0.9545454545454546,20220730_053000.WAV,Carp Pond
186,3.0,0.07,141,110,105,36,5,0,0.7446808510638298,0.9545454545454546,20220730_053000.WAV,Carp Pond
187,3.0,0.08,134,110,105,29,5,0,0.7835820895522388,0.9545454545454546,20220730_053000.WAV,Carp Pond
188,3.0,0.09,133,110,105,28,5,0,0.7894736842105263,0.9545454545454546,20220730_053000.WAV,Carp Pond
189,3.0,0.1,131,110,105,26,5,0,0.8015267175572519,0.9545454545454546,20220730_053000.WAV,Carp Pond
190,3.0,0.11,131,110,105,26,5,0,0.8015267175572519,0.9545454545454546,20220730_053000.WAV,Carp Pond
191,3.0,0.12,129,110,103,26,7,0,0.7984496124031008,0.9363636363636364,20220730_053000.WAV,Carp Pond
192,3.0,0.13,126,110,102,24,8,0,0.8095238095238095,0.9272727272727272,20220730_053000.WAV,Carp Pond
193,3.0,0.14,125,110,102,23,8,0,0.816,0.9272727272727272,20220730_053000.WAV,Carp Pond
194,3.0,0.15,125,110,102,23,8,0,0.816,0.9272727272727272,20220730_053000.WAV,Carp Pond
195,3.0,0.16,124,110,102,22,8,0,0.8225806451612904,0.9272727272727272,20220730_053000.WAV,Carp Pond
196,3.0,0.17,122,110,100,22,10,0,0.819672131147541,0.9090909090909091,20220730_053000.WAV,Carp Pond
197,3.0,0.18,122,110,100,22,10,0,0.819672131147541,0.9090909090909091,20220730_053000.WAV,Carp Pond
198,3.0,0.19,120,110,100,20,10,0,0.8333333333333334,0.9090909090909091,20220730_053000.WAV,Carp Pond
199,3.0,0.2,120,110,100,20,10,0,0.8333333333333334,0.9090909090909091,20220730_053000.WAV,Carp Pond
200,3.0,0.21,118,110,100,18,10,0,0.847457627118644,0.9090909090909091,20220730_053000.WAV,Carp Pond
201,3.0,0.22,117,110,100,17,10,0,0.8547008547008547,0.9090909090909091,20220730_053000.WAV,Carp Pond
202,3.0,0.23,116,110,100,16,10,0,0.8620689655172413,0.9090909090909091,20220730_053000.WAV,Carp Pond
203,3.0,0.24,114,110,99,15,11,0,0.868421052631579,0.9,20220730_053000.WAV,Carp Pond
204,3.0,0.25,114,110,99,15,11,0,0.868421052631579,0.9,20220730_053000.WAV,Carp Pond
205,3.0,0.26,111,110,97,14,13,0,0.8738738738738738,0.8818181818181818,20220730_053000.WAV,Carp Pond
206,3.0,0.27,110,110,96,14,14,0,0.8727272727272727,0.8727272727272727,20220730_053000.WAV,Carp Pond
207,3.0,0.28,109,110,96,13,14,0,0.8807339449541285,0.8727272727272727,20220730_053000.WAV,Carp Pond
208,3.0,0.29,109,110,96,13,14,0,0.8807339449541285,0.8727272727272727,20220730_053000.WAV,Carp Pond
209,3.0,0.3,109,110,96,13,14,0,0.8807339449541285,0.8727272727272727,20220730_053000.WAV,Carp Pond
210,3.0,0.31,107,110,96,11,14,0,0.897196261682243,0.8727272727272727,20220730_053000.WAV,Carp Pond
211,3.0,0.32,104,110,93,11,17,0,0.8942307692307693,0.8454545454545455,20220730_053000.WAV,Carp Pond
212,3.0,0.33,103,110,93,10,17,0,0.9029126213592233,0.8454545454545455,20220730_053000.WAV,Carp Pond
213,3.0,0.34,101,110,91,10,19,0,0.900990099009901,0.8272727272727273,20220730_053000.WAV,Carp Pond
214,3.0,0.35,100,110,90,10,20,0,0.9,0.8181818181818182,20220730_053000.WAV,Carp Pond
215,3.0,0.36,99,110,90,9,20,0,0.9090909090909091,0.8181818181818182,20220730_053000.WAV,Carp Pond
216,3.0,0.37,97,110,89,8,21,0,0.9175257731958762,0.8090909090909091,20220730_053000.WAV,Carp Pond
217,3.0,0.38,94,110,86,8,24,0,0.9148936170212766,0.7818181818181819,20220730_053000.WAV,Carp Pond
218,3.0,0.39,92,110,85,7,25,0,0.9239130434782609,0.7727272727272727,20220730_053000.WAV,Carp Pond
219,3.0,0.4,90,110,84,6,26,0,0.9333333333333333,0.7636363636363637,20220730_053000.WAV,Carp Pond
220,3.0,0.41,88,110,82,6,28,0,0.9318181818181818,0.7454545454545455,20220730_053000.WAV,Carp Pond
221,3.0,0.42,88,110,82,6,28,0,0.9318181818181818,0.7454545454545455,20220730_053000.WAV,Carp Pond
222,3.0,0.43,88,110,82,6,28,0,0.9318181818181818,0.7454545454545455,20220730_053000.WAV,Carp Pond
223,3.0,0.44,83,110,78,5,32,0,0.9397590361445783,0.7090909090909091,20220730_053000.WAV,Carp Pond
224,3.0,0.45,80,110,75,5,35,0,0.9375,0.6818181818181818,20220730_053000.WAV,Carp Pond
225,3.0,0.46,79,110,75,4,35,0,0.9493670886075949,0.6818181818181818,20220730_053000.WAV,Carp Pond
226,3.0,0.47,78,110,74,4,36,0,0.9487179487179487,0.6727272727272727,20220730_053000.WAV,Carp Pond
227,3.0,0.48,72,110,69,3,41,0,0.9583333333333334,0.6272727272727273,20220730_053000.WAV,Carp Pond
228,3.0,0.49,66,110,65,1,45,0,0.9848484848484849,0.5909090909090909,20220730_053000.WAV,Carp Pond
229,3.0,0.5,64,110,63,1,47,0,0.984375,0.5727272727272728,20220730_053000.WAV,Carp Pond
230,3.0,0.51,59,110,58,1,52,0,0.9830508474576272,0.5272727272727272,20220730_053000.WAV,Carp Pond
231,3.0,0.52,54,110,53,1,57,0,0.9814814814814815,0.4818181818181818,20220730_053000.WAV,Carp Pond
232,3.0,0.53,53,110,52,1,58,0,0.9811320754716981,0.4727272727272727,20220730_053000.WAV,Carp Pond
233,3.0,0.54,49,110,48,1,62,0,0.9795918367346939,0.43636363636363634,20220730_053000.WAV,Carp Pond
234,3.0,0.55,46,110,45,1,65,0,0.9782608695652174,0.4090909090909091,20220730_053000.WAV,Carp Pond
235,3.0,0.56,39,110,38,1,72,0,0.9743589743589743,0.34545454545454546,20220730_053000.WAV,Carp Pond
236,3.0,0.57,33,110,32,1,78,0,0.9696969696969697,0.2909090909090909,20220730_053000.WAV,Carp Pond
237,3.0,0.58,31,110,30,1,80,0,0.967741935483871,0.2727272727272727,20220730_053000.WAV,Carp Pond
238,3.0,0.59,28,110,28,0,82,0,1.0,0.2545454545454545,20220730_053000.WAV,Carp Pond
239,3.0,0.6,22,110,22,0,88,0,1.0,0.2,20220730_053000.WAV,Carp Pond
240,4.0,0.01,189,100,96,93,4,0,0.5079365079365079,0.96,20220730_053000.WAV,Carp Pond
241,4.0,0.02,189,100,96,93,4,0,0.5079365079365079,0.96,20220730_053000.WAV,Carp Pond
