Time (UTC),09/02/25,09/03/25,09/04/25,09/05/25,09/06/25,09/07/25,09/08/25,09/09/25,09/10/25,09/11/25,09/12/25,09/13/25,09/14/25,09/15/25,09/16/25,09/17/25,09/18/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019755555555555533,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955333333333333
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06777777777777777,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,1.0040222222222221,0.4454444444444445,0.0,0.28016666666666673,0.0,0.5224333333333333,0.0,0.0,0.0,0.0
04:00,,1.1575111111111112,0.2378888888888889,0.3872333333333333,0.17443333333333336,0.0,1.0200777777777776,0.0,0.0,0.0,0.0,0.17143333333333333,0.0,0.0,0.0,0.0,0.8091111111111111
04:30,,0.0,0.6136888888888888,0.6638444444444443,0.0,0.0,0.0,0.34738888888888897,0.0,0.29181111111111113,0.0,0.7967222222222223,0.0,0.0,0.0,0.22487777777777773,0.4311888888888889
05:00,,0.0,0.8810888888888889,0.0,0.34952222222222223,0.0,0.0,0.6897000000000001,0.4016444444444444,0.21305555555555555,0.0,0.0,0.14658888888888885,0.0,0.0,0.0,0.0
05:30,,0.10659999999999999,0.9667333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3095555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00,,0.0,0.0,0.0,1.5329555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:30,,0.11063333333333332,0.0,0.0,0.5734,0.0,0.0,0.0,0.4844,0.0,0.0,0.44474444444444444,0.0,0.0,0.0,0.0,
