KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,24000.0,-13.239900768212951,96.26050000000001,96.275,22890.0,28078.0,Echolocation,Nyctalus leisleri,0.195,0.308,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_185000.WAV,recover-20250902,UBNA_028,Foliage
LF,24000.0,-3.228720908061757,100.5275,100.5425,22890.0,27179.0,Echolocation,Nyctalus leisleri,0.286,0.373,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_185000.WAV,recover-20250902,UBNA_028,Foliage
HF,62400.0,7.774677357029473,68.0175,68.0325,63281.0,69281.0,Echolocation,Pipistrellus pygmaeus,0.302,0.304,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_191000.WAV,recover-20250902,UBNA_028,Foliage
HF,66240.0,6.017953099342264,70.4445,70.4597,64140.0,70151.0,Echolocation,Pipistrellus pygmaeus,0.337,0.343,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_191000.WAV,recover-20250902,UBNA_028,Foliage
LF,25920.0,7.895261298847216,259.9275,259.9436,25468.0,29226.0,Echolocation,Nyctalus leisleri,0.299,0.385,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_191000.WAV,recover-20250902,UBNA_028,Foliage
LF,24000.0,7.873221595250017,13.3245,13.3288,20312.0,54131.0,Echolocation,Myotis nattereri,0.317,0.337,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_193000.WAV,recover-20250902,UBNA_028,Foliage
LF,25920.0,4.63027210697211,172.9295,172.9347,23750.0,37314.0,Echolocation,Plecotus austriacus,0.188,0.319,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_193000.WAV,recover-20250902,UBNA_028,Foliage
LF,25920.0,2.877467673827749,192.8755,192.8801,22890.0,36727.0,Echolocation,Plecotus austriacus,0.273,0.348,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_193000.WAV,recover-20250902,UBNA_028,Foliage
HF,64320.0,-18.32669216223328,39.7375,39.7487,64140.0,70599.0,Echolocation,Pipistrellus pygmaeus,0.348,0.358,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_194000.WAV,recover-20250902,UBNA_028,Foliage
LF,24000.0,-3.6080438610159637,245.1395,245.1513,22890.0,27822.0,Echolocation,Nyctalus leisleri,0.309,0.365,-1,192000.0,/mnt/ubna_data_06/recover-20250902/UBNA_028/20250828_194000.WAV,recover-20250902,UBNA_028,Foliage
