Time (UTC),09/02/25,09/03/25,09/04/25,09/05/25,09/06/25,09/07/25,09/08/25,09/09/25,09/10/25,09/11/25,09/12/25,09/13/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667
01:30,,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0
02:00,,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.19999999999999998,0.0
02:30,,0.20000000000000004,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
03:00,,11.200000000000001,0.0,0.13333333333333333,6.2,0.0,0.0,0.0,3.6666666666666665,2.5333333333333337,45.46666666666667,7.933333333333334
03:30,,2.933333333333333,5.133333333333334,0.0,5.933333333333334,1.2,0.6,0.19999999999999998,5.666666666666667,11.799999999999999,1.2,0.0
04:00,,5.0,10.666666666666666,4.133333333333333,0.9333333333333332,0.0,0.0,2.0,10.6,5.066666666666666,0.4666666666666666,0.19999999999999998
04:30,,2.733333333333333,5.2,31.2,0.7333333333333334,0.0,0.6,0.0,0.0,0.0,0.26666666666666666,0.0
05:00,,2.1999999999999997,0.0,1.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
05:30,,6.0,1.0666666666666667,0.3333333333333333,0.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.06666666666666667,0.13333333333333333
06:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0
06:30,,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
07:00,,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.0
07:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00,,0.0,0.0,0.0,0.0,0.6,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667
08:30,,0.4666666666666666,0.0,0.0,1.6666666666666667,0.26666666666666666,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0
