Time (UTC),09/02/25,09/03/25,09/04/25,09/05/25,09/06/25,09/07/25,09/08/25,09/09/25,09/10/25,09/11/25,09/12/25,09/13/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,5.5555555555555545,1.111111111111111,0.0,2.7777777777777772,0.0,1.6666666666666667,0.5555555555555556,2.7777777777777772,0.0,0.0,0.0
03:30,,3.3333333333333335,0.5555555555555556,0.0,1.6666666666666667,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,1.111111111111111,0.0
04:00,,2.2222222222222223,2.2222222222222223,0.5555555555555556,1.111111111111111,0.0,6.666666666666667,3.3333333333333335,0.0,1.111111111111111,2.7777777777777772,0.5555555555555556
04:30,,1.111111111111111,14.444444444444445,0.0,1.6666666666666667,0.0,2.2222222222222223,3.888888888888889,1.6666666666666667,3.3333333333333335,5.0,0.5555555555555556
05:00,,2.2222222222222223,2.7777777777777772,0.0,8.333333333333334,0.0,4.444444444444445,6.11111111111111,3.888888888888889,2.7777777777777772,2.2222222222222223,0.5555555555555556
05:30,,5.5555555555555545,5.0,1.111111111111111,15.0,2.2222222222222223,0.0,0.0,1.111111111111111,0.5555555555555556,2.7777777777777772,2.2222222222222223
06:00,,13.888888888888891,1.111111111111111,2.2222222222222223,12.777777777777779,0.0,16.11111111111111,2.2222222222222223,3.3333333333333335,1.111111111111111,15.555555555555552,0.5555555555555556
06:30,,17.222222222222225,8.88888888888889,10.0,10.0,0.0,0.0,1.6666666666666667,3.3333333333333335,6.666666666666667,20.555555555555557,1.6666666666666667
07:00,,18.888888888888886,16.11111111111111,32.77777777777777,12.777777777777779,0.0,4.444444444444445,10.555555555555555,1.111111111111111,6.666666666666667,7.222222222222222,0.0
07:30,,20.0,39.444444444444436,33.333333333333336,30.555555555555554,0.0,7.222222222222222,9.444444444444443,21.666666666666668,0.0,10.0,1.111111111111111
08:00,,11.666666666666666,17.77777777777778,21.666666666666668,63.88888888888889,0.0,2.2222222222222223,30.0,4.444444444444445,5.0,20.0,2.2222222222222223
08:30,,31.666666666666668,54.44444444444445,65.55555555555554,86.66666666666667,0.0,16.11111111111111,22.222222222222218,42.22222222222222,2.7777777777777772,70.0,28.333333333333332
09:00,,58.333333333333336,60.0,65.0,94.44444444444446,47.77777777777778,65.55555555555554,67.77777777777776,44.444444444444436,32.22222222222223,48.888888888888886,7.777777777777776
09:30,,53.888888888888886,65.55555555555554,38.88888888888889,80.55555555555554,59.44444444444445,80.55555555555554,71.1111111111111,13.888888888888891,5.5555555555555545,57.77777777777778,0.0
10:00,,58.333333333333336,66.66666666666667,48.888888888888886,52.22222222222222,96.1111111111111,87.22222222222223,77.22222222222223,30.0,4.444444444444445,73.33333333333334,1.111111111111111
10:30,,66.66666666666667,46.111111111111114,16.11111111111111,18.333333333333336,63.88888888888889,86.66666666666667,36.11111111111111,8.88888888888889,48.333333333333336,46.111111111111114,0.0
11:00,,47.22222222222223,56.666666666666664,12.22222222222222,2.7777777777777772,67.77777777777776,67.77777777777776,48.888888888888886,8.88888888888889,31.111111111111104,85.0,0.0
11:30,,41.666666666666664,42.77777777777778,18.333333333333336,21.11111111111111,60.0,74.44444444444444,10.555555555555555,5.0,1.6666666666666667,27.222222222222225,2.7777777777777772
12:00,,37.77777777777777,30.555555555555554,0.0,30.555555555555554,74.44444444444444,8.88888888888889,10.555555555555555,1.111111111111111,3.3333333333333335,1.6666666666666667,0.0
12:30,,1.111111111111111,6.666666666666667,2.7777777777777772,2.7777777777777772,15.555555555555552,1.111111111111111,1.111111111111111,3.888888888888889,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,2.2222222222222223,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,
