KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,48000.0,9.755100177671599,182.7255,182.73,44375.0,54401.0,Echolocation,Pipistrellus pipistrellus,0.537,0.565,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240920_024000.WAV,recover-20240927,UBNA_018,Foliage
HF,44160.0,6.049378084141259,94.0825,94.0888,43515.0,55702.0,Echolocation,Pipistrellus pipistrellus,0.481,0.553,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_093000.WAV,recover-20240927,UBNA_018,Foliage
HF,47040.0,7.245866877276868,68.4685,68.4742,44375.0,52740.0,Echolocation,Pipistrellus pipistrellus,0.468,0.541,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_093000.WAV,recover-20240927,UBNA_018,Foliage
HF,55680.0,9.743289648386096,30.8195,30.824,54687.0,68209.0,Echolocation,Pipistrellus pygmaeus,0.599,0.624,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_093000.WAV,recover-20240927,UBNA_018,Foliage
HF,47040.0,10.38183917157459,7.2615,7.2677,46093.0,53647.0,Echolocation,Pipistrellus pipistrellus,0.502,0.545,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_093000.WAV,recover-20240927,UBNA_018,Foliage
HF,48960.0,8.48931185277739,291.0325,291.0369,47812.0,66752.0,Echolocation,Pipistrellus pipistrellus,0.471,0.541,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,47040.0,9.28442462757064,251.6905,251.6956,45234.0,59141.0,Echolocation,Pipistrellus pipistrellus,0.425,0.53,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,48000.0,4.754737619572422,217.8195,217.8251,47812.0,56486.0,Echolocation,Pipistrellus pipistrellus,0.509,0.559,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,47040.0,8.787291162789085,197.8055,197.8121,46093.0,55587.0,Echolocation,Pipistrellus pipistrellus,0.467,0.505,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,45120.0,10.683772840937905,150.0495,150.0554,43515.0,52321.0,Echolocation,Pipistrellus pipistrellus,0.515,0.583,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,47040.0,5.543140703650557,150.0315,150.0375,46953.0,59397.0,Echolocation,Pipistrellus pipistrellus,0.528,0.603,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240920_062000.WAV,recover-20240927,UBNA_018,Foliage
HF,46080.0,8.019757190971164,127.3035,127.3106,45234.0,54063.0,Echolocation,Pipistrellus pipistrellus,0.489,0.561,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,45120.0,4.7745591361655295,97.3595,97.3697,43515.0,48523.0,Echolocation,Pipistrellus pipistrellus,0.37,0.502,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,48000.0,5.315688968231791,70.3235,70.3298,46953.0,58371.0,Echolocation,Pipistrellus pipistrellus,0.594,0.613,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,48960.0,7.542362404824309,50.8005,50.805099999999996,46093.0,60034.0,Echolocation,Pipistrellus pipistrellus,0.564,0.626,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,47040.0,6.5508734798561585,10.3755,10.3841,44375.0,59343.0,Echolocation,Pipistrellus pipistrellus,0.226,0.545,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_092000.WAV,recover-20240927,UBNA_018,Foliage
HF,48000.0,6.634410927403312,150.1245,150.1317,47812.0,60179.0,Echolocation,Pipistrellus pipistrellus,0.507,0.582,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240925_115000.WAV,recover-20240927,UBNA_018,Foliage
HF,47040.0,8.496922763135645,272.6525,272.6568,44375.0,56628.0,Echolocation,Pipistrellus pipistrellus,0.487,0.513,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_091000.WAV,recover-20240927,UBNA_018,Foliage
HF,46080.0,7.722409460333486,258.1535,258.16,42656.0,61022.0,Echolocation,Pipistrellus nathusii,0.183,0.54,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_091000.WAV,recover-20240927,UBNA_018,Foliage
HF,48960.0,10.12435237519563,180.0075,180.0136,43515.0,56838.0,Echolocation,Pipistrellus pipistrellus,0.603,0.659,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240920_062000.WAV,recover-20240927,UBNA_018,Foliage
HF,46080.0,9.982772664053622,284.7825,284.789,43515.0,58937.0,Echolocation,Pipistrellus pipistrellus,0.248,0.587,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_090000.WAV,recover-20240927,UBNA_018,Foliage
HF,57600.0,26.668304105251103,248.2545,248.2584,43515.0,90682.0,Echolocation,Myotis alcathoe,0.487,0.611,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_090000.WAV,recover-20240927,UBNA_018,Foliage
HF,56640.0,13.704395932882012,224.4515,224.4565,55546.0,76642.0,Echolocation,Pipistrellus pygmaeus,0.598,0.622,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_090000.WAV,recover-20240927,UBNA_018,Foliage
HF,53760.0,30.574005145780717,203.9635,203.9675,43515.0,91761.0,Echolocation,Myotis alcathoe,0.432,0.538,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_090000.WAV,recover-20240927,UBNA_018,Foliage
HF,56640.0,13.73605526825662,159.5055,159.5093,52109.0,82741.0,Echolocation,Myotis alcathoe,0.468,0.521,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_090000.WAV,recover-20240927,UBNA_018,Foliage
HF,55680.0,9.085295842014462,122.0895,122.0934,51250.0,78171.0,Echolocation,Myotis alcathoe,0.379,0.541,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_090000.WAV,recover-20240927,UBNA_018,Foliage
HF,51840.0,9.374764174149577,139.5905,139.5937,44375.0,74092.0,Echolocation,Myotis alcathoe,0.341,0.523,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_093000.WAV,recover-20240927,UBNA_018,Foliage
HF,53760.0,32.81937201285287,106.1345,106.1388,43515.0,96047.0,Echolocation,Myotis alcathoe,0.518,0.588,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_090000.WAV,recover-20240927,UBNA_018,Foliage
HF,47040.0,8.853245888374078,182.1075,182.1135,45234.0,58740.0,Echolocation,Pipistrellus pipistrellus,0.454,0.538,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_093000.WAV,recover-20240927,UBNA_018,Foliage
HF,48960.0,4.845105612179086,271.5135,271.5193,47812.0,57956.0,Echolocation,Pipistrellus pipistrellus,0.545,0.57,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_093000.WAV,recover-20240927,UBNA_018,Foliage
HF,52800.0,13.065381072298658,192.3945,192.398,52968.0,73560.0,Echolocation,Myotis alcathoe,0.436,0.502,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_101000.WAV,recover-20240927,UBNA_018,Foliage
HF,56640.0,10.106868610582108,153.2505,153.2533,52968.0,74689.0,Echolocation,Myotis alcathoe,0.395,0.508,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_101000.WAV,recover-20240927,UBNA_018,Foliage
HF,56640.0,22.684921498637017,124.0205,124.0244,50390.0,91056.0,Echolocation,Myotis alcathoe,0.462,0.508,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_101000.WAV,recover-20240927,UBNA_018,Foliage
HF,55680.0,11.767633799573172,290.0095,290.0125,52968.0,71039.0,Echolocation,Myotis alcathoe,0.462,0.543,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_100000.WAV,recover-20240927,UBNA_018,Foliage
HF,53760.0,14.005103093630352,255.04149999999998,255.04410000000001,52109.0,72269.0,Echolocation,Myotis alcathoe,0.424,0.573,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_100000.WAV,recover-20240927,UBNA_018,Foliage
HF,56640.0,11.542853491288438,234.0145,234.0174,52109.0,77178.0,Echolocation,Myotis alcathoe,0.461,0.545,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_100000.WAV,recover-20240927,UBNA_018,Foliage
HF,48000.0,8.476153107234481,180.5275,180.5353,46953.0,63583.0,Echolocation,Pipistrellus pipistrellus,0.326,0.527,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_100000.WAV,recover-20240927,UBNA_018,Foliage
HF,55680.0,18.81013971169237,153.2875,153.2911,52109.0,85650.0,Echolocation,Myotis alcathoe,0.547,0.621,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_100000.WAV,recover-20240927,UBNA_018,Foliage
HF,53760.0,11.980143274704345,2.0885,2.0915,50390.0,70675.0,Echolocation,Myotis alcathoe,0.413,0.612,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_100000.WAV,recover-20240927,UBNA_018,Foliage
HF,48000.0,5.061120721127247,299.4065,299.4134,47812.0,56637.0,Echolocation,Pipistrellus pipistrellus,0.493,0.503,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_095000.WAV,recover-20240927,UBNA_018,Foliage
HF,49920.0,8.867752334100164,152.2235,152.2281,46953.0,62457.0,Echolocation,Pipistrellus pipistrellus,0.487,0.541,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_018/20240922_095000.WAV,recover-20240927,UBNA_018,Foliage
