KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,48960.0,4.715201463147295,3.7485,3.7587,47812.0,51132.0,Pipistrellus pipistrellus,0.304,0.358,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_200000.WAV,recover-20251226,UBNA_024,Foliage
HF,54720.0,14.563995696834638,126.4325,126.4395,53828.0,58002.0,Pipistrellus pygmaeus,0.325,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_200000.WAV,recover-20251226,UBNA_024,Foliage
LF,25920.0,6.8712153174976685,201.2525,201.2651,25468.0,29932.0,Nyctalus leisleri,0.245,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_200000.WAV,recover-20251226,UBNA_024,Foliage
HF,67200.0,2.6710837324758896,226.2775,226.2905,64140.0,70450.0,Pipistrellus pygmaeus,0.357,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_200000.WAV,recover-20251226,UBNA_024,Foliage
LF,19200.0,9.493529663875051,31.5115,31.5315,18593.0,22973.0,Nyctalus noctula,0.268,0.358,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_202000.WAV,recover-20251226,UBNA_024,Foliage
HF,47040.0,9.119045399264522,31.5125,31.5219,46953.0,48738.0,Pipistrellus pipistrellus,0.28,0.383,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_202000.WAV,recover-20251226,UBNA_024,Foliage
LF,25920.0,9.474782304178637,108.6545,108.6671,25468.0,30805.0,Nyctalus leisleri,0.277,0.373,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_202000.WAV,recover-20251226,UBNA_024,Foliage
HF,53760.0,11.203179108277306,173.2185,173.2267,53828.0,57936.0,Pipistrellus pygmaeus,0.283,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_202000.WAV,recover-20251226,UBNA_024,Foliage
LF,28800.0,9.333842730278292,280.6755,280.6885,27187.0,31103.0,Nyctalus leisleri,0.375,0.424,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_202000.WAV,recover-20251226,UBNA_024,Foliage
HF,43200.0,12.948568913200704,286.2485,286.2638,42656.0,46159.0,Pipistrellus pipistrellus,0.399,0.46,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_024/20251210_202000.WAV,recover-20251226,UBNA_024,Foliage
