KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,-0.4330366048796024,0.8495,0.8564,60703.0,64964.0,Pipistrellus pygmaeus,0.447,0.455,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,60480.0,5.128143997644799,6.6295,6.6363,57265.0,61709.0,Pipistrellus pygmaeus,0.425,0.433,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,60480.0,1.2044466599601173,6.7675,6.7742,57265.0,62646.0,Pipistrellus pygmaeus,0.34,0.348,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,65280.0,0.11230575088617795,12.4165,12.4243,57265.0,63556.0,Pipistrellus pygmaeus,0.408,0.421,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,60480.0,2.4976629253223805,15.8405,15.847,57265.0,62016.0,Pipistrellus pygmaeus,0.32,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,65280.0,-0.217971389690822,22.5515,22.5635,58984.0,63958.0,Pipistrellus pygmaeus,0.317,0.321,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,65280.0,1.1309533111281627,28.8785,28.8864,56406.0,62667.0,Pipistrellus pygmaeus,0.3,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,60480.0,3.6590710300193625,29.8765,29.8853,56406.0,61235.0,Pipistrellus pygmaeus,0.295,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,65280.0,-0.9417860764555114,32.7445,32.753,59843.0,64373.0,Pipistrellus pygmaeus,0.29,0.315,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,60480.0,6.798146781646928,35.5875,35.595,57265.0,61524.0,Pipistrellus pygmaeus,0.351,0.358,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,65280.0,0.5080220538748661,42.4305,42.4384,59843.0,63883.0,Pipistrellus pygmaeus,0.439,0.446,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,65280.0,-0.9634634753408213,50.6465,50.6553,58125.0,63438.0,Pipistrellus pygmaeus,0.326,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
HF,65280.0,-0.181545990185975,52.1405,52.146,60703.0,66660.0,Pipistrellus pygmaeus,0.331,0.335,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260205/UBNA_028/20260122_205000.WAV,recover-20260205,UBNA_028,Carp Pond
