Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	2.051	78000.0	71040.0	0.1862555226116191	2.0495	2.087	68437	82316	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	15	Waveform 1	1
HF	2.2120333333333333	71250.0	71040.0	0.0849834948482052	2.1755	2.2153	68437	82413	Rhinolophus ferrumequinum	0.036	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	16	Waveform 1	1
HF	2.2719333333333336	72750.0	69120.0	0.1555265586124513	2.2475	2.2854	68437	82096	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	17	Waveform 1	1
HF	2.3130666666666677	74250.0	70080.0	1.0946345715748826	2.3105	2.3481	68437	82264	Rhinolophus ferrumequinum	0.028	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	18	Waveform 1	1
HF	2.469966666666666	70500.0	71040.0	0.2460372612892948	2.4295	2.4712	68437	82313	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	19	Waveform 1	1
HF	2.6060000000000003	71250.0	70080.0	0.6635530250832488	2.5705	2.609	68437	82586	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	20	Waveform 1	1
HF	2.662833333333334	74250.0	74880.0	0.1220211241990855	2.6295	2.669	68437	82520	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	21	Waveform 1	1
HF	2.6629666666666667	74250.0	74880.0	0.8111806461065308	2.6525	2.6892	68437	81006	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	22	Waveform 1	1
HF	2.6634000000000007	75750.0	73920.0	0.9913114747626384	2.6625	2.6971	68437	81011	Rhinolophus ferrumequinum	0.028	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	23	Waveform 1	1
HF	2.6903666666666672	80250.0	72000.0	0.2321060193841861	2.6855	2.7243	68437	82012	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	24	Waveform 1	1
HF	2.8925333333333336	81750.0	74880.0	0.4646222436513086	2.8815	2.9223	68437	82502	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	25	Waveform 1	1
HF	2.8915666666666664	76500.0	74880.0	0.5425288641397279	2.8905	2.9331	68437	83671	Rhinolophus ferrumequinum	0.039	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	26	Waveform 1	1
HF	3.0558333333333336	73500.0	69120.0	0.9989943913316158	3.0495	3.095	68437	83487	Rhinolophus ferrumequinum	0.029	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	27	Waveform 1	1
HF	3.1286	79500.0	78720.0	0.5448612821158454	3.1075	3.1464	68437	82552	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	28	Waveform 1	1
HF	3.262566666666667	74250.0	70080.0	0.4808376841016155	3.2255	3.2636	68437	82093	Rhinolophus ferrumequinum	0.031	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	29	Waveform 1	1
HF	3.262866666666667	74250.0	72960.0	1.0009953232278626	3.2595	3.2963	68437	81824	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	30	Waveform 1	1
HF	3.321533333333334	70500.0	81600.0	0.4144089550123697	3.3155	3.3543	68437	82018	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	31	Waveform 1	1
HF	3.5018	71250.0	70080.0	1.0554563126798286	3.4855	3.5187	68437	80899	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	32	Waveform 1	1
HF	3.5035333333333334	74250.0	71040.0	1.196642724863748	3.4995	3.5403	68437	82970	Rhinolophus ferrumequinum	0.03	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	33	Waveform 1	1
HF	3.697833333333333	72750.0	72000.0	0.1605800984677327	3.6895	3.7295	68437	81978	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	34	Waveform 1	1
HF	3.698133333333333	73500.0	72960.0	0.1958967615270441	3.6975	3.7347	68437	82690	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	35	Waveform 1	1
HF	3.7541000000000007	70500.0	70080.0	0.2585037420604159	3.7505	3.7859	68437	81779	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	36	Waveform 1	1
HF	3.892333333333333	82500.0	79680.0	0.4467490391698835	3.8545	3.893	68437	82680	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	37	Waveform 1	1
HF	3.916466666666667	83250.0	70080.0	0.6288597904137795	3.8875	3.9302	68437	83339	Rhinolophus ferrumequinum	0.031	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	38	Waveform 1	1
HF	3.9114	70500.0	71040.0	0.0083342444626897	3.8965	3.9346	68437	82328	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	39	Waveform 1	1
HF	4.009666666666667	75750.0	72960.0	1.3138235844561876	4.0015	4.0335	68437	79546	Rhinolophus ferrumequinum	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	40	Waveform 1	1
HF	4.126600000000001	73500.0	69120.0	0.044266838789799	4.1035	4.1404	68437	81740	Rhinolophus ferrumequinum	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	41	Waveform 1	1
HF	4.125733333333334	77250.0	72000.0	0.2815955608602524	4.1245	4.1646	68437	82245	Rhinolophus ferrumequinum	0.078	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	42	Waveform 1	1
HF	4.1546666666666665	72000.0	72000.0	0.6044911001399831	4.1425	4.1845	68437	82301	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	43	Waveform 1	1
HF	4.181299999999999	75750.0	71040.0	0.3721903887533958	4.1785	4.2182	68437	82331	Rhinolophus ferrumequinum	0.031	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	44	Waveform 1	1
HF	4.2351	73500.0	74880.0	0.17008410382352	4.2045	4.2374	68437	80660	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	45	Waveform 1	1
HF	4.287733333333332	72000.0	81600.0	0.9563259489966144	4.2745	4.3131	68437	82742	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	46	Waveform 1	1
HF	4.376366666666666	68250.0	71040.0	0.1426280507226928	4.3515	4.3913	68437	82606	Rhinolophus ferrumequinum	0.029	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	47	Waveform 1	1
HF	4.4437	81000.0	78720.0	0.3802305335681114	4.4425	4.4838	68437	82510	Rhinolophus ferrumequinum	0.032	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	48	Waveform 1	1
HF	4.485	69750.0	78720.0	0.1735312006592932	4.4545	4.4945	68437	82222	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	49	Waveform 1	1
HF	4.494633333333334	78000.0	77760.0	0.547756523707892	4.4915	4.5297	68437	81955	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	50	Waveform 1	1
HF	4.731766666666667	75750.0	72000.0	0.5596086946509068	4.7095	4.7414	68437	80640	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	51	Waveform 1	1
HF	4.731966666666666	75750.0	72000.0	0.6627821982488596	4.7265	4.7682	68437	81819	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	52	Waveform 1	1
HF	4.8524	81750.0	75840.0	0.3212079918190924	4.8295	4.8666	68437	81610	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	53	Waveform 1	1
HF	4.929133333333334	80250.0	74880.0	0.2358743443748648	4.9065	4.9427	68437	80869	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	54	Waveform 1	1
HF	4.915633333333332	69750.0	74880.0	0.3188485231515763	4.9135	4.9457	68437	79913	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	55	Waveform 1	1
HF	5.094733333333332	68250.0	71040.0	0.2146524478951501	5.0905	5.1276	68437	80894	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	56	Waveform 1	1
HF	5.133266666666667	75000.0	74880.0	0.230607534607082	5.1235	5.1609	68437	81518	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	57	Waveform 1	1
HF	5.220799999999999	79500.0	79680.0	0.3753857538315064	5.1975	5.2342	68437	81725	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	58	Waveform 1	1
HF	5.2721333333333344	72750.0	70080.0	0.4830225102072408	5.2685	5.3062	68437	80828	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	59	Waveform 1	1
HF	5.3928666666666665	71250.0	71040.0	0.7606224226768445	5.3845	5.4233	68437	81130	Rhinolophus ferrumequinum	0.026	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	60	Waveform 1	1
HF	5.448366666666668	73500.0	71040.0	0.0934378944584121	5.4255	5.4638	68437	82300	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	61	Waveform 1	1
HF	5.466899999999999	72750.0	71040.0	0.0043517848230869	5.4635	5.5026	68437	81248	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	62	Waveform 1	1
HF	5.635733333333333	69750.0	71040.0	0.1410148523636405	5.5985	5.6376	68437	81971	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	63	Waveform 1	1
HF	5.6948	78000.0	71040.0	0.3468647673947171	5.6565	5.6957	68437	81714	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	64	Waveform 1	1
HF	5.692966666666666	71250.0	72000.0	0.157014962079296	5.6895	5.7297	68437	82145	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	65	Waveform 1	1
HF	5.875066666666667	73500.0	73920.0	0.4279318073698072	5.8685	5.9091	68437	82081	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	66	Waveform 1	1
HF	5.897200000000001	74250.0	73920.0	0.2831906269623415	5.8845	5.9213	68437	82361	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	67	Waveform 1	1
HF	5.897133333333334	74250.0	76800.0	0.2823789582297948	5.8955	5.9317	68437	80955	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	68	Waveform 1	1
HF	6.071433333333334	75000.0	74880.0	0.409126444864384	6.0425	6.0794	68437	81688	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	69	Waveform 1	1
HF	6.063999999999999	80250.0	70080.0	0.9479875710208752	6.0595	6.0975	68437	81633	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	70	Waveform 1	1
HF	6.715133333333333	71250.0	70080.0	1.0806560597146062	6.6875	6.7257	68437	82446	Rhinolophus ferrumequinum	0.03	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	71	Waveform 1	1
HF	6.781133333333333	74250.0	71040.0	0.0887049909700239	6.7725	6.8122	68437	82428	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	72	Waveform 1	1
HF	6.865933333333333	73500.0	76800.0	0.4070845431274986	6.8535	6.8894	68437	82187	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	73	Waveform 1	1
HF	6.9732	77250.0	80640.0	0.75179762446825	6.9465	6.9833	68437	81727	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	74	Waveform 1	1
HF	7.1924	68250.0	71040.0	0.7420988266912371	7.1615	7.2011	68437	82245	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	75	Waveform 1	1
HF	7.625633333333334	72000.0	79680.0	0.0339338127173296	7.5955	7.6312	68437	82067	Rhinolophus ferrumequinum	0.021	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	76	Waveform 1	1
HF	7.665599999999999	75750.0	79680.0	0.4846077863830066	7.6255	7.6664	68437	82964	Rhinolophus ferrumequinum	0.03	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	77	Waveform 1	1
HF	7.716699999999999	72750.0	72000.0	0.9995607929230522	7.6905	7.7278	68437	81180	Rhinolophus ferrumequinum	0.021	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	78	Waveform 1	1
HF	7.880533333333333	82500.0	70080.0	0.6550882642321192	7.8445	7.8848	68437	82737	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	79	Waveform 1	1
HF	7.930766666666666	78750.0	80640.0	0.9552420616435364	7.9295	7.9649	68437	81281	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	80	Waveform 1	1
HF	8.124633333333332	72750.0	72960.0	0.6319783088852293	8.1145	8.1492	68437	82255	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	81	Waveform 1	1
HF	8.1418	76500.0	70080.0	0.2774960009276997	8.1225	8.1562	68437	80855	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	82	Waveform 1	1
HF	8.46273333333333	72000.0	72000.0	0.1610620631753029	8.4415	8.4791	68437	82043	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	83	Waveform 1	1
HF	8.563133333333333	72750.0	72000.0	0.1195754850666986	8.5595	8.5937	68437	80782	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	84	Waveform 1	1
HF	8.6597	78000.0	72000.0	0.1216151615631716	8.6295	8.6663	68437	81332	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	85	Waveform 1	1
HF	9.0201	73500.0	72960.0	0.7132805817313624	8.9925	9.0354	68437	82898	Rhinolophus ferrumequinum	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	86	Waveform 1	1
HF	9.110433333333331	78750.0	80640.0	0.3080640109989646	9.0755	9.1134	68437	81306	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	87	Waveform 1	1
HF	9.133933333333331	72000.0	71040.0	0.4356893113760389	9.1235	9.1649	68437	82352	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	88	Waveform 1	1
HF	9.3496	75750.0	69120.0	0.5426950786370955	9.3395	9.3789	68437	81832	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	89	Waveform 1	1
HF	9.384733333333331	69750.0	72000.0	0.1997972583732004	9.3815	9.4196	68437	82557	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	90	Waveform 1	1
HF	9.5949	69750.0	72960.0	0.2213484170333331	9.5735	9.6086	68437	81837	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	91	Waveform 1	1
HF	9.6575	73500.0	71040.0	0.751660950617583	9.6515	9.688	68437	81603	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	92	Waveform 1	1
HF	9.660133333333333	71250.0	71040.0	0.1065100439019968	9.6595	9.6932	68437	80640	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	93	Waveform 1	1
HF	9.713133333333332	79500.0	75840.0	0.3490103859113019	9.6975	9.7302	68437	81437	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	94	Waveform 1	1
HF	9.949633333333333	69750.0	72000.0	0.2101324925427594	9.9465	9.9847	68437	82069	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	95	Waveform 1	1
HF	10.029033333333333	72750.0	72960.0	0.3445271595030761	10.0015	10.0328	68437	79948	Rhinolophus ferrumequinum	0.033	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	96	Waveform 1	1
HF	10.0719	71250.0	70080.0	0.1616789284419901	10.0425	10.0801	68437	81672	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	97	Waveform 1	1
HF	10.207433333333332	76500.0	78720.0	0.4069248631244633	10.1875	10.2264	68437	82526	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	98	Waveform 1	1
HF	10.259233333333334	75000.0	69120.0	0.3190496861308189	10.2515	10.2921	68437	82207	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	99	Waveform 1	1
HF	10.278233333333333	76500.0	69120.0	0.0456328767969178	10.2745	10.3121	68437	81707	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	100	Waveform 1	1
HF	10.329233333333336	72750.0	72960.0	0.5804826625262043	10.3145	10.3516	68437	82154	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	101	Waveform 1	1
HF	10.555266666666668	78750.0	72000.0	0.2210703880620157	10.5485	10.5854	68437	82608	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	102	Waveform 1	1
HF	10.791133333333333	75000.0	74880.0	0.1124304641674721	10.7685	10.8082	68437	81796	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	103	Waveform 1	1
HF	10.9625	75750.0	72000.0	0.4718389762029734	10.9435	10.981	68437	81953	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	104	Waveform 1	1
HF	10.993433333333332	71250.0	72000.0	0.2122182524817292	10.9605	10.9969	68437	81822	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	105	Waveform 1	1
HF	11.122466666666666	75750.0	70080.0	0.6843744037389594	11.1015	11.1417	68437	82857	Rhinolophus ferrumequinum	0.028	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	106	Waveform 1	1
HF	11.3348	75750.0	69120.0	0.1369499154640437	11.3185	11.3552	68437	81925	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	107	Waveform 1	1
HF	11.367733333333334	73500.0	77760.0	0.2728106754684775	11.3535	11.3911	68437	81868	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	108	Waveform 1	1
HF	11.367666666666668	73500.0	72960.0	0.2520102574128133	11.3595	11.3985	68437	82706	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	109	Waveform 1	1
HF	11.4529	81750.0	81600.0	1.0717283922757517	11.4335	11.4741	68437	82775	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	110	Waveform 1	1
