Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	65.00789999999999	45750.0	48960.0	2.3425157847166598	65.0055	65.0106	31484	75180	Myotis mystacinus	0.027	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	20	Waveform 1	1
HF	65.0526	55500.0	48960.0	3.202486628431696	65.0505	65.0559	33203	68694	Myotis mystacinus	0.01	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	21	Waveform 1	1
HF	65.2547	54000.0	52800.00000000001	5.273869229018863	65.2525	65.2578	32343	73273	Myotis mystacinus	0.011	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	22	Waveform 1	1
HF	65.30146666666667	54750.0	51840.0	5.606975835145026	65.2985	65.3042	33203	68106	Myotis brandtii	0.008	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	23	Waveform 1	1
HF	65.45779999999999	48000.0	47040.0	8.950842919759074	65.4555	65.4607	30625	74085	Myotis mystacinus	0.014	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	24	Waveform 1	1
HF	65.49723333333333	48750.0	48960.0	3.0124250251359737	65.4935	65.4996	32343	67746	Myotis mystacinus	0.011	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	25	Waveform 1	1
HF	65.56893333333333	54000.0	53760.00000000001	5.07569295964871	65.5675	65.5724	52109	62741	Pipistrellus pipistrellus	0.075	0.087	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	26	Waveform 1	1
HF	81.94046666666667	43500.0	45120.0	4.351910535930591	81.9375	81.9432	38359	50295	Myotis daubentonii	0.033	0.077	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	27	Waveform 1	1
HF	82.65066666666667	43500.0	39360.0	3.0714361808290884	82.64750000000001	82.6565	38359	49247	Pipistrellus nathusii	0.009	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	28	Waveform 1	1
HF	94.63366666666668	49500.0	51840.0	2.1817901954801355	94.6305	94.636	48671	57703	Pipistrellus pipistrellus	0.034	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	29	Waveform 1	1
HF	94.78873333333333	53250.0	52800.00000000001	3.2485928168024243	94.7875	94.7926	35781	61975	Myotis mystacinus	0.011	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	30	Waveform 1	1
HF	95.8194	55500.0	55679.99999999999	5.151890068573062	95.8175	95.8231	33203	65387	Myotis brandtii	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	31	Waveform 1	1
HF	96.01493333333332	50250.0	49920.0	3.124250195854544	96.0015	96.0154	47812	56054	Pipistrellus pipistrellus	0.025	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	32	Waveform 1	1
HF	96.11383333333332	53250.0	53760.00000000001	3.822824032154797	96.1105	96.117	51250	59495	Pipistrellus pipistrellus	0.027	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	33	Waveform 1	1
HF	96.1346	57750.0	55679.99999999999	2.60834751260108	96.1335	96.1399	33203	66112	Myotis brandtii	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	34	Waveform 1	1
HF	97.07653333333332	62250.0	56640.0	22.578655979066315	97.0715	97.0763	57265	66149	Pipistrellus pygmaeus	0.022	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	35	Waveform 1	1
HF	97.18336666666669	58500.0	52800.00000000001	20.88464213619642	97.1755	97.1833	55546	63122	Myotis alcathoe	0.01	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	36	Waveform 1	1
HF	97.25473333333332	78750.0	72000.0	2.357955299700418	97.2515	97.2966	68437	83851	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	37	Waveform 1	1
HF	97.35603333333331	52500.0	54719.99999999999	12.4457237743579	97.3545	97.3593	31484	76391	Myotis mystacinus	0.022	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	38	Waveform 1	1
HF	97.69216666666668	50250.0	47040.0	8.416298733734976	97.6895	97.6955	29765	74872	Myotis daubentonii	0.009	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	39	Waveform 1	1
HF	98.0862	50250.0	47040.0	3.439627817406766	98.0845	98.0903	46093	56676	Pipistrellus pipistrellus	0.044	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	40	Waveform 1	1
HF	99.601	50250.0	49920.0	3.313783088958138	99.5985	99.6035	48671	60222	Pipistrellus pipistrellus	0.108	0.118	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	41	Waveform 1	1
HF	111.55076666666666	52500.0	47040.0	2.023279192882085	111.5475	111.5529	34062	68173	Myotis brandtii	0.008	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	42	Waveform 1	1
HF	121.78676666666668	51750.0	51840.0	3.843443754302786	121.7835	121.7889	48671	58676	Pipistrellus pipistrellus	0.075	0.083	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	43	Waveform 1	1
HF	122.15053333333331	55500.0	54719.99999999999	3.2008773366955348	122.1445	122.1518	54687	64985	Pipistrellus pygmaeus	0.08	0.082	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	44	Waveform 1	1
HF	123.26483333333331	42750.0	51840.0	4.688615150704639	123.2645	123.2705	34062	58964	Myotis mystacinus	0.011	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	45	Waveform 1	1
HF	123.51156666666668	48750.0	48960.0	2.661133840355842	123.5085	123.5141	34062	71246	Myotis mystacinus	0.014	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	46	Waveform 1	1
HF	123.78193333333331	49500.0	55679.99999999999	6.406818965252531	123.7805	123.7854	33203	73182	Myotis mystacinus	0.014	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	47	Waveform 1	1
HF	124.0083	60000.0	57600.0	6.985010311877245	124.0015	124.0127	58125	65475	Pipistrellus pygmaeus	0.06	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	48	Waveform 1	1
HF	124.2456	50250.0	48960.0	3.0296758227736333	124.2435	124.2489	33203	65786	Myotis brandtii	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	49	Waveform 1	1
HF	124.53653333333334	56250.0	52800.00000000001	4.234487054432567	124.5335	124.5403	49531	57936	Pipistrellus pipistrellus	0.055	0.071	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	50	Waveform 1	1
LF	158.49426666666668	25500.0	25920.0	2.4748934781635548	158.4815	158.4984	25468	30169	Eptesicus serotinus	0.027	0.069	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	51	Waveform 1	1
HF	160.60603333333333	48750.0	48000.0	2.1293833546914174	160.6025	160.6088	34921	58700	Myotis mystacinus	0.008	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	52	Waveform 1	1
HF	162.0254	56250.0	52800.00000000001	4.778985410255769	162.0205	162.0266	34921	57339	Myotis daubentonii	0.007	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	53	Waveform 1	1
LF	162.02986666666666	21000.0	20160.0	9.001799771772646	162.0275	162.0338	17734	28599	Plecotus austriacus	0.059	0.097	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	54	Waveform 1	1
HF	163.25366666666667	48000.0	48960.0	3.891367804173413	163.2505	163.256	33203	69558	Myotis mystacinus	0.009	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	55	Waveform 1	1
HF	163.2828	46500.0	46080.0	2.685381340525577	163.2785	163.2852	45234	59735	Pipistrellus pipistrellus	0.06	0.11	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	56	Waveform 1	1
HF	163.8496	57750.0	56640.0	16.090333723167305	163.8455	163.8524	56406	64698	Pipistrellus pygmaeus	0.045	0.053	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	57	Waveform 1	1
HF	164.2039	52500.0	48960.0	5.531179304457805	164.2005	164.2081	46093	60496	Pipistrellus pipistrellus	0.08	0.103	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	58	Waveform 1	1
LF	169.37326666666667	25500.0	25920.0	6.923357815126087	169.35750000000002	169.3749	25468	31452	Nyctalus leisleri	0.043	0.108	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	59	Waveform 1	1
LF	179.2824	24750.0	24960.0	2.5533903643674662	179.2695	179.2886	23750	28105	Nyctalus leisleri	0.032	0.073	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	60	Waveform 1	1
HF	181.9136333333333	48000.0	48960.0	4.589205229516331	181.9115	181.9192	48671	52709	Pipistrellus pipistrellus	0.019	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	61	Waveform 1	1
HF	182.2975	43500.0	43200.0	10.145213652913846	182.2925	182.2985	28046	53174	Myotis daubentonii	0.017	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	62	Waveform 1	1
HF	182.4861	49500.0	48960.0	6.279850610594479	182.4845	182.4904	49531	54062	Pipistrellus pipistrellus	0.014	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	63	Waveform 1	1
HF	191.10596666666663	53250.0	55679.99999999999	4.691571557506389	191.1025	191.1077	47812	59778	Pipistrellus pipistrellus	0.074	0.092	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	64	Waveform 1	1
HF	191.6759333333333	52500.0	52800.00000000001	5.319628138927685	191.6715	191.6769	37500	65830	Myotis mystacinus	0.01	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	65	Waveform 1	1
HF	191.7421	57000.0	56640.0	7.924753033168645	191.7395	191.7479	56406	64915	Pipistrellus pygmaeus	0.024	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	66	Waveform 1	1
HF	192.11846666666668	55500.0	55679.99999999999	5.800351992296815	192.1165	192.1232	33203	60766	Myotis daubentonii	0.009	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	67	Waveform 1	1
HF	193.18833333333333	50250.0	46080.0	2.8179034250314023	193.1855	193.1925	45234	61170	Pipistrellus pipistrellus	0.066	0.104	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	68	Waveform 1	1
HF	193.2886333333333	71250.0	75840.0	2.340306019475543	193.2835	193.3267	68437	83016	Rhinolophus ferrumequinum	0.036	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	69	Waveform 1	1
HF	194.0053333333333	56250.0	55679.99999999999	4.163858353749611	194.0015	194.0145	56406	64537	Pipistrellus pygmaeus	0.042	0.047	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	70	Waveform 1	1
HF	194.0273	48750.0	48960.0	9.1733365269933	194.0255	194.0312	32343	70028	Myotis brandtii	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	71	Waveform 1	1
HF	194.1046333333333	48750.0	53760.00000000001	10.883389749413972	194.1035	194.1087	30625	69358	Myotis mystacinus	0.017	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	72	Waveform 1	1
HF	194.1881	55500.0	55679.99999999999	7.968958967030635	194.1855	194.1904	30625	70488	Myotis mystacinus	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	73	Waveform 1	1
HF	194.26493333333332	52500.0	52800.00000000001	8.979958245277288	194.2635	194.2684	32343	80510	Myotis mystacinus	0.022	0.056	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	74	Waveform 1	1
HF	194.3046	53250.0	54719.99999999999	14.286784463689974	194.3035	194.3099	52968	63871	Pipistrellus pygmaeus	0.091	0.112	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	75	Waveform 1	1
HF	194.34676666666667	47250.0	47040.0	2.768525151439347	194.3435	194.3489	29765	72475	Myotis mystacinus	0.011	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	76	Waveform 1	1
HF	195.2782	60000.0	59520.0	10.601937105101625	195.2745	195.2818	58984	66404	Pipistrellus pygmaeus	0.02	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	77	Waveform 1	1
HF	195.44073333333333	49500.0	48960.0	18.74216305568928	195.4365	195.4421	33203	63222	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	78	Waveform 1	1
HF	196.02983333333333	48750.0	48960.0	5.76417455970688	196.0255	196.031	34921	64509	Myotis bechsteinii	0.009	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	79	Waveform 1	1
HF	196.26676666666663	54750.0	48000.0	4.365720645082599	196.2635	196.2724	47812	60511	Pipistrellus pipistrellus	0.063	0.082	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	80	Waveform 1	1
HF	198.00436666666667	49500.0	48960.0	4.441965270973504	198.0015	198.0073	40078	58705	Myotis brandtii	0.011	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	81	Waveform 1	1
LF	198.153	24000.0	24000.0	2.626532229723976	198.1375	198.1575	24609	28713	Nyctalus leisleri	0.031	0.081	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	82	Waveform 1	1
HF	204.5866333333333	57750.0	57600.0	2.912384223087286	204.5855	204.5907	34921	67108	Myotis mystacinus	0.02	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	83	Waveform 1	1
HF	204.6629333333333	55500.0	55679.99999999999	9.616125163721016	204.6625	204.6684	55546	61328	Pipistrellus pygmaeus	0.062	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	84	Waveform 1	1
LF	207.26976666666667	21750.0	24000.0	2.290950394822799	207.2665	207.2859	22890	26306	Nyctalus leisleri	0.02	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	85	Waveform 1	1
HF	213.37596666666667	54000.0	55679.99999999999	2.2125082751067318	213.3715	213.3792	52968	58610	Pipistrellus pygmaeus	0.049	0.071	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	86	Waveform 1	1
HF	229.1730333333333	51750.0	52800.00000000001	4.125257014360082	229.1695	229.1758	50390	57304	Pipistrellus pipistrellus	0.034	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	87	Waveform 1	1
HF	229.27596666666668	48750.0	48960.0	3.0026520005308632	229.2725	229.2777	34921	67028	Myotis bechsteinii	0.017	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	88	Waveform 1	1
HF	229.3272333333333	49500.0	47040.0	3.348154823501404	229.3255	229.3301	44375	64095	Myotis alcathoe	0.045	0.114	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	89	Waveform 1	1
HF	229.47916666666663	51000.0	48000.0	2.21748988096778	229.4755	229.4805	38359	71463	Myotis bechsteinii	0.016	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	90	Waveform 1	1
HF	229.53376666666668	54750.0	54719.99999999999	4.143732415107866	229.5305	229.5359	51250	58265	Pipistrellus pipistrellus	0.101	0.116	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	91	Waveform 1	1
HF	229.66656666666665	48750.0	48960.0	2.339528572017505	229.6635	229.6691	46953	56650	Pipistrellus pipistrellus	0.077	0.082	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	92	Waveform 1	1
HF	229.9899333333333	48750.0	48960.0	3.856689962419544	229.9855	229.9909	36640	59823	Myotis brandtii	0.008	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	93	Waveform 1	1
HF	230.28243333333333	48750.0	48960.0	8.908816314353595	230.2785	230.2844	33203	62774	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	94	Waveform 1	1
HF	230.6626	59250.0	57600.0	8.524910871016832	230.6605	230.6659	56406	66011	Pipistrellus pygmaeus	0.087	0.091	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	95	Waveform 1	1
HF	231.26606666666663	58500.0	58560.0	2.9034194822313126	231.2625	231.2711	56406	62423	Pipistrellus pygmaeus	0.031	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	96	Waveform 1	1
HF	231.3084	54750.0	48960.0	3.80873896433276	231.3065	231.3121	35781	71919	Myotis mystacinus	0.015	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	97	Waveform 1	1
HF	231.41743333333332	57750.0	62400.0	6.476839826620057	231.4155	231.4199	57265	63916	Myotis mystacinus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	98	Waveform 1	1
HF	231.9346	53250.0	54719.99999999999	7.72869851079864	231.9325	231.9379	34062	71443	Myotis brandtii	0.01	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	99	Waveform 1	1
HF	232.01493333333332	53250.0	52800.00000000001	4.4715314187696	232.0015	232.0154	48671	58877	Pipistrellus pipistrellus	0.036	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	100	Waveform 1	1
HF	245.72493333333333	58500.0	58560.0	6.190112276086557	245.7225	245.7299	56406	64904	Pipistrellus pygmaeus	0.027	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	101	Waveform 1	1
HF	245.9116	56250.0	56640.0	8.076084426847746	245.9095	245.9184	55546	63336	Pipistrellus pygmaeus	0.063	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	102	Waveform 1	1
HF	247.986	31500.0	31680.0	2.4340379753457286	247.9845	247.9905	30625	44363	Myotis daubentonii	0.011	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	103	Waveform 1	1
HF	258.1089	49500.0	47040.0	3.681704580077717	258.1065	258.1116	34921	64602	Myotis mystacinus	0.012	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	104	Waveform 1	1
HF	258.95166666666665	54750.0	52800.00000000001	6.908743502692587	258.9485	258.954	35781	60273	Myotis mystacinus	0.007	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	105	Waveform 1	1
HF	259.04613333333333	52500.0	53760.00000000001	2.658546304354386	259.0415	259.0502	51250	56020	Pipistrellus pygmaeus	0.037	0.069	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	106	Waveform 1	1
HF	260.1723333333333	55500.0	51840.0	2.164893323210934	260.1675	260.176	50390	58045	Pipistrellus pipistrellus	0.044	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	107	Waveform 1	1
HF	260.64506666666665	57750.0	57600.0	4.498495048801044	260.6415	260.6466	41796	66456	Myotis mystacinus	0.02	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	108	Waveform 1	1
LF	263.9209333333333	40500.0	41280.0	3.464596517095722	263.9145	263.9214	29765	43791	Myotis daubentonii	0.008	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	109	Waveform 1	1
LF	265.28073333333333	31500.0	30720.0	2.568426394191729	265.2755	265.2836	27187	40169	Eptesicus serotinus	0.011	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	110	Waveform 1	1
HF	271.3704666666667	50250.0	48960.0	3.887797439135499	271.3675	271.3732	34921	62715	Myotis mystacinus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	111	Waveform 1	1
HF	271.5430333333333	57000.0	54719.99999999999	6.521331907635521	271.5425	271.5483	54687	62071	Pipistrellus pygmaeus	0.049	0.053	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	112	Waveform 1	1
HF	271.8069	49500.0	49920.0	3.193264549056456	271.8045	271.8096	34062	75330	Myotis mystacinus	0.014	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	113	Waveform 1	1
