KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,freq_group,call_start_time,cycle_ref_time,call_end_time,start_time_wrt_ref,end_time_wrt_ref
HF,142.19614,31250.0,32640.000000000004,18.225735291192024,2542.1925,2542.2023,27187,50415,Eptesicus serotinus,0.492,0.709,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel1_2400to3000.WAV,HF,2025-05-02 04:12:36.192500,2025-05-02 04:12:36.192500,2025-05-02 04:12:36.202300,2542.1925,2542.2023
LF,142.226832,31250.0,31680.0,-0.2444606959819819,2542.2225,2542.2334,22890,32068,Eptesicus serotinus,0.227,0.501,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:36.222500,2025-05-02 04:12:36.222500,2025-05-02 04:12:36.233400,2542.2225,2542.2334
LF,142.244968,31250.0,32640.000000000004,0.4172868011180028,2542.2365,2542.2492,25468,31840,Nyctalus leisleri,0.102,0.298,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel7_2400to3000.WAV,LF,2025-05-02 04:12:36.236500,2025-05-02 04:12:36.236500,2025-05-02 04:12:36.249200,2542.2365,2542.2492
LF,142.263332,31250.0,31680.0,35.80230140229769,2542.2605,2542.2757,22890,45034,Nyctalus noctula,0.554,0.786,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,LF,2025-05-02 04:12:36.260500,2025-05-02 04:12:36.260500,2025-05-02 04:12:36.275700,2542.2605,2542.2757
LF,142.292156,31250.0,31680.0,0.7667988942423519,2542.2905,2542.2987,28906,42241,Nyctalus leisleri,0.255,0.573,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,LF,2025-05-02 04:12:36.290500,2025-05-02 04:12:36.290500,2025-05-02 04:12:36.298700,2542.2905,2542.2987
HF,142.339104,46875.0,47040.0,3.869715903559816,2542.3375,2542.3462,46093,49671,Pipistrellus pipistrellus,0.168,0.216,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,HF,2025-05-02 04:12:36.337500,2025-05-02 04:12:36.337500,2025-05-02 04:12:36.346200,2542.3375,2542.3462
HF,142.357712,31250.0,33600.0,8.522752028668268,2542.3545,2542.3626,30625,50075,Eptesicus serotinus,0.401,0.557,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,HF,2025-05-02 04:12:36.354500,2025-05-02 04:12:36.354500,2025-05-02 04:12:36.362600,2542.3545,2542.3626
LF,142.39652,31250.0,30720.0,31.88331680390839,2542.3935,2542.4084,22890,45488,Nyctalus noctula,0.451,0.755,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:36.393500,2025-05-02 04:12:36.393500,2025-05-02 04:12:36.408400,2542.3935,2542.4084
HF,142.448852,31250.0,33600.0,1.9954485722123831,2542.4465,2542.4549,29765,43724,Eptesicus serotinus,0.21,0.249,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,HF,2025-05-02 04:12:36.446500,2025-05-02 04:12:36.446500,2025-05-02 04:12:36.454900,2542.4465,2542.4549
LF,142.492996,31250.0,25920.0,25.804678301929552,2542.4895,2542.5037,22890,46548,Nyctalus noctula,0.53,0.779,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,LF,2025-05-02 04:12:36.489500,2025-05-02 04:12:36.489500,2025-05-02 04:12:36.503700,2542.4895,2542.5037
HF,142.558008,31250.0,32640.000000000004,12.432786320717296,2542.5545,2542.5632,28046,47165,Eptesicus serotinus,0.52,0.661,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel1_2400to3000.WAV,HF,2025-05-02 04:12:36.554500,2025-05-02 04:12:36.554500,2025-05-02 04:12:36.563200,2542.5545,2542.5632
HF,142.589092,46875.0,46080.0,3.150831164084776,2542.5875,2542.5961,45234,49513,Pipistrellus pipistrellus,0.231,0.249,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,HF,2025-05-02 04:12:36.587500,2025-05-02 04:12:36.587500,2025-05-02 04:12:36.596100,2542.5875,2542.5961
LF,142.640028,31250.0,31680.0,32.86789662265345,2542.6385,2542.6531,22890,45161,Nyctalus noctula,0.599,0.756,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel1_2400to3000.WAV,LF,2025-05-02 04:12:36.638500,2025-05-02 04:12:36.638500,2025-05-02 04:12:36.653100,2542.6385,2542.6531
LF,142.664144,31250.0,30720.0,3.5252066642750246,2542.6615,2542.6714,28046,43926,Nyctalus noctula,0.309,0.673,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel4_2400to3000.WAV,LF,2025-05-02 04:12:36.661500,2025-05-02 04:12:36.661500,2025-05-02 04:12:36.671400,2542.6615,2542.6714
HF,142.733488,46875.0,46080.0,3.445420909757684,2542.7305,2542.7386,45234,51765,Pipistrellus pipistrellus,0.188,0.205,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,HF,2025-05-02 04:12:36.730500,2025-05-02 04:12:36.730500,2025-05-02 04:12:36.738600,2542.7305,2542.7386
LF,142.768616,31250.0,31680.0,33.9594805456193,2542.7655,2542.7812,22890,45898,Nyctalus noctula,0.641,0.809,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,LF,2025-05-02 04:12:36.765500,2025-05-02 04:12:36.765500,2025-05-02 04:12:36.781200,2542.7655,2542.7812
LF,142.807768,31250.0,32640.000000000004,12.298830634692893,2542.8035,2542.8148,26328,46031,Eptesicus serotinus,0.578,0.725,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:36.803500,2025-05-02 04:12:36.803500,2025-05-02 04:12:36.814800,2542.8035,2542.8148
LF,142.90703200000002,31250.0,33600.0,36.60315886336081,2542.9035,2542.918,22890,48839,Eptesicus serotinus,0.424,0.723,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:36.903500,2025-05-02 04:12:36.903500,2025-05-02 04:12:36.918000,2542.9035,2542.918
LF,142.950656,31250.0,29760.0,18.227587340064304,2542.9455,2542.9586,27187,48118,Eptesicus serotinus,0.551,0.737,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:36.945500,2025-05-02 04:12:36.945500,2025-05-02 04:12:36.958600,2542.9455,2542.9586
LF,143.044792,31250.0,26880.000000000004,38.487164402955074,2543.0405,2543.0548,22890,47269,Nyctalus noctula,0.44,0.74,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel4_2400to3000.WAV,LF,2025-05-02 04:12:37.040500,2025-05-02 04:12:37.040500,2025-05-02 04:12:37.054800,2543.0405,2543.0548
LF,143.110612,31250.0,32640.000000000004,25.587167869920822,2543.1055,2543.1173,26328,50587,Eptesicus serotinus,0.58,0.744,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:37.105500,2025-05-02 04:12:37.105500,2025-05-02 04:12:37.117300,2543.1055,2543.1173
LF,143.136652,31250.0,26880.000000000004,26.121927969593525,2543.1345,2543.1487,22890,46737,Nyctalus noctula,0.63,0.809,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,LF,2025-05-02 04:12:37.134500,2025-05-02 04:12:37.134500,2025-05-02 04:12:37.148700,2543.1345,2543.1487
LF,143.203184,31250.0,31680.0,2.1799679827437384,2543.2015,2543.2118,24609,35859,Eptesicus serotinus,0.371,0.649,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:37.201500,2025-05-02 04:12:37.201500,2025-05-02 04:12:37.211800,2543.2015,2543.2118
LF,143.23166,31250.0,32640.000000000004,24.195485153912383,2543.2285,2543.2399,26328,46466,Eptesicus serotinus,0.569,0.745,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:37.228500,2025-05-02 04:12:37.228500,2025-05-02 04:12:37.239900,2543.2285,2543.2399
HF,143.257104,46875.0,46080.0,5.640545274023071,2543.2555,2543.2642,44375,49487,Pipistrellus pipistrellus,0.212,0.241,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,HF,2025-05-02 04:12:37.255500,2025-05-02 04:12:37.255500,2025-05-02 04:12:37.264200,2543.2555,2543.2642
LF,143.277052,31250.0,33600.0,7.479423983969506,2543.2725,2543.2815,28906,43749,Eptesicus serotinus,0.496,0.615,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,LF,2025-05-02 04:12:37.272500,2025-05-02 04:12:37.272500,2025-05-02 04:12:37.281500,2543.2725,2543.2815
LF,143.299452,31250.0,32640.000000000004,37.896073983198335,2543.2965,2543.3099,22890,49400,Nyctalus noctula,0.42,0.779,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,LF,2025-05-02 04:12:37.296500,2025-05-02 04:12:37.296500,2025-05-02 04:12:37.309900,2543.2965,2543.3099
LF,143.351928,31250.0,31680.0,24.425539609260348,2543.3475,2543.3592,27187,47032,Eptesicus serotinus,0.444,0.739,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,LF,2025-05-02 04:12:37.347500,2025-05-02 04:12:37.347500,2025-05-02 04:12:37.359200,2543.3475,2543.3592
LF,143.386636,31250.0,29760.0,3.8413929428327527,2543.3835,2543.3919,27187,41854,Eptesicus serotinus,0.202,0.405,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel4_2400to3000.WAV,LF,2025-05-02 04:12:37.383500,2025-05-02 04:12:37.383500,2025-05-02 04:12:37.391900,2543.3835,2543.3919
LF,143.40048,31250.0,32640.000000000004,31.097246554044453,2543.3985000000002,2543.4121999999998,23750,45527,Nyctalus noctula,0.534,0.77,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,LF,2025-05-02 04:12:37.398500,2025-05-02 04:12:37.398500,2025-05-02 04:12:37.412200,2543.3985000000002,2543.4121999999998
HF,143.46366,31250.0,32640.000000000004,20.72840380256135,2543.4595,2543.4699,26328,50743,Eptesicus serotinus,0.517,0.696,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,HF,2025-05-02 04:12:37.459500,2025-05-02 04:12:37.459500,2025-05-02 04:12:37.469900,2543.4595,2543.4699
LF,143.50682,31250.0,27839.999999999996,39.32840231519411,2543.5045,2543.5201,22031,44468,Nyctalus noctula,0.7,0.834,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel7_2400to3000.WAV,LF,2025-05-02 04:12:37.504500,2025-05-02 04:12:37.504500,2025-05-02 04:12:37.520100,2543.5045,2543.5201
HF,143.54318,46875.0,33600.0,-2.616961425747781,2543.5425,2543.5491,28046,60042,Eptesicus serotinus,0.11,0.216,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,HF,2025-05-02 04:12:37.542500,2025-05-02 04:12:37.542500,2025-05-02 04:12:37.549100,2543.5425,2543.5491
HF,143.582044,46875.0,46080.0,1.8154145320176265,2543.5805,2543.5915,44375,49817,Pipistrellus pipistrellus,0.181,0.205,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,HF,2025-05-02 04:12:37.580500,2025-05-02 04:12:37.580500,2025-05-02 04:12:37.591500,2543.5805,2543.5915
HF,143.596584,31250.0,33600.0,25.332644592710793,2543.5925,2543.6032,27187,52104,Eptesicus serotinus,0.462,0.747,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,HF,2025-05-02 04:12:37.592500,2025-05-02 04:12:37.592500,2025-05-02 04:12:37.603200,2543.5925,2543.6032
LF,143.633132,31250.0,32640.000000000004,32.579959440580716,2543.6305,2543.6459,22890,46667,Nyctalus noctula,0.464,0.761,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel1_2400to3000.WAV,LF,2025-05-02 04:12:37.630500,2025-05-02 04:12:37.630500,2025-05-02 04:12:37.645900,2543.6305,2543.6459
HF,143.673096,31250.0,32640.000000000004,0.071341553302255,2543.6715,2543.6792,27187,44812,Nyctalus leisleri,0.205,0.557,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,HF,2025-05-02 04:12:37.671500,2025-05-02 04:12:37.671500,2025-05-02 04:12:37.679200,2543.6715,2543.6792
LF,143.691504,31250.0,27839.999999999996,4.198600943223699,2543.6885,2543.6986,26328,36959,Nyctalus leisleri,0.22,0.599,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel4_2400to3000.WAV,LF,2025-05-02 04:12:37.688500,2025-05-02 04:12:37.688500,2025-05-02 04:12:37.698600,2543.6885,2543.6986
HF,143.743384,31250.0,34560.0,26.90905634347777,2543.7395,2543.7504,26328,52366,Eptesicus serotinus,0.514,0.742,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,HF,2025-05-02 04:12:37.739500,2025-05-02 04:12:37.739500,2025-05-02 04:12:37.750400,2543.7395,2543.7504
LF,143.76436,31250.0,24960.0,13.763196945170842,2543.7615,2543.776,22890,44354,Nyctalus noctula,0.561,0.789,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel7_2400to3000.WAV,LF,2025-05-02 04:12:37.761500,2025-05-02 04:12:37.761500,2025-05-02 04:12:37.776000,2543.7615,2543.776
LF,143.804032,31250.0,32640.000000000004,3.0456022677245267,2543.8005,2543.8122,26328,42587,Eptesicus serotinus,0.435,0.643,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel1_2400to3000.WAV,LF,2025-05-02 04:12:37.800500,2025-05-02 04:12:37.800500,2025-05-02 04:12:37.812200,2543.8005,2543.8122
LF,143.87862,31250.0,32640.000000000004,34.752291162087865,2543.8755,2543.8875,22890,45624,Nyctalus noctula,0.44,0.714,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel1_2400to3000.WAV,LF,2025-05-02 04:12:37.875500,2025-05-02 04:12:37.875500,2025-05-02 04:12:37.887500,2543.8755,2543.8875
HF,143.928716,31250.0,33600.0,6.708055956120898,2543.9255,2543.9355,26328,46713,Eptesicus serotinus,0.339,0.683,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,HF,2025-05-02 04:12:37.925500,2025-05-02 04:12:37.925500,2025-05-02 04:12:37.935500,2543.9255,2543.9355
LF,143.98378,31250.0,26880.000000000004,26.59308070260464,2543.9815,2543.9949,23750,43981,Nyctalus noctula,0.631,0.815,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,LF,2025-05-02 04:12:37.981500,2025-05-02 04:12:37.981500,2025-05-02 04:12:37.994900,2543.9815,2543.9949
LF,144.020084,31250.0,32640.000000000004,19.66980968603593,2544.0165,2544.0277,26328,49575,Eptesicus serotinus,0.608,0.76,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel1_2400to3000.WAV,LF,2025-05-02 04:12:38.016500,2025-05-02 04:12:38.016500,2025-05-02 04:12:38.027700,2544.0165,2544.0277
HF,144.056692,31250.0,34560.0,8.848004317107284,2544.0545,2544.0653,26328,45553,Eptesicus serotinus,0.357,0.683,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,HF,2025-05-02 04:12:38.054500,2025-05-02 04:12:38.054500,2025-05-02 04:12:38.065300,2544.0545,2544.0653
LF,144.083768,31250.0,26880.000000000004,28.437644660189015,2544.0815000000002,2544.0948,23750,44158,Eptesicus serotinus,0.412,0.684,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,LF,2025-05-02 04:12:38.081500,2025-05-02 04:12:38.081500,2025-05-02 04:12:38.094800,2544.0815000000002,2544.0948
HF,144.1324,31250.0,32640.000000000004,22.945608587883413,2544.1285,2544.1386,27187,53272,Eptesicus serotinus,0.533,0.756,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,HF,2025-05-02 04:12:38.128500,2025-05-02 04:12:38.128500,2025-05-02 04:12:38.138600,2544.1285,2544.1386
LF,144.1617,31250.0,33600.0,-1.9305043612762929,2544.1595,2544.1684999999998,29765,39887,Eptesicus serotinus,0.183,0.26,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,LF,2025-05-02 04:12:38.159500,2025-05-02 04:12:38.159500,2025-05-02 04:12:38.168500,2544.1595,2544.1684999999998
LF,144.192268,31250.0,28800.0,35.50920562608355,2544.1905,2544.2043,22890,49475,Nyctalus noctula,0.377,0.755,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,LF,2025-05-02 04:12:38.190500,2025-05-02 04:12:38.190500,2025-05-02 04:12:38.204300,2544.1905,2544.2043
HF,144.23479600000002,31250.0,33600.0,23.278902141363037,2544.2295,2544.2391,27187,56641,Eptesicus serotinus,0.642,0.754,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,HF,2025-05-02 04:12:38.229500,2025-05-02 04:12:38.229500,2025-05-02 04:12:38.239100,2544.2295,2544.2391
HF,144.288992,31250.0,33600.0,37.24782887551202,2544.2865,2544.2998,22890,49075,Nyctalus noctula,0.336,0.73,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel4_2400to3000.WAV,HF,2025-05-02 04:12:38.286500,2025-05-02 04:12:38.286500,2025-05-02 04:12:38.299800,2544.2865,2544.2998
HF,144.316664,31250.0,33600.0,20.70889807756806,2544.3135,2544.3212,28046,52116,Eptesicus serotinus,0.563,0.669,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,HF,2025-05-02 04:12:38.313500,2025-05-02 04:12:38.313500,2025-05-02 04:12:38.321200,2544.3135,2544.3212
HF,144.372684,31250.0,33600.0,38.09237171246043,2544.3695,2544.3783,22890,53351,Eptesicus serotinus,0.492,0.689,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel4_2400to3000.WAV,HF,2025-05-02 04:12:38.369500,2025-05-02 04:12:38.369500,2025-05-02 04:12:38.378300,2544.3695,2544.3783
HF,144.402332,31250.0,33600.0,21.81443834322121,2544.3995,2544.4063,28906,53040,Eptesicus serotinus,0.508,0.694,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,HF,2025-05-02 04:12:38.399500,2025-05-02 04:12:38.399500,2025-05-02 04:12:38.406300,2544.3995,2544.4063
HF,144.444352,39062.5,33600.0,34.14960048072148,2544.4415,2544.4494,22031,56443,Eptesicus serotinus,0.517,0.658,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel4_2400to3000.WAV,HF,2025-05-02 04:12:38.441500,2025-05-02 04:12:38.441500,2025-05-02 04:12:38.449400,2544.4415,2544.4494
LF,144.487124,31250.0,33600.0,11.122318021091004,2544.4855,2544.4925,28046,43043,Eptesicus serotinus,0.569,0.639,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,LF,2025-05-02 04:12:38.485500,2025-05-02 04:12:38.485500,2025-05-02 04:12:38.492500,2544.4855,2544.4925
HF,144.50638,23437.5,25920.0,27.168054012059464,2544.5035,2544.5107,19453,49745,Eptesicus serotinus,0.384,0.637,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel2_2400to3000.WAV,HF,2025-05-02 04:12:38.503500,2025-05-02 04:12:38.503500,2025-05-02 04:12:38.510700,2544.5035,2544.5107
HF,144.530152,31250.0,33600.0,25.293399943447874,2544.5285,2544.5348,22890,55137,Eptesicus serotinus,0.461,0.673,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel4_2400to3000.WAV,HF,2025-05-02 04:12:38.528500,2025-05-02 04:12:38.528500,2025-05-02 04:12:38.534800,2544.5285,2544.5348
LF,144.54694,31250.0,33600.0,-17.070661124341406,2544.5455,2544.5547,29765,38931,Eptesicus serotinus,0.196,0.279,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel6_2400to3000.WAV,LF,2025-05-02 04:12:38.545500,2025-05-02 04:12:38.545500,2025-05-02 04:12:38.554700,2544.5455,2544.5547
HF,144.572112,31250.0,32640.000000000004,28.172785664773063,2544.5705,2544.5774,20312,55086,Eptesicus serotinus,0.549,0.662,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel7_2400to3000.WAV,HF,2025-05-02 04:12:38.570500,2025-05-02 04:12:38.570500,2025-05-02 04:12:38.577400,2544.5705,2544.5774
LF,144.82314399999998,31250.0,28800.0,1.919862123062892,2544.8205,2544.8304,26328,33335,Eptesicus serotinus,0.18,0.373,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel2_2400to3000.WAV,LF,2025-05-02 04:12:38.820500,2025-05-02 04:12:38.820500,2025-05-02 04:12:38.830400,2544.8205,2544.8304
HF,144.881912,46875.0,46080.0,1.8036455422728648,2544.8795,2544.8884,45234,50279,Pipistrellus pipistrellus,0.189,0.203,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel3_2400to3000.WAV,HF,2025-05-02 04:12:38.879500,2025-05-02 04:12:38.879500,2025-05-02 04:12:38.888400,2544.8795,2544.8884
HF,144.897648,31250.0,33600.0,39.34783038554934,2544.8955,2544.9078,23750,48361,Eptesicus serotinus,0.379,0.692,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel5_2400to3000.WAV,HF,2025-05-02 04:12:38.895500,2025-05-02 04:12:38.895500,2025-05-02 04:12:38.907800,2544.8955,2544.9078
HF,144.978788,31250.0,32640.000000000004,23.904610480557977,2544.9755,2544.9833,28046,50214,Eptesicus serotinus,0.624,0.707,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_2400to3000/hour_0_channel0_2400to3000.WAV,HF,2025-05-02 04:12:38.975500,2025-05-02 04:12:38.975500,2025-05-02 04:12:38.983300,2544.9755,2544.9833
