Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	_merge	Selection	View	Channel
HF	346.0603	33000.0	42240.0	2.881162633079689	346.0595	346.0662	29765	45178	Myotis daubentonii	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	110	Waveform 1	1
HF	346.3551	49500.0	48960.0	2.6079726814732447	346.3535	346.3594	48671	55313	Pipistrellus pipistrellus	0.044	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	111	Waveform 1	1
HF	348.8904	41250.0	41280.0	4.356165065202485	348.8855	348.8916	27187	45642	Myotis daubentonii	0.021	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	112	Waveform 1	1
HF	366.0571	48750.0	48960.0	4.1164162568531735	366.0525	366.0589	48671	54645	Pipistrellus pipistrellus	0.015	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	113	Waveform 1	1
HF	366.9110333333333	48000.0	48960.0	3.9477044677916737	366.9075	366.9138	49531	52951	Pipistrellus pipistrellus	0.013	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	114	Waveform 1	1
HF	367.0122	48750.0	48960.0	11.394244954609958	367.0075	367.0138	49531	53065	Pipistrellus pipistrellus	0.014	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	115	Waveform 1	1
HF	367.21913333333333	48750.0	48000.0	16.498303561419437	367.2155	367.2217	48671	52703	Pipistrellus pipistrellus	0.018	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	116	Waveform 1	1
HF	367.3213333333333	52500.0	51840.0	6.734776768335726	367.3155	367.323	52109	55690	Pipistrellus pygmaeus	0.018	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	117	Waveform 1	1
HF	367.4192	53250.0	53760.00000000001	4.7559065295614715	367.4145	367.4243	53828	58919	Pipistrellus pygmaeus	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	118	Waveform 1	1
HF	367.5273	55500.0	52800.00000000001	6.096444006896352	367.5255	367.5347	53828	58648	Pipistrellus pygmaeus	0.026	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	119	Waveform 1	1
HF	367.6256	48000.0	48960.0	12.443166444581037	367.6205	367.6264	50390	56775	Pipistrellus pipistrellus	0.015	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	120	Waveform 1	1
HF	368.0933	57000.0	54719.99999999999	7.731194355956057	368.0845	368.0937	54687	61124	Pipistrellus pygmaeus	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	121	Waveform 1	1
HF	368.7526	54000.0	48960.0	21.619926185568957	368.7485	368.7589	49531	57048	Pipistrellus pipistrellus	0.023	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	122	Waveform 1	1
HF	368.84843333333333	48750.0	48960.0	11.027409921429738	368.8475	368.8529	48671	55621	Pipistrellus pipistrellus	0.025	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	123	Waveform 1	1
HF	369.05696666666665	52500.0	48960.0	18.25482315008347	369.0545	369.0607	49531	56760	Pipistrellus pipistrellus	0.041	0.07	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	124	Waveform 1	1
HF	369.23676666666665	48000.0	47040.0	21.09761920809643	369.2315	369.2384	46953	56707	Pipistrellus pipistrellus	0.034	0.06	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	125	Waveform 1	1
HF	369.59113333333335	47250.0	47040.0	14.010711117402211	369.5905	369.5962	47812	53464	Pipistrellus pipistrellus	0.016	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	126	Waveform 1	1
HF	370.98946666666666	41250.0	40320.0	2.298822891839016	370.9855	370.9937	39218	46316	Pipistrellus nathusii	0.052	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	127	Waveform 1	1
HF	401.82913333333335	48750.0	48960.0	4.036422684500549	401.8245	401.8332	47812	52283	Pipistrellus pipistrellus	0.27	0.33	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	128	Waveform 1	1
HF	402.1282	41250.0	40320.0	7.934530615238931	402.1245	402.1318	39218	49153	Pipistrellus nathusii	0.352	0.455	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	129	Waveform 1	1
HF	402.4084	41250.0	41280.0	10.674009244646022	402.4045	402.4116	39218	47542	Pipistrellus nathusii	0.15	0.21	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	130	Waveform 1	1
HF	406.83936666666665	44250.0	46080.0	7.26045913600649	406.8355	406.8438	40078	50414	Pipistrellus nathusii	0.335	0.457	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	131	Waveform 1	1
HF	407.44413333333335	41250.0	41280.0	3.7714259880528256	407.4405	407.4467	29765	52169	Myotis daubentonii	0.029	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	132	Waveform 1	1
HF	407.6014	41250.0	41280.0	4.7382063059356145	407.5965	407.6026	29765	49630	Myotis daubentonii	0.021	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	133	Waveform 1	1
HF	423.9307	53250.0	52800.00000000001	6.37747378279612	423.9285	423.9338	35781	65091	Myotis mystacinus	0.01	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	134	Waveform 1	1
HF	423.9873	42000.0	45120.0	2.4392657495161254	423.9825	423.9887	34062	45448	Barbastellus barbastellus	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	135	Waveform 1	1
HF	424.0369	53250.0	52800.00000000001	4.941519972669758	424.0345	424.0396	47812	59599	Pipistrellus pipistrellus	0.125	0.154	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	136	Waveform 1	1
HF	424.5106	47250.0	48000.0	1.0756071080830885	424.5085	424.5139	33203	66971	Myotis brandtii	0.01	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	137	Waveform 1	1
HF	432.0389	50250.0	48960.0	2.9543264178055866	432.0335	432.0391	35781	61747	Myotis mystacinus	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	138	Waveform 1	1
HF	433.5427	54750.0	56640.0	5.532362783968537	433.5405	433.5458	34921	67645	Myotis brandtii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	139	Waveform 1	1
HF	434.27163333333334	48000.0	48000.0	0.2698581746119757	434.2675	434.2732	36640	59647	Myotis bechsteinii	0.007	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	140	Waveform 1	1
HF	434.4655666666667	52500.0	47040.0	2.4310935921334305	434.4605	434.4676	40937	55696	Myotis brandtii	0.007	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	141	Waveform 1	1
HF	475.5995	48750.0	49920.0	4.197363399870903	475.5955	475.6025	48671	56840	Pipistrellus pipistrellus	0.083	0.107	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	142	Waveform 1	1
HF	521.3285	50250.0	52800.00000000001	3.5559509390102995	521.3215	521.329	49531	58889	Pipistrellus pipistrellus	0.023	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	143	Waveform 1	1
HF	521.6326666666666	48750.0	48960.0	2.46245234289253	521.6295	521.635	38359	71429	Myotis mystacinus	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	144	Waveform 1	1
HF	522.3718666666666	48000.0	48960.0	1.652296757417687	522.3685	522.3738	34921	74786	Myotis bechsteinii	0.01	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	145	Waveform 1	1
HF	529.5305333333333	52500.0	49920.0	3.2029601754157766	529.5275	529.5343	35781	61628	Myotis mystacinus	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	146	Waveform 1	1
HF	530.3321666666667	55500.0	55679.99999999999	2.5165658486641886	530.3305	530.3375	55546	62981	Pipistrellus pygmaeus	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	147	Waveform 1	1
HF	574.2173	55500.0	48960.0	7.169396363133147	574.2155	574.2212	34062	66215	Myotis brandtii	0.01	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	148	Waveform 1	1
HF	604.1779	58500.0	58560.0	0.3457262390245518	604.1745	604.1821	58125	63500	Pipistrellus pygmaeus	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	149	Waveform 1	1
HF	604.6196333333334	57750.0	62400.0	0.4596099887208484	604.6165	604.6232	57265	64609	Pipistrellus pygmaeus	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	150	Waveform 1	1
HF	605.2143333333333	57000.0	55679.99999999999	11.411971081334098	605.2105	605.2165	57265	66630	Pipistrellus pygmaeus	0.061	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	151	Waveform 1	1
HF	605.5860666666666	51000.0	54719.99999999999	6.680169143481445	605.5835	605.5896	34062	65119	Myotis daubentonii	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	152	Waveform 1	1
HF	606.4448666666667	48000.0	47040.0	-0.0568071215029464	606.4395	606.4463	28046	49179	Myotis nattereri	0.006	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	153	Waveform 1	1
HF	626.1524000000001	57000.0	56640.0	3.4830727571301727	626.1505	626.1561	34062	66995	Myotis brandtii	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	154	Waveform 1	1
HF	626.1690333333333	56250.0	55679.99999999999	3.766269012339593	626.1675	626.1723	37500	71131	Myotis mystacinus	0.027	0.061	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	155	Waveform 1	1
HF	654.1601333333333	55500.0	55679.99999999999	6.7706918859394225	654.1575	654.1647	55546	62571	Pipistrellus pygmaeus	0.05	0.053	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	156	Waveform 1	1
HF	654.3492	56250.0	55679.99999999999	8.24835212335208	654.3465	654.3548	55546	63211	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	157	Waveform 1	1
HF	654.8694666666667	53250.0	47040.0	3.4009961881988997	654.8655	654.8702	37500	58088	Myotis mystacinus	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	158	Waveform 1	1
HF	660.9754	49500.0	48960.0	2.843561579987079	660.9715	660.9786	42656	56981	Pipistrellus pipistrellus	0.019	0.06	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	159	Waveform 1	1
HF	671.9069666666667	56250.0	56640.0	3.261349064243335	671.9045	671.9142	56406	62885	Pipistrellus pygmaeus	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	160	Waveform 1	1
HF	746.6662666666666	51000.0	50880.0	1.862804578049484	746.6635	746.6694	37500	68149	Myotis mystacinus	0.009	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	161	Waveform 1	1
HF	746.7401666666667	66750.0	74880.0	0.885349270354781	746.7145	746.7535	68437	82684	Rhinolophus ferrumequinum	0.032	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	162	Waveform 1	1
HF	747.9888333333333	53250.0	48000.0	3.3942491097000262	747.9855	747.992	35781	61516	Myotis brandtii	0.007	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	163	Waveform 1	1
HF	774.4963	52500.0	50880.0	1.9904454419971516	774.4945	774.5002	36640	63333	Myotis mystacinus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	164	Waveform 1	1
HF	774.5917666666667	52500.0	49920.0	0.710786602851275	774.5885	774.5939	36640	64700	Myotis mystacinus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	165	Waveform 1	1
HF	775.2378	54000.0	51840.0	8.434913141331839	775.2355	775.2407	34062	77502	Myotis mystacinus	0.012	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	166	Waveform 1	1
HF	814.9769666666666	48000.0	52800.00000000001	2.265222608624955	814.9755	814.9862	47812	56352	Pipistrellus pipistrellus	0.03	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	167	Waveform 1	1
HF	816.0561	58500.0	58560.0	2.1734619451529884	816.0545	816.0604	58125	65029	Pipistrellus pygmaeus	0.052	0.053	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	168	Waveform 1	1
HF	963.4852666666668	49500.0	49920.0	2.9844006383448174	963.4825	963.4884	34921	72020	Myotis mystacinus	0.016	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	169	Waveform 1	1
HF	963.7348333333332	57000.0	56640.0	12.69457731644194	963.7295	963.7375	57265	64603	Pipistrellus pygmaeus	0.026	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	170	Waveform 1	1
HF	964.6646666666668	54750.0	52800.00000000001	8.472604669842172	964.6615	964.667	34921	74798	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	171	Waveform 1	1
HF	965.44	55500.0	56640.0	14.530560986662824	965.4335	965.4415	58125	64176	Pipistrellus pygmaeus	0.026	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	172	Waveform 1	1
HF	965.9156333333332	56250.0	57600.0	18.277732335813855	965.9125	965.9192	55546	64403	Pipistrellus pygmaeus	0.035	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	173	Waveform 1	1
HF	966.0124333333332	55500.0	52800.00000000001	6.04928318412597	966.0015	966.0144	48671	59476	Pipistrellus pipistrellus	0.081	0.111	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	174	Waveform 1	1
HF	966.2012	57750.0	55679.99999999999	4.9444507407074845	966.1965	966.2028	56406	63824	Pipistrellus pygmaeus	0.026	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	175	Waveform 1	1
HF	991.1821666666668	48750.0	48960.0	1.6043543583505628	991.1795	991.1855	47812	54944	Pipistrellus pipistrellus	0.021	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	176	Waveform 1	1
HF	994.4307	49500.0	47040.0	1.6963751728910248	994.4285	994.4338	35781	66428	Myotis mystacinus	0.01	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	177	Waveform 1	1
HF	996.645	53250.0	52800.00000000001	5.52282743918027	996.6425	996.6475	35781	64396	Myotis brandtii	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	178	Waveform 1	1
HF	1039.2428	47250.0	48000.0	3.436461576494327	1039.2405	1039.2457	33203	72625	Myotis mystacinus	0.016	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	179	Waveform 1	1
HF	1040.4190333333331	45750.0	26880.000000000004	2.1203797631586565	1040.4145	1040.4198	25468	49726	Myotis nattereri	0.026	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	180	Waveform 1	1
HF	1047.5399333333332	53250.0	52800.00000000001	4.255206933269566	1047.5355	1047.5409	34062	61471	Myotis mystacinus	0.01	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	181	Waveform 1	1
HF	1051.2624	58500.0	57600.0	3.9474293738174016	1051.2615	1051.2681	56406	61691	Pipistrellus pygmaeus	0.03	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	182	Waveform 1	1
HF	1065.0270333333333	48000.0	47040.0	2.53998641038598	1065.0215	1065.0293	46093	55923	Pipistrellus pipistrellus	0.022	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	183	Waveform 1	1
HF	1081.8501333333334	54750.0	54719.99999999999	1.931380312594177	1081.8455	1081.8507	36640	60324	Myotis brandtii	0.008	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	184	Waveform 1	1
HF	1082.0083	48750.0	48960.0	-0.0613928983134741	1082.0015	1082.0092	46953	54786	Pipistrellus pipistrellus	0.02	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	185	Waveform 1	1
HF	1082.5224	54000.0	53760.00000000001	2.7871207870517005	1082.5175	1082.5236	35781	62449	Myotis mystacinus	0.01	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	186	Waveform 1	1
HF	1092.1606	54750.0	43200.0	2.884158990923445	1092.1585	1092.1639	36640	66137	Myotis mystacinus	0.01	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	187	Waveform 1	1
HF	1093.2393333333334	57750.0	55679.99999999999	8.953495443673258	1093.2355	1093.2415	55546	67735	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	188	Waveform 1	1
HF	1093.3301333333334	79500.0	78720.0	0.71604672826924	1093.3125	1093.3467	68437	81256	Rhinolophus ferrumequinum	0.021	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	189	Waveform 1	1
HF	1119.031966666667	49500.0	54719.99999999999	5.893723535142426	1119.0285	1119.0337	34062	68480	Myotis mystacinus	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	190	Waveform 1	1
HF	1119.113466666667	51000.0	44160.0	3.192104099662221	1119.1105	1119.1162	43515	58940	Pipistrellus pipistrellus	0.014	0.054	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	191	Waveform 1	1
HF	1119.277833333333	48000.0	48960.0	3.2091345461210237	1119.2735	1119.279	34921	71072	Myotis mystacinus	0.01	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	192	Waveform 1	1
HF	1120.756666666667	49500.0	48960.0	0.7134589024652473	1120.7535	1120.759	34921	65872	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	193	Waveform 1	1
HF	1138.1348	53250.0	53760.00000000001	7.7005833583017935	1138.1305	1138.1407	53828	57375	Pipistrellus pygmaeus	0.246	0.277	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	194	Waveform 1	1
HF	1138.243333333333	51750.0	48960.0	9.005628304661615	1138.2395	1138.2455	34062	68822	Myotis mystacinus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	195	Waveform 1	1
HF	1138.4525333333331	49500.0	46080.0	2.680541383343718	1138.4485	1138.4543	33203	74114	Myotis mystacinus	0.014	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	196	Waveform 1	1
HF	1138.6826666666666	56250.0	53760.00000000001	10.821463065363302	1138.6755	1138.684	52109	59138	Pipistrellus pygmaeus	0.109	0.133	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	197	Waveform 1	1
HF	1139.168233333333	57000.0	56640.0	11.704690474687052	1139.1655	1139.1726	55546	65802	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	198	Waveform 1	1
HF	1139.6724333333334	55500.0	55679.99999999999	10.22223039725846	1139.6645	1139.6734	56406	62462	Pipistrellus pygmaeus	0.032	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	199	Waveform 1	1
HF	1140.057366666667	49500.0	48960.0	4.891205617682247	1140.0545	1140.0603	34062	64313	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	200	Waveform 1	1
HF	1194.7315333333331	40500.0	40320.0	8.588922942816	1194.7275	1194.7333	30625	58638	Myotis brandtii	0.013	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	201	Waveform 1	1
HF	1195.0520333333334	44250.0	45120.0	16.842029553384254	1195.0475	1195.0528	30625	61465	Myotis brandtii	0.015	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	202	Waveform 1	1
HF	1195.2581666666667	54000.0	53760.00000000001	3.780850374975509	1195.2535	1195.261	53828	59428	Pipistrellus pygmaeus	0.033	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	203	Waveform 1	1
HF	1195.4632	53250.0	52800.00000000001	6.803013691202137	1195.4605	1195.4688	52968	57210	Pipistrellus pygmaeus	0.028	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	204	Waveform 1	1
HF	1195.566366666667	48000.0	48000.0	13.706945070279906	1195.5615	1195.5688	49531	54153	Pipistrellus pipistrellus	0.021	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	205	Waveform 1	1
HF	1195.7856	48000.0	48000.0	12.700297347295557	1195.7785	1195.7859	49531	56883	Pipistrellus pipistrellus	0.015	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	206	Waveform 1	1
HF	1196.0849333333333	48750.0	48000.0	11.024655496273157	1196.0785	1196.0854	49531	55721	Pipistrellus pipistrellus	0.015	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	207	Waveform 1	1
HF	1196.2669666666666	51750.0	51840.0	17.354382207285695	1196.2625	1196.2702	52109	58088	Pipistrellus pygmaeus	0.055	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	208	Waveform 1	1
HF	1196.3691333333334	53250.0	55679.99999999999	12.425619584324938	1196.3635	1196.3712	55546	62207	Pipistrellus pygmaeus	0.035	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	209	Waveform 1	1
HF	1196.4634	55500.0	54719.99999999999	9.854827576584343	1196.4605	1196.4686	54687	61952	Pipistrellus pygmaeus	0.024	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	210	Waveform 1	1
HF	1196.6632333333334	47250.0	48000.0	17.618724249661167	1196.6595	1196.6656	49531	60599	Pipistrellus pipistrellus	0.019	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	211	Waveform 1	1
HF	1196.7582333333332	53250.0	52800.00000000001	21.06039227861215	1196.7545	1196.7606	51250	59403	Pipistrellus pipistrellus	0.026	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	212	Waveform 1	1
HF	1197.2427333333333	54000.0	53760.00000000001	19.50675376197692	1197.2355	1197.2451	53828	59683	Pipistrellus pygmaeus	0.069	0.072	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	213	Waveform 1	1
HF	1198.1545666666666	47250.0	46080.0	8.39071627440108	1198.1515	1198.1571	31484	73010	Myotis brandtii	0.019	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	214	Waveform 1	1
HF	1198.2201	53250.0	52800.00000000001	17.86453178609458	1198.2175	1198.2294	52968	59005	Pipistrellus pygmaeus	0.036	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	215	Waveform 1	1
HF	1199.130766666667	57000.0	54719.99999999999	6.4628524119974795	1199.1265	1199.1344	54687	59774	Pipistrellus pygmaeus	0.056	0.059	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	216	Waveform 1	1
HF	1199.9223	40500.0	40320.0	10.79180458736117	1199.9205	1199.9262	29765	55042	Myotis daubentonii	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	217	Waveform 1	1
HF	1207.6740666666667	45000.0	44160.0	1.4966401987892406	1207.6715	1207.6776	31484	54409	Myotis brandtii	0.012	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	218	Waveform 1	1
