Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	434.3382333333333	42000.0	45120.0	-0.9092242311466908	434.3355	434.3461	40078	44078	Pipistrellus nathusii	0.014	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	25	Waveform 1	1
LF	474.6423333333333	24000.0	24960.0	-0.4792333380636094	474.6415	474.6505	25468	34911	Myotis nattereri	0.008	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	26	Waveform 1	1
LF	482.3384333333333	24750.0	24960.0	-5.22248004493758	482.3305	482.3464	22890	25278	Nyctalus leisleri	0.031	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	27	Waveform 1	1
LF	552.0058	24000.0	24000.0	-1.7463104451414693	552.0015	552.0117	21171	25616	Nyctalus leisleri	0.017	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	28	Waveform 1	1
HF	606.4448666666667	48000.0	47040.0	-0.0568071215029464	606.4395	606.4463	28046	49179	Myotis nattereri	0.006	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	29	Waveform 1	1
HF	969.7298333333332	52500.0	48960.0	-0.5034894325650552	969.7275	969.735	45234	58815	Pipistrellus pipistrellus	0.013	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	30	Waveform 1	1
LF	1145.0664666666669	33000.0	26880.000000000004	-0.4732604681980825	1145.0595	1145.0717	28046	34494	Eptesicus serotinus	0.014	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	31	Waveform 1	1
LF	1230.6547666666668	29250.0	28800.0	-0.9084090783113956	1230.6535	1230.6609	27187	38978	Eptesicus serotinus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	32	Waveform 1	1
HF	1438.1575333333333	53250.0	48000.0	-1.4575073140614767	1438.1565	1438.1618	34921	66227	Myotis mystacinus	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	33	Waveform 1	1
HF	1445.9251333333334	48750.0	52800.00000000001	-5.152809994292198	1445.9235	1445.9282	36640	70360	Myotis mystacinus	0.017	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	34	Waveform 1	1
HF	1465.9110333333333	67500.0	70080.0	-0.6211436661235482	1465.9015	1465.9403	68437	81809	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	35	Waveform 1	1
HF	1466.0023333333334	54000.0	52800.00000000001	-4.302250135863696	1466.0015	1466.007	38359	58108	Myotis brandtii	0.011	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	36	Waveform 1	1
HF	1630.6094666666668	54000.0	52800.00000000001	-0.4453261172620305	1630.6055	1630.6137	52968	60344	Pipistrellus pygmaeus	0.019	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	37	Waveform 1	1
HF	1692.3366666666666	47250.0	47040.0	-0.9972439192233878	1692.3345	1692.3445	44375	51034	Pipistrellus pipistrellus	0.027	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	38	Waveform 1	1
HF	1693.2226666666666	42000.0	47040.0	-1.1572660874025298	1693.2195	1693.225	37500	57550	Myotis daubentonii	0.021	0.048	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	39	Waveform 1	1
HF	1746.8066	48750.0	52800.00000000001	-0.6648012809109392	1746.8015	1746.8074	37500	65282	Myotis brandtii	0.01	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	40	Waveform 1	1
