KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,freq_group,call_start_time,cycle_ref_time,call_end_time,start_time_wrt_ref,end_time_wrt_ref
LF,177.50266,31250.0,26880.000000000004,21.93527822984032,1977.5005,1977.5157,24609,39701,Nyctalus leisleri,0.463,0.671,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:11.500500000,2025-05-02 04:03:11.500500000,2025-05-02 04:03:11.515700000,1977.5005,1977.5157
LF,177.569824,31250.0,28800.0,11.558125421433342,1977.5685,1977.5814,26328,34567,Nyctalus leisleri,0.532,0.726,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:11.568500000,2025-05-02 04:03:11.568500000,2025-05-02 04:03:11.581400000,1977.5685,1977.5814
LF,177.637356,31250.0,26880.000000000004,10.958590943576862,1977.6335,1977.6451,25468,42874,Nyctalus leisleri,0.681,0.77,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel6_1800to2400.WAV,LF,2025-05-02 04:03:11.633500000,2025-05-02 04:03:11.633500000,2025-05-02 04:03:11.645100000,1977.6335,1977.6451
LF,177.6606,31250.0,28800.0,1.245878841386821,1977.6575,1977.6684,25468,33215,Nyctalus leisleri,0.326,0.464,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,LF,2025-05-02 04:03:11.657500000,2025-05-02 04:03:11.657500000,2025-05-02 04:03:11.668400000,1977.6575,1977.6684
LF,177.674044,31250.0,25920.0,24.11788152803803,1977.6725000000001,1977.6891,23750,40311,Nyctalus leisleri,0.39,0.663,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel1_1800to2400.WAV,LF,2025-05-02 04:03:11.672500000,2025-05-02 04:03:11.672500000,2025-05-02 04:03:11.689100000,1977.6725000000001,1977.6891
LF,177.708652,31250.0,27839.999999999996,7.181548791624044,1977.7075,1977.7199,27187,33595,Nyctalus leisleri,0.512,0.717,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:11.707500000,2025-05-02 04:03:11.707500000,2025-05-02 04:03:11.719900000,1977.7075,1977.7199
HF,177.765048,46875.0,46080.0,1.6715612483902436,1977.7625,1977.7716,45234,51392,Pipistrellus pipistrellus,0.224,0.235,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:11.762500000,2025-05-02 04:03:11.762500000,2025-05-02 04:03:11.771600000,1977.7625,1977.7716
LF,177.788244,31250.0,26880.000000000004,16.900599903383153,1977.7845,1977.7989,24609,39046,Eptesicus serotinus,0.452,0.665,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:11.784500000,2025-05-02 04:03:11.784500000,2025-05-02 04:03:11.798900000,1977.7845,1977.7989
LF,177.822952,31250.0,26880.000000000004,11.24906162290467,1977.8215,1977.8364,24609,38372,Nyctalus leisleri,0.424,0.611,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel1_1800to2400.WAV,LF,2025-05-02 04:03:11.821500000,2025-05-02 04:03:11.821500000,2025-05-02 04:03:11.836400000,1977.8215,1977.8364
LF,177.84234800000002,31250.0,28800.0,-3.185660764598711,1977.8415,1977.8523,27187,33660,Nyctalus leisleri,0.589,0.742,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:11.841500000,2025-05-02 04:03:11.841500000,2025-05-02 04:03:11.852300000,1977.8415,1977.8523
HF,177.909648,46875.0,46080.0,3.950921617201892,1977.9075,1977.917,45234,49532,Pipistrellus pipistrellus,0.223,0.23,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:11.907500000,2025-05-02 04:03:11.907500000,2025-05-02 04:03:11.917000000,1977.9075,1977.917
LF,177.963612,31250.0,26880.000000000004,3.528743405520532,1977.9555,1977.9671,25468,30539,Nyctalus leisleri,0.565,0.66,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel5_1800to2400.WAV,LF,2025-05-02 04:03:11.955500000,2025-05-02 04:03:11.955500000,2025-05-02 04:03:11.967100000,1977.9555,1977.9671
LF,178.002744,31250.0,27839.999999999996,1.449261062890692,1978.0015,1978.0128,27187,31917,Nyctalus leisleri,0.342,0.395,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel5_1800to2400.WAV,LF,2025-05-02 04:03:12.001500000,2025-05-02 04:03:12.001500000,2025-05-02 04:03:12.012800000,1978.0015,1978.0128
LF,178.056584,31250.0,26880.000000000004,32.857154468024056,1978.0555,1978.0720000000001,23750,38912,Nyctalus leisleri,0.306,0.647,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:12.055500000,2025-05-02 04:03:12.055500000,2025-05-02 04:03:12.072000000,1978.0555,1978.0720000000001
LF,178.132904,23437.5,25920.0,23.565647840078757,1978.1245,1978.1404,22890,35158,Eptesicus serotinus,0.389,0.642,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:12.124500000,2025-05-02 04:03:12.124500000,2025-05-02 04:03:12.140400000,1978.1245,1978.1404
HF,178.198452,46875.0,46080.0,5.309445460440381,1978.1965,1978.2053,45234,50023,Pipistrellus pipistrellus,0.2,0.208,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:12.196500000,2025-05-02 04:03:12.196500000,2025-05-02 04:03:12.205300000,1978.1965,1978.2053
LF,178.259616,31250.0,28800.0,20.51032360306875,1978.2555,1978.273,26328,30223,Nyctalus leisleri,0.435,0.66,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel6_1800to2400.WAV,LF,2025-05-02 04:03:12.255500000,2025-05-02 04:03:12.255500000,2025-05-02 04:03:12.273000000,1978.2555,1978.273
LF,178.32892,31250.0,28800.0,23.099977721848013,1978.3255,1978.34,23750,41563,Nyctalus leisleri,0.291,0.64,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:12.325500000,2025-05-02 04:03:12.325500000,2025-05-02 04:03:12.340000000,1978.3255,1978.34
LF,178.36076,23437.5,26880.000000000004,-3.0826125905164203,1978.3565,1978.3696,25468,29968,Nyctalus leisleri,0.184,0.318,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:12.356500000,2025-05-02 04:03:12.356500000,2025-05-02 04:03:12.369600000,1978.3565,1978.3696
HF,178.3971,46875.0,46080.0,5.2689374018539095,1978.3955,1978.4051,45234,49043,Pipistrellus pipistrellus,0.23,0.245,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:12.395500000,2025-05-02 04:03:12.395500000,2025-05-02 04:03:12.405100000,1978.3955,1978.4051
LF,178.426332,23437.5,25920.0,34.356121220336505,1978.4185,1978.4343,22890,38684,Eptesicus serotinus,0.436,0.634,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel4_1800to2400.WAV,LF,2025-05-02 04:03:12.418500000,2025-05-02 04:03:12.418500000,2025-05-02 04:03:12.434300000,1978.4185,1978.4343
LF,178.489172,23437.5,25920.0,19.820969576342424,1978.4785,1978.4937,23750,35858,Nyctalus leisleri,0.347,0.64,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel6_1800to2400.WAV,LF,2025-05-02 04:03:12.478500000,2025-05-02 04:03:12.478500000,2025-05-02 04:03:12.493700000,1978.4785,1978.4937
LF,178.507284,31250.0,26880.000000000004,-8.330037724714094,1978.5025,1978.5125,25468,33865,Eptesicus serotinus,0.175,0.326,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,LF,2025-05-02 04:03:12.502500000,2025-05-02 04:03:12.502500000,2025-05-02 04:03:12.512500000,1978.5025,1978.5125
LF,178.58126,31250.0,25920.0,29.2388909171213,1978.5765000000001,1978.5919,23750,41796,Nyctalus leisleri,0.465,0.662,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel7_1800to2400.WAV,LF,2025-05-02 04:03:12.576500000,2025-05-02 04:03:12.576500000,2025-05-02 04:03:12.591900000,1978.5765000000001,1978.5919
LF,178.6927,31250.0,28800.0,22.88842032739412,1978.6905,1978.7051000000001,26328,30919,Nyctalus leisleri,0.475,0.7,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel6_1800to2400.WAV,LF,2025-05-02 04:03:12.690500000,2025-05-02 04:03:12.690500000,2025-05-02 04:03:12.705100000,1978.6905,1978.7051000000001
LF,178.732408,31250.0,26880.000000000004,30.12668373512877,1978.7295,1978.7472,22890,40301,Eptesicus serotinus,0.311,0.656,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,LF,2025-05-02 04:03:12.729500000,2025-05-02 04:03:12.729500000,2025-05-02 04:03:12.747200000,1978.7295,1978.7472
HF,178.776336,46875.0,46080.0,0.4262469413872662,1978.7745,1978.7814,45234,50207,Pipistrellus pipistrellus,0.221,0.229,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:12.774500000,2025-05-02 04:03:12.774500000,2025-05-02 04:03:12.781400000,1978.7745,1978.7814
LF,178.842588,31250.0,28800.0,19.013848434369976,1978.8415,1978.8543,27187,33383,Nyctalus leisleri,0.538,0.735,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel5_1800to2400.WAV,LF,2025-05-02 04:03:12.841500000,2025-05-02 04:03:12.841500000,2025-05-02 04:03:12.854300000,1978.8415,1978.8543
LF,178.883176,31250.0,26880.000000000004,11.640496241979864,1978.8815,1978.8935999999999,24609,40180,Nyctalus leisleri,0.325,0.678,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel7_1800to2400.WAV,LF,2025-05-02 04:03:12.881500000,2025-05-02 04:03:12.881500000,2025-05-02 04:03:12.893600000,1978.8815,1978.8935999999999
HF,178.95578799999998,46875.0,47040.0,3.3220451139646876,1978.9545,1978.9587,38359,56438,Myotis daubentonii,0.195,0.25,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel5_1800to2400.WAV,HF,2025-05-02 04:03:12.954500000,2025-05-02 04:03:12.954500000,2025-05-02 04:03:12.958700000,1978.9545,1978.9587
LF,179.003032,23437.5,25920.0,29.04663793029787,1978.9904999999999,1979.0072,22890,41147,Eptesicus serotinus,0.256,0.566,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel4_1800to2400.WAV,LF,2025-05-02 04:03:12.990500000,2025-05-02 04:03:12.990500000,2025-05-02 04:03:13.007200000,1978.9904999999999,1979.0072
LF,179.059276,23437.5,26880.000000000004,-3.861493844843577,1979.0535,1979.0643,25468,31800,Eptesicus serotinus,0.111,0.237,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:13.053500000,2025-05-02 04:03:13.053500000,2025-05-02 04:03:13.064300000,1979.0535,1979.0643
HF,179.119396,46875.0,46080.0,3.0061811384588895,1979.1175,1979.1277,44375,50338,Pipistrellus pipistrellus,0.188,0.202,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:13.117500000,2025-05-02 04:03:13.117500000,2025-05-02 04:03:13.127700000,1979.1175,1979.1277
LF,179.135612,31250.0,29760.0,39.348583694640304,1979.1235,1979.1367,24609,35934,Nyctalus leisleri,0.317,0.601,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:13.123500000,2025-05-02 04:03:13.123500000,2025-05-02 04:03:13.136700000,1979.1235,1979.1367
LF,179.241656,31250.0,28800.0,26.608718880842403,1979.2385,1979.2536,26328,30982,Nyctalus leisleri,0.516,0.713,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel6_1800to2400.WAV,LF,2025-05-02 04:03:13.238500000,2025-05-02 04:03:13.238500000,2025-05-02 04:03:13.253600000,1979.2385,1979.2536
LF,179.270532,31250.0,25920.0,3.4234186216926332,1979.2655,1979.2813,23750,40547,Nyctalus noctula,0.265,0.644,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel6_1800to2400.WAV,LF,2025-05-02 04:03:13.265500000,2025-05-02 04:03:13.265500000,2025-05-02 04:03:13.281300000,1979.2655,1979.2813
HF,179.317932,46875.0,46080.0,2.9223268201853485,1979.3165,1979.3274999999999,45234,49148,Pipistrellus pipistrellus,0.235,0.269,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:13.316500000,2025-05-02 04:03:13.316500000,2025-05-02 04:03:13.327499999,1979.3165,1979.3274999999999
HF,179.354552,46875.0,46080.0,5.079185418038925,1979.3515,1979.3591999999999,45234,49644,Pipistrellus pipistrellus,0.223,0.239,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:13.351500000,2025-05-02 04:03:13.351500000,2025-05-02 04:03:13.359199999,1979.3515,1979.3591999999999
LF,179.370096,31250.0,24960.0,38.7973336082695,1979.3685,1979.3874,22031,38758,Nyctalus noctula,0.33,0.659,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel4_1800to2400.WAV,LF,2025-05-02 04:03:13.368500000,2025-05-02 04:03:13.368500000,2025-05-02 04:03:13.387400000,1979.3685,1979.3874
LF,179.405632,31250.0,28800.0,2.5188503920382885,1979.4045,1979.4186,27187,33257,Nyctalus leisleri,0.408,0.684,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:13.404500000,2025-05-02 04:03:13.404500000,2025-05-02 04:03:13.418600000,1979.4045,1979.4186
LF,179.51938,31250.0,24960.0,41.52720139287834,1979.5175,1979.5397,21171,38420,Nyctalus noctula,0.603,0.713,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel6_1800to2400.WAV,LF,2025-05-02 04:03:13.517500000,2025-05-02 04:03:13.517500000,2025-05-02 04:03:13.539700000,1979.5175,1979.5397
LF,179.54328800000002,31250.0,26880.000000000004,-10.370457688209944,1979.5405,1979.5488,26328,46429,Nyctalus leisleri,0.311,0.693,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:13.540500000,2025-05-02 04:03:13.540500000,2025-05-02 04:03:13.548800000,1979.5405,1979.5488
LF,179.678088,31250.0,25920.0,24.73723495398156,1979.6765,1979.6972,21171,31105,Nyctalus noctula,0.531,0.625,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:13.676500000,2025-05-02 04:03:13.676500000,2025-05-02 04:03:13.697200000,1979.6765,1979.6972
HF,179.7034,31250.0,33600.0,-3.436686991547396,1979.7024999999999,1979.7072,31484,52820,Myotis daubentonii,0.186,0.221,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel5_1800to2400.WAV,HF,2025-05-02 04:03:13.702499999,2025-05-02 04:03:13.702499999,2025-05-02 04:03:13.707200000,1979.7024999999999,1979.7072
LF,179.822028,31250.0,25920.0,44.95067747830696,1979.8195,1979.8359,22890,40783,Eptesicus serotinus,0.338,0.617,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:13.819500000,2025-05-02 04:03:13.819500000,2025-05-02 04:03:13.835900000,1979.8195,1979.8359
LF,179.966048,31250.0,25920.0,44.02126598664233,1979.9645,1979.9802,23750,41045,Eptesicus serotinus,0.307,0.643,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel4_1800to2400.WAV,LF,2025-05-02 04:03:13.964500000,2025-05-02 04:03:13.964500000,2025-05-02 04:03:13.980200000,1979.9645,1979.9802
LF,180.002752,31250.0,28800.0,1.8791769570727168,1980.0015,1980.0140000000001,27187,31465,Nyctalus leisleri,0.264,0.499,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel5_1800to2400.WAV,LF,2025-05-02 04:03:14.001500000,2025-05-02 04:03:14.001500000,2025-05-02 04:03:14.014000000,1980.0015,1980.0140000000001
LF,180.11558,23437.5,25920.0,46.773246463829224,1980.1055000000001,1980.1195,24609,43547,Nyctalus noctula,0.317,0.685,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:14.105500000,2025-05-02 04:03:14.105500000,2025-05-02 04:03:14.119500000,1980.1055000000001,1980.1195
HF,180.202832,46875.0,46080.0,5.196152288717849,1980.2024999999999,1980.2118,44375,51022,Pipistrellus pipistrellus,0.235,0.245,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:14.202499999,2025-05-02 04:03:14.202499999,2025-05-02 04:03:14.211800000,1980.2024999999999,1980.2118
LF,180.252496,31250.0,25920.0,46.069689129206225,1980.2475,1980.263,23750,44882,Nyctalus noctula,0.588,0.759,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:14.247500000,2025-05-02 04:03:14.247500000,2025-05-02 04:03:14.263000000,1980.2475,1980.263
LF,180.397868,31250.0,25920.0,39.961041223918635,1980.3944999999999,1980.4095,22890,43051,Nyctalus noctula,0.414,0.694,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel6_1800to2400.WAV,LF,2025-05-02 04:03:14.394500000,2025-05-02 04:03:14.394500000,2025-05-02 04:03:14.409500000,1980.3944999999999,1980.4095
LF,180.438564,31250.0,28800.0,20.81334440749859,1980.4375,1980.4529,26328,34625,Nyctalus noctula,0.349,0.655,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel1_1800to2400.WAV,LF,2025-05-02 04:03:14.437500000,2025-05-02 04:03:14.437500000,2025-05-02 04:03:14.452900000,1980.4375,1980.4529
LF,180.54626,31250.0,25920.0,45.78402369092971,1980.5425,1980.5589,23750,45241,Nyctalus noctula,0.528,0.735,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:14.542500000,2025-05-02 04:03:14.542500000,2025-05-02 04:03:14.558900000,1980.5425,1980.5589
LF,180.6017,31250.0,28800.0,15.974968070228869,1980.5995,1980.6141,27187,39339,Nyctalus noctula,0.58,0.788,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel1_1800to2400.WAV,LF,2025-05-02 04:03:14.599500000,2025-05-02 04:03:14.599500000,2025-05-02 04:03:14.614100000,1980.5995,1980.6141
LF,180.702928,23437.5,25920.0,41.05971536638645,1980.6895,1980.7062,22890,41584,Nyctalus noctula,0.464,0.726,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:14.689500000,2025-05-02 04:03:14.689500000,2025-05-02 04:03:14.706200000,1980.6895,1980.7062
LF,180.758856,31250.0,27839.999999999996,20.3136374462995,1980.7515,1980.768,26328,32600,Nyctalus noctula,0.307,0.689,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:14.751500000,2025-05-02 04:03:14.751500000,2025-05-02 04:03:14.768000000,1980.7515,1980.768
LF,180.83678,23437.5,25920.0,32.041694497348125,1980.8245,1980.8419,22890,39066,Nyctalus noctula,0.454,0.709,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:14.824500000,2025-05-02 04:03:14.824500000,2025-05-02 04:03:14.841900000,1980.8245,1980.8419
HF,180.925288,46875.0,46080.0,6.503556286519431,1980.9234999999999,1980.93,45234,49267,Pipistrellus pipistrellus,0.326,0.364,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:14.923499999,2025-05-02 04:03:14.923499999,2025-05-02 04:03:14.930000000,1980.9234999999999,1980.93
LF,180.981512,23437.5,25920.0,42.423711266119746,1980.9695,1980.9856,22890,42535,Nyctalus noctula,0.557,0.751,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel2_1800to2400.WAV,LF,2025-05-02 04:03:14.969500000,2025-05-02 04:03:14.969500000,2025-05-02 04:03:14.985600000,1980.9695,1980.9856
LF,180.994268,31250.0,27839.999999999996,-13.14915241434074,1980.9935,1981.0055,28046,32934,Nyctalus leisleri,0.217,0.452,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel0_1800to2400.WAV,LF,2025-05-02 04:03:14.993500000,2025-05-02 04:03:14.993500000,2025-05-02 04:03:15.005500000,1980.9935,1981.0055
LF,181.007192,23437.5,27839.999999999996,-6.866290813207192,1981.0015,1981.0144,26328,30470,Nyctalus leisleri,0.185,0.261,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel4_1800to2400.WAV,LF,2025-05-02 04:03:15.001500000,2025-05-02 04:03:15.001500000,2025-05-02 04:03:15.014400000,1981.0015,1981.0144
LF,181.04846,31250.0,33600.0,0.8976153333541812,1981.0465,1981.0563,27187,33696,Eptesicus serotinus,0.144,0.282,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel7_1800to2400.WAV,LF,2025-05-02 04:03:15.046500000,2025-05-02 04:03:15.046500000,2025-05-02 04:03:15.056300000,1981.0465,1981.0563
HF,181.06968,46875.0,46080.0,2.6404380316619624,1981.0675,1981.0754,45234,49445,Pipistrellus pipistrellus,0.208,0.222,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:15.067500000,2025-05-02 04:03:15.067500000,2025-05-02 04:03:15.075400000,1981.0675,1981.0754
HF,181.105748,46875.0,46080.0,0.5751381595923647,1981.1025,1981.1109,45234,51930,Pipistrellus pipistrellus,0.157,0.214,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1800to2400/hour_0_channel3_1800to2400.WAV,HF,2025-05-02 04:03:15.102500000,2025-05-02 04:03:15.102500000,2025-05-02 04:03:15.110900000,1981.1025,1981.1109
