Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	4.094033333333334	72000.0	72960.0	-0.0418677089151979	4.0875	4.1223	68437	79154	Rhinolophus ferrumequinum	0.02	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	41	Waveform 1	1
LF	4.095199999999999	26250.0	25920.0	-0.0668598586722244	4.0945	4.1013	25468	35690	Plecotus austriacus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	42	Waveform 1	1
LF	4.168900000000001	24000.0	25920.0	-0.602595650201168	4.1645	4.1711	24609	37089	Plecotus austriacus	0.008	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	43	Waveform 1	1
HF	4.235466666666666	74250.0	70080.0	-0.0821828716545694	4.2325	4.2697	68437	81280	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	44	Waveform 1	1
LF	4.296966666666666	18000.0	21120.0	-0.2131772496025303	4.2935	4.3127	16875	20941	Nyctalus noctula	0.022	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	45	Waveform 1	1
HF	4.323233333333333	82500.0	71040.0	-0.4698385760138948	4.2955	4.3336	68437	82152	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	46	Waveform 1	1
HF	4.328766666666667	72000.0	71040.0	-0.6585117270475159	4.3085	4.3459	68437	81203	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	47	Waveform 1	1
LF	4.577766666666666	21750.0	22080.0	-1.6911889577373838	4.5735	4.5849	21171	25293	Nyctalus leisleri	0.015	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	48	Waveform 1	1
HF	4.6129	69000.0	72000.0	-0.4033335883283711	4.5805	4.6151	68437	80598	Rhinolophus ferrumequinum	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	49	Waveform 1	1
LF	4.640299999999999	31500.0	31680.0	-0.2345430234887247	4.6385	4.6442	28046	40897	Plecotus austriacus	0.009	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	50	Waveform 1	1
HF	4.665833333333333	70500.0	70080.0	-0.0432968284850772	4.6545	4.6915	68437	81684	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	51	Waveform 1	1
HF	4.795933333333333	78000.0	69120.0	-0.4435854536018597	4.7745	4.8119	68437	81853	Rhinolophus ferrumequinum	0.035	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	52	Waveform 1	1
HF	4.843666666666666	75750.0	72000.0	-0.1766473961343357	4.8115	4.844	68437	79948	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	53	Waveform 1	1
LF	4.936966666666667	32250.0	35520.0	-0.1883628156405147	4.9275	4.9372	30625	36885	Nyctalus leisleri	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	54	Waveform 1	1
HF	5.014166666666666	71250.0	71040.0	-0.1198605564803104	5.0035	5.04	68437	81611	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	55	Waveform 1	1
HF	5.0641	72000.0	72960.0	-0.6388555882213552	5.0385	5.0799	68437	82409	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	56	Waveform 1	1
LF	5.065266666666666	30000.0	29760.0	-1.0969638044686043	5.0615	5.0699	27187	35983	Eptesicus serotinus	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	57	Waveform 1	1
HF	5.262366666666667	78750.0	73920.0	-0.311166774661108	5.2325	5.2673	68437	81427	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	58	Waveform 1	1
HF	5.417533333333333	75000.0	73920.0	-0.044785061953048	5.4005	5.4353	68437	81518	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	59	Waveform 1	1
LF	5.472066666666667	25500.0	24960.0	-0.1920146384902891	5.4665	5.4731	24609	36080	Plecotus austriacus	0.012	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	60	Waveform 1	1
LF	5.557466666666667	23250.0	23040.0	-0.0763209797658177	5.5555	5.5622	22890	32515	Plecotus austriacus	0.021	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	61	Waveform 1	1
HF	5.634233333333334	75750.0	69120.0	-0.470233795067031	5.6115	5.6511	68437	81922	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	62	Waveform 1	1
LF	5.62	24000.0	24000.0	-0.166072491540002	5.6195	5.6265	24609	36123	Plecotus austriacus	0.008	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	63	Waveform 1	1
LF	5.6542	33750.0	23040.0	-0.2552955922157616	5.6495	5.6558	24609	38398	Myotis nattereri	0.012	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	64	Waveform 1	1
LF	5.706133333333333	27000.0	26880.000000000004	-1.2090795354640484	5.7055	5.7112	25468	39073	Plecotus austriacus	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	65	Waveform 1	1
HF	5.786966666666666	73500.0	72960.0	-0.2802249132482349	5.7515	5.7912	68437	82448	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	66	Waveform 1	1
HF	5.838966666666667	75000.0	74880.0	-0.257009664711884	5.8315	5.8712	68437	81191	Rhinolophus ferrumequinum	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	67	Waveform 1	1
LF	5.9029333333333325	30000.0	32640.000000000004	-0.2662305906279721	5.8975	5.9054	29765	42110	Myotis nattereri	0.005	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	68	Waveform 1	1
HF	5.9215	75000.0	73920.0	-0.5050103443082614	5.9075	5.943	68437	81942	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	69	Waveform 1	1
HF	5.933199999999999	72750.0	70080.0	-0.2479764093657696	5.9275	5.9678	68437	81969	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	70	Waveform 1	1
LF	6.009533333333334	24750.0	25920.0	-1.0588861815157815	6.0015	6.0103	26328	35195	Nyctalus leisleri	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	71	Waveform 1	1
HF	6.012066666666666	71250.0	70080.0	-0.3396072855814468	6.0015	6.0311	69296	80538	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	72	Waveform 1	1
LF	6.081	24750.0	24960.0	-0.1132820850279721	6.0765	6.083	25468	40367	Myotis nattereri	0.006	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	73	Waveform 1	1
LF	6.143566666666667	33750.0	29760.0	-0.5751390131654581	6.1425	6.1501	28906	37133	Eptesicus serotinus	0.008	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	74	Waveform 1	1
LF	6.218066666666666	25500.0	24960.0	-0.4319286221977435	6.2165	6.2236	24609	34472	Plecotus austriacus	0.012	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	75	Waveform 1	1
HF	6.3939	82500.0	69120.0	-0.2990675718190789	6.3845	6.4246	68437	82543	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	76	Waveform 1	1
LF	7.338699999999999	35250.0	35520.0	-0.2729437947722414	7.3335	7.3463	34062	38377	Pipistrellus nathusii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	77	Waveform 1	1
HF	7.445566666666667	72000.0	70080.0	-0.2795821479117687	7.4195	7.4546	68437	81121	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	78	Waveform 1	1
LF	7.5643	33000.0	26880.000000000004	-0.0241719391460656	7.5635	7.5702	25468	34474	Plecotus austriacus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	79	Waveform 1	1
LF	7.582433333333333	22500.0	22080.0	-0.5691075241246422	7.5795	7.5899	22031	26768	Nyctalus leisleri	0.009	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	80	Waveform 1	1
HF	7.664499999999999	80250.0	77760.0	-0.6846819140084666	7.6395	7.678	68437	82008	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	81	Waveform 1	1
LF	7.895866666666667	24750.0	24000.0	-0.1902447660318482	7.8955	7.9038	24609	33294	Plecotus austriacus	0.008	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	82	Waveform 1	1
LF	7.911233333333333	27000.0	26880.000000000004	-0.2850349750997148	7.9075	7.9171	25468	32929	Nyctalus leisleri	0.008	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	83	Waveform 1	1
LF	7.973766666666666	30750.0	30720.0	-0.3584826621818466	7.9715	7.9779	28906	42685	Eptesicus serotinus	0.005	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	84	Waveform 1	1
LF	7.983466666666667	24000.0	22080.0	-2.024853569967516	7.9825	7.9937	22031	26475	Nyctalus leisleri	0.011	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	85	Waveform 1	1
HF	8.021066666666666	77250.0	74880.0	-0.262954555376528	8.0015	8.0326	69296	81512	Rhinolophus ferrumequinum	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	86	Waveform 1	1
HF	8.116166666666665	77250.0	72960.0	-0.1229975393270604	8.0925	8.1265	68437	81292	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	87	Waveform 1	1
LF	8.143066666666668	25500.0	25920.0	-2.39395890453362	8.1395	8.1481	24609	34422	Plecotus austriacus	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	88	Waveform 1	1
HF	8.1884	39750.0	39360.0	-0.5257273240696173	8.1845	8.1951	39218	42731	Pipistrellus nathusii	0.035	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	89	Waveform 1	1
LF	8.324366666666666	29250.0	32640.000000000004	-0.1232267890054426	8.3225	8.3293	28046	44155	Eptesicus serotinus	0.008	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	90	Waveform 1	1
HF	8.399133333333335	71250.0	71040.0	-0.004974445239757	8.3815	8.4192	68437	81771	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	91	Waveform 1	1
HF	8.404366666666668	37500.0	38400.0	-0.3044672211186684	8.4015	8.4108	37500	45269	Pipistrellus nathusii	0.017	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	92	Waveform 1	1
HF	8.467833333333333	44250.0	45120.0	-1.1444473683279857	8.4665	8.475	38359	45011	Pipistrellus nathusii	0.011	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	93	Waveform 1	1
LF	8.5629	32250.0	38400.0	-0.9614072363003968	8.5585	8.5651	33203	41631	Barbastellus barbastellus	0.01	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	94	Waveform 1	1
LF	8.600133333333332	31500.0	29760.0	-0.6384206048763729	8.5985	8.6067	27187	36449	Eptesicus serotinus	0.009	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	95	Waveform 1	1
HF	8.633700000000001	74250.0	71040.0	-0.7037717911928036	8.6105	8.6473	68437	82399	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	96	Waveform 1	1
HF	8.633799999999999	74250.0	71040.0	-0.2078216531389659	8.6235	8.6592	68437	81092	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	97	Waveform 1	1
HF	8.630733333333332	44250.0	41280.0	-0.356965394818812	8.6245	8.6351	39218	43412	Pipistrellus nathusii	0.041	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	98	Waveform 1	1
HF	8.9969	72000.0	69120.0	-0.3789975667359821	8.9655	9.0046	68437	81961	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	99	Waveform 1	1
HF	9.1055	38250.0	38400.0	-0.3025722718399552	9.0975	9.1075	38359	42573	Pipistrellus nathusii	0.014	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	100	Waveform 1	1
HF	9.163366666666668	81750.0	71040.0	-0.1779719204018066	9.1605	9.1978	68437	82405	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	101	Waveform 1	1
HF	9.4309	70500.0	76800.0	-0.1161550099240505	9.4135	9.4526	68437	82161	Rhinolophus ferrumequinum	0.027	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	102	Waveform 1	1
HF	9.447966666666666	75750.0	72000.0	-0.0083886982910114	9.4255	9.4642	68437	82395	Rhinolophus ferrumequinum	0.037	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	103	Waveform 1	1
LF	9.559599999999998	29250.0	29760.0	-0.77984706801394	9.5575	9.5664	27187	35055	Eptesicus serotinus	0.01	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	104	Waveform 1	1
LF	9.916733333333337	32250.0	32640.000000000004	-0.517911248458959	9.9135	9.9236	28046	35402	Eptesicus serotinus	0.01	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	105	Waveform 1	1
LF	9.977233333333334	26250.0	26880.000000000004	-0.1263740288072945	9.9755	9.9836	26328	36631	Eptesicus serotinus	0.008	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	106	Waveform 1	1
LF	10.005166666666668	22500.0	23040.0	-1.9148712134223067	10.0015	10.01	22890	28812	Nyctalus leisleri	0.015	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	107	Waveform 1	1
HF	10.004166666666666	48750.0	46080.0	-0.1951430907257714	10.0015	10.0075	45234	52536	Pipistrellus pipistrellus	0.017	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	108	Waveform 1	1
LF	10.03523333333333	21750.0	22080.0	-0.648586967606686	10.0285	10.0386	22031	26994	Nyctalus leisleri	0.01	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	109	Waveform 1	1
HF	10.085100000000002	73500.0	75840.0	-0.8612536657363318	10.0545	10.0909	68437	81735	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	110	Waveform 1	1
HF	10.369233333333332	75000.0	72000.0	-0.0435174324541325	10.3645	10.4011	68437	81968	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	111	Waveform 1	1
