KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,freq_group,call_start_time,cycle_ref_time,call_end_time,start_time_wrt_ref,end_time_wrt_ref
HF,1.8027520000000004,39062.5,35520.0,2.117063239582351,1201.8015,1201.8054,35781,52085,Myotis daubentonii,0.184,0.202,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:15.801500000,2025-05-02 03:50:15.801500000,2025-05-02 03:50:15.805400000,1201.8015,1201.8054
HF,1.928652,46875.0,46080.0,1.6503076497726707,1201.9265,1201.9407,44375,49042,Pipistrellus pipistrellus,0.227,0.255,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:15.926500000,2025-05-02 03:50:15.926500000,2025-05-02 03:50:15.940700000,1201.9265,1201.9407
HF,2.0542520000000004,39062.5,35520.0,1.703921540943125,1202.0535,1202.0579,35781,47294,Myotis daubentonii,0.256,0.294,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:16.053500000,2025-05-02 03:50:16.053500000,2025-05-02 03:50:16.057900000,1202.0535,1202.0579
HF,2.1270040000000003,46875.0,46080.0,1.6800321312504218,1202.1255,1202.1371,44375,49453,Pipistrellus pipistrellus,0.194,0.214,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:16.125500000,2025-05-02 03:50:16.125500000,2025-05-02 03:50:16.137100000,1202.1255,1202.1371
HF,2.1605480000000004,46875.0,47040.0,2.5119671625287743,1202.1595,1202.1673,46093,49913,Pipistrellus pipistrellus,0.207,0.239,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,HF,2025-05-02 03:50:16.159500000,2025-05-02 03:50:16.159500000,2025-05-02 03:50:16.167300000,1202.1595,1202.1673
HF,2.2148760000000003,109375.0,95040.0,0.0362930071450589,1202.1955,1202.2347,93359,111580,Rhinolophus hipposideros,0.239,0.239,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:16.195500000,2025-05-02 03:50:16.195500000,2025-05-02 03:50:16.234700000,1202.1955,1202.2347
HF,2.289540000000001,46875.0,46080.0,0.898124426320307,1202.2865,1202.2997,44375,48624,Pipistrellus pipistrellus,0.249,0.279,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:16.286500000,2025-05-02 03:50:16.286500000,2025-05-02 03:50:16.299700000,1202.2865,1202.2997
HF,2.325064,39062.5,38400.0,1.7958135527163746,1202.3215,1202.3316,37500,43692,Pipistrellus nathusii,0.11,0.221,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,HF,2025-05-02 03:50:16.321500000,2025-05-02 03:50:16.321500000,2025-05-02 03:50:16.331600000,1202.3215,1202.3316
HF,2.488008,46875.0,46080.0,1.3723076725515184,1202.4865,1202.4944,44375,49042,Pipistrellus pipistrellus,0.271,0.285,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,HF,2025-05-02 03:50:16.486500000,2025-05-02 03:50:16.486500000,2025-05-02 03:50:16.494400000,1202.4865,1202.4944
HF,2.8853320000000005,46875.0,46080.0,1.6007930246613633,1202.8805,1202.8909,45234,49970,Pipistrellus pipistrellus,0.203,0.21,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:16.880500000,2025-05-02 03:50:16.880500000,2025-05-02 03:50:16.890900000,1202.8805,1202.8909
HF,2.903512,46875.0,46080.0,1.8991474000723587,1202.9025,1202.9072,38359,53425,Myotis daubentonii,0.18,0.201,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:16.902500000,2025-05-02 03:50:16.902500000,2025-05-02 03:50:16.907200000,1202.9025,1202.9072
HF,2.964268,109375.0,95040.0,-0.1279439020611881,1202.9325,1202.9723,93359,111424,Rhinolophus hipposideros,0.201,0.201,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:16.932500000,2025-05-02 03:50:16.932500000,2025-05-02 03:50:16.972300000,1202.9325,1202.9723
HF,3.012028,46875.0,46080.0,1.5760526760523272,1203.0095,1203.0203,45234,50062,Pipistrellus pipistrellus,0.21,0.219,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:17.009500000,2025-05-02 03:50:17.009500000,2025-05-02 03:50:17.020300000,1203.0095,1203.0203
HF,3.047288,39062.5,46080.0,2.6056399765448957,1203.0465,1203.0512,37500,48428,Myotis daubentonii,0.206,0.241,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:17.046500000,2025-05-02 03:50:17.046500000,2025-05-02 03:50:17.051200000,1203.0465,1203.0512
HF,3.245968,39062.5,46080.0,2.280636579714847,1203.2435,1203.2482,36640,48606,Myotis daubentonii,0.22,0.253,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:17.243500000,2025-05-02 03:50:17.243500000,2025-05-02 03:50:17.248200000,1203.2435,1203.2482
HF,3.3549520000000004,46875.0,46080.0,2.582186440722094,1203.3535,1203.36,45234,50681,Pipistrellus pipistrellus,0.201,0.205,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:17.353500000,2025-05-02 03:50:17.353500000,2025-05-02 03:50:17.360000000,1203.3535,1203.36
HF,3.408792,39062.5,46080.0,2.8385190849091084,1203.4065,1203.4116,36640,49393,Myotis daubentonii,0.186,0.212,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:17.406500000,2025-05-02 03:50:17.406500000,2025-05-02 03:50:17.411600000,1203.4065,1203.4116
HF,3.625912,46875.0,46080.0,3.3446196954413123,1203.6235,1203.6324,45234,50560,Pipistrellus pipistrellus,0.247,0.256,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:17.623500000,2025-05-02 03:50:17.623500000,2025-05-02 03:50:17.632400000,1203.6235,1203.6324
HF,3.735316000000001,39062.5,46080.0,3.281283438032979,1203.7345,1203.7385,35781,49701,Myotis daubentonii,0.187,0.205,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:17.734500000,2025-05-02 03:50:17.734500000,2025-05-02 03:50:17.738500000,1203.7345,1203.7385
HF,3.896968,46875.0,46080.0,1.927704949194092,1203.8945,1203.9048,44375,49117,Pipistrellus pipistrellus,0.235,0.275,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:17.894500000,2025-05-02 03:50:17.894500000,2025-05-02 03:50:17.904800000,1203.8945,1203.9048
HF,4.258140000000001,46875.0,41280.0,3.380044563094995,1204.2575,1204.2619,38359,50403,Myotis daubentonii,0.17,0.202,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:18.257500000,2025-05-02 03:50:18.257500000,2025-05-02 03:50:18.261900000,1204.2575,1204.2619
HF,4.619283999999999,46875.0,46080.0,3.2848534558112226,1204.6175,1204.6249,44375,50535,Pipistrellus pipistrellus,0.248,0.26,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,HF,2025-05-02 03:50:18.617500000,2025-05-02 03:50:18.617500000,2025-05-02 03:50:18.624900000,1204.6175,1204.6249
HF,4.709547999999999,46875.0,46080.0,4.062560019028476,1204.7075,1204.7171,45234,49523,Pipistrellus pipistrellus,0.218,0.228,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:18.707500000,2025-05-02 03:50:18.707500000,2025-05-02 03:50:18.717100000,1204.7075,1204.7171
HF,5.066891999999999,101562.5,94080.0,0.2961733630034672,1205.0325,1205.0699,93359,111954,Rhinolophus hipposideros,0.217,0.217,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:19.032500000,2025-05-02 03:50:19.032500000,2025-05-02 03:50:19.069900000,1205.0325,1205.0699
HF,5.143043999999999,46875.0,46080.0,5.067237042418196,1205.1415,1205.1497,45234,49692,Pipistrellus pipistrellus,0.197,0.203,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:19.141500000,2025-05-02 03:50:19.141500000,2025-05-02 03:50:19.149700000,1205.1415,1205.1497
HF,5.179403999999999,39062.5,39360.0,0.8862762410704361,1205.1785,1205.1823,34921,53253,Myotis daubentonii,0.238,0.266,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:19.178500000,2025-05-02 03:50:19.178500000,2025-05-02 03:50:19.182300000,1205.1785,1205.1823
HF,5.260856,109375.0,95040.0,0.4887427897728923,1205.2525,1205.2876,93359,111645,Rhinolophus hipposideros,0.219,0.219,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:19.252500000,2025-05-02 03:50:19.252500000,2025-05-02 03:50:19.287600000,1205.2525,1205.2876
LF,5.305508,31250.0,31680.0,0.7266029697190719,1205.3015,1205.3125,29765,35504,Eptesicus serotinus,0.121,0.241,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:50:19.301500000,2025-05-02 03:50:19.301500000,2025-05-02 03:50:19.312500000,1205.3015,1205.3125
HF,5.504136000000001,46875.0,46080.0,2.8337107901328795,1205.5025,1205.5096,44375,49654,Pipistrellus pipistrellus,0.235,0.252,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:19.502500000,2025-05-02 03:50:19.502500000,2025-05-02 03:50:19.509600000,1205.5025,1205.5096
HF,5.810764000000001,109375.0,95040.0,-0.1086727622196001,1205.7995,1205.8355,93359,111793,Rhinolophus hipposideros,0.204,0.204,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:19.799500000,2025-05-02 03:50:19.799500000,2025-05-02 03:50:19.835500000,1205.7995,1205.8355
HF,6.010028,46875.0,46080.0,-1.092507619681295,1206.0075,1206.0183,45234,49300,Pipistrellus pipistrellus,0.265,0.275,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:20.007500000,2025-05-02 03:50:20.007500000,2025-05-02 03:50:20.018300000,1206.0075,1206.0183
HF,6.425331999999999,46875.0,46080.0,2.423711504670316,1206.4215,1206.4301,45234,50244,Pipistrellus pipistrellus,0.232,0.237,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:20.421500000,2025-05-02 03:50:20.421500000,2025-05-02 03:50:20.430100000,1206.4215,1206.4301
HF,6.443968,39062.5,46080.0,0.9931945258464748,1206.4435,1206.4474,35781,51886,Myotis daubentonii,0.193,0.211,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:20.443500000,2025-05-02 03:50:20.443500000,2025-05-02 03:50:20.447400000,1206.4435,1206.4474
HF,6.4879039999999994,46875.0,41280.0,1.4801282468740564,1206.4875,1206.4918,38359,52012,Myotis daubentonii,0.199,0.225,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:20.487500000,2025-05-02 03:50:20.487500000,2025-05-02 03:50:20.491800000,1206.4875,1206.4918
HF,6.551756000000001,46875.0,46080.0,4.736205046484477,1206.5505,1206.5591,44375,50052,Pipistrellus pipistrellus,0.289,0.297,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:20.550500000,2025-05-02 03:50:20.550500000,2025-05-02 03:50:20.559100000,1206.5505,1206.5591
HF,6.587128,39062.5,46080.0,2.3289025797117113,1206.5865,1206.5908,35781,51775,Myotis daubentonii,0.187,0.205,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:20.586500000,2025-05-02 03:50:20.586500000,2025-05-02 03:50:20.590800000,1206.5865,1206.5908
HF,6.913163999999999,39062.5,40320.0,3.1578956369386684,1206.9125,1206.9171,37500,48693,Myotis daubentonii,0.186,0.211,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:20.912500000,2025-05-02 03:50:20.912500000,2025-05-02 03:50:20.917100000,1206.9125,1206.9171
HF,6.967104,46875.0,46080.0,3.956864489830954,1206.9645,1206.9722,45234,51519,Pipistrellus pipistrellus,0.226,0.231,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:20.964500000,2025-05-02 03:50:20.964500000,2025-05-02 03:50:20.972200000,1206.9645,1206.9722
HF,7.039199999999999,46875.0,46080.0,5.020505187079291,1207.0375,1207.047,45234,50556,Pipistrellus pipistrellus,0.197,0.202,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:21.037500000,2025-05-02 03:50:21.037500000,2025-05-02 03:50:21.047000000,1207.0375,1207.047
HF,7.114475999999999,101562.5,95040.0,-0.3165691179145229,1207.0935,1207.1283,93359,111824,Rhinolophus hipposideros,0.215,0.215,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:21.093500000,2025-05-02 03:50:21.093500000,2025-05-02 03:50:21.128300000,1207.0935,1207.1283
HF,7.274328000000001,39062.5,46080.0,2.2180021872769533,1207.2735,1207.2776,37500,54393,Myotis daubentonii,0.249,0.278,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:21.273500000,2025-05-02 03:50:21.273500000,2025-05-02 03:50:21.277600000,1207.2735,1207.2776
HF,7.4719,39062.5,46080.0,3.4085157033205986,1207.4705,1207.4747,38359,52203,Myotis daubentonii,0.239,0.279,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:21.470500000,2025-05-02 03:50:21.470500000,2025-05-02 03:50:21.474700000,1207.4705,1207.4747
HF,7.567003999999998,46875.0,47040.0,1.3584606057121138,1207.5665,1207.5707,38359,53862,Myotis daubentonii,0.209,0.248,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,HF,2025-05-02 03:50:21.566500000,2025-05-02 03:50:21.566500000,2025-05-02 03:50:21.570700000,1207.5665,1207.5707
HF,7.599148,46875.0,46080.0,4.333168867958855,1207.5975,1207.6047,45234,50490,Pipistrellus pipistrellus,0.22,0.224,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:21.597500000,2025-05-02 03:50:21.597500000,2025-05-02 03:50:21.604700000,1207.5975,1207.6047
HF,7.834224,46875.0,46080.0,3.2996202946034883,1207.8305,1207.8354,37500,49009,Myotis daubentonii,0.182,0.211,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:21.830500000,2025-05-02 03:50:21.830500000,2025-05-02 03:50:21.835400000,1207.8305,1207.8354
HF,7.851856000000001,46875.0,46080.0,3.193559805386497,1207.8505,1207.859,45234,50456,Pipistrellus pipistrellus,0.248,0.253,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:21.850500000,2025-05-02 03:50:21.850500000,2025-05-02 03:50:21.859000000,1207.8505,1207.859
HF,7.960375999999999,46875.0,46080.0,4.745718080080052,1207.9585,1207.9676,45234,50131,Pipistrellus pipistrellus,0.207,0.213,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:21.958500000,2025-05-02 03:50:21.958500000,2025-05-02 03:50:21.967600000,1207.9585,1207.9676
LF,8.013468000000001,31250.0,31680.0,0.8581355947726353,1208.0105,1208.0230999999999,29765,34750,Eptesicus serotinus,0.113,0.203,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:50:22.010500000,2025-05-02 03:50:22.010500000,2025-05-02 03:50:22.023100000,1208.0105,1208.0230999999999
HF,8.060804,39062.5,40320.0,0.6162861809576619,1208.0605,1208.0649,38359,51817,Myotis daubentonii,0.207,0.226,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,HF,2025-05-02 03:50:22.060500000,2025-05-02 03:50:22.060500000,2025-05-02 03:50:22.064900000,1208.0605,1208.0649
HF,8.158983999999998,46875.0,46080.0,4.1443021048210325,1208.1565,1208.1632,45234,50881,Pipistrellus pipistrellus,0.219,0.224,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:22.156500000,2025-05-02 03:50:22.156500000,2025-05-02 03:50:22.163200000,1208.1565,1208.1632
HF,8.184488,46875.0,55679.99999999999,1.918141988844122,1208.1835,1208.188,40937,59447,Myotis daubentonii,0.123,0.222,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,HF,2025-05-02 03:50:22.183500000,2025-05-02 03:50:22.183500000,2025-05-02 03:50:22.188000000,1208.1835,1208.188
HF,8.513172,101562.5,95040.0,0.6018838856222831,1208.5065,1208.5425,93359,111490,Rhinolophus hipposideros,0.205,0.205,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:22.506500000,2025-05-02 03:50:22.506500000,2025-05-02 03:50:22.542500000,1208.5065,1208.5425
HF,8.538272000000001,46875.0,46080.0,0.0742065839027468,1208.5355,1208.5446,45234,50725,Pipistrellus pipistrellus,0.198,0.206,-1,Echolocation,250000,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,HF,2025-05-02 03:50:22.535500000,2025-05-02 03:50:22.535500000,2025-05-02 03:50:22.544600000,1208.5355,1208.5446
