Manually-Verified Phonic Group	peak_frequency	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
HF	47040.0	4.143877704525504	764.5505	764.5551	33203	68363	Myotis daubentonii	0.197	0.288	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1160	Waveform 1	1
HF	47040.0	5.407063187961895	764.5505	764.5547	39218	61580	Myotis daubentonii	0.241	0.394	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1161	Waveform 1	1
LF	23040.0	9.704763236018458	764.5675	764.5888	22031	28391	Nyctalus noctula	0.315	0.524	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1162	Waveform 1	1
HF	47040.0	7.067120454777566	764.5945	764.5981	40078	60965	Myotis daubentonii	0.267	0.431	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1163	Waveform 1	1
HF	47040.0	3.619049012133702	764.6415	764.6457	38359	57964	Myotis daubentonii	0.28	0.389	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1164	Waveform 1	1
HF	45120.0	3.577956933257464	764.6795	764.6838	39218	64439	Myotis daubentonii	0.17	0.29	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1165	Waveform 1	1
HF	35520.0	3.621617340807944	764.7015	764.7055	33203	43212	Myotis daubentonii	0.171	0.231	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1166	Waveform 1	1
HF	42240.0	2.736530659568012	764.7195	764.7232	40937	56264	Myotis daubentonii	0.218	0.283	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1167	Waveform 1	1
HF	47040.0	2.432294052229813	764.7505	764.7541	38359	54493	Myotis daubentonii	0.216	0.26	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1168	Waveform 1	1
HF	35520.0	1.1098751760582812	764.7675	764.7721	31484	45302	Myotis daubentonii	0.179	0.218	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1169	Waveform 1	1
LF	23040.0	5.949321029878626	764.8335	764.8542	22031	28222	Nyctalus noctula	0.313	0.505	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1170	Waveform 1	1
HF	47040.0	7.211930925677557	765.0375	765.0431	32343	76115	Myotis daubentonii	0.125	0.256	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1171	Waveform 1	1
HF	47040.0	9.62504189052189	765.0385	765.0429	40078	59105	Myotis daubentonii	0.287	0.414	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1172	Waveform 1	1
LF	23040.0	14.161451159474597	765.0905	765.1112	22031	28205	Nyctalus noctula	0.25	0.508	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1173	Waveform 1	1
HF	46080.0	8.286694574795924	765.0975	765.1015	39218	59725	Myotis daubentonii	0.243	0.359	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1174	Waveform 1	1
HF	48000.0	10.371489793260784	765.1415	765.1457	39218	63620	Myotis daubentonii	0.207	0.434	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1175	Waveform 1	1
HF	48000.0	7.897946420130055	765.1895	765.1943	39218	63672	Myotis daubentonii	0.269	0.408	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1176	Waveform 1	1
HF	46080.0	3.7870160932232224	765.2185	765.2224	41796	61222	Myotis daubentonii	0.217	0.4	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1177	Waveform 1	1
HF	41280.0	2.0699206630934905	765.2475	765.2513	38359	59194	Myotis daubentonii	0.234	0.33	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1178	Waveform 1	1
HF	43200.0	1.038798076500879	765.2685	765.2728	34062	60680	Myotis daubentonii	0.162	0.201	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1179	Waveform 1	1
LF	23040.0	12.385576246146696	765.3675	765.3904	21171	28185	Nyctalus noctula	0.284	0.51	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1180	Waveform 1	1
HF	47040.0	10.515459369541134	765.3815	765.3856	39218	60907	Myotis daubentonii	0.239	0.347	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1181	Waveform 1	1
HF	47040.0	8.644292999728062	765.3815	765.3862	31484	67209	Myotis daubentonii	0.241	0.308	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1182	Waveform 1	1
HF	44160.0	9.03737228780998	765.4525	765.4576	30625	76556	Myotis daubentonii	0.123	0.232	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1183	Waveform 1	1
HF	44160.0	11.310463763679271	765.4535	765.458	38359	58566	Myotis daubentonii	0.377	0.471	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1184	Waveform 1	1
HF	43200.0	15.699700978429211	765.5355	765.5405	38359	62237	Myotis daubentonii	0.328	0.416	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1185	Waveform 1	1
HF	46080.0	8.53196803231543	765.6155	765.6203	34921	55167	Myotis daubentonii	0.257	0.329	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1186	Waveform 1	1
LF	23040.0	15.173067492381913	765.6275	765.6496	21171	28028	Nyctalus noctula	0.378	0.565	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1187	Waveform 1	1
HF	44160.0	13.07304182084139	765.7055	765.7114	40937	53804	Myotis daubentonii	0.205	0.377	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1188	Waveform 1	1
HF	43200.0	9.205063949189553	765.7915	765.7966	31484	65369	Myotis daubentonii	0.163	0.229	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1189	Waveform 1	1
HF	43200.0	11.89995310233462	765.7915	765.7971	40078	51499	Myotis daubentonii	0.253	0.371	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1190	Waveform 1	1
HF	43200.0	8.893947883814993	765.8765	765.8833	41796	52559	Pipistrellus nathusii	0.154	0.433	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1191	Waveform 1	1
LF	23040.0	16.85751422950933	765.8855	765.9096	21171	28847	Nyctalus noctula	0.238	0.488	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1192	Waveform 1	1
HF	43200.0	6.055793543864279	765.9645	765.9715	40078	46674	Pipistrellus nathusii	0.195	0.382	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1193	Waveform 1	1
HF	43200.0	6.761330757744606	766.0495	766.0576	40937	49646	Pipistrellus nathusii	0.44	0.501	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1194	Waveform 1	1
LF	23040.0	21.961549317154663	766.1435	766.165	21171	28511	Nyctalus noctula	0.424	0.63	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1195	Waveform 1	1
HF	43200.0	2.734494261876442	766.1555	766.1656	41796	45151	Pipistrellus nathusii	0.183	0.205	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1196	Waveform 1	1
HF	42240.0	2.68825519370881	766.2265	766.2346	41796	47406	Pipistrellus nathusii	0.359	0.391	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1197	Waveform 1	1
LF	23040.0	24.97877396556936	766.3945	766.418	21171	28038	Nyctalus noctula	0.364	0.536	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1198	Waveform 1	1
LF	23040.0	26.17847179045411	766.6525	766.6732	20312	26678	Nyctalus noctula	0.515	0.61	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1199	Waveform 1	1
HF	43200.0	3.730561163548681	766.7655	766.7733	40937	46114	Pipistrellus nathusii	0.18	0.353	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1200	Waveform 1	1
HF	43200.0	4.491427324973744	766.8225	766.8289	41796	51198	Pipistrellus nathusii	0.347	0.438	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1201	Waveform 1	1
LF	23040.0	25.99496031637486	766.9095	766.9329	21171	28779	Nyctalus noctula	0.263	0.532	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1202	Waveform 1	1
HF	45120.0	7.086491090871566	766.9205	766.9311	43515	49970	Pipistrellus nathusii	0.285	0.358	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1203	Waveform 1	1
HF	43200.0	2.482403881726424	766.9565	766.9652	40937	45703	Pipistrellus nathusii	0.229	0.277	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1204	Waveform 1	1
LF	23040.0	22.006302502180183	767.1535	767.1786	20312	28441	Nyctalus noctula	0.442	0.621	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1205	Waveform 1	1
LF	23040.0	27.405801141545943	767.4155	767.4381	21171	27959	Nyctalus noctula	0.439	0.623	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1206	Waveform 1	1
HF	45120.0	7.653791491611981	767.4245	767.4355	44375	48960	Pipistrellus nathusii	0.243	0.394	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1207	Waveform 1	1
LF	23040.0	31.01635493529937	767.6705	767.6969	21171	28700	Nyctalus noctula	0.414	0.587	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1208	Waveform 1	1
LF	23040.0	32.37064866380798	767.9255	767.9458	21171	28537	Nyctalus noctula	0.302	0.588	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1209	Waveform 1	1
LF	24000.0	33.42063041438857	768.1285	768.1535	21171	32549	Nyctalus noctula	0.424	0.621	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1210	Waveform 1	1
LF	24000.0	31.165258412694605	768.3195	768.3416	21171	32310	Eptesicus serotinus	0.3	0.586	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1211	Waveform 1	1
LF	24000.0	32.395832063055494	768.5085	768.53	22031	36880	Nyctalus noctula	0.458	0.689	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1212	Waveform 1	1
LF	23040.0	33.06842741474747	768.7035	768.7264	21171	35012	Nyctalus noctula	0.342	0.649	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1213	Waveform 1	1
LF	24000.0	37.80765918358772	768.8555	768.8767	22031	37077	Nyctalus noctula	0.41	0.686	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1214	Waveform 1	1
LF	23040.0	35.58453324826266	769.1005	769.1186	22031	40824	Nyctalus noctula	0.478	0.71	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1215	Waveform 1	1
LF	24000.0	34.07463721541382	769.3435	769.364	21171	34905	Nyctalus noctula	0.326	0.67	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1216	Waveform 1	1
LF	23040.0	42.36271621194878	769.5845	769.6071	21171	35136	Nyctalus noctula	0.593	0.74	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1217	Waveform 1	1
LF	24000.0	29.11638709885632	769.7455	769.7686	21171	33118	Nyctalus noctula	0.477	0.596	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1218	Waveform 1	1
LF	23040.0	7.209306554163554	770.0025	770.023	20312	26158	Nyctalus noctula	0.367	0.414	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1219	Waveform 1	1
LF	22080.0	31.37785693216304	770.2495	770.2748	20312	28897	Nyctalus noctula	0.502	0.654	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1220	Waveform 1	1
LF	22080.0	39.82385962726602	770.5115	770.5325	21171	29615	Nyctalus noctula	0.576	0.698	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1221	Waveform 1	1
LF	22080.0	35.86119180707084	770.7725	770.7969	21171	28793	Nyctalus noctula	0.519	0.624	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1222	Waveform 1	1
LF	23040.0	28.92082308244898	771.0264999999999	771.0474	21171	28518	Nyctalus noctula	0.457	0.636	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1223	Waveform 1	1
LF	22080.0	39.74823269624092	771.2785	771.2993	21171	29506	Nyctalus noctula	0.446	0.595	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1224	Waveform 1	1
LF	22080.0	27.38876663317172	771.5335	771.5548	21171	27550	Nyctalus noctula	0.536	0.667	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1225	Waveform 1	1
LF	22080.0	32.016312241908864	771.8045	771.8255	21171	27526	Nyctalus noctula	0.499	0.614	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1226	Waveform 1	1
LF	22080.0	33.653054676442935	772.0635	772.0837	21171	28417	Nyctalus noctula	0.464	0.569	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1227	Waveform 1	1
LF	23040.0	26.81230203040659	772.2405	772.2610999999999	21171	29482	Nyctalus noctula	0.54	0.65	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1228	Waveform 1	1
LF	23040.0	32.728958815821656	772.4375	772.4597	22031	30510	Nyctalus noctula	0.409	0.532	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1229	Waveform 1	1
LF	22080.0	10.997576698920447	772.4475	772.466	20312	26149	Nyctalus noctula	0.142	0.202	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1230	Waveform 1	1
LF	23040.0	29.458105981118138	772.6245	772.6436	22031	30967	Nyctalus noctula	0.483	0.624	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1231	Waveform 1	1
LF	23040.0	24.396552854990023	772.8095	772.8248	22031	29923	Nyctalus noctula	0.504	0.678	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1232	Waveform 1	1
LF	23040.0	27.29175415821023	773.0685	773.0867	21171	30019	Nyctalus noctula	0.591	0.735	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1233	Waveform 1	1
LF	23040.0	18.59719416096937	773.2175	773.2363	22031	29812	Nyctalus noctula	0.456	0.653	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1234	Waveform 1	1
LF	23040.0	21.94186313036341	773.4615	773.4771	22890	31756	Nyctalus noctula	0.408	0.643	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1235	Waveform 1	1
LF	23040.0	20.064955938331508	773.7125	773.73	22031	28914	Nyctalus noctula	0.477	0.658	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1236	Waveform 1	1
LF	23040.0	21.0015044858263	773.9725	773.9946	21171	28425	Nyctalus noctula	0.534	0.666	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1237	Waveform 1	1
LF	23040.0	17.610951451555145	774.2215	774.2399	21171	27417	Nyctalus noctula	0.413	0.557	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1238	Waveform 1	1
LF	22080.0	26.441974226393526	774.4755	774.4952	21171	28252	Nyctalus noctula	0.466	0.621	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1239	Waveform 1	1
HF	43200.0	7.0178092531638105	774.4865	774.4963	41796	45786	Pipistrellus nathusii	0.233	0.26	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1240	Waveform 1	1
LF	22080.0	19.68751569901148	774.7365	774.7568	21171	27186	Nyctalus noctula	0.474	0.589	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1241	Waveform 1	1
LF	22080.0	31.384182949269267	774.9925	775.0121	21171	27989	Nyctalus noctula	0.527	0.677	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1242	Waveform 1	1
HF	43200.0	9.235680565575445	775.0005	775.0125	42656	47397	Pipistrellus nathusii	0.275	0.311	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1243	Waveform 1	1
LF	22080.0	21.53606538707634	775.2575	775.28	21171	28400	Nyctalus noctula	0.468	0.635	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1244	Waveform 1	1
LF	22080.0	36.31937888968142	775.5095	775.5309	21171	28863	Nyctalus noctula	0.41	0.595	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1245	Waveform 1	1
HF	43200.0	12.576308646344202	775.5185	775.5305	41796	49518	Pipistrellus nathusii	0.289	0.366	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1246	Waveform 1	1
LF	22080.0	17.307978606572732	775.7685	775.7897	21171	27798	Nyctalus noctula	0.503	0.637	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1247	Waveform 1	1
LF	22080.0	27.84722831590801	776.0165	776.042	20312	27885	Nyctalus noctula	0.528	0.65	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1248	Waveform 1	1
LF	22080.0	35.48564781017146	776.2655	776.2877	20312	28682	Nyctalus noctula	0.498	0.689	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1249	Waveform 1	1
LF	22080.0	18.45127424880623	776.5115	776.5353	20312	27520	Nyctalus noctula	0.49	0.619	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1250	Waveform 1	1
LF	22080.0	26.165127270595164	776.7725	776.7958	20312	27836	Nyctalus noctula	0.487	0.664	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1251	Waveform 1	1
HF	43200.0	6.259659171608243	776.7825	776.7951	40937	47149	Pipistrellus nathusii	0.176	0.212	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1252	Waveform 1	1
LF	23040.0	17.65332172964605	777.0295	777.0495	21171	27948	Nyctalus noctula	0.583	0.721	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1253	Waveform 1	1
LF	22080.0	24.06326817212177	777.2865	777.3074	21171	28640	Nyctalus noctula	0.511	0.63	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1254	Waveform 1	1
LF	23040.0	20.86402923159101	777.5125	777.5372	21171	28663	Nyctalus noctula	0.525	0.662	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1255	Waveform 1	1
LF	22080.0	15.46453891595332	777.7705	777.7925	20312	27253	Nyctalus noctula	0.528	0.645	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1256	Waveform 1	1
LF	22080.0	20.5758711453356	778.0145	778.0344	20312	27377	Nyctalus noctula	0.55	0.666	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1257	Waveform 1	1
LF	22080.0	5.656627964789511	778.2695	778.2898	21171	25636	Nyctalus noctula	0.304	0.468	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1258	Waveform 1	1
LF	23040.0	13.141145471641256	778.5205	778.5437	21171	27986	Nyctalus noctula	0.516	0.663	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1259	Waveform 1	1
LF	22080.0	18.503510488447144	778.7764999999999	778.7996	20312	27576	Nyctalus noctula	0.595	0.718	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1260	Waveform 1	1
LF	23040.0	10.382577619834697	779.0355	779.0545	21171	26925	Nyctalus noctula	0.558	0.714	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1261	Waveform 1	1
LF	22080.0	13.82822534254516	779.2945	779.3139	21171	27749	Nyctalus noctula	0.533	0.67	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1262	Waveform 1	1
LF	23040.0	7.546566919317499	779.5635	779.5857	21171	27125	Nyctalus noctula	0.515	0.666	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1263	Waveform 1	1
LF	22080.0	9.961425604658078	779.9685	779.9903	20312	27530	Nyctalus noctula	0.478	0.633	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1264	Waveform 1	1
LF	22080.0	4.648948930126842	780.1515	780.1667	21171	26214	Nyctalus noctula	0.435	0.639	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1265	Waveform 1	1
LF	22080.0	7.729308188639468	780.5095	780.5294	21171	27315	Nyctalus noctula	0.43	0.6	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1266	Waveform 1	1
LF	22080.0	10.561962070737042	781.0685	781.0859	21171	26616	Nyctalus noctula	0.387	0.608	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1267	Waveform 1	1
LF	22080.0	5.677185857638883	781.5945	781.6172	21171	26849	Nyctalus noctula	0.352	0.448	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1268	Waveform 1	1
LF	23040.0	7.681122428407402	781.8635	781.8827	21171	26265	Nyctalus noctula	0.331	0.58	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1269	Waveform 1	1
LF	22080.0	10.17153448113417	782.1335	782.1526	21171	26448	Nyctalus noctula	0.413	0.59	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1270	Waveform 1	1
LF	22080.0	9.64321426786482	782.3985	782.4205	21171	26672	Nyctalus noctula	0.259	0.488	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1271	Waveform 1	1
LF	22080.0	2.612034656996684	782.6465	782.6699	21171	25229	Nyctalus noctula	0.264	0.373	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1272	Waveform 1	1
LF	22080.0	10.29018956496838	782.8885	782.9095	21171	26869	Nyctalus noctula	0.258	0.514	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1273	Waveform 1	1
LF	22080.0	2.535790360979295	783.1195	783.1398	21171	26878	Nyctalus noctula	0.231	0.437	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1274	Waveform 1	1
LF	22080.0	3.04110954605589	783.4125	783.4309	21171	26398	Nyctalus noctula	0.269	0.544	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1275	Waveform 1	1
LF	23040.0	0.6832165137632041	783.6645	783.6806	22031	27053	Nyctalus noctula	0.148	0.245	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1276	Waveform 1	1
LF	23040.0	4.612076067731495	783.8755	783.8922	22031	27234	Nyctalus noctula	0.33	0.595	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1277	Waveform 1	1
LF	23040.0	1.619089226683075	784.1545	784.1718	22031	27289	Nyctalus noctula	0.123	0.22	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1278	Waveform 1	1
LF	23040.0	3.963183761445444	784.3505	784.3629	22890	29527	Nyctalus leisleri	0.365	0.626	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1279	Waveform 1	1
LF	24960.0	2.0188652421069246	784.5375	784.5494	23750	29549	Nyctalus leisleri	0.273	0.549	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1280	Waveform 1	1
LF	35520.0	1.6087422266116498	785.2765	785.2885	34062	38368	Eptesicus serotinus	0.083	0.265	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1281	Waveform 1	1
LF	25920.0	1.8080643953329447	785.7955	785.8065	24609	29721	Eptesicus serotinus	0.134	0.322	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1282	Waveform 1	1
LF	25920.0	1.7786845931430406	786.0445	786.0538	24609	31400	Eptesicus serotinus	0.227	0.493	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1283	Waveform 1	1
LF	25920.0	2.179482612021672	786.1715	786.1813	24609	32129	Eptesicus serotinus	0.163	0.485	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1284	Waveform 1	1
LF	25920.0	5.263219514086535	786.2965	786.3051	23750	31820	Eptesicus serotinus	0.285	0.635	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1285	Waveform 1	1
LF	25920.0	4.521511956851433	786.4255	786.4358	23750	31199	Nyctalus leisleri	0.221	0.585	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1286	Waveform 1	1
LF	24960.0	4.155561342047203	786.5555	786.5653	23750	31512	Eptesicus serotinus	0.244	0.628	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1287	Waveform 1	1
LF	24960.0	5.604964092437884	786.7815	786.7914	22890	30727	Nyctalus noctula	0.242	0.645	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	1288	Waveform 1	1
