Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	_merge	Selection	View	Channel
HF	260.4273	52500.0	51840.0	1.7351762550165803	260.4255	260.4312	36640	66267	Myotis mystacinus	0.011	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	284	Waveform 1	1
HF	260.4775333333333	54750.0	55679.99999999999	5.540695526420092	260.4765	260.4818	37500	62166	Myotis mystacinus	0.011	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	285	Waveform 1	1
HF	260.52733333333333	48750.0	48960.0	4.769895609611633	260.5235	260.5295	36640	66751	Myotis mystacinus	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	286	Waveform 1	1
HF	260.5676	54750.0	54719.99999999999	7.253409511491595	260.5665	260.5729	54687	60009	Pipistrellus pygmaeus	0.051	0.061	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	287	Waveform 1	1
HF	260.6068	75000.0	71040.0	-0.1127038336936844	260.5725	260.6087	68437	81096	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	288	Waveform 1	1
HF	260.6055	58500.0	54719.99999999999	9.307027618847917	260.60450000000003	260.611	54687	61962	Pipistrellus pygmaeus	0.076	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	289	Waveform 1	1
HF	260.64506666666665	57750.0	57600.0	4.498495048801044	260.6415	260.6466	41796	66456	Myotis mystacinus	0.02	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	290	Waveform 1	1
HF	260.64433333333335	59250.0	57600.0	5.188981783783026	260.6425	260.647	49531	62614	Pipistrellus pipistrellus	0.058	0.077	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	291	Waveform 1	1
HF	260.75873333333334	56250.0	54719.99999999999	8.586461633902776	260.7575	260.7626	34062	75653	Myotis mystacinus	0.012	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	292	Waveform 1	1
HF	261.08413333333334	72750.0	75840.0	-0.2161222275333505	261.0835	261.1172	68437	80243	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	293	Waveform 1	1
HF	261.24266666666665	79500.0	71040.0	0.1971556578546608	261.2415	261.2805	68437	83283	Rhinolophus ferrumequinum	0.03	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	294	Waveform 1	1
HF	263.11053333333336	56250.0	52800.00000000001	3.274078563345576	263.1095	263.1148	35781	69810	Myotis brandtii	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	295	Waveform 1	1
HF	263.2375	54750.0	54719.99999999999	6.203276079074612	263.2355	263.241	38359	67527	Myotis brandtii	0.016	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	296	Waveform 1	1
HF	263.3496666666667	50250.0	49920.0	1.963380802953583	263.3465	263.352	32343	67239	Myotis brandtii	0.014	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	297	Waveform 1	1
HF	263.4003333333333	53250.0	52800.00000000001	3.167561342374279	263.3995	263.405	33203	62912	Myotis brandtii	0.015	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	298	Waveform 1	1
HF	270.29176666666666	53250.0	49920.0	-0.4842060630208699	270.2885	270.2939	34062	66467	Myotis mystacinus	0.011	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	299	Waveform 1	1
HF	270.58133333333336	48000.0	48960.0	0.5452297595565272	270.5795	270.584	31484	63002	Myotis nattereri	0.024	0.053	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	300	Waveform 1	1
HF	270.86993333333334	50250.0	48960.0	1.2369586110897908	270.8655	270.8709	36640	57448	Myotis mystacinus	0.006	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	301	Waveform 1	1
HF	270.9658333333333	48000.0	48960.0	1.5052009983286962	270.9615	270.967	34062	64566	Myotis mystacinus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	302	Waveform 1	1
HF	271.1221	47250.0	48000.0	0.6880442582474502	271.1205	271.1264	28046	48203	Myotis nattereri	0.013	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	303	Waveform 1	1
HF	271.2109	48750.0	48000.0	0.275774420044431	271.2085	271.2136	38359	69871	Myotis mystacinus	0.02	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	304	Waveform 1	1
HF	271.3704666666667	50250.0	48960.0	3.887797439135499	271.3675	271.3732	34921	62715	Myotis mystacinus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	305	Waveform 1	1
HF	271.5448333333333	48750.0	48960.0	8.17422864640448	271.5435	271.5485	33203	74222	Myotis mystacinus	0.017	0.047	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	306	Waveform 1	1
HF	271.6438	49500.0	49920.0	11.59494770174212	271.6415	271.6467	34062	69988	Myotis mystacinus	0.01	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	307	Waveform 1	1
HF	271.8069	49500.0	49920.0	3.193264549056456	271.8045	271.8096	34062	75330	Myotis mystacinus	0.014	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	308	Waveform 1	1
HF	271.9039333333333	50250.0	49920.0	10.915862770467918	271.9025	271.9074	32343	78550	Myotis mystacinus	0.027	0.061	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	309	Waveform 1	1
HF	271.9847	53250.0	53760.00000000001	6.351678853977875	271.9825	271.9878	36640	72263	Myotis mystacinus	0.018	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	310	Waveform 1	1
HF	271.98583333333335	48000.0	48000.0	2.5681702565611433	271.9855	271.9915	28906	48064	Myotis nattereri	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	311	Waveform 1	1
HF	272.03996666666666	55500.0	55679.99999999999	12.111032981570029	272.0345	272.0412	53828	61784	Pipistrellus pipistrellus	0.014	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	312	Waveform 1	1
HF	272.3315	48000.0	51840.0	-0.8422233076535832	272.3295	272.335	37500	63856	Myotis mystacinus	0.011	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	313	Waveform 1	1
HF	272.4309333333333	46500.0	32640.000000000004	0.3028060064237499	272.4275	272.4339	27187	47282	Myotis nattereri	0.009	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	314	Waveform 1	1
HF	272.5376	53250.0	52800.00000000001	7.449574405420672	272.5355	272.5409	34062	68500	Myotis mystacinus	0.016	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	315	Waveform 1	1
HF	281.1271	50250.0	52800.00000000001	0.8641278613560387	281.1245	281.1294	34921	70216	Myotis mystacinus	0.012	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	316	Waveform 1	1
HF	281.6386	52500.0	52800.00000000001	2.756070155391251	281.6365	281.6419	34921	71097	Myotis mystacinus	0.01	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	317	Waveform 1	1
HF	281.7056333333333	54000.0	52800.00000000001	3.798007327390841	281.7045	281.7097	34062	63762	Myotis brandtii	0.008	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	318	Waveform 1	1
HF	282.0794666666667	49500.0	49920.0	7.257690848821266	282.0765	282.0822	35781	67119	Myotis mystacinus	0.008	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	319	Waveform 1	1
HF	282.0796	49500.0	49920.0	6.802780705103938	282.0775	282.0829	30625	56938	Myotis daubentonii	0.011	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	320	Waveform 1	1
HF	282.25506666666666	32250.0	32640.000000000004	1.9489236032331805	282.2525	282.2586	29765	44363	Myotis nattereri	0.015	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	321	Waveform 1	1
HF	282.5572666666667	57000.0	48960.0	2.064161981147846	282.5545	282.5604	36640	64419	Myotis mystacinus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	322	Waveform 1	1
HF	282.896	48750.0	49920.0	2.356189948929593	282.8935	282.8985	38359	57891	Myotis nattereri	0.007	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	323	Waveform 1	1
HF	287.4818	42000.0	40320.0	2.448353400720812	287.4805	287.4867	27187	46934	Myotis nattereri	0.009	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	324	Waveform 1	1
HF	288.3949333333333	81000.0	69120.0	-0.1628543615811787	288.3775	288.4154	68437	81744	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	325	Waveform 1	1
HF	295.29446666666666	49500.0	48960.0	2.099006789474166	295.2915	295.2972	35781	59525	Myotis brandtii	0.008	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	326	Waveform 1	1
HF	295.5906	52500.0	52800.00000000001	3.0035469964518895	295.5885	295.5939	36640	61678	Myotis brandtii	0.008	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	327	Waveform 1	1
HF	296.06716666666665	46500.0	46080.0	1.6971508293614326	296.0665	296.071	28046	56713	Myotis nattereri	0.041	0.06	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	328	Waveform 1	1
HF	296.12176666666664	45750.0	46080.0	0.4759094589098401	296.1185	296.1239	33203	73454	Myotis mystacinus	0.018	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	329	Waveform 1	1
HF	296.3403666666667	52500.0	49920.0	1.5272584309668324	296.3375	296.3433	34921	64831	Myotis mystacinus	0.009	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	330	Waveform 1	1
HF	296.3999	52500.0	51840.0	2.9840832787220775	296.3975	296.4026	34062	64556	Myotis mystacinus	0.012	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	331	Waveform 1	1
HF	296.45483333333334	54750.0	52800.00000000001	1.3369427030404004	296.4545	296.4605	35781	65708	Myotis mystacinus	0.015	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	332	Waveform 1	1
HF	296.5288	48000.0	53760.00000000001	2.408348932057326	296.5265	296.5317	35781	65256	Myotis mystacinus	0.022	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	333	Waveform 1	1
HF	296.6234333333333	51000.0	49920.0	5.265457751667299	296.6225	296.6279	35781	66962	Myotis mystacinus	0.012	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	334	Waveform 1	1
HF	296.67036666666667	48750.0	48000.0	1.3997791878498886	296.6675	296.6733	33203	69725	Myotis mystacinus	0.01	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	335	Waveform 1	1
HF	296.71883333333335	48000.0	48960.0	1.7594123619942048	296.7145	296.72	32343	66910	Myotis mystacinus	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	336	Waveform 1	1
HF	296.8020333333333	49500.0	48000.0	1.4954020152420529	296.8015	296.8073	34921	68121	Myotis mystacinus	0.016	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	337	Waveform 1	1
HF	296.9289	46500.0	49920.0	2.1418378033114767	296.9265	296.9316	28046	54146	Myotis nattereri	0.035	0.058	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	338	Waveform 1	1
HF	296.97406666666666	52500.0	51840.0	-0.9011093587488744	296.9715	296.9776	36640	64770	Myotis mystacinus	0.01	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	339	Waveform 1	1
HF	297.8253666666667	49500.0	48960.0	6.3475733916512445	297.8225	297.8283	33203	69353	Myotis mystacinus	0.013	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	340	Waveform 1	1
HF	301.7817	41250.0	41280.0	-1.475495360237181	301.7765	301.7823	30625	44708	Myotis daubentonii	0.011	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	341	Waveform 1	1
HF	302.9085333333333	82500.0	80640.0	0.5245393730343104	302.8975	302.9313	68437	80941	Rhinolophus ferrumequinum	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	342	Waveform 1	1
HF	304.22043333333335	40500.0	40320.0	-0.0752496814700337	304.2165	304.2224	30625	46460	Myotis daubentonii	0.014	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	343	Waveform 1	1
HF	304.7817333333333	76500.0	77760.0	0.3512040451355394	304.7595	304.7926	68437	81682	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	344	Waveform 1	1
HF	312.4299	54000.0	52800.00000000001	1.6558932618997253	312.4275	312.4326	36640	65929	Myotis mystacinus	0.011	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	345	Waveform 1	1
HF	312.49626666666666	48750.0	48960.0	9.373338355316545	312.4935	312.4994	46953	53203	Pipistrellus pipistrellus	0.268	0.295	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	346	Waveform 1	1
HF	312.5683	49500.0	48960.0	1.2023056352994028	312.5665	312.5722	30625	52595	Myotis daubentonii	0.013	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	347	Waveform 1	1
HF	312.62573333333336	55500.0	54719.99999999999	2.4574837217205427	312.6225	312.6291	50390	57475	Pipistrellus pipistrellus	0.073	0.087	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	348	Waveform 1	1
HF	312.68066666666664	52500.0	47040.0	0.6005457177834996	312.6785	312.685	35781	61726	Myotis daubentonii	0.011	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	349	Waveform 1	1
HF	312.6813	49500.0	51840.0	1.153233715554722	312.6795	312.6852	46953	53795	Pipistrellus pipistrellus	0.048	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	350	Waveform 1	1
HF	312.7249	51000.0	49920.0	0.4376322624126725	312.7225	312.7276	37500	59933	Myotis mystacinus	0.012	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	351	Waveform 1	1
HF	312.76713333333333	49500.0	48960.0	2.7725459292855277	312.7635	312.7697	40937	60147	Myotis mystacinus	0.01	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	352	Waveform 1	1
HF	312.80626666666666	51000.0	48960.0	1.5086492268952092	312.8045	312.8114	46953	54037	Pipistrellus pipistrellus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	353	Waveform 1	1
HF	313.0299	52500.0	52800.00000000001	0.2679812094711831	313.0275	313.0326	37500	67841	Myotis mystacinus	0.016	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	354	Waveform 1	1
HF	313.0636	50250.0	49920.0	2.4075086720594077	313.0615	313.0669	39218	64676	Myotis mystacinus	0.011	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	355	Waveform 1	1
HF	325.39300000000003	41250.0	41280.0	3.5325516248396767	325.3915	325.3975	29765	45127	Myotis daubentonii	0.01	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	356	Waveform 1	1
HF	325.57706666666667	81750.0	72000.0	0.2485967554317578	325.5685	325.60360000000003	68437	81827	Rhinolophus ferrumequinum	0.021	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	357	Waveform 1	1
HF	326.1827	77250.0	79680.0	0.7976168539347545	326.1775	326.2148	68437	82059	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	358	Waveform 1	1
HF	326.5235	81000.0	72000.0	0.5283008754093086	326.4935	326.527	68437	81415	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	359	Waveform 1	1
HF	346.0379	48000.0	48960.0	0.996643367166169	346.0365	346.0426	31484	57513	Myotis daubentonii	0.012	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	360	Waveform 1	1
HF	346.3598	41250.0	40320.0	1.685231242663975	346.3585	346.36469999999997	28906	49303	Myotis daubentonii	0.017	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	361	Waveform 1	1
HF	347.177	51750.0	53760.00000000001	0.8945341706704715	347.1745	347.1795	39218	64928	Myotis brandtii	0.026	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	362	Waveform 1	1
HF	347.2021	69750.0	78720.0	0.2635225066219013	347.1985	347.2339	68437	82169	Rhinolophus ferrumequinum	0.03	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	363	Waveform 1	1
HF	347.4579	52500.0	53760.00000000001	2.6660883755192524	347.4565	347.4626	39218	56916	Pipistrellus nathusii	0.009	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	364	Waveform 1	1
HF	347.4918666666667	41250.0	40320.0	2.9320285146664022	347.4895	347.4958	28906	48863	Myotis daubentonii	0.033	0.054	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	365	Waveform 1	1
HF	347.6623666666667	53250.0	52800.00000000001	-1.6243957958913575	347.6595	347.6653	34062	56516	Myotis daubentonii	0.012	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	366	Waveform 1	1
HF	348.8904	41250.0	41280.0	4.356165065202485	348.8855	348.8916	27187	45642	Myotis daubentonii	0.021	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	367	Waveform 1	1
HF	349.423	44250.0	41280.0	5.50426231319276	349.4215	349.4275	28046	50315	Myotis daubentonii	0.016	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	368	Waveform 1	1
HF	358.86286666666666	49500.0	48960.0	2.0100824738182306	358.8605	358.8668	40078	56344	Myotis brandtii	0.006	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	369	Waveform 1	1
HF	358.9300333333333	52500.0	48000.0	1.7536097935431116	358.9285	358.9333	36640	62859	Myotis bechsteinii	0.015	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	370	Waveform 1	1
HF	358.9307333333333	48750.0	48000.0	0.419003776781105	358.9305	358.9366	27187	51888	Myotis nattereri	0.01	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	371	Waveform 1	1
HF	366.1568	81000.0	80640.0	0.0935142094748085	366.1515	366.1852	68437	81077	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	372	Waveform 1	1
HF	366.25756666666666	41250.0	41280.0	3.664849885680791	366.2555	366.2621	28046	53882	Myotis daubentonii	0.015	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	373	Waveform 1	1
HF	367.4214333333333	72750.0	70080.0	2.6184487125165425	367.4185	367.4464	68437	80628	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	374	Waveform 1	1
HF	367.9171666666667	40500.0	41280.0	25.83336543582305	367.9145	367.9205	29765	53340	Barbastellus barbastellus	0.044	0.073	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	375	Waveform 1	1
HF	368.0154	44250.0	45120.0	12.689373800936202	368.0145	368.0211	23750	49445	Myotis nattereri	0.027	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	376	Waveform 1	1
HF	368.0933	57000.0	54719.99999999999	7.731194355956057	368.0845	368.0937	54687	61124	Pipistrellus pygmaeus	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	377	Waveform 1	1
HF	368.2003	45750.0	43200.0	21.698222354486525	368.1975	368.2022	30625	70130	Myotis brandtii	0.063	0.157	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	378	Waveform 1	1
HF	368.29616666666664	71250.0	79680.0	5.260967064177291	368.2945	368.3225	68437	81110	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	379	Waveform 1	1
HF	368.58166666666665	80250.0	79680.0	2.247197946053266	368.5685	368.599	68437	80902	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	380	Waveform 1	1
HF	368.5814	81000.0	80640.0	1.527528657606606	368.5795	368.6096	68437	82048	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	381	Waveform 1	1
HF	368.5818	40500.0	41280.0	4.460381622421694	368.5805	368.5867	24609	53476	Myotis nattereri	0.019	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	382	Waveform 1	1
HF	368.75663333333335	69000.0	69120.0	2.9364267615585526	368.7555	368.7852	68437	82236	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	383	Waveform 1	1
HF	368.95236666666665	40500.0	40320.0	3.4367886892123947	368.9495	368.9553	25468	56474	Myotis nattereri	0.015	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	384	Waveform 1	1
HF	369.05893333333336	44250.0	44160.0	24.27684642906717	369.0555	369.0619	31484	64972	Myotis bechsteinii	0.031	0.068	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	385	Waveform 1	1
HF	370.98946666666666	41250.0	40320.0	2.298822891839016	370.9855	370.9937	39218	46316	Pipistrellus nathusii	0.052	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	386	Waveform 1	1
HF	400.74463333333335	40500.0	41280.0	2.3997641541897337	400.7415	400.7482	29765	45832	Myotis daubentonii	0.019	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	387	Waveform 1	1
HF	401.2006666666667	41250.0	41280.0	7.73730940969227	401.1965	401.2045	39218	44984	Pipistrellus nathusii	0.111	0.188	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	388	Waveform 1	1
HF	401.3798	42000.0	41280.0	2.826513238245474	401.3765	401.3842	39218	45450	Pipistrellus nathusii	0.147	0.261	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	389	Waveform 1	1
HF	401.9357	42000.0	42240.0	4.163344007244743	401.9315	401.9383	28906	52087	Myotis daubentonii	0.026	0.048	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	390	Waveform 1	1
HF	402.4084	41250.0	41280.0	10.674009244646022	402.4045	402.4116	39218	47542	Pipistrellus nathusii	0.15	0.21	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	391	Waveform 1	1
HF	402.4071333333333	27750.0	27839.999999999996	9.631484561248843	402.4045	402.4082	29765	47909	Myotis daubentonii	0.066	0.11	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	392	Waveform 1	1
HF	407.44413333333335	41250.0	41280.0	3.7714259880528256	407.4405	407.4467	29765	52169	Myotis daubentonii	0.029	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	393	Waveform 1	1
HF	407.6014	41250.0	41280.0	4.7382063059356145	407.5965	407.6026	29765	49630	Myotis daubentonii	0.021	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	394	Waveform 1	1
