Time (UTC),03/05/26,03/06/26,03/07/26,03/08/26,03/09/26,03/10/26,03/11/26,03/12/26,03/13/26,03/14/26,03/15/26,03/16/26,03/17/26,03/18/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,5.0,0.0,0.5555555555555556,2.7777777777777772,6.666666666666667,0.0
00:30,,0.0,0.0,0.5555555555555556,3.888888888888889,0.5555555555555556,0.0,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,3.888888888888889,2.7777777777777772
01:00,,1.111111111111111,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,3.3333333333333335,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
01:30,,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,2.7777777777777772,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556
02:00,,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.5555555555555556
02:30,,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,3.888888888888889,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,10.555555555555555,0.0
03:30,,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,12.777777777777779,1.111111111111111
04:00,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,2.7777777777777772,0.5555555555555556
04:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,2.2222222222222223,0.0,0.0,1.6666666666666667,0.0
05:00,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556
05:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
06:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,1.6666666666666667,0.5555555555555556,2.2222222222222223,0.0
06:30,,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,6.666666666666667,0.0,0.5555555555555556
07:00,,0.0,0.0,0.5555555555555556,2.2222222222222223,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
07:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,
08:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,
08:30,,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.5555555555555556,
09:00,,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,
09:30,,0.5555555555555556,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,1.6666666666666667,0.0,0.0,1.111111111111111,
