Time (UTC),05/18/26,05/19/26,05/20/26,05/21/26,05/22/26,05/23/26,05/24/26,05/25/26,05/26/26,05/27/26,05/28/26,05/29/26,05/30/26,05/31/26,06/01/26,06/02/26
00:00,,15.555555555555555,0.5555555555555556,0.0,0.0,2.2222222222222223,1.1111111111111112,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
00:30,,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0
01:00,,2.7777777777777772,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,
01:30,,2.7777777777777772,1.6666666666666667,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,
02:00,,0.0,1.6666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,
02:30,,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,
03:00,,1.1111111111111112,1.6666666666666667,2.2222222222222223,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,
03:30,,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,
04:00,,28.333333333333332,13.333333333333334,3.888888888888889,2.2222222222222223,2.7777777777777772,31.111111111111104,25.0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,
04:30,,36.11111111111111,36.666666666666664,52.22222222222222,23.88888888888889,22.777777777777775,26.11111111111111,77.77777777777779,94.44444444444446,36.11111111111111,37.22222222222223,19.444444444444446,7.222222222222222,29.444444444444443,36.11111111111111,
05:00,,56.666666666666664,8.333333333333334,43.333333333333336,9.444444444444445,35.0,34.44444444444445,69.44444444444446,76.1111111111111,19.444444444444446,18.88888888888889,35.555555555555564,2.7777777777777772,33.333333333333336,6.666666666666667,
05:30,,51.666666666666664,16.666666666666668,10.0,31.111111111111104,8.88888888888889,14.444444444444445,39.444444444444436,98.8888888888889,17.222222222222225,13.888888888888891,68.33333333333333,23.333333333333332,7.777777777777778,6.111111111111111,
06:00,,50.0,17.222222222222225,15.0,52.22222222222222,5.5555555555555545,29.444444444444443,56.666666666666664,98.8888888888889,25.555555555555557,14.444444444444445,100.0,6.111111111111111,21.666666666666668,1.6666666666666667,
06:30,,81.1111111111111,6.666666666666667,36.11111111111111,55.555555555555564,18.88888888888889,22.222222222222218,8.88888888888889,90.55555555555556,15.555555555555555,8.88888888888889,87.22222222222223,3.3333333333333335,11.666666666666666,3.3333333333333335,
07:00,,28.88888888888889,7.222222222222222,3.888888888888889,71.66666666666667,43.888888888888886,49.44444444444445,17.77777777777778,97.77777777777777,17.77777777777778,8.333333333333334,56.666666666666664,5.0,14.444444444444445,7.222222222222222,
07:30,,15.555555555555555,3.3333333333333335,2.7777777777777772,78.88888888888887,22.222222222222218,38.333333333333336,25.555555555555557,97.22222222222221,12.777777777777779,19.444444444444446,61.666666666666664,8.88888888888889,15.0,12.222222222222221,
08:00,,16.11111111111111,0.0,5.5555555555555545,36.11111111111111,10.555555555555555,48.333333333333336,33.888888888888886,91.1111111111111,8.88888888888889,3.3333333333333335,45.55555555555555,6.111111111111111,13.888888888888891,3.3333333333333335,
08:30,,4.444444444444445,8.333333333333334,1.6666666666666667,14.444444444444445,5.0,54.44444444444445,96.66666666666667,96.66666666666667,13.333333333333334,17.77777777777778,49.44444444444445,15.0,5.5555555555555545,2.7777777777777772,
