Time (UTC),05/18/26,05/19/26,05/20/26,05/21/26,05/22/26,05/23/26,05/24/26,05/25/26,05/26/26,05/27/26,05/28/26,05/29/26,05/30/26,05/31/26,06/01/26,06/02/26
00:00,,2.6,0.06666666666666667,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
00:30,,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
01:00,,0.39999999999999997,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,
01:30,,0.3333333333333333,0.19999999999999998,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,
02:00,,0.0,0.20000000000000004,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,
02:30,,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,
03:00,,0.13333333333333333,0.20000000000000004,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.19999999999999998,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,
03:30,,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,
04:00,,54.93333333333333,19.866666666666667,4.666666666666667,0.0,3.4666666666666663,58.800000000000004,74.33333333333333,40.733333333333334,0.0,0.0,30.266666666666666,0.0,0.0,0.0,
04:30,,15.4,4.866666666666666,40.333333333333336,23.066666666666666,29.400000000000002,10.733333333333334,191.46666666666667,106.60000000000001,25.53333333333333,54.800000000000004,21.400000000000002,0.0,8.333333333333334,19.400000000000002,
05:00,,6.066666666666666,3.8666666666666667,4.2,6.733333333333333,6.666666666666667,6.866666666666667,65.53333333333333,13.866666666666667,2.0666666666666664,8.333333333333334,53.4,0.0,0.0,2.733333333333333,
05:30,,8.333333333333334,11.600000000000001,5.066666666666666,22.600000000000005,6.933333333333333,2.2666666666666666,8.266666666666666,4.466666666666666,1.0666666666666667,11.866666666666667,22.46666666666667,0.0,0.0,0.3333333333333333,
06:00,,4.866666666666666,0.0,7.266666666666667,27.666666666666668,1.5333333333333332,8.200000000000001,10.4,0.06666666666666667,5.933333333333333,2.6,19.066666666666666,0.0,0.0,0.0,
06:30,,16.400000000000002,0.0,8.799999999999999,24.2,5.466666666666666,2.1999999999999997,2.066666666666667,0.0,0.0,3.0666666666666664,5.2,0.0,0.0,0.0,
07:00,,1.1333333333333333,0.6,0.20000000000000004,42.06666666666667,12.4,5.266666666666667,5.8,0.0,0.6666666666666666,2.1999999999999997,0.0,0.0,0.0,0.0,
07:30,,2.4,0.6666666666666666,0.0,45.93333333333334,3.733333333333333,1.2666666666666666,0.0,0.5333333333333333,0.0,4.0,1.4000000000000001,0.0,0.0,0.0,
08:00,,1.3333333333333333,0.0,3.3333333333333335,19.533333333333335,0.0,3.0,0.8666666666666667,0.06666666666666667,0.0,1.4666666666666668,0.06666666666666667,0.0,0.0,0.0,
08:30,,0.0,1.2,0.0,4.466666666666667,1.2,8.866666666666667,8.866666666666667,1.8666666666666665,1.7333333333333334,7.133333333333333,0.8666666666666667,0.0,0.0,0.13333333333333333,
09:00,,0.26666666666666666,0.0,0.0,1.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,
09:30,,3.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.4666666666666668,0.0,0.0,0.0,1.0666666666666667,
10:00,,0.13333333333333333,0.39999999999999997,0.0,0.0,2.9333333333333336,0.0,0.0,0.06666666666666667,0.0,2.1333333333333333,0.06666666666666667,0.0,0.0,0.0,
10:30,,0.0,0.0,2.533333333333333,2.0,1.1333333333333333,0.0,2.9333333333333336,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,
11:00,,0.0,0.0,0.0,0.0,0.7333333333333334,0.0,0.0,0.0,0.0,10.200000000000001,0.0,0.0,0.0,3.266666666666667,
11:30,,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,
12:00,,0.06666666666666667,0.0,2.8666666666666667,0.06666666666666667,0.0,0.8666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.0,0.0,
12:30,,0.4666666666666666,0.0,0.0,0.39999999999999997,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,
13:00,,0.06666666666666667,0.0,0.26666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,
13:30,,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.4666666666666666,0.0,0.0,0.0,0.5333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,
14:00,,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.39999999999999997,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,
14:30,,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.9333333333333332,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,
15:00,,0.06666666666666667,0.0,0.0,0.19999999999999998,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,
15:30,,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,
16:00,,0.0,0.0,0.06666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,
16:30,,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,
17:00,,0.0,0.20000000000000004,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,
17:30,,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,
18:00,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,
18:30,,0.0,0.06666666666666667,0.6,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,
20:30,,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,
21:00,0.13333333333333333,0.0,0.06666666666666667,0.8666666666666667,0.0,0.4666666666666666,0.0,0.0,0.0,0.4666666666666666,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,
21:30,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,
22:30,0.39999999999999997,0.06666666666666667,0.0,0.3333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.39999999999999997,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,
23:30,0.0,0.0,0.0,0.0,0.39999999999999997,0.26666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,
