Time (UTC),07/21/25,07/22/25,07/23/25,07/24/25
00:00,,0.0,0.0,0.0
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,0.0,0.0,0.0
02:00,,0.0,0.0,0.0
02:30,,0.0,0.0,0.0
03:00,,0.0,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,1.2666666666666666,1.8,0.0
05:00,,2.8666666666666667,1.6666666666666667,5.6000000000000005
05:30,,6.0,3.0,3.0666666666666664
06:00,,22.53333333333333,1.8666666666666665,4.0
06:30,,11.933333333333332,3.3333333333333335,0.0
07:00,,6.266666666666667,2.0,0.13333333333333333
07:30,,12.866666666666667,0.3333333333333333,0.0
08:00,,2.6666666666666665,0.39999999999999997,0.5333333333333333
08:30,,0.0,2.0,0.7999999999999999
09:00,,1.5333333333333332,0.19999999999999998,3.8666666666666667
09:30,,0.06666666666666667,0.7333333333333334,4.2
10:00,,3.533333333333333,0.0,0.0
10:30,,0.0,0.19999999999999998,0.06666666666666667
11:00,,0.0,0.0,0.06666666666666667
11:30,,0.0,1.8,0.0
12:00,,0.0,0.0,0.0
12:30,,0.13333333333333333,0.0,0.0
13:00,,0.0,0.0,0.0
13:30,,0.06666666666666667,0.0,0.0
14:00,,0.0,0.06666666666666667,0.0
14:30,,0.06666666666666667,0.0,0.0
15:00,,0.0,0.0,0.06666666666666667
15:30,,0.0,0.06666666666666667,0.0
16:00,,0.0,0.0,0.0
16:30,,0.0,0.0,0.0
17:00,,0.0,0.0,0.06666666666666667
17:30,,0.06666666666666667,0.06666666666666667,0.0
18:00,,0.0,0.0,0.0
18:30,,0.0,0.0,0.0
19:00,,0.06666666666666667,0.0,0.0
19:30,,0.0,0.0,0.0
20:00,0.19999999999999998,0.0,0.0,0.0
20:30,0.13333333333333333,0.0,0.0,0.0
21:00,0.13333333333333333,0.0,0.0,
21:30,0.06666666666666667,0.0,0.0,
22:00,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,
23:00,0.06666666666666667,0.0,0.0,
23:30,0.0,0.0,0.0,
