start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
266.9655,266.9713,43515.0,49391.0,0.547,Echolocation,20230531_043000.WAV
266.9935,266.9989,48671.0,60136.0,0.588,Echolocation,20230531_043000.WAV
267.1485,267.1534,46093.0,62510.0,0.589,Echolocation,20230531_043000.WAV
267.2265,267.2314,46093.0,60662.0,0.624,Echolocation,20230531_043000.WAV
267.3015,267.3068,48671.0,59457.0,0.551,Echolocation,20230531_043000.WAV
267.3355,267.3423,42656.0,57610.0,0.552,Echolocation,20230531_043000.WAV
267.3835,267.3879,48671.0,62802.0,0.624,Echolocation,20230531_043000.WAV
267.4295,267.4346,40078.0,52691.0,0.524,Echolocation,20230531_043000.WAV
267.4575,267.462,48671.0,60312.0,0.561,Echolocation,20230531_043000.WAV
267.5145,267.5194,46093.0,62221.0,0.584,Echolocation,20230531_043000.WAV
267.8915,267.8984,41796.0,56259.0,0.524,Echolocation,20230531_043000.WAV
267.9805,267.9875,41796.0,57171.0,0.532,Echolocation,20230531_043000.WAV
268.0635,268.0682,46953.0,60970.0,0.574,Echolocation,20230531_043000.WAV
268.1325,268.1367,46953.0,59774.0,0.588,Echolocation,20230531_043000.WAV
268.1855,268.1906,41796.0,57739.0,0.527,Echolocation,20230531_043000.WAV
268.2095,268.2142,47812.0,59148.0,0.535,Echolocation,20230531_043000.WAV
268.27049999999997,268.2767,41796.0,62260.0,0.571,Echolocation,20230531_043000.WAV
268.3595,268.36469999999997,43515.0,61730.0,0.653,Echolocation,20230531_043000.WAV
268.5385,268.5447,42656.0,55064.0,0.52,Echolocation,20230531_043000.WAV
269.2075,269.2137,43515.0,58853.0,0.589,Echolocation,20230531_043000.WAV
269.2865,269.2916,42656.0,61252.0,0.635,Echolocation,20230531_043000.WAV
269.3595,269.3642,44375.0,57485.0,0.625,Echolocation,20230531_043000.WAV
269.4225,269.4282,43515.0,58757.0,0.631,Echolocation,20230531_043000.WAV
269.4975,269.5021,44375.0,61025.0,0.585,Echolocation,20230531_043000.WAV
269.5745,269.5801,42656.0,63235.0,0.523,Echolocation,20230531_043000.WAV
269.6445,269.6492,44375.0,61180.0,0.605,Echolocation,20230531_043000.WAV
269.7115,269.717,43515.0,63847.0,0.654,Echolocation,20230531_043000.WAV
269.7805,269.7857,43515.0,60969.0,0.569,Echolocation,20230531_043000.WAV
269.8475,269.8528,43515.0,64388.0,0.711,Echolocation,20230531_043000.WAV
269.9235,269.9288,42656.0,64344.0,0.694,Echolocation,20230531_043000.WAV
270.0035,270.0105,41796.0,69734.0,0.595,Echolocation,20230531_043000.WAV
270.0865,270.0917,41796.0,66794.0,0.576,Echolocation,20230531_043000.WAV
270.1665,270.1722,42656.0,69152.0,0.659,Echolocation,20230531_043000.WAV
270.2495,270.2557,41796.0,72095.0,0.563,Echolocation,20230531_043000.WAV
270.3285,270.3355,41796.0,67412.0,0.564,Echolocation,20230531_043000.WAV
270.4085,270.4144,42656.0,69138.0,0.564,Echolocation,20230531_043000.WAV
270.4825,270.4875,41796.0,66459.0,0.504,Echolocation,20230531_043000.WAV
270.5565,270.5617,42656.0,64906.0,0.623,Echolocation,20230531_043000.WAV
270.6335,270.6391,45234.0,79333.0,0.528,Echolocation,20230531_043000.WAV
270.6905,270.6959,46093.0,81522.0,0.507,Echolocation,20230531_043000.WAV
270.8945,270.9001,40937.0,70162.0,0.634,Echolocation,20230531_043000.WAV
270.9655,270.9711,41796.0,63866.0,0.559,Echolocation,20230531_043000.WAV
271.0905,271.0968,41796.0,70879.0,0.566,Echolocation,20230531_043000.WAV
271.2355,271.2428,41796.0,64008.0,0.514,Echolocation,20230531_043000.WAV
271.3135,271.3209,41796.0,61183.0,0.512,Echolocation,20230531_043000.WAV
271.4815,271.4884,41796.0,72937.0,0.58,Echolocation,20230531_043000.WAV
271.6785,271.6829,47812.0,62775.0,0.508,Echolocation,20230531_043000.WAV
271.7435,271.7483,46953.0,63160.0,0.55,Echolocation,20230531_043000.WAV
271.7895,271.7962,43515.0,65936.0,0.591,Echolocation,20230531_043000.WAV
271.8695,271.8766,42656.0,64856.0,0.568,Echolocation,20230531_043000.WAV
271.9485,271.9541,41796.0,69096.0,0.577,Echolocation,20230531_043000.WAV
272.1115,272.1185,40937.0,63534.0,0.548,Echolocation,20230531_043000.WAV
272.2955,272.3026,40937.0,65534.0,0.617,Echolocation,20230531_043000.WAV
272.4755,272.4825,39218.0,60726.0,0.543,Echolocation,20230531_043000.WAV
272.6665,272.673,39218.0,62527.0,0.586,Echolocation,20230531_043000.WAV
272.7595,272.7661,43515.0,58430.0,0.628,Echolocation,20230531_043000.WAV
272.8565,272.8627,41796.0,61431.0,0.569,Echolocation,20230531_043000.WAV
272.9725,272.9796,42656.0,57316.0,0.593,Echolocation,20230531_043000.WAV
273.6255,273.6336,42656.0,64636.0,0.635,Echolocation,20230531_043000.WAV
273.6845,273.6918,42656.0,54976.0,0.588,Echolocation,20230531_043000.WAV
273.7035,273.7077,49531.0,59442.0,0.522,Echolocation,20230531_043000.WAV
273.7625,273.7692,43515.0,55144.0,0.592,Echolocation,20230531_043000.WAV
273.8735,273.8784,50390.0,57909.0,0.539,Echolocation,20230531_043000.WAV
273.9205,273.9302,40937.0,61563.0,0.55,Echolocation,20230531_043000.WAV
274.0405,274.0449,49531.0,60733.0,0.503,Echolocation,20230531_043000.WAV
274.5845,274.5906,45234.0,53832.0,0.588,Echolocation,20230531_043000.WAV
274.6435,274.6497,45234.0,52718.0,0.58,Echolocation,20230531_043000.WAV
274.6945,274.7002,45234.0,53709.0,0.548,Echolocation,20230531_043000.WAV
275.1375,275.1454,44375.0,53002.0,0.565,Echolocation,20230531_043000.WAV
275.2735,275.2786,43515.0,57392.0,0.52,Echolocation,20230531_043000.WAV
275.3455,275.3537,42656.0,57171.0,0.525,Echolocation,20230531_043000.WAV
275.4225,275.4286,41796.0,58870.0,0.643,Echolocation,20230531_043000.WAV
275.5015,275.5077,43515.0,54203.0,0.621,Echolocation,20230531_043000.WAV
275.5755,275.5813,43515.0,56446.0,0.591,Echolocation,20230531_043000.WAV
275.6415,275.6465,45234.0,56101.0,0.595,Echolocation,20230531_043000.WAV
275.7665,275.77139999999997,44375.0,55454.0,0.582,Echolocation,20230531_043000.WAV
275.8595,275.8654,44375.0,54590.0,0.6,Echolocation,20230531_043000.WAV
275.9445,275.9498,42656.0,57677.0,0.638,Echolocation,20230531_043000.WAV
276.0535,276.0607,43515.0,61930.0,0.588,Echolocation,20230531_043000.WAV
276.1795,276.1853,41796.0,61588.0,0.501,Echolocation,20230531_043000.WAV
276.2675,276.2747,42656.0,62283.0,0.501,Echolocation,20230531_043000.WAV
276.3495,276.3556,42656.0,59499.0,0.563,Echolocation,20230531_043000.WAV
276.4145,276.4205,42656.0,57484.0,0.536,Echolocation,20230531_043000.WAV
276.6825,276.6887,42656.0,58851.0,0.509,Echolocation,20230531_043000.WAV
276.9225,276.9293,43515.0,62142.0,0.589,Echolocation,20230531_043000.WAV
276.9965,277.0026,42656.0,60587.0,0.527,Echolocation,20230531_043000.WAV
277.1395,277.1452,41796.0,62152.0,0.547,Echolocation,20230531_043000.WAV
277.2915,277.2969,41796.0,60235.0,0.547,Echolocation,20230531_043000.WAV
277.3645,277.3706,42656.0,58333.0,0.504,Echolocation,20230531_043000.WAV
277.4315,277.4367,41796.0,57922.0,0.534,Echolocation,20230531_043000.WAV
277.8805,277.8876,44375.0,61314.0,0.569,Echolocation,20230531_043000.WAV
278.0475,278.054,42656.0,61791.0,0.523,Echolocation,20230531_043000.WAV
278.1325,278.1384,43515.0,59327.0,0.655,Echolocation,20230531_043000.WAV
278.2005,278.2082,42656.0,59339.0,0.529,Echolocation,20230531_043000.WAV
278.2495,278.2558,42656.0,60185.0,0.571,Echolocation,20230531_043000.WAV
278.2905,278.2968,42656.0,59443.0,0.514,Echolocation,20230531_043000.WAV
278.3675,278.3735,45234.0,58205.0,0.51,Echolocation,20230531_043000.WAV
278.6045,278.6101,43515.0,61240.0,0.593,Echolocation,20230531_043000.WAV
278.6865,278.6921,42656.0,60776.0,0.627,Echolocation,20230531_043000.WAV
278.7965,278.8035,42656.0,63080.0,0.539,Echolocation,20230531_043000.WAV
278.8755,278.8825,41796.0,60497.0,0.558,Echolocation,20230531_043000.WAV
279.1815,279.1878,44375.0,56395.0,0.69,Echolocation,20230531_043000.WAV
279.2535,279.2623,44375.0,55369.0,0.566,Echolocation,20230531_043000.WAV
279.3325,279.3406,42656.0,62660.0,0.591,Echolocation,20230531_043000.WAV
279.4175,279.4234,43515.0,54736.0,0.602,Echolocation,20230531_043000.WAV
279.5015,279.5074,44375.0,53597.0,0.547,Echolocation,20230531_043000.WAV
279.5765,279.5815,45234.0,54576.0,0.55,Echolocation,20230531_043000.WAV
279.6725,279.6789,42656.0,59888.0,0.579,Echolocation,20230531_043000.WAV
280.0345,280.0408,40937.0,57818.0,0.533,Echolocation,20230531_043000.WAV
280.1285,280.1372,40937.0,55900.0,0.573,Echolocation,20230531_043000.WAV
280.2135,280.2216,41796.0,59350.0,0.503,Echolocation,20230531_043000.WAV
280.7665,280.7733,42656.0,55238.0,0.51,Echolocation,20230531_043000.WAV
281.0025,281.0083,41796.0,55464.0,0.571,Echolocation,20230531_043000.WAV
281.2775,281.2836,41796.0,54338.0,0.521,Echolocation,20230531_043000.WAV
281.4705,281.4772,41796.0,55426.0,0.525,Echolocation,20230531_043000.WAV
282.4025,282.4085,41796.0,57250.0,0.509,Echolocation,20230531_043000.WAV
282.9055,282.9119,42656.0,57111.0,0.57,Echolocation,20230531_043000.WAV
283.0015,283.0074,41796.0,57677.0,0.538,Echolocation,20230531_043000.WAV
283.0845,283.0909,41796.0,56955.0,0.547,Echolocation,20230531_043000.WAV
283.1765,283.1829,42656.0,57278.0,0.619,Echolocation,20230531_043000.WAV
283.2705,283.2773,42656.0,58677.0,0.606,Echolocation,20230531_043000.WAV
283.3645,283.3705,43515.0,57275.0,0.715,Echolocation,20230531_043000.WAV
283.4625,283.4684,41796.0,60819.0,0.527,Echolocation,20230531_043000.WAV
283.5555,283.5628,42656.0,57602.0,0.564,Echolocation,20230531_043000.WAV
283.6565,283.6637,41796.0,59842.0,0.601,Echolocation,20230531_043000.WAV
283.7505,283.7567,40937.0,58511.0,0.502,Echolocation,20230531_043000.WAV
283.8665,283.8738,41796.0,64081.0,0.556,Echolocation,20230531_043000.WAV
284.0455,284.0528,40937.0,64603.0,0.503,Echolocation,20230531_043000.WAV
284.1375,284.1454,40078.0,63925.0,0.509,Echolocation,20230531_043000.WAV
284.29449999999997,284.3009,40937.0,62765.0,0.536,Echolocation,20230531_043000.WAV
285.1585,285.1641,40937.0,57745.0,0.548,Echolocation,20230531_043000.WAV
285.3965,285.4024,40937.0,54931.0,0.507,Echolocation,20230531_043000.WAV
285.8295,285.8355,41796.0,56533.0,0.515,Echolocation,20230531_043000.WAV
286.9095,286.91610000000003,46953.0,53008.0,0.503,Echolocation,20230531_043000.WAV
287.3675,287.3734,46953.0,58204.0,0.642,Echolocation,20230531_043000.WAV
287.5395,287.5471,45234.0,55662.0,0.559,Echolocation,20230531_043000.WAV
287.8925,287.8999,43515.0,51529.0,0.549,Echolocation,20230531_043000.WAV
288.9475,288.9533,45234.0,56991.0,0.539,Echolocation,20230531_043000.WAV
289.2525,289.2589,46953.0,56111.0,0.621,Echolocation,20230531_043000.WAV
289.4455,289.4519,46093.0,56798.0,0.695,Echolocation,20230531_043000.WAV
289.6185,289.6252,45234.0,53796.0,0.633,Echolocation,20230531_043000.WAV
289.8105,289.8192,45234.0,50298.0,0.502,Echolocation,20230531_043000.WAV
291.95550000000003,291.9702,24609.0,30806.0,0.619,Echolocation,20230531_043000.WAV
292.1375,292.1436,47812.0,54362.0,0.59,Echolocation,20230531_043000.WAV
292.2775,292.2822,48671.0,58317.0,0.546,Echolocation,20230531_043000.WAV
293.4665,293.473,43515.0,51977.0,0.544,Echolocation,20230531_043000.WAV
293.6475,293.6547,43515.0,55816.0,0.58,Echolocation,20230531_043000.WAV
293.7415,293.7488,42656.0,54596.0,0.513,Echolocation,20230531_043000.WAV
294.1605,294.1735,23750.0,33861.0,0.636,Echolocation,20230531_043000.WAV
295.3785,295.3871,40937.0,63945.0,0.522,Echolocation,20230531_043000.WAV
295.8235,295.8307,40937.0,54895.0,0.517,Echolocation,20230531_043000.WAV
296.0075,296.0135,41796.0,64180.0,0.548,Echolocation,20230531_043000.WAV
296.1825,296.1888,41796.0,50042.0,0.591,Echolocation,20230531_043000.WAV
296.2765,296.2831,40937.0,62623.0,0.55,Echolocation,20230531_043000.WAV
296.3635,296.3704,41796.0,59221.0,0.581,Echolocation,20230531_043000.WAV
296.4535,296.461,41796.0,55097.0,0.542,Echolocation,20230531_043000.WAV
296.4985,296.5064,27187.0,36344.0,0.505,Echolocation,20230531_043000.WAV
296.6085,296.615,41796.0,55723.0,0.509,Echolocation,20230531_043000.WAV
296.6865,296.6923,41796.0,60165.0,0.524,Echolocation,20230531_043000.WAV
296.7545,296.76279999999997,27187.0,34779.0,0.526,Echolocation,20230531_043000.WAV
296.8585,296.8656,41796.0,60631.0,0.537,Echolocation,20230531_043000.WAV
296.9435,296.9519,40937.0,51971.0,0.596,Echolocation,20230531_043000.WAV
297.4405,297.448,26328.0,37870.0,0.651,Echolocation,20230531_043000.WAV
297.5765,297.5849,26328.0,35658.0,0.611,Echolocation,20230531_043000.WAV
297.7125,297.7198,26328.0,34425.0,0.568,Echolocation,20230531_043000.WAV
297.9855,297.9932,24609.0,39635.0,0.613,Echolocation,20230531_043000.WAV
298.0565,298.0614,40078.0,56583.0,0.522,Echolocation,20230531_043000.WAV
298.1275,298.136,27187.0,36202.0,0.585,Echolocation,20230531_043000.WAV
298.2715,298.2788,26328.0,35411.0,0.584,Echolocation,20230531_043000.WAV
298.4055,298.4134,25468.0,33915.0,0.567,Echolocation,20230531_043000.WAV
298.5115,298.5187,25468.0,34742.0,0.546,Echolocation,20230531_043000.WAV
298.6415,298.6494,26328.0,36237.0,0.541,Echolocation,20230531_043000.WAV
298.7695,298.7758,27187.0,40207.0,0.66,Echolocation,20230531_043000.WAV
298.8985,298.9052,27187.0,38244.0,0.631,Echolocation,20230531_043000.WAV
299.0655,299.0726,24609.0,42424.0,0.636,Echolocation,20230531_043000.WAV
299.1945,299.201,26328.0,36053.0,0.59,Echolocation,20230531_043000.WAV
299.3285,299.3361,24609.0,38031.0,0.611,Echolocation,20230531_043000.WAV
299.4505,299.4579,26328.0,37611.0,0.618,Echolocation,20230531_043000.WAV
299.5745,299.5806,24609.0,37032.0,0.624,Echolocation,20230531_043000.WAV
299.6925,299.6996,27187.0,36579.0,0.594,Echolocation,20230531_043000.WAV
299.8185,299.8256,26328.0,37304.0,0.593,Echolocation,20230531_043000.WAV
299.9405,299.9479,27187.0,35063.0,0.501,Echolocation,20230531_043000.WAV
300.0635,300.07,26328.0,36934.0,0.558,Echolocation,20230531_043000.WAV
300.3125,300.317,48671.0,63779.0,0.539,Echolocation,20230531_043000.WAV
300.3845,300.3891,48671.0,58541.0,0.513,Echolocation,20230531_043000.WAV
301.2525,301.2569,48671.0,60776.0,0.596,Echolocation,20230531_043000.WAV
301.7935,301.7983,47812.0,59246.0,0.624,Echolocation,20230531_043000.WAV
301.8755,301.8804,47812.0,61955.0,0.606,Echolocation,20230531_043000.WAV
301.9655,301.9701,46953.0,60397.0,0.649,Echolocation,20230531_043000.WAV
303.6025,303.6078,46953.0,58743.0,0.598,Echolocation,20230531_043000.WAV
303.6935,303.698,47812.0,60113.0,0.603,Echolocation,20230531_043000.WAV
303.7815,303.7858,46093.0,60412.0,0.575,Echolocation,20230531_043000.WAV
303.8645,303.8704,46093.0,60439.0,0.641,Echolocation,20230531_043000.WAV
303.9515,303.9565,46953.0,62712.0,0.7,Echolocation,20230531_043000.WAV
304.0405,304.0457,47812.0,60648.0,0.636,Echolocation,20230531_043000.WAV
304.1295,304.1347,46953.0,59136.0,0.632,Echolocation,20230531_043000.WAV
304.2225,304.2283,46953.0,64088.0,0.712,Echolocation,20230531_043000.WAV
304.3225,304.3273,47812.0,59665.0,0.616,Echolocation,20230531_043000.WAV
304.4195,304.4249,46953.0,60128.0,0.647,Echolocation,20230531_043000.WAV
304.5125,304.5183,46953.0,59002.0,0.656,Echolocation,20230531_043000.WAV
304.6515,304.6575,46953.0,61076.0,0.632,Echolocation,20230531_043000.WAV
304.7455,304.7504,46953.0,59061.0,0.544,Echolocation,20230531_043000.WAV
304.8255,304.8316,46093.0,62668.0,0.678,Echolocation,20230531_043000.WAV
304.8955,304.9006,46953.0,63333.0,0.691,Echolocation,20230531_043000.WAV
304.9615,304.96659999999997,46093.0,65554.0,0.673,Echolocation,20230531_043000.WAV
305.0615,305.0662,49531.0,62673.0,0.507,Echolocation,20230531_043000.WAV
305.1135,305.118,51250.0,63262.0,0.5,Echolocation,20230531_043000.WAV
305.1785,305.1832,47812.0,68167.0,0.53,Echolocation,20230531_043000.WAV
305.2905,305.2951,48671.0,69537.0,0.621,Echolocation,20230531_043000.WAV
305.3725,305.3786,46953.0,62640.0,0.546,Echolocation,20230531_043000.WAV
305.5595,305.5663,46953.0,70163.0,0.681,Echolocation,20230531_043000.WAV
305.6435,305.6496,46093.0,70956.0,0.746,Echolocation,20230531_043000.WAV
305.7235,305.7295,46093.0,72045.0,0.64,Echolocation,20230531_043000.WAV
305.7995,305.8045,46953.0,68297.0,0.623,Echolocation,20230531_043000.WAV
305.8795,305.8858,45234.0,72881.0,0.719,Echolocation,20230531_043000.WAV
305.9575,305.963,46093.0,74177.0,0.595,Echolocation,20230531_043000.WAV
306.0475,306.0525,45234.0,73121.0,0.701,Echolocation,20230531_043000.WAV
306.1275,306.1322,44375.0,81542.0,0.541,Echolocation,20230531_043000.WAV
306.2035,306.2088,44375.0,84128.0,0.589,Echolocation,20230531_043000.WAV
306.3665,306.3711,45234.0,89513.0,0.559,Echolocation,20230531_043000.WAV
306.7505,306.7562,43515.0,81122.0,0.546,Echolocation,20230531_043000.WAV
306.8275,306.8328,44375.0,75384.0,0.655,Echolocation,20230531_043000.WAV
306.9045,306.9095,45234.0,70038.0,0.811,Echolocation,20230531_043000.WAV
306.9845,306.9894,45234.0,72014.0,0.679,Echolocation,20230531_043000.WAV
307.0645,307.0698,42656.0,75958.0,0.598,Echolocation,20230531_043000.WAV
307.1385,307.1421,48671.0,66448.0,0.537,Echolocation,20230531_043000.WAV
307.2125,307.2168,45234.0,68403.0,0.583,Echolocation,20230531_043000.WAV
307.2955,307.2995,46953.0,58269.0,0.63,Echolocation,20230531_043000.WAV
307.4395,307.444,46093.0,60914.0,0.534,Echolocation,20230531_043000.WAV
307.5035,307.5076,48671.0,61356.0,0.635,Echolocation,20230531_043000.WAV
307.6285,307.6341,46953.0,56964.0,0.683,Echolocation,20230531_043000.WAV
307.7185,307.7237,46953.0,56867.0,0.524,Echolocation,20230531_043000.WAV
307.8145,307.8195,46093.0,57503.0,0.64,Echolocation,20230531_043000.WAV
307.9085,307.9132,46953.0,58215.0,0.541,Echolocation,20230531_043000.WAV
308.0895,308.09590000000003,45234.0,59940.0,0.652,Echolocation,20230531_043000.WAV
308.1385,308.1448,43515.0,53058.0,0.615,Echolocation,20230531_043000.WAV
308.1805,308.1864,45234.0,61472.0,0.703,Echolocation,20230531_043000.WAV
308.2695,308.2746,46953.0,57758.0,0.568,Echolocation,20230531_043000.WAV
308.3525,308.3605,45234.0,58594.0,0.67,Echolocation,20230531_043000.WAV
308.5045,308.51030000000003,46093.0,58941.0,0.632,Echolocation,20230531_043000.WAV
308.5695,308.5744,46093.0,62488.0,0.725,Echolocation,20230531_043000.WAV
308.6315,308.6374,46093.0,60391.0,0.603,Echolocation,20230531_043000.WAV
308.7115,308.7164,46093.0,58629.0,0.654,Echolocation,20230531_043000.WAV
308.8055,308.8111,44375.0,61267.0,0.696,Echolocation,20230531_043000.WAV
308.8965,308.9023,46953.0,58875.0,0.582,Echolocation,20230531_043000.WAV
308.9755,308.9815,47812.0,56737.0,0.545,Echolocation,20230531_043000.WAV
309.1565,309.1624,46953.0,61024.0,0.616,Echolocation,20230531_043000.WAV
309.2355,309.2423,46093.0,56725.0,0.62,Echolocation,20230531_043000.WAV
309.9735,309.9795,41796.0,52071.0,0.514,Echolocation,20230531_043000.WAV
310.2585,310.2657,39218.0,52346.0,0.543,Echolocation,20230531_043000.WAV
310.3585,310.3653,40078.0,56699.0,0.514,Echolocation,20230531_043000.WAV
310.6215,310.6301,45234.0,49960.0,0.514,Echolocation,20230531_043000.WAV
311.7525,311.7595,43515.0,51740.0,0.514,Echolocation,20230531_043000.WAV
311.8145,311.8192,48671.0,61492.0,0.562,Echolocation,20230531_043000.WAV
312.0715,312.0775,44375.0,59968.0,0.516,Echolocation,20230531_043000.WAV
312.1565,312.1617,46953.0,61869.0,0.649,Echolocation,20230531_043000.WAV
312.2475,312.2533,46953.0,58946.0,0.664,Echolocation,20230531_043000.WAV
312.3085,312.3133,40078.0,53278.0,0.566,Echolocation,20230531_043000.WAV
312.3375,312.3421,46953.0,60756.0,0.602,Echolocation,20230531_043000.WAV
312.4285,312.4335,46953.0,62141.0,0.731,Echolocation,20230531_043000.WAV
312.5185,312.5242,46953.0,64335.0,0.678,Echolocation,20230531_043000.WAV
312.6195,312.625,46093.0,58496.0,0.571,Echolocation,20230531_043000.WAV
312.7105,312.716,46953.0,60429.0,0.63,Echolocation,20230531_043000.WAV
312.8025,312.809,46093.0,59027.0,0.655,Echolocation,20230531_043000.WAV
312.9475,312.9537,46953.0,59989.0,0.551,Echolocation,20230531_043000.WAV
313.6195,313.6257,46953.0,59986.0,0.53,Echolocation,20230531_043000.WAV
313.9155,313.9212,46953.0,56702.0,0.565,Echolocation,20230531_043000.WAV
314.1405,314.1457,47812.0,58190.0,0.642,Echolocation,20230531_043000.WAV
314.2205,314.2252,46953.0,60104.0,0.579,Echolocation,20230531_043000.WAV
314.2915,314.2977,47812.0,56587.0,0.703,Echolocation,20230531_043000.WAV
314.3655,314.3703,48671.0,59162.0,0.653,Echolocation,20230531_043000.WAV
314.83050000000003,314.8375,45234.0,60545.0,0.601,Echolocation,20230531_043000.WAV
314.9165,314.9227,46093.0,59055.0,0.644,Echolocation,20230531_043000.WAV
315.0045,315.01030000000003,46093.0,57883.0,0.695,Echolocation,20230531_043000.WAV
315.0895,315.0955,46953.0,59267.0,0.709,Echolocation,20230531_043000.WAV
315.1735,315.178,46953.0,61193.0,0.681,Echolocation,20230531_043000.WAV
315.2465,315.2511,46953.0,62039.0,0.578,Echolocation,20230531_043000.WAV
315.4655,315.4718,46953.0,61974.0,0.63,Echolocation,20230531_043000.WAV
315.5535,315.5589,46953.0,61657.0,0.651,Echolocation,20230531_043000.WAV
315.6415,315.648,46953.0,62845.0,0.695,Echolocation,20230531_043000.WAV
315.7295,315.7354,47812.0,56413.0,0.595,Echolocation,20230531_043000.WAV
315.8115,315.817,46953.0,59058.0,0.598,Echolocation,20230531_043000.WAV
316.0355,316.0412,46093.0,64749.0,0.543,Echolocation,20230531_043000.WAV
316.4295,316.4355,46953.0,56276.0,0.554,Echolocation,20230531_043000.WAV
320.0935,320.1004,40937.0,50487.0,0.508,Echolocation,20230531_043000.WAV
324.0835,324.0902,40078.0,50460.0,0.528,Echolocation,20230531_043000.WAV
