Time (UTC),12/26/25,12/27/25,12/28/25,12/29/25,12/30/25,12/31/25,01/01/26,01/02/26,01/03/26,01/04/26,01/05/26,01/06/26,01/07/26,01/08/26,01/09/26,01/10/26,01/11/26,01/12/26,01/13/26,01/14/26,01/15/26,01/16/26,01/17/26,01/18/26,01/19/26,01/20/26,01/21/26,01/22/26,01/23/26,01/24/26,01/25/26,01/26/26,01/27/26,01/28/26,01/29/26,01/30/26,01/31/26,02/01/26,02/02/26,02/03/26,02/04/26,02/05/26,02/06/26,02/07/26,02/08/26,02/09/26,02/10/26,02/11/26,02/12/26,02/13/26,02/14/26,02/15/26,02/16/26,02/17/26,02/18/26,02/19/26,02/20/26,02/21/26,02/22/26,02/23/26,02/24/26,02/25/26,02/26/26,02/27/26,02/28/26,03/01/26,03/02/26,03/03/26,03/04/26,03/05/26,03/06/26,03/07/26,03/08/26,03/09/26,03/10/26,03/11/26,03/12/26,03/13/26,03/14/26,03/15/26,03/16/26,03/17/26,03/18/26,03/19/26,03/20/26,03/21/26,03/22/26,03/23/26,03/24/26,03/25/26,03/26/26,03/27/26,03/28/26,03/29/26,03/30/26,03/31/26,04/01/26,04/02/26,04/03/26,04/04/26,04/05/26,04/06/26,04/07/26,04/08/26,04/09/26,04/10/26,04/11/26,04/12/26,04/13/26,04/14/26,04/15/26,04/16/26,04/17/26,04/18/26,04/19/26,04/20/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,2.7777777777777772,0.0,2.2222222222222223,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,4.444444444444445,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,1.6666666666666667,4.444444444444445,4.444444444444445,0.5555555555555556,0.0,0.0,,,,,,,,,,,,,,,27.222222222222225,,,,,,,5.0,2.2222222222222223,3.888888888888889,0.0,0.0,8.333333333333334,6.11111111111111,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,5.5555555555555545,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.5555555555555556,0.0,0.0,0.0,5.5555555555555545,0.0,0.0,0.0,,,,,,,,,,,,,,,31.666666666666664,,,,,,,43.888888888888886,0.0,46.111111111111114,78.88888888888887,0.0,13.333333333333334,5.5555555555555545,22.777777777777775,6.666666666666667,30.555555555555554,10.555555555555555,40.0,54.44444444444445,26.11111111111111,10.555555555555555,16.11111111111111,27.777777777777782,23.333333333333332,22.777777777777775,7.777777777777776,0.0,4.444444444444445,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,2.7777777777777772,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,38.333333333333336,0.0,45.0,47.77777777777778,5.5555555555555545,16.11111111111111,19.444444444444446,52.77777777777777,0.0,5.5555555555555545,1.111111111111111,53.888888888888886,80.55555555555554,40.55555555555555,10.555555555555555,19.444444444444446,63.333333333333336,57.22222222222222,62.22222222222221,26.666666666666668,3.888888888888889,1.6666666666666667,0.0,20.0,9.444444444444443,4.444444444444445,0.0,0.0,0.0,0.5555555555555556,16.11111111111111,1.111111111111111,4.444444444444445,0.0,24.444444444444443,7.222222222222222,15.555555555555552,9.444444444444443,0.0,1.6666666666666667,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,56.111111111111114,0.0,61.666666666666664,35.555555555555564,0.0,7.777777777777776,5.5555555555555545,23.88888888888889,4.444444444444445,18.888888888888886,2.7777777777777772,25.0,45.55555555555555,17.77777777777778,22.777777777777775,20.0,58.888888888888886,51.111111111111114,27.222222222222225,63.333333333333336,2.2222222222222223,0.5555555555555556,0.0,19.444444444444446,8.333333333333334,10.555555555555555,1.6666666666666667,0.0,0.0,0.0,25.0,3.3333333333333335,56.111111111111114,0.0,16.11111111111111,8.333333333333334,36.11111111111111,24.444444444444443,28.333333333333332,6.11111111111111,3.888888888888889,2.7777777777777772,46.111111111111114,16.666666666666668,7.222222222222222,0.0,3.3333333333333335,10.555555555555555,0.0,27.777777777777782,4.444444444444445,1.111111111111111,3.888888888888889,1.111111111111111,1.6666666666666667,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,64.44444444444444,0.0,61.11111111111109,0.0,0.0,12.22222222222222,0.5555555555555556,0.0,0.0,15.555555555555552,0.0,35.555555555555564,0.0,13.888888888888891,2.2222222222222223,53.888888888888886,15.555555555555552,61.11111111111109,46.111111111111114,66.1111111111111,6.11111111111111,5.5555555555555545,0.0,42.22222222222222,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.22222222222221,1.111111111111111,4.444444444444445,2.7777777777777772,17.222222222222225,21.666666666666668,28.333333333333332,18.888888888888886,7.777777777777776,0.0,8.333333333333334,10.0,4.444444444444445,0.0,1.111111111111111,72.77777777777776,0.0,40.0,6.666666666666667,3.3333333333333335,3.888888888888889,7.222222222222222,5.0,6.666666666666667,4.444444444444445,2.7777777777777772,1.6666666666666667,13.888888888888891,29.444444444444443,0.0,0.0,8.88888888888889,5.0,1.6666666666666667,6.666666666666667
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,48.333333333333336,0.0,55.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,13.888888888888891,0.0,37.22222222222223,0.0,6.11111111111111,6.11111111111111,60.0,35.555555555555564,67.22222222222221,45.55555555555555,65.0,0.0,5.0,0.0,31.666666666666668,0.5555555555555556,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,4.444444444444445,41.666666666666664,0.5555555555555556,0.0,0.0,57.22222222222222,57.77777777777778,18.888888888888886,3.3333333333333335,2.2222222222222223,0.5555555555555556,6.666666666666667,38.333333333333336,4.444444444444445,0.0,1.111111111111111,84.44444444444443,6.11111111111111,39.444444444444436,12.22222222222222,10.0,4.444444444444445,6.11111111111111,5.0,1.111111111111111,1.111111111111111,1.111111111111111,2.7777777777777772,46.111111111111114,61.11111111111109,0.0,0.0,35.555555555555564,4.444444444444445,3.3333333333333335,2.7777777777777772
04:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,38.333333333333336,11.666666666666666,0.0,4.444444444444445,0.0,0.0,0.0,2.7777777777777772,7.222222222222222,41.666666666666664,0.0,9.444444444444443,20.555555555555557,65.55555555555554,40.0,46.666666666666664,65.55555555555554,90.55555555555556,0.0,3.3333333333333335,0.0,33.888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.44444444444445,0.0,0.5555555555555556,1.6666666666666667,46.111111111111114,3.3333333333333335,1.111111111111111,6.666666666666667,0.0,0.0,10.0,4.444444444444445,1.111111111111111,0.0,0.0,92.22222222222223,1.111111111111111,39.444444444444436,30.0,6.11111111111111,5.0,32.22222222222223,3.3333333333333335,1.6666666666666667,3.3333333333333335,0.0,13.888888888888891,36.666666666666664,78.33333333333333,0.0,0.0,88.88888888888887,2.2222222222222223,5.0,6.666666666666667
