,KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
19,LF,26880.0,1.800309126553286,230.9755,230.9891,25468.0,29237.0,Nyctalus leisleri,0.089,0.177,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
20,LF,25920.0,2.18226472206927,231.1385,231.1506,25468.0,31094.0,Nyctalus leisleri,0.063,0.149,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
21,LF,25920.0,6.267903006070069,231.2775,231.2891,25468.0,30247.0,Nyctalus leisleri,0.359,0.592,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
22,LF,24960.0,6.019741050540467,231.6515,231.6635,24609.0,29885.0,Nyctalus leisleri,0.297,0.598,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
23,LF,24960.0,4.4204688195721324,231.9315,231.9459,24609.0,29998.0,Nyctalus leisleri,0.34,0.545,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
24,LF,25920.0,4.936040498317567,232.20850000000002,232.2283,24609.0,29249.0,Nyctalus leisleri,0.289,0.444,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
25,LF,24960.0,9.221212355497734,232.4015,232.4206,24609.0,29436.0,Nyctalus leisleri,0.309,0.53,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
26,LF,24960.0,10.953192834160031,232.7135,232.7302,23750.0,28253.0,Nyctalus leisleri,0.411,0.555,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
27,LF,24960.0,3.837153303932805,232.8825,232.8981,23750.0,28524.0,Nyctalus leisleri,0.299,0.473,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
28,LF,24000.0,11.618575981325483,233.1445,233.1609,23750.0,29353.0,Nyctalus leisleri,0.381,0.618,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
29,LF,26880.0,8.73476003468855,233.3015,233.3123,26328.0,34940.0,Eptesicus serotinus,0.346,0.641,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
30,LF,26880.0,6.957345846451416,233.4735,233.4853,25468.0,33041.0,Eptesicus serotinus,0.294,0.56,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
31,LF,24960.0,8.371393698250122,233.7245,233.74099999999999,23750.0,27728.0,Nyctalus leisleri,0.487,0.624,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
32,LF,24960.0,9.934486193406704,234.0035,234.0221,23750.0,26321.0,Nyctalus leisleri,0.422,0.481,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
33,LF,24960.0,3.1386980225448506,234.4245,234.4387,24609.0,28987.0,Nyctalus leisleri,0.392,0.529,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
34,LF,24960.0,8.34548149416897,234.7155,234.7302,23750.0,27984.0,Nyctalus leisleri,0.583,0.678,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
35,LF,24960.0,4.854431147270519,235.0115,235.0279,23750.0,28596.0,Nyctalus leisleri,0.467,0.599,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
36,LF,24960.0,12.337580964524344,235.4245,235.4414,23750.0,28145.0,Nyctalus leisleri,0.389,0.532,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
37,LF,24960.0,6.05742836716958,235.6915,235.7084,23750.0,27737.0,Nyctalus leisleri,0.53,0.6,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
38,LF,24000.0,10.176851299532228,235.9745,235.9935,23750.0,28182.0,Nyctalus leisleri,0.378,0.48,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
39,LF,24000.0,13.375458063474303,236.2545,236.2691,23750.0,29636.0,Nyctalus leisleri,0.408,0.601,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
40,LF,25920.0,11.652015979352463,236.55349999999999,236.5684,24609.0,27776.0,Nyctalus leisleri,0.498,0.59,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
41,LF,24960.0,12.063632817934023,236.8535,236.8701,24609.0,28802.0,Nyctalus leisleri,0.467,0.551,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
42,LF,24000.0,11.017049383266528,237.1345,237.1536,23750.0,28013.0,Nyctalus leisleri,0.394,0.51,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
43,LF,25920.0,15.659844695620146,237.5485,237.5674,23750.0,29181.0,Nyctalus leisleri,0.353,0.532,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
44,LF,25920.0,17.061437195521027,237.8635,237.8786,24609.0,30245.0,Nyctalus leisleri,0.441,0.644,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
45,LF,24000.0,7.677384214583912,238.1445,238.1649,23750.0,28268.0,Nyctalus leisleri,0.31,0.43,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
46,LF,25920.0,1.5712397060297922,238.2895,238.3088,25468.0,29394.0,Nyctalus leisleri,0.072,0.133,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
47,LF,26880.0,7.7577351454139585,240.2375,240.2501,25468.0,30763.0,Nyctalus leisleri,0.498,0.617,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
48,LF,25920.0,11.937518572727047,240.3815,240.3963,24609.0,30835.0,Nyctalus leisleri,0.318,0.552,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
49,LF,26880.0,15.403396361913185,240.6305,240.6457,24609.0,31416.0,Nyctalus leisleri,0.322,0.627,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
50,LF,24000.0,9.809189332795917,240.8985,240.9153,24609.0,28495.0,Nyctalus leisleri,0.398,0.503,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
51,LF,26880.0,14.434334520684484,241.0885,241.1025,24609.0,31132.0,Nyctalus leisleri,0.36,0.657,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
52,HF,42240.0,2.3894780935236732,241.3085,241.3186,40078.0,45750.0,Pipistrellus nathusii,0.165,0.186,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
53,LF,26880.0,14.568825529068999,241.3805,241.3955,24609.0,30131.0,Nyctalus leisleri,0.429,0.606,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
54,HF,41280.0,1.5941129018857256,241.5325,241.5429,40078.0,44052.0,Pipistrellus nathusii,0.098,0.118,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
55,LF,24960.0,5.228575081031336,241.6725,241.6901,23750.0,26757.0,Nyctalus leisleri,0.512,0.569,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
56,HF,42240.0,3.9519332406151286,241.7835,241.7932,40937.0,48374.0,Pipistrellus nathusii,0.106,0.134,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
57,LF,24960.0,14.43320102591568,242.0905,242.111,22890.0,27814.0,Nyctalus leisleri,0.342,0.462,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
58,LF,24000.0,6.69212255620602,242.3845,242.4017,23750.0,26712.0,Nyctalus leisleri,0.543,0.594,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
59,LF,24960.0,11.40130500142619,242.6685,242.6848,24609.0,27844.0,Nyctalus leisleri,0.544,0.656,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
60,LF,24960.0,6.981927611079712,243.3705,243.3881,23750.0,28150.0,Nyctalus leisleri,0.413,0.498,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
61,LF,24000.0,7.149805869215717,244.2075,244.2263,23750.0,27495.0,Nyctalus leisleri,0.408,0.497,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
62,HF,41280.0,2.085922044451301,245.0005,245.0094,40078.0,45161.0,Pipistrellus nathusii,0.208,0.237,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
63,HF,41280.0,2.2082032864945127,245.2095,245.2186,39218.0,43739.0,Pipistrellus nathusii,0.224,0.306,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
64,HF,41280.0,1.9083446072167671,245.3125,245.3249,40078.0,44709.0,Pipistrellus nathusii,0.206,0.226,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
65,HF,40320.0,2.2539138686359133,245.4475,245.4562,39218.0,44561.0,Pipistrellus nathusii,0.467,0.494,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
66,HF,40320.0,1.5527871772116915,245.5345,245.5445,38359.0,42602.0,Pipistrellus nathusii,0.047,0.08,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
67,HF,42240.0,0.5694736900888452,245.8445,245.8546,37500.0,44193.0,Pipistrellus nathusii,0.035,0.098,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
68,HF,42240.0,1.065192061889568,246.0545,246.0646,39218.0,43650.0,Barbastellus barbastellus,0.031,0.081,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
69,LF,26880.0,0.8333615334075986,246.3835,246.3929,27187.0,35028.0,Eptesicus serotinus,0.056,0.089,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
70,HF,43200.0,3.887585033083262,252.0595,252.0674,40937.0,50106.0,Pipistrellus nathusii,0.441,0.462,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
71,HF,43200.0,2.0745241068338296,252.1515,252.1615,40078.0,48056.0,Pipistrellus nathusii,0.367,0.401,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
72,HF,45120.0,2.3923929511341724,252.2495,252.2594,40078.0,48057.0,Pipistrellus nathusii,0.264,0.289,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
73,HF,42240.0,4.142692709928381,252.3445,252.3538,40937.0,47065.0,Pipistrellus nathusii,0.447,0.488,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
74,HF,42240.0,4.601109631706545,252.44650000000001,252.4553,40078.0,46560.0,Pipistrellus nathusii,0.414,0.464,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
75,HF,42240.0,7.75541095904519,252.5555,252.5632,40937.0,50016.0,Pipistrellus nathusii,0.555,0.595,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
76,HF,42240.0,8.616777790599158,252.6585,252.6656,40078.0,48433.0,Pipistrellus nathusii,0.532,0.557,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
77,HF,45120.0,1.596742357189775,252.7365,252.7458,44375.0,49024.0,Pipistrellus pipistrellus,0.067,0.099,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
78,HF,42240.0,6.454296812402958,252.7555,252.7647,40078.0,51122.0,Pipistrellus nathusii,0.548,0.596,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
79,HF,41280.0,8.919968832719334,252.8465,252.8571,40937.0,53130.0,Pipistrellus nathusii,0.47,0.56,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
80,HF,41280.0,10.242464391974666,252.9505,252.9587,39218.0,47468.0,Pipistrellus nathusii,0.523,0.581,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
81,HF,43200.0,11.947933105496189,253.0455,253.0538,40937.0,51895.0,Pipistrellus nathusii,0.572,0.62,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
82,HF,41280.0,5.882662483432939,253.1455,253.1546,40078.0,48459.0,Pipistrellus nathusii,0.489,0.567,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
83,HF,42240.0,10.391397937690122,253.2405,253.249,40937.0,51251.0,Pipistrellus nathusii,0.521,0.627,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
84,HF,44160.0,10.747459869966086,253.32150000000001,253.3297,41796.0,53083.0,Pipistrellus nathusii,0.517,0.643,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
85,HF,45120.0,7.4414181384299365,253.3915,253.3971,41796.0,54536.0,Pipistrellus nathusii,0.42,0.477,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
86,HF,43200.0,10.5562388775658,253.4645,253.4719,41796.0,54389.0,Pipistrellus nathusii,0.525,0.643,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
87,HF,42240.0,9.641809229838978,253.5595,253.5675,40937.0,51004.0,Pipistrellus nathusii,0.531,0.629,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
88,HF,45120.0,14.792925889709384,253.6475,253.6573,40078.0,54085.0,Pipistrellus nathusii,0.519,0.61,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
89,HF,42240.0,15.111635214392749,253.7435,253.7528,40078.0,54142.0,Pipistrellus nathusii,0.504,0.534,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
90,LF,27840.0,0.09613378929722419,253.8075,253.8162,27187.0,35336.0,Eptesicus serotinus,0.048,0.081,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
91,HF,41280.0,9.921910846622513,253.8385,253.846,39218.0,48585.0,Pipistrellus nathusii,0.396,0.447,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
92,HF,42240.0,15.70586309085964,253.9255,253.9337,40937.0,52096.0,Pipistrellus nathusii,0.485,0.583,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
93,HF,41280.0,9.64776343821832,254.0265,254.03379999999999,39218.0,47371.0,Pipistrellus nathusii,0.523,0.566,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
94,HF,41280.0,9.218865436810063,254.1155,254.124,38359.0,49334.0,Pipistrellus nathusii,0.314,0.411,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
95,HF,42240.0,11.413307406952203,254.1995,254.2084,40937.0,54457.0,Pipistrellus nathusii,0.667,0.702,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
96,HF,43200.0,10.269756375569997,254.2975,254.3064,39218.0,47659.0,Pipistrellus nathusii,0.241,0.362,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
97,HF,44160.0,17.192900365948024,254.3925,254.4006,40937.0,55139.0,Pipistrellus nathusii,0.589,0.644,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
98,HF,44160.0,9.981612628050279,254.4885,254.4974,39218.0,47792.0,Pipistrellus nathusii,0.384,0.48,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
99,HF,41280.0,8.476706358625806,254.5765,254.5867,40078.0,48861.0,Pipistrellus nathusii,0.51,0.581,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
100,HF,41280.0,9.516136526352325,254.6605,254.6704,40078.0,51685.0,Pipistrellus nathusii,0.518,0.569,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
101,HF,40320.0,4.633260890108376,254.7545,254.7628,39218.0,49206.0,Pipistrellus nathusii,0.536,0.598,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
102,HF,40320.0,13.27169880042064,254.8375,254.845,40078.0,54538.0,Pipistrellus nathusii,0.531,0.596,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
103,HF,45120.0,4.8092856126988845,254.9395,254.9472,38359.0,48039.0,Pipistrellus nathusii,0.455,0.507,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
104,LF,38400.0,2.166702088431108,254.9815,254.9924,35781.0,39369.0,Pipistrellus nathusii,0.087,0.124,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
105,HF,45120.0,15.100444591843143,255.0355,255.0433,39218.0,53627.0,Pipistrellus nathusii,0.592,0.64,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
106,HF,44160.0,5.573470084451692,255.1305,255.139,40078.0,51845.0,Pipistrellus nathusii,0.545,0.613,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
107,HF,45120.0,10.218880249819339,255.2235,255.2338,40078.0,53638.0,Pipistrellus nathusii,0.567,0.646,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
108,HF,44160.0,7.394078057025981,255.3125,255.3208,40078.0,48573.0,Pipistrellus nathusii,0.454,0.48,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
109,HF,45120.0,10.286704086138885,255.4025,255.4116,40937.0,51002.0,Pipistrellus nathusii,0.457,0.537,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
110,HF,45120.0,6.750347174902659,255.5965,255.6055,41796.0,51739.0,Pipistrellus nathusii,0.401,0.422,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
111,HF,45120.0,6.9271010433105324,255.7815,255.791,41796.0,48534.0,Pipistrellus nathusii,0.515,0.541,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
112,HF,41280.0,8.96667900099786,255.8695,255.8781,40937.0,50125.0,Pipistrellus nathusii,0.474,0.517,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
113,HF,43200.0,2.0457216231061386,255.9595,255.9668,39218.0,47714.0,Pipistrellus nathusii,0.41,0.447,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
114,HF,44160.0,8.73280664138409,256.0515,256.0603,40078.0,49398.0,Pipistrellus nathusii,0.513,0.576,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
115,HF,43200.0,6.3064476558835425,256.2425,256.2545,40937.0,50302.0,Pipistrellus nathusii,0.347,0.405,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
116,HF,41280.0,0.7583475777961411,256.3405,256.351,39218.0,43109.0,Pipistrellus nathusii,0.068,0.086,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
117,HF,45120.0,7.548111043088151,256.4345,256.4435,40078.0,50093.0,Pipistrellus nathusii,0.546,0.644,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
118,HF,44160.0,3.039623654851968,257.1665,257.1777,44375.0,47052.0,Pipistrellus pipistrellus,0.15,0.189,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
119,HF,41280.0,2.4792041894926116,257.3385,257.3472,39218.0,44920.0,Pipistrellus nathusii,0.134,0.186,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
120,HF,40320.0,2.205571148367475,257.5065,257.5146,40937.0,51425.0,Pipistrellus nathusii,0.38,0.447,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
121,HF,44160.0,7.138676998972856,257.5965,257.6047,40078.0,48957.0,Pipistrellus nathusii,0.416,0.459,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
122,HF,41280.0,6.27013761341054,257.6975,257.7047,39218.0,45825.0,Pipistrellus nathusii,0.41,0.523,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
123,HF,45120.0,6.364592232400805,257.7855,257.7933,43515.0,51691.0,Pipistrellus nathusii,0.187,0.306,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
124,HF,46080.0,2.7528628705680074,257.8795,257.8891,41796.0,50328.0,Pipistrellus nathusii,0.195,0.232,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
125,HF,41280.0,6.581590362971906,257.9735,257.9829,40078.0,49796.0,Pipistrellus nathusii,0.355,0.412,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
126,HF,44160.0,4.573089668762235,258.0725,258.0813,40937.0,48973.0,Pipistrellus nathusii,0.226,0.267,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
127,HF,44160.0,7.691247847354633,258.1765,258.1853,40078.0,49407.0,Pipistrellus nathusii,0.339,0.379,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
128,HF,46080.0,5.185150581102467,258.3745,258.3821,40937.0,53887.0,Pipistrellus nathusii,0.473,0.532,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
129,HF,43200.0,3.2059923714762584,258.5705,258.5794,40937.0,46568.0,Pipistrellus nathusii,0.324,0.342,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
130,HF,44160.0,4.235452290879448,258.6685,258.6771,40078.0,46521.0,Pipistrellus nathusii,0.404,0.469,-1,Echolocation,192000.0,/home/adkris/Documents/mila-human-wav-txt/20220730_053000.WAV
