,KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
47,LF,39360.0,2.8253245401034133,9.9725,9.982,35781,40626,Barbastellus barbastellus,0.108,0.17,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
48,HF,41280.0,9.344992172244487,10.1205,10.1284,39218,45357,Pipistrellus nathusii,0.403,0.454,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
49,HF,41280.0,8.928716396818544,10.2105,10.2209,38359,48682,Pipistrellus nathusii,0.236,0.336,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
50,HF,39360.0,3.488090637317317,10.4895,10.5005,37500,43089,Pipistrellus nathusii,0.181,0.257,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
51,HF,40320.0,3.814897045830289,10.8665,10.8741,38359,47741,Pipistrellus nathusii,0.446,0.477,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
52,LF,21120.0,8.95205964840413,11.3925,11.4015,18593,25483,Plecotus austriacus,0.045,0.089,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
53,LF,34560.0,1.145048692675741,12.3225,12.3338,33203,37239,Pipistrellus nathusii,0.036,0.098,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
54,HF,53760.0,2.6295862578474622,14.2505,14.2658,53828,58955,Pipistrellus pygmaeus,0.088,0.096,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
55,LF,22080.0,5.314789144781901,15.2385,15.2451,18593,31237,Plecotus austriacus,0.054,0.1,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
56,LF,21120.0,6.347876926035379,15.4055,15.4131,19453,27533,Plecotus austriacus,0.09,0.185,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
57,LF,24000.0,0.3496064234355359,20.3885,20.4017,23750,28914,Nyctalus leisleri,0.051,0.109,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
58,LF,27840.0,1.7256876586070407,20.7475,20.7584,27187,33690,Eptesicus serotinus,0.069,0.14,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
59,LF,95040.0,73.98846180191393,26.0015,26.0281,93359,111694,Rhinolophus hipposideros,0.083,0.083,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
60,LF,24000.0,1.052236081162656,31.1865,31.2022,23750,29512,Nyctalus leisleri,0.138,0.322,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
61,LF,24960.0,1.2320027773987554,31.7585,31.7753,24609,29107,Nyctalus leisleri,0.103,0.242,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
62,HF,52800.0,5.3539897612163045,31.8875,31.8934,51250,59464,Pipistrellus pipistrellus,0.108,0.188,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
63,HF,52800.0,9.24936223951788,32.0685,32.0731,49531,60817,Pipistrellus pipistrellus,0.224,0.259,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
64,HF,52800.0,6.273322815276503,32.2705,32.2758,50390,58347,Pipistrellus pipistrellus,0.267,0.343,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
65,HF,55680.0,6.252887590371422,32.3645,32.37,44375,62699,Pipistrellus pipistrellus,0.113,0.287,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
66,HF,52800.0,3.425227475189481,32.4045,32.4102,49531,57731,Pipistrellus pipistrellus,0.078,0.083,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
67,HF,52800.0,4.510693907772513,32.5515,32.5593,52109,57301,Pipistrellus pygmaeus,0.057,0.086,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
68,LF,25920.0,5.0335918714737975,32.6175,32.6342,24609,28640,Nyctalus leisleri,0.365,0.571,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
69,HF,48960.0,5.202418632244392,32.6285,32.6334,46953,59101,Pipistrellus pipistrellus,0.462,0.504,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
70,HF,52800.0,2.454624304232775,32.9705,32.9768,50390,57179,Pipistrellus pipistrellus,0.121,0.136,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
71,HF,47040.0,0.833795021403098,33.0675,33.0737,46093,54383,Pipistrellus pipistrellus,0.09,0.095,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
72,LF,25920.0,3.8181958975563535,33.0855,33.1011,24609,28287,Nyctalus leisleri,0.215,0.37,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
73,HF,48960.0,5.603280667349917,33.283500000000004,33.2903,46953,53159,Pipistrellus pipistrellus,0.403,0.429,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
74,LF,25920.0,4.136854083610619,33.4915,33.5056,24609,28405,Nyctalus leisleri,0.234,0.416,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
75,HF,48960.0,1.8332843814850788,33.7155,33.723,46093,53579,Pipistrellus pipistrellus,0.204,0.216,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
76,LF,24960.0,4.613169139673461,33.7805,33.7987,24609,28572,Nyctalus leisleri,0.118,0.226,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
77,LF,25920.0,2.106444185050079,34.2045,34.2224,24609,28639,Nyctalus leisleri,0.103,0.211,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
78,LF,24960.0,2.9592555003784438,34.6315,34.6523,23750,27664,Nyctalus leisleri,0.048,0.114,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
79,LF,24000.0,1.7814593522706978,35.4815,35.5004,24609,28846,Nyctalus leisleri,0.079,0.164,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
80,LF,24000.0,3.977927782743567,35.6515,35.6708,23750,29076,Nyctalus leisleri,0.061,0.147,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
81,LF,25920.0,9.152187528592378,35.9125,35.9321,25468,28460,Nyctalus leisleri,0.273,0.345,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
82,LF,25920.0,8.441226737105625,36.7825,36.7981,24609,29404,Nyctalus leisleri,0.433,0.532,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
83,LF,25920.0,12.88280686562903,37.0215,37.0432,24609,28610,Nyctalus leisleri,0.235,0.36,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
84,LF,24000.0,5.139569364423994,37.0345,37.0496,23750,26880,Nyctalus leisleri,0.116,0.152,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
85,LF,24000.0,1.8249659596334227,37.1125,37.1309,23750,28446,Nyctalus leisleri,0.101,0.245,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
86,LF,24960.0,0.844312287302666,37.2965,37.3072,23750,30868,Eptesicus serotinus,0.076,0.18,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
87,LF,24000.0,9.806527739662602,37.3135,37.3277,23750,28005,Nyctalus leisleri,0.361,0.523,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
88,LF,24000.0,2.1151273084676663,37.4715,37.4883,23750,27759,Nyctalus leisleri,0.049,0.115,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
89,LF,24000.0,4.010467869107613,37.6205,37.6385,23750,29345,Nyctalus leisleri,0.207,0.385,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
90,LF,22080.0,8.599293956823441,37.6735,37.6821,19453,25898,Plecotus austriacus,0.061,0.144,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
91,LF,25920.0,11.927846773276912,37.9195,37.9353,24609,28349,Nyctalus leisleri,0.371,0.564,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
92,LF,24000.0,5.616123854570657,38.3505,38.3696,22890,28231,Nyctalus leisleri,0.234,0.392,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
93,LF,25920.0,20.363205811169777,38.6305,38.6474,23750,29405,Nyctalus leisleri,0.368,0.586,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
94,LF,24000.0,5.998239860730513,38.9305,38.9465,23750,28934,Nyctalus leisleri,0.347,0.499,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
95,LF,20160.0,17.303005557349092,39.0175,39.024699999999996,17734,25769,Plecotus austriacus,0.08,0.129,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
96,HF,40320.0,1.05309821509373,39.1235,39.1326,38359,43269,Pipistrellus nathusii,0.075,0.122,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
97,LF,25920.0,17.00086827691397,39.3685,39.388999999999996,23750,28838,Nyctalus leisleri,0.26,0.44,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
98,HF,50880.0,5.288288364285383,39.3715,39.3865,49531,54643,Pipistrellus pipistrellus,0.066,0.127,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
99,LF,23040.0,1.9018349592063934,39.5005,39.5252,22031,25533,Nyctalus noctula,0.04,0.08,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
100,HF,45120.0,4.273231620472624,39.5565,39.5653,39218,49627,Pipistrellus nathusii,0.105,0.165,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
101,LF,24960.0,5.835740420929572,39.7945,39.8137,24609,28249,Nyctalus leisleri,0.405,0.486,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
102,LF,24000.0,5.376568081163206,39.8075,39.8237,23750,27076,Nyctalus leisleri,0.17,0.215,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
103,HF,49920.0,2.969052908334846,39.8375,39.8431,48671,53178,Pipistrellus pipistrellus,0.092,0.097,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
104,HF,48960.0,10.908490062910822,39.9245,39.93,46953,55476,Pipistrellus pipistrellus,0.302,0.392,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
105,HF,48960.0,2.488194885402896,40.1785,40.1858,46953,54268,Pipistrellus pipistrellus,0.12,0.124,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
106,LF,25920.0,10.452991658417226,40.2255,40.2455,24609,28076,Nyctalus leisleri,0.382,0.534,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
107,HF,48960.0,3.193733966314116,40.2755,40.281,47812,57114,Pipistrellus pipistrellus,0.086,0.089,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
108,HF,49920.0,3.5812380607161867,40.4105,40.4161,47812,58828,Pipistrellus pipistrellus,0.345,0.364,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
109,HF,48960.0,2.536959708375482,40.5145,40.5202,46093,58701,Pipistrellus pipistrellus,0.112,0.126,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
110,LF,25920.0,6.015493568148892,40.5385,40.5591,24609,27464,Nyctalus leisleri,0.367,0.463,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
111,HF,48000.0,1.240089980694043,40.6005,40.607,46093,52616,Pipistrellus pipistrellus,0.109,0.111,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
112,HF,54720.0,7.03528835691351,40.8365,40.841,48671,58027,Pipistrellus pipistrellus,0.488,0.52,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
113,HF,48960.0,10.546725046036197,40.9505,40.9564,46093,63152,Pipistrellus pipistrellus,0.438,0.564,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
114,LF,25920.0,10.93654051347534,40.960499999999996,40.9795,24609,28308,Nyctalus leisleri,0.422,0.566,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
115,HF,49920.0,15.090213155342118,41.0555,41.0616,46093,63025,Pipistrellus pipistrellus,0.458,0.618,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
116,HF,52800.0,9.295978811438601,41.2115,41.2173,46953,58148,Pipistrellus pipistrellus,0.23,0.267,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
117,LF,24000.0,4.245125021557935,41.2635,41.289500000000004,22890,27860,Nyctalus leisleri,0.113,0.253,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
118,LF,24960.0,0.8516919048329118,41.3105,41.3163,25468,38423,Plecotus austriacus,0.049,0.094,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
119,HF,48000.0,2.9657787946764156,41.3165,41.3239,47812,58643,Pipistrellus pipistrellus,0.112,0.121,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
120,HF,48960.0,9.087235191203677,41.4415,41.449,46953,59665,Pipistrellus pipistrellus,0.368,0.493,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
121,HF,48960.0,3.943825082314674,41.5325,41.5387,43515,54026,Pipistrellus pipistrellus,0.147,0.201,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
122,LF,24960.0,13.272172295570616,41.6995,41.7171,23750,28580,Nyctalus leisleri,0.336,0.472,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
123,LF,25920.0,9.264832233646235,41.8345,41.8495,24609,30209,Nyctalus leisleri,0.243,0.515,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
124,LF,25920.0,6.0055444092888095,41.9615,41.9773,25468,30401,Nyctalus leisleri,0.285,0.417,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
125,LF,25920.0,2.770193711752073,42.0965,42.1105,23750,28708,Eptesicus serotinus,0.112,0.3,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
126,LF,24960.0,5.8669741478793025,43.1055,43.1216,24609,28324,Nyctalus leisleri,0.288,0.411,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
127,LF,24000.0,9.33450071454562,43.3725,43.3946,24609,29528,Nyctalus leisleri,0.208,0.384,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
128,LF,24000.0,8.9063672446824,43.3845,43.4042,23750,27196,Nyctalus leisleri,0.099,0.154,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
129,LF,24000.0,17.22197156727782,43.8805,43.899699999999996,23750,28482,Nyctalus leisleri,0.254,0.357,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
130,HF,48000.0,4.984870046083087,43.8895,43.9016,47812,50559,Pipistrellus pipistrellus,0.073,0.112,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
131,LF,24000.0,9.860810135836042,44.161500000000004,44.1832,23750,27580,Nyctalus leisleri,0.284,0.382,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
132,LF,24960.0,16.4482661036944,44.7005,44.7171,24609,27700,Nyctalus leisleri,0.446,0.565,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
133,LF,24000.0,8.433143307769653,44.9925,45.0143,24609,28593,Nyctalus leisleri,0.238,0.338,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
134,HF,41280.0,2.2239396983991506,45.3075,45.3151,39218,44878,Pipistrellus nathusii,0.467,0.501,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
135,LF,25920.0,14.043546596848998,45.414500000000004,45.4341,24609,28644,Nyctalus leisleri,0.327,0.446,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
136,HF,42240.0,3.3074428621429086,45.6045,45.6141,38359,43183,Pipistrellus nathusii,0.311,0.349,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
137,LF,24000.0,4.456095142909067,45.7115,45.7372,23750,27693,Nyctalus leisleri,0.146,0.219,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
138,HF,41280.0,4.978987145578461,45.801500000000004,45.810900000000004,39218,43411,Pipistrellus nathusii,0.322,0.347,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
