start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
928.0135,928.0202,32343.0,67218.0,0.537,Echolocation,20220820_033000.WAV
928.1125,928.1186,33203.0,60353.0,0.606,Echolocation,20220820_033000.WAV
930.2615,930.2658,34062.0,46543.0,0.509,Echolocation,20220820_033000.WAV
931.6745,931.6796,41796.0,51776.0,0.527,Echolocation,20220820_033000.WAV
932.0555,932.0594,29765.0,45794.0,0.54,Echolocation,20220820_033000.WAV
947.1685,947.1776,40078.0,47769.0,0.565,Echolocation,20220820_033000.WAV
947.3425,947.3493,40937.0,50685.0,0.509,Echolocation,20220820_033000.WAV
947.4275,947.4338,40937.0,52828.0,0.574,Echolocation,20220820_033000.WAV
947.5995,947.6052,40937.0,52279.0,0.523,Echolocation,20220820_033000.WAV
947.8725,947.8788,38359.0,53658.0,0.511,Echolocation,20220820_033000.WAV
948.1735,948.1779,37500.0,51324.0,0.536,Echolocation,20220820_033000.WAV
950.0165,950.024,36640.0,62359.0,0.531,Echolocation,20220820_033000.WAV
950.2035,950.2105,34062.0,64643.0,0.587,Echolocation,20220820_033000.WAV
950.3955,950.4032,34062.0,68440.0,0.54,Echolocation,20220820_033000.WAV
950.6605,950.6675,29765.0,73894.0,0.507,Echolocation,20220820_033000.WAV
950.8375,950.8448,33203.0,62011.0,0.52,Echolocation,20220820_033000.WAV
950.9305,950.9385,40937.0,56550.0,0.555,Echolocation,20220820_033000.WAV
951.0725,951.0793,39218.0,55786.0,0.579,Echolocation,20220820_033000.WAV
951.2395,951.2475,36640.0,68335.0,0.532,Echolocation,20220820_033000.WAV
951.4265,951.4341,34921.0,63165.0,0.516,Echolocation,20220820_033000.WAV
951.7065,951.7142,34921.0,67379.0,0.51,Echolocation,20220820_033000.WAV
951.9785,951.9863,34921.0,66062.0,0.512,Echolocation,20220820_033000.WAV
952.2495,952.256,29765.0,75149.0,0.518,Echolocation,20220820_033000.WAV
952.3105,952.3168000000001,30625.0,76339.0,0.567,Echolocation,20220820_033000.WAV
952.4205,952.428,28046.0,82431.0,0.579,Echolocation,20220820_033000.WAV
952.4815,952.488,28046.0,78584.0,0.528,Echolocation,20220820_033000.WAV
952.5435,952.5502,29765.0,86013.0,0.506,Echolocation,20220820_033000.WAV
952.5995,952.6066,28906.0,80356.0,0.608,Echolocation,20220820_033000.WAV
952.6545,952.6618,29765.0,82408.0,0.506,Echolocation,20220820_033000.WAV
952.7125,952.7197,30625.0,78363.0,0.568,Echolocation,20220820_033000.WAV
952.7675,952.7741,30625.0,74397.0,0.611,Echolocation,20220820_033000.WAV
952.8205,952.8268,32343.0,73545.0,0.547,Echolocation,20220820_033000.WAV
952.8745,952.8807,32343.0,69952.0,0.509,Echolocation,20220820_033000.WAV
952.9525,952.9583,34921.0,63263.0,0.544,Echolocation,20220820_033000.WAV
953.0435,953.0484,39218.0,56631.0,0.534,Echolocation,20220820_033000.WAV
953.6695,953.6758,36640.0,63746.0,0.508,Echolocation,20220820_033000.WAV
953.7945,953.801,29765.0,66302.0,0.594,Echolocation,20220820_033000.WAV
954.0565,954.0619,29765.0,63817.0,0.579,Echolocation,20220820_033000.WAV
954.2075,954.2137,31484.0,68056.0,0.559,Echolocation,20220820_033000.WAV
954.3535,954.3595,31484.0,62115.0,0.531,Echolocation,20220820_033000.WAV
954.7645,954.77,30625.0,57001.0,0.521,Echolocation,20220820_033000.WAV
954.8915,954.8981,37500.0,51684.0,0.545,Echolocation,20220820_033000.WAV
955.7645,955.7693,34921.0,45579.0,0.509,Echolocation,20220820_033000.WAV
956.6155,956.6214,33203.0,63407.0,0.513,Echolocation,20220820_033000.WAV
956.7285,956.7341,34921.0,59448.0,0.503,Echolocation,20220820_033000.WAV
956.9665,956.9722,34062.0,68981.0,0.535,Echolocation,20220820_033000.WAV
957.0905,957.0964,34062.0,71575.0,0.512,Echolocation,20220820_033000.WAV
957.2005,957.207,34921.0,70493.0,0.502,Echolocation,20220820_033000.WAV
957.7505,957.7572,40078.0,65269.0,0.562,Echolocation,20220820_033000.WAV
957.9895,957.996,35781.0,66415.0,0.542,Echolocation,20220820_033000.WAV
958.4045,958.412,34921.0,68332.0,0.52,Echolocation,20220820_033000.WAV
958.5195,958.527,34921.0,69006.0,0.567,Echolocation,20220820_033000.WAV
958.8595,958.8661,37500.0,67408.0,0.538,Echolocation,20220820_033000.WAV
959.4515,959.4584,35781.0,62343.0,0.516,Echolocation,20220820_033000.WAV
960.0025,960.0093,37500.0,59243.0,0.52,Echolocation,20220820_033000.WAV
960.1135,960.1209,38359.0,54952.0,0.585,Echolocation,20220820_033000.WAV
960.2215,960.2298,35781.0,56434.0,0.539,Echolocation,20220820_033000.WAV
960.3385,960.3458,36640.0,52083.0,0.502,Echolocation,20220820_033000.WAV
960.9715,960.9773,34062.0,50693.0,0.552,Echolocation,20220820_033000.WAV
961.0725,961.0779,34062.0,51991.0,0.586,Echolocation,20220820_033000.WAV
961.1865,961.1916,35781.0,48750.0,0.522,Echolocation,20220820_033000.WAV
961.2985,961.3043,35781.0,50182.0,0.536,Echolocation,20220820_033000.WAV
961.4075,961.4139,36640.0,51827.0,0.628,Echolocation,20220820_033000.WAV
961.5165,961.5237,37500.0,54795.0,0.556,Echolocation,20220820_033000.WAV
962.5945,962.6012,40937.0,69261.0,0.589,Echolocation,20220820_033000.WAV
962.8925,962.8996,34062.0,65784.0,0.591,Echolocation,20220820_033000.WAV
962.9915,962.9987,34062.0,65240.0,0.586,Echolocation,20220820_033000.WAV
963.4005,963.4077,34921.0,67832.0,0.537,Echolocation,20220820_033000.WAV
963.5275,963.5345,28046.0,76770.0,0.592,Echolocation,20220820_033000.WAV
963.5845,963.5918,28046.0,80360.0,0.61,Echolocation,20220820_033000.WAV
963.6575,963.6643,28046.0,82358.0,0.551,Echolocation,20220820_033000.WAV
963.7815,963.788,28046.0,77564.0,0.641,Echolocation,20220820_033000.WAV
964.4145,964.4205,34062.0,59942.0,0.523,Echolocation,20220820_033000.WAV
964.5035,964.509,35781.0,55077.0,0.558,Echolocation,20220820_033000.WAV
964.5945,964.601,34921.0,61977.0,0.575,Echolocation,20220820_033000.WAV
964.7435,964.7507,39218.0,56873.0,0.563,Echolocation,20220820_033000.WAV
964.9415,964.9475,35781.0,61843.0,0.52,Echolocation,20220820_033000.WAV
965.0875,965.094,35781.0,54475.0,0.602,Echolocation,20220820_033000.WAV
965.4655,965.4725,39218.0,64560.0,0.586,Echolocation,20220820_033000.WAV
965.5455,965.5553,39218.0,56355.0,0.552,Echolocation,20220820_033000.WAV
965.6305,965.6369,34921.0,59495.0,0.557,Echolocation,20220820_033000.WAV
965.7175,965.7255,37500.0,52955.0,0.522,Echolocation,20220820_033000.WAV
965.8075,965.8136,36640.0,53682.0,0.534,Echolocation,20220820_033000.WAV
965.9015,965.9073,34062.0,57684.0,0.507,Echolocation,20220820_033000.WAV
966.2985,966.3046,34062.0,62540.0,0.529,Echolocation,20220820_033000.WAV
966.4615,966.4677,36640.0,58175.0,0.527,Echolocation,20220820_033000.WAV
968.0085,968.0159,34921.0,62449.0,0.523,Echolocation,20220820_033000.WAV
968.2005,968.2073,31484.0,62816.0,0.566,Echolocation,20220820_033000.WAV
968.7385,968.7455,31484.0,57810.0,0.513,Echolocation,20220820_033000.WAV
968.8275,968.8339,28906.0,68561.0,0.607,Echolocation,20220820_033000.WAV
969.0125,969.0193,30625.0,62980.0,0.53,Echolocation,20220820_033000.WAV
969.1035,969.1096,34921.0,51131.0,0.535,Echolocation,20220820_033000.WAV
969.1865,969.1924,31484.0,52781.0,0.548,Echolocation,20220820_033000.WAV
969.2665,969.2723,33203.0,51486.0,0.62,Echolocation,20220820_033000.WAV
969.3665,969.3719,34062.0,50170.0,0.537,Echolocation,20220820_033000.WAV
969.4205,969.4264,34062.0,53836.0,0.505,Echolocation,20220820_033000.WAV
969.4885,969.4945,34062.0,54798.0,0.507,Echolocation,20220820_033000.WAV
969.7825,969.7889,29765.0,52183.0,0.574,Echolocation,20220820_033000.WAV
969.8605,969.8669,28906.0,51210.0,0.609,Echolocation,20220820_033000.WAV
969.9175,969.9237,28906.0,54887.0,0.501,Echolocation,20220820_033000.WAV
970.1485,970.1542,28906.0,55886.0,0.563,Echolocation,20220820_033000.WAV
970.7075,970.7117,28906.0,46998.0,0.511,Echolocation,20220820_033000.WAV
972.7905,972.7956,41796.0,48166.0,0.552,Echolocation,20220820_033000.WAV
972.8745,972.8808,37500.0,53118.0,0.554,Echolocation,20220820_033000.WAV
973.2285,973.2353,40937.0,48481.0,0.586,Echolocation,20220820_033000.WAV
973.3165,973.3233,39218.0,50721.0,0.562,Echolocation,20220820_033000.WAV
985.4065,985.4113,29765.0,53293.0,0.608,Echolocation,20220820_033000.WAV
985.5685,985.5735999999999,31484.0,54003.0,0.525,Echolocation,20220820_033000.WAV
985.6455,985.65,33203.0,48200.0,0.515,Echolocation,20220820_033000.WAV
985.8935,985.8978,33203.0,47535.0,0.524,Echolocation,20220820_033000.WAV
986.3455,986.349,41796.0,51593.0,0.556,Echolocation,20220820_033000.WAV
986.6415,986.6477,40078.0,50465.0,0.522,Echolocation,20220820_033000.WAV
986.9115,986.9161,36640.0,52263.0,0.545,Echolocation,20220820_033000.WAV
987.5605,987.5657,30625.0,56358.0,0.509,Echolocation,20220820_033000.WAV
987.6505,987.6557,34062.0,49662.0,0.574,Echolocation,20220820_033000.WAV
988.1885,988.1948,37500.0,60128.0,0.51,Echolocation,20220820_033000.WAV
988.4195,988.4258,35781.0,59340.0,0.558,Echolocation,20220820_033000.WAV
988.5635,988.57,34921.0,63036.0,0.594,Echolocation,20220820_033000.WAV
988.6195,988.6262,34062.0,65974.0,0.567,Echolocation,20220820_033000.WAV
988.6905,988.6971,33203.0,60254.0,0.534,Echolocation,20220820_033000.WAV
988.7825,988.7884,33203.0,60891.0,0.512,Echolocation,20220820_033000.WAV
988.8705,988.8777,34062.0,64515.0,0.603,Echolocation,20220820_033000.WAV
988.9625,988.9694,33203.0,62724.0,0.509,Echolocation,20220820_033000.WAV
989.1465,989.1538,33203.0,66640.0,0.518,Echolocation,20220820_033000.WAV
989.2375,989.2437,29765.0,70366.0,0.599,Echolocation,20220820_033000.WAV
989.4295,989.4368,34062.0,62987.0,0.52,Echolocation,20220820_033000.WAV
989.5155,989.5222,29765.0,67357.0,0.555,Echolocation,20220820_033000.WAV
989.6165,989.6234,33203.0,61771.0,0.514,Echolocation,20220820_033000.WAV
989.7905,989.7974,29765.0,66184.0,0.507,Echolocation,20220820_033000.WAV
990.0205,990.027,28906.0,67986.0,0.522,Echolocation,20220820_033000.WAV
990.3935,990.4004,34921.0,62130.0,0.515,Echolocation,20220820_033000.WAV
990.4805,990.4872,30625.0,72276.0,0.573,Echolocation,20220820_033000.WAV
990.5735,990.5806,34062.0,64581.0,0.592,Echolocation,20220820_033000.WAV
990.6635,990.6705,30625.0,72620.0,0.555,Echolocation,20220820_033000.WAV
990.7505,990.7577,32343.0,58446.0,0.559,Echolocation,20220820_033000.WAV
990.9985,991.005,31484.0,63718.0,0.57,Echolocation,20220820_033000.WAV
991.0855,991.0921,34921.0,58517.0,0.566,Echolocation,20220820_033000.WAV
991.2505,991.2578,35781.0,56050.0,0.512,Echolocation,20220820_033000.WAV
991.3385,991.345,32343.0,59997.0,0.528,Echolocation,20220820_033000.WAV
991.4335,991.4407,35781.0,52689.0,0.543,Echolocation,20220820_033000.WAV
991.5925,991.5981,34921.0,57916.0,0.501,Echolocation,20220820_033000.WAV
991.7125,991.718,34921.0,55103.0,0.574,Echolocation,20220820_033000.WAV
991.7535,991.7596,34062.0,58974.0,0.533,Echolocation,20220820_033000.WAV
991.8125,991.819,35781.0,61078.0,0.582,Echolocation,20220820_033000.WAV
992.0525,992.0577,35781.0,56028.0,0.592,Echolocation,20220820_033000.WAV
992.1285,992.1339,35781.0,54939.0,0.527,Echolocation,20220820_033000.WAV
992.1925,992.1981,36640.0,58282.0,0.569,Echolocation,20220820_033000.WAV
992.2755,992.281,37500.0,57930.0,0.531,Echolocation,20220820_033000.WAV
992.6455,992.6498,35781.0,50741.0,0.521,Echolocation,20220820_033000.WAV
992.8545,992.8598,35781.0,56250.0,0.563,Echolocation,20220820_033000.WAV
993.0355,993.041,35781.0,54314.0,0.576,Echolocation,20220820_033000.WAV
993.1315,993.1366,35781.0,58387.0,0.545,Echolocation,20220820_033000.WAV
993.1965,993.2023,34921.0,54253.0,0.584,Echolocation,20220820_033000.WAV
993.3335,993.3382,28906.0,62987.0,0.67,Echolocation,20220820_033000.WAV
993.5925,993.5964,37500.0,57309.0,0.501,Echolocation,20220820_033000.WAV
993.6305,993.6348,39218.0,58057.0,0.508,Echolocation,20220820_033000.WAV
993.6645,993.6679,39218.0,58509.0,0.501,Echolocation,20220820_033000.WAV
993.9195,993.9238,34921.0,57810.0,0.539,Echolocation,20220820_033000.WAV
994.0155,994.0208,34921.0,60252.0,0.567,Echolocation,20220820_033000.WAV
994.1795,994.1858,34062.0,74168.0,0.538,Echolocation,20220820_033000.WAV
994.2265,994.2314,34062.0,66007.0,0.53,Echolocation,20220820_033000.WAV
994.2825,994.289,33203.0,73813.0,0.613,Echolocation,20220820_033000.WAV
994.3535,994.3598,31484.0,74148.0,0.637,Echolocation,20220820_033000.WAV
994.4305,994.4364,32343.0,71226.0,0.617,Echolocation,20220820_033000.WAV
994.5065,994.513,33203.0,72915.0,0.63,Echolocation,20220820_033000.WAV
994.5815,994.588,31484.0,72590.0,0.632,Echolocation,20220820_033000.WAV
994.6635,994.6703,33203.0,71852.0,0.623,Echolocation,20220820_033000.WAV
994.7375,994.7441,32343.0,74108.0,0.636,Echolocation,20220820_033000.WAV
994.8045,994.811,34062.0,67986.0,0.601,Echolocation,20220820_033000.WAV
994.8895,994.896,34921.0,72048.0,0.621,Echolocation,20220820_033000.WAV
994.9505,994.9557,35781.0,59690.0,0.582,Echolocation,20220820_033000.WAV
995.0235,995.03,33203.0,70935.0,0.521,Echolocation,20220820_033000.WAV
995.3215,995.3273,31484.0,72223.0,0.576,Echolocation,20220820_033000.WAV
995.6125,995.6176,34062.0,59632.0,0.542,Echolocation,20220820_033000.WAV
995.6905,995.6955,34062.0,53645.0,0.606,Echolocation,20220820_033000.WAV
995.8215,995.8257,34921.0,51883.0,0.577,Echolocation,20220820_033000.WAV
1003.6595,1003.666,40078.0,52757.0,0.539,Echolocation,20220820_033000.WAV
1005.7915,1005.7954,33203.0,48048.0,0.549,Echolocation,20220820_033000.WAV
1005.9195,1005.9249,30625.0,59464.0,0.543,Echolocation,20220820_033000.WAV
1006.2655,1006.2712,32343.0,63244.0,0.53,Echolocation,20220820_033000.WAV
1007.2835,1007.2884,34921.0,54876.0,0.548,Echolocation,20220820_033000.WAV
