KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,32640.0,6.544982192697393,7.2435,7.254,23750.0,31110.0,Nyctalus leisleri,0.265,0.407,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,32640.0,6.405012358673096,7.7215,7.7267,26328.0,41646.0,Plecotus auritus,0.213,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,65280.0,-3.503072091360726,27.6645,27.6771,63281.0,67918.0,Pipistrellus pygmaeus,0.296,0.351,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,65280.0,3.6988999086273218,40.5315,40.550200000000004,56406.0,63173.0,Pipistrellus pygmaeus,0.209,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,25920.0,11.423405769074662,49.9795,49.9919,25468.0,29212.0,Nyctalus leisleri,0.28,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,43200.0,4.5951094490111934,119.8455,119.8584,41796.0,46319.0,Pipistrellus pipistrellus,0.298,0.396,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,22080.0,12.699803181369607,119.84649999999999,119.8652,21171.0,24370.0,Nyctalus leisleri,0.403,0.423,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,65280.0,-2.75558278494455,122.8355,122.8805,68437.0,82969.0,Rhinolophus ferrumequinum,0.307,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,12.942027160208248,139.9455,139.9633,22890.0,25323.0,Nyctalus leisleri,0.414,0.436,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,6.160560590041523,143.8155,143.8347,22890.0,27411.0,Nyctalus leisleri,0.255,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,9.42453670813299,143.9005,143.92340000000002,22890.0,26345.0,Nyctalus leisleri,0.361,0.404,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,18.775638219834086,149.0645,149.0814,23750.0,26115.0,Nyctalus leisleri,0.302,0.332,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,23.521420450070547,152.1115,152.1235,23750.0,26662.0,Nyctalus leisleri,0.355,0.377,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,-2.732080997327243,154.0015,154.0359,68437.0,81145.0,Rhinolophus ferrumequinum,0.326,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,-2.8277851482045,154.4185,154.4517,68437.0,81763.0,Rhinolophus ferrumequinum,0.319,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,1.7214425536560298,154.5005,154.5397,68437.0,83252.0,Rhinolophus ferrumequinum,0.328,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,1.2543867961068,154.5465,154.5884,68437.0,82961.0,Rhinolophus ferrumequinum,0.39,0.39,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,5.426043227622533,154.8295,154.8723,68437.0,83452.0,Rhinolophus ferrumequinum,0.366,0.366,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,2.1109273462118177,154.9275,154.9674,68437.0,83324.0,Rhinolophus ferrumequinum,0.325,0.325,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,0.9232885835505986,155.0915,155.1318,68437.0,84166.0,Rhinolophus ferrumequinum,0.366,0.366,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,-0.7458883668382542,155.1475,155.1843,68437.0,82739.0,Rhinolophus ferrumequinum,0.305,0.305,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,3.2851909814219886,155.2165,155.2581,68437.0,83108.0,Rhinolophus ferrumequinum,0.392,0.392,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,78720.0,2.71825619898306,155.2915,155.3333,68437.0,83411.0,Rhinolophus ferrumequinum,0.387,0.387,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,2.586352849938577,155.3385,155.3718,68437.0,82106.0,Rhinolophus ferrumequinum,0.306,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,79680.0,2.6912507227155897,155.5285,155.5682,68437.0,82929.0,Rhinolophus ferrumequinum,0.421,0.421,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,78720.0,3.973880824107977,155.6165,155.6553,68437.0,83518.0,Rhinolophus ferrumequinum,0.344,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,78720.0,4.468553862965622,156.1015,156.1467,68437.0,83822.0,Rhinolophus ferrumequinum,0.3,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,78720.0,5.58467679173903,156.3925,156.4324,68437.0,82725.0,Rhinolophus ferrumequinum,0.343,0.343,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,78720.0,-4.65966438380904,156.4915,156.5296,68437.0,83568.0,Rhinolophus ferrumequinum,0.396,0.396,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,78720.0,1.7536090434567677,157.1865,157.2299,68437.0,82878.0,Rhinolophus ferrumequinum,0.35,0.35,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,1.6110482807680861,158.9335,158.9509,22890.0,26546.0,Nyctalus leisleri,0.282,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,6.858779126256796,209.2685,209.2885,22890.0,26062.0,Nyctalus leisleri,0.279,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
HF,65280.0,2.640565558982038,264.7645,264.7776,64140.0,68837.0,Pipistrellus pygmaeus,0.571,0.581,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_222000.WAV,recover-20251023,UBNA_022,Foliage
LF,20160.0,7.0125247846350085,216.2145,216.2187,15156.0,35218.0,Plecotus auritus,0.271,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_223000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,2.8637923162038725,299.5195,299.5285,22890.0,30198.0,Nyctalus leisleri,0.109,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_223000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,4.054666439265296,226.14249999999998,226.1571,22890.0,25065.0,Nyctalus leisleri,0.329,0.346,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_224000.WAV,recover-20251023,UBNA_022,Foliage
HF,48960.0,3.9507318950603327,276.6295,276.6374,48671.0,52776.0,Pipistrellus pipistrellus,0.325,0.392,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_224000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,9.24227568045745,49.6255,49.6428,22890.0,24280.0,Nyctalus leisleri,0.394,0.41,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_225000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,5.553443807812948,60.2545,60.2747,22890.0,25501.0,Nyctalus leisleri,0.275,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_225000.WAV,recover-20251023,UBNA_022,Foliage
LF,24000.0,11.246596894707125,165.0365,165.0433,22031.0,34038.0,Plecotus austriacus,0.238,0.376,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251023/UBNA_022/20251016_225000.WAV,recover-20251023,UBNA_022,Foliage
