Time (UTC),07/21/25,07/22/25,07/23/25,07/24/25
00:00,,0.0,0.0,0.0
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,0.0,0.0,0.0
02:00,,0.0,0.0,0.0
02:30,,0.0,0.0,0.0
03:00,,0.0,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,0.0,0.0,0.0
05:00,,0.5250666666666667,0.0,0.0
05:30,,2.5113444444444437,0.606188888888889,0.7115888888888889
06:00,,0.0,0.4578777777777778,0.32475555555555563
06:30,,0.0,0.0,0.7094888888888891
07:00,,1.0681444444444443,1.2522444444444443,0.0
07:30,,0.0,0.0,0.0
08:00,,9.427,0.0,0.0
08:30,,2.822188888888889,0.0,0.0
09:00,,0.0,0.0,0.38518888888888886
09:30,,1.7096222222222222,0.0,0.0
10:00,,0.42011111111111116,0.0,0.0
10:30,,1.4145,0.4972111111111111,0.2606111111111111
11:00,,0.0,0.0,0.0
11:30,,0.0,0.0,0.0
12:00,,0.0,0.0,0.0
12:30,,0.0,0.0,0.0
13:00,,0.0,0.0,0.0
13:30,,0.0,0.0,0.0
14:00,,0.0,0.0,0.0
14:30,,0.0,0.0,0.0
15:00,,0.0,0.0,0.0
15:30,,0.0,0.0,0.0
16:00,,0.0,0.0,0.0
16:30,,0.0,0.0,0.0
17:00,,0.0,0.0,0.0
17:30,,0.0,0.0,0.0
18:00,,0.0,0.0,0.0
18:30,,0.0,0.0,0.0
19:00,,0.0,0.0,0.0
19:30,,0.0,0.0,0.0
20:00,0.21301111111111112,0.0,0.0,0.0
20:30,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,
