Time (UTC),06/01/26,06/02/26,06/03/26,06/04/26,06/05/26,06/06/26,06/07/26,06/08/26,06/09/26,06/10/26
00:00,,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
00:30,,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
01:00,,0.5555555555555556,2.7777777777777772,1.6666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556
01:30,,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.5555555555555556,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0,0.0
03:00,,1.111111111111111,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,1.111111111111111,0.0,1.6666666666666667
03:30,,1.111111111111111,1.6666666666666667,0.5555555555555556,0.0,0.5555555555555556,0.0,1.6666666666666665,0.5555555555555556,2.2222222222222223
04:00,,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
04:30,,10.555555555555555,14.444444444444445,57.22222222222222,2.7777777777777772,5.0,10.0,12.777777777777779,0.0,23.333333333333332
05:00,,4.444444444444445,2.7777777777777772,36.11111111111111,0.0,45.55555555555555,5.0,4.444444444444445,0.0,23.333333333333332
05:30,,0.5555555555555556,2.7777777777777772,4.444444444444445,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556
06:00,,5.5555555555555545,2.7777777777777772,6.11111111111111,0.0,1.111111111111111,0.0,2.2222222222222223,0.0,5.5555555555555545
06:30,,0.0,2.2222222222222223,27.777777777777782,0.0,0.0,0.0,0.0,0.0,0.0
07:00,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.5555555555555545
07:30,,0.0,1.111111111111111,23.88888888888889,0.0,0.0,0.0,1.6666666666666667,0.0,2.2222222222222223
08:00,,2.2222222222222223,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30,,0.5555555555555556,0.5555555555555556,43.333333333333336,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
09:00,,0.0,4.444444444444445,26.666666666666668,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0
09:30,,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111
10:00,,0.0,5.5555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00,,0.0,28.333333333333332,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
11:30,,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0
12:00,,2.7777777777777772,4.444444444444445,1.6666666666666667,1.111111111111111,0.0,2.7777777777777772,1.6666666666666667,0.0,5.5555555555555545
12:30,,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,1.6666666666666667,3.3333333333333335,0.0,1.111111111111111
13:00,,1.111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556
13:30,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0
