Time (UTC),06/01/26,06/02/26,06/03/26,06/04/26,06/05/26,06/06/26,06/07/26,06/08/26,06/09/26,06/10/26
00:00,,0.0,0.0,0.0,0.0135111111111111,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.010077777777777767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,8.382611111111112,2.0508555555555557,65.6277998888889,3.7048,7.414533333333334,11.660977666666668,0.7152777777777778,0.0,43.697466666666664
05:00,,4.627833333333334,0.8051333333333334,52.71045555555555,5.321933333333333,83.18726655555555,11.062222222222223,0.5398777777777778,0.4251666666666667,73.58582222222223
05:30,,2.5489444444444445,0.6480222222222223,79.24812222222222,6.616822222222221,88.4283,10.281577777777779,1.0873333333333335,0.0,97.80581111111114
06:00,,4.305144444444443,1.0117666666666667,76.29746655555554,1.9149777777777777,96.26878888888888,6.041944444444444,1.9210777777777777,0.0,99.80695555555555
06:30,,0.978011111111111,0.7417333333333334,90.4517111111111,0.0,89.4914,43.3011,3.350777777777777,0.0,99.9160888888889
07:00,,0.5982555555555554,0.8054332222222222,67.3443888888889,0.8592333333333334,96.05192222222223,44.82439977777778,5.532277777777778,0.0,100.63242222222225
07:30,,5.558011111111111,0.27119999999999994,89.65245555555555,4.512788777777778,92.67656666666666,75.44964444444444,15.438822222222223,0.0,95.66535555555555
08:00,,6.867733333333334,0.18882222222222222,99.56632222222221,6.437133333333333,99.5752,27.583388888888887,15.013855555555557,0.0,98.32421111111113
08:30,,3.8065111111111114,0.0378,82.499711,0.7552777777777777,98.2217,28.666155444444446,5.470433333333332,3.6130777777777774,99.49757777777778
09:00,,0.1211888888888889,63.116611111111105,92.05518888888889,61.4179,94.81878877777778,23.366544444444443,8.954655444444446,0.7202222222222222,99.96915555555556
09:30,,0.4095333333333333,48.24325544444445,91.02855555555556,41.03483333333334,86.87908888888892,34.62176655555556,11.680922222222222,0.0,100.00578888888889
10:00,,0.9760444444444444,78.21002222222224,60.852122222222214,37.41748888888889,65.7585998888889,73.45666666666666,0.913088888888889,0.6067555555555555,99.94042222222224
10:30,,1.2409888888888891,21.04328877777778,56.808310999999996,68.91706666666667,86.53894444444444,52.01977777777777,13.883644444444444,0.0,99.90569999999998
11:00,,9.55098888888889,94.0975107777778,83.00716666666665,59.23029988888888,62.96616655555556,49.46951111111111,3.9015,0.0,86.06886655555554
11:30,,0.0,10.3339,27.692044444444445,19.031211111111112,0.6237666666666667,12.081211111111111,0.0,0.0,14.858677777777778
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,2.9073666666666664,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262777777777778,0.0
18:00,,0.0,0.5363666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0697
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.6654333333333333,0.0,0.0,0.008155555555555532,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,
22:30,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.5126888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
