KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,66240.0,35.89252034294985,1.3995,1.4127,64140.0,69091.0,Pipistrellus pygmaeus,0.292,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_200000.WAV,recover-20251226,UBNA_030,E18 Bridge
LF,21120.0,13.866871372391362,23.0155,23.031,19453.0,21235.0,Nyctalus leisleri,0.409,0.446,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_200000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,65280.0,4.794098425468308,29.5565,29.5739,64140.0,68854.0,Pipistrellus pygmaeus,0.302,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_200000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,65280.0,2.913674711076167,226.2445,226.25979999999998,64140.0,70143.0,Pipistrellus pygmaeus,0.332,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_200000.WAV,recover-20251226,UBNA_030,E18 Bridge
LF,27840.0,3.952856809158116,5.3755,5.3791,24609.0,43585.0,Plecotus austriacus,0.188,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_201000.WAV,recover-20251226,UBNA_030,E18 Bridge
LF,27840.0,3.1714303870175122,30.1955,30.1987,24609.0,39891.0,Plecotus austriacus,0.271,0.372,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,65280.0,4.405592305507841,32.7785,32.7912,63281.0,68938.0,Pipistrellus pygmaeus,0.341,0.345,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,65280.0,0.6180076273947508,34.2575,34.2706,63281.0,67712.0,Pipistrellus pygmaeus,0.377,0.381,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,63360.0,-0.7729263310303204,35.2325,35.2471,64140.0,69624.0,Pipistrellus pygmaeus,0.301,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,64320.0,3.8773522817950576,36.2185,36.2305,63281.0,67695.0,Pipistrellus pygmaeus,0.457,0.467,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,68160.0,4.950242368150947,62.4655,62.481,64140.0,69211.0,Pipistrellus pygmaeus,0.344,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,63360.0,-6.107847363895561,90.7145,90.7248,64140.0,68558.0,Pipistrellus pygmaeus,0.352,0.365,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
LF,27840.0,3.294590642273521,102.7765,102.7798,25468.0,45024.0,Myotis nattereri,0.233,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
LF,27840.0,2.5294875352152477,104.8005,104.8049,23750.0,37519.0,Plecotus austriacus,0.21,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,64320.0,5.525857378246094,179.5215,179.5361,63281.0,69021.0,Pipistrellus pygmaeus,0.304,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,63360.0,0.35956107357731737,213.2905,213.3024,64140.0,68193.0,Pipistrellus pygmaeus,0.317,0.325,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
LF,25920.0,6.168445619705305,263.2535,263.2678,25468.0,28946.0,Nyctalus leisleri,0.313,0.361,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_202000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,45120.0,4.892176381673174,267.8005,267.808,45234.0,49046.0,Pipistrellus pipistrellus,0.295,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_204000.WAV,recover-20251226,UBNA_030,E18 Bridge
HF,47040.0,2.8144843397881516,98.9645,98.9709,45234.0,49951.0,Pipistrellus pipistrellus,0.281,0.329,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251226/UBNA_030/20251210_214000.WAV,recover-20251226,UBNA_030,E18 Bridge
