Time (UTC),05/18/26,05/19/26,05/20/26,05/21/26,05/22/26,05/23/26,05/24/26,05/25/26,05/26/26,05/27/26,05/28/26,05/29/26,05/30/26,05/31/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,6.111111111111111,8.333333333333334,2.7777777777777772,0.5555555555555556,1.1111111111111112,8.333333333333334,4.444444444444445,3.3333333333333335,6.666666666666667,1.1111111111111112,3.3333333333333335,0.0,1.6666666666666667
05:00,,3.888888888888889,0.5555555555555556,2.7777777777777772,1.1111111111111112,1.1111111111111112,2.7777777777777772,1.6666666666666667,8.333333333333334,6.111111111111111,1.1111111111111112,3.3333333333333335,0.5555555555555556,1.1111111111111112
05:30,,1.6666666666666667,1.1111111111111112,1.1111111111111112,1.6666666666666667,6.111111111111111,1.6666666666666667,3.3333333333333335,6.666666666666667,3.888888888888889,0.5555555555555556,3.888888888888889,0.0,0.0
06:00,,2.2222222222222223,1.1111111111111112,2.2222222222222223,1.1111111111111112,1.6666666666666667,6.666666666666667,5.0,3.888888888888889,5.0,2.7777777777777772,5.0,1.1111111111111112,1.6666666666666667
06:30,,3.888888888888889,0.0,5.0,2.2222222222222223,1.6666666666666667,1.1111111111111112,1.6666666666666667,2.2222222222222223,2.2222222222222223,1.6666666666666667,1.6666666666666667,1.1111111111111112,1.6666666666666667
07:00,,1.1111111111111112,0.0,0.0,2.2222222222222223,0.0,2.7777777777777772,1.6666666666666667,5.5555555555555545,1.1111111111111112,4.444444444444445,0.0,0.0,0.0
07:30,,0.0,0.5555555555555556,1.1111111111111112,1.1111111111111112,1.6666666666666667,0.0,1.6666666666666667,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0
08:00,,0.0,1.6666666666666667,0.0,0.0,0.0,1.1111111111111112,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,1.1111111111111112
