Time (UTC),03/05/26,03/06/26
00:00,,0.26666666666666666
00:30,,0.06666666666666667
01:00,,0.0
01:30,,0.0
02:00,,0.0
20:30,1.1333333333333333,
21:00,0.1,
21:30,0.2,
22:00,3.9333333333333336,
22:30,4.133333333333334,
23:00,2.1333333333333333,
23:30,1.4000000000000001,
