Time (UTC),03/05/26,03/06/26
00:00,,0.8666666666666667
00:30,,0.26666666666666666
01:00,,0.0
01:30,,0.0
02:00,,0.0
20:30,1.8666666666666665,
21:00,0.1,
21:30,1.0,
22:00,14.133333333333333,
22:30,8.133333333333333,
23:00,4.6,
23:30,2.066666666666667,
