KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,30720.0,4.59768836733104,86.4345,86.4487,30625.0,32600.0,Echolocation,Nyctalus leisleri,0.221,0.3,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_203000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,18.72194682823573,135.2595,135.2835,21171.0,23266.0,Echolocation,Nyctalus leisleri,0.361,0.373,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_203000.WAV,recover-20260825,UBNA_030,Central Pond
LF,21120.0,7.879320013893542,147.8675,147.8882,20312.0,22987.0,Echolocation,Nyctalus leisleri,0.297,0.317,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_203000.WAV,recover-20260825,UBNA_030,Central Pond
HF,41280.0,5.254999285932439,106.9315,106.9356,35781.0,64319.0,Echolocation,Myotis mystacinus,0.11,0.302,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_210000.WAV,recover-20260825,UBNA_030,Central Pond
HF,54720.0,2.594762588961519,179.8945,179.8996,50390.0,58833.0,Echolocation,Pipistrellus pipistrellus,0.363,0.376,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_212000.WAV,recover-20260825,UBNA_030,Central Pond
LF,25920.0,0.8599074277563599,204.3255,204.3432,24609.0,28234.0,Echolocation,Nyctalus leisleri,0.269,0.331,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_212000.WAV,recover-20260825,UBNA_030,Central Pond
LF,25920.0,-0.10874570864116918,207.4195,207.4329,24609.0,28555.0,Echolocation,Nyctalus leisleri,0.383,0.409,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_212000.WAV,recover-20260825,UBNA_030,Central Pond
LF,25920.0,7.869809198584228,282.9805,282.9953,25468.0,28580.0,Echolocation,Nyctalus leisleri,0.318,0.35,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_212000.WAV,recover-20260825,UBNA_030,Central Pond
LF,28800.0,2.5223988325984403,75.0125,75.0243,27187.0,31354.0,Echolocation,Nyctalus leisleri,0.202,0.334,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_213000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,3.9627402714956617,156.1115,156.1251,22890.0,28397.0,Echolocation,Nyctalus leisleri,0.144,0.34,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260817_215000.WAV,recover-20260825,UBNA_030,Central Pond
LF,17280.0,2.85323703709431,127.5975,127.6127,15156.0,19674.0,Echolocation,Nyctalus noctula,0.203,0.437,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_001000.WAV,recover-20260825,UBNA_030,Central Pond
LF,24960.0,11.894213928180006,147.6885,147.7025,23750.0,28317.0,Echolocation,Nyctalus leisleri,0.241,0.383,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_022000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,0.8234724086619677,39.9365,39.9525,20312.0,26036.0,Echolocation,Nyctalus noctula,0.322,0.443,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,3.6755821969664026,252.1945,252.2177,21171.0,25180.0,Echolocation,Nyctalus leisleri,0.236,0.304,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,6.4319981142084135,253.3835,253.4084,21171.0,24437.0,Echolocation,Nyctalus leisleri,0.156,0.312,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,6.84829320595771,253.8285,253.8504,21171.0,24066.0,Echolocation,Nyctalus leisleri,0.207,0.334,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,8.859424260496102,254.4085,254.4303,21171.0,24410.0,Echolocation,Nyctalus leisleri,0.284,0.383,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,11.334084988004143,254.9825,255.005,21171.0,24479.0,Echolocation,Nyctalus leisleri,0.466,0.526,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,5.497961359621208,255.4155,255.4405,21171.0,25088.0,Echolocation,Nyctalus leisleri,0.182,0.301,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,5.230142875308253,255.8545,255.8745,21171.0,25231.0,Echolocation,Nyctalus leisleri,0.281,0.388,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,9.52615303785611,256.1395,256.1638,21171.0,24003.0,Echolocation,Nyctalus leisleri,0.3,0.361,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,8.805642210745923,256.5925,256.6145,21171.0,23992.0,Echolocation,Nyctalus leisleri,0.323,0.387,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,5.760597803363664,257.1775,257.2004,21171.0,24913.0,Echolocation,Nyctalus leisleri,0.296,0.332,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,2.6069853611174203,258.3515,258.3732,22031.0,26187.0,Echolocation,Nyctalus noctula,0.179,0.302,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,5.255118854152889,258.7835,258.8082,20312.0,24280.0,Echolocation,Nyctalus leisleri,0.21,0.357,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,3.8307929648018297,259.2255,259.2495,21171.0,24467.0,Echolocation,Nyctalus leisleri,0.236,0.315,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,21120.0,6.13246768857476,260.4025,260.4256,20312.0,23662.0,Echolocation,Nyctalus leisleri,0.212,0.384,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,4.502207833848212,261.1815,261.2027,21171.0,23872.0,Echolocation,Nyctalus leisleri,0.323,0.391,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,2.254204061671176,287.0195,287.0391,22031.0,28055.0,Echolocation,Nyctalus noctula,0.251,0.408,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,5.929639732821021,287.2835,287.3011,23750.0,28171.0,Echolocation,Nyctalus leisleri,0.313,0.481,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,24000.0,8.973703357004137,287.8365,287.8508,22890.0,26841.0,Echolocation,Nyctalus leisleri,0.583,0.658,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,24000.0,6.419694262309327,288.2745,288.2942,22890.0,27595.0,Echolocation,Nyctalus leisleri,0.161,0.346,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,10.296804282731653,288.6885,288.7107,22890.0,26984.0,Echolocation,Nyctalus leisleri,0.256,0.33,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,10.721224979973334,288.9615,288.9805,22890.0,27043.0,Echolocation,Nyctalus leisleri,0.203,0.341,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,10.027681878165634,289.2315,289.2571,22031.0,26987.0,Echolocation,Nyctalus leisleri,0.145,0.309,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,13.759518101124717,289.5125,289.5352,22031.0,27108.0,Echolocation,Nyctalus leisleri,0.216,0.346,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,15.466282017059337,289.7915,289.8126,22890.0,26149.0,Echolocation,Nyctalus leisleri,0.292,0.337,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,17.91344040371488,290.0825,290.1057,22031.0,26016.0,Echolocation,Nyctalus leisleri,0.267,0.31,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,15.589796013394482,290.3585,290.3864,21171.0,26763.0,Echolocation,Nyctalus noctula,0.183,0.345,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,20.33314461280025,290.6465,290.6719,22031.0,25788.0,Echolocation,Nyctalus leisleri,0.227,0.309,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,10.039338515597526,291.5025,291.5273,22031.0,25767.0,Echolocation,Nyctalus leisleri,0.286,0.328,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,10.826411276221304,292.1905,292.215,22031.0,26790.0,Echolocation,Nyctalus leisleri,0.223,0.338,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,15.250129580250567,292.4465,292.4691,22031.0,25770.0,Echolocation,Nyctalus leisleri,0.24,0.302,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,24000.0,14.169617040918009,292.7045,292.7263,22890.0,27942.0,Echolocation,Nyctalus leisleri,0.166,0.393,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,24000.0,15.977632293944993,292.8555,292.8766,22890.0,27713.0,Echolocation,Nyctalus leisleri,0.202,0.376,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,21.040528875825206,293.1805,293.203,22890.0,26837.0,Echolocation,Nyctalus leisleri,0.264,0.344,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,24000.0,13.295225789283137,293.6415,293.6605,23750.0,27882.0,Echolocation,Nyctalus leisleri,0.336,0.43,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,18.56735318878031,294.6715,294.69,22031.0,27202.0,Echolocation,Nyctalus leisleri,0.193,0.471,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,20.12487461471772,295.2115,295.2324,22031.0,26047.0,Echolocation,Nyctalus leisleri,0.247,0.378,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,22080.0,10.267079420379815,295.4955,295.5226,22031.0,25701.0,Echolocation,Nyctalus leisleri,0.253,0.311,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
LF,23040.0,20.039013409136913,295.79449999999997,295.8186,21171.0,26674.0,Echolocation,Nyctalus noctula,0.262,0.419,-1,192000.0,/mnt/ubna_data_08/recover-20260825/UBNA_030/20260818_035000.WAV,recover-20260825,UBNA_030,Central Pond
