KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,50880.0,3.776706816503755,0.2165,0.232,44375.0,49515.0,Pipistrellus pipistrellus,0.212,0.325,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
HF,65280.0,1.419434679594471,0.5015,0.5134,59843.0,64641.0,Pipistrellus pygmaeus,0.306,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
LF,32640.0,4.774032952782279,10.3255,10.3398,24609.0,29188.0,Nyctalus leisleri,0.25,0.361,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
LF,23040.0,2.943863650851992,14.4025,14.4191,23750.0,27563.0,Nyctalus leisleri,0.253,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
HF,45120.0,4.690277397645689,15.8685,15.8796,43515.0,47728.0,Pipistrellus pipistrellus,0.16,0.331,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
HF,45120.0,1.6152933141308283,20.1355,20.1514,43515.0,48543.0,Pipistrellus pipistrellus,0.286,0.378,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
LF,23040.0,2.351923964876398,20.1995,20.2173,23750.0,27504.0,Nyctalus leisleri,0.253,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
LF,32640.0,3.3169690436507118,22.3975,22.4166,23750.0,27751.0,Nyctalus leisleri,0.256,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
HF,65280.0,-1.3285934284956626,22.7625,22.7716,58125.0,64595.0,Pipistrellus pygmaeus,0.183,0.349,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
HF,65280.0,0.2653022001079679,24.8635,24.8779,57265.0,66092.0,Pipistrellus pygmaeus,0.234,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260108/UBNA_027/20251226_201000.WAV,recover-20260108,UBNA_027,Foliage
