KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,22080.0,9.301362386985993,50.3665,50.372299999999996,19453.0,35119.0,Plecotus austriacus,0.251,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_203000.WAV,recover-20251210,UBNA_032,Foliage
LF,22080.0,-10.529811459049508,117.3825,117.389,19453.0,29988.0,Plecotus austriacus,0.278,0.434,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_203000.WAV,recover-20251210,UBNA_032,Foliage
LF,22080.0,8.770672055404145,218.2955,218.2992,19453.0,37641.0,Plecotus austriacus,0.238,0.451,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_203000.WAV,recover-20251210,UBNA_032,Foliage
HF,42240.0,3.036491519060149,263.5085,263.5118,28046.0,48920.0,Myotis nattereri,0.105,0.336,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_203000.WAV,recover-20251210,UBNA_032,Foliage
LF,29760.0,3.217349638206576,263.7595,263.7624,24609.0,40242.0,Plecotus austriacus,0.3,0.439,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_203000.WAV,recover-20251210,UBNA_032,Foliage
LF,22080.0,2.7872572225628494,23.6095,23.6164,22031.0,33803.0,Plecotus austriacus,0.263,0.376,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_204000.WAV,recover-20251210,UBNA_032,Foliage
HF,54720.0,12.486519907507903,143.20850000000002,143.22,53828.0,57044.0,Pipistrellus pygmaeus,0.344,0.361,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_204000.WAV,recover-20251210,UBNA_032,Foliage
LF,22080.0,14.438662571154811,279.5115,279.5338,21171.0,22899.0,Nyctalus leisleri,0.301,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_204000.WAV,recover-20251210,UBNA_032,Foliage
LF,27840.0,5.201477489379899,113.2825,113.2873,23750.0,37252.0,Plecotus austriacus,0.339,0.414,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,25920.0,1.8343053860338656,115.1545,115.1716,25468.0,28433.0,Nyctalus leisleri,0.321,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,22080.0,5.110865928110849,137.5065,137.5111,21171.0,38943.0,Plecotus austriacus,0.303,0.364,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,22080.0,15.378920305464106,137.9495,137.9557,20312.0,32656.0,Plecotus austriacus,0.27,0.335,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,23040.0,3.575283445172408,164.04149999999998,164.0477,22031.0,32170.0,Plecotus austriacus,0.246,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,25920.0,7.276903100648707,178.5785,178.5914,25468.0,30207.0,Nyctalus leisleri,0.315,0.378,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
HF,37440.0,9.430555553726332,190.0165,190.0204,23750.0,54852.0,Myotis nattereri,0.338,0.381,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,25920.0,1.5517219999523442,196.1725,196.1878,25468.0,29147.0,Nyctalus leisleri,0.306,0.373,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,25920.0,7.888361976188795,198.1635,198.1774,25468.0,29487.0,Nyctalus leisleri,0.303,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,25920.0,2.145231354095077,209.1775,209.1951,24609.0,27744.0,Nyctalus leisleri,0.237,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,22080.0,20.758712770884024,215.6525,215.6698,21171.0,23296.0,Nyctalus leisleri,0.409,0.419,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,19200.0,4.888188328316182,220.8235,220.8481,18593.0,21794.0,Nyctalus noctula,0.335,0.418,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,21120.0,1.6928525221898536,222.8435,222.8595,20312.0,23689.0,Nyctalus leisleri,0.298,0.445,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
HF,41280.0,3.138254811924365,231.4405,231.4513,39218.0,43846.0,Pipistrellus nathusii,0.271,0.333,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
HF,47040.0,8.486589410407298,290.8265,290.8343,46093.0,50416.0,Pipistrellus pipistrellus,0.329,0.378,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_205000.WAV,recover-20251210,UBNA_032,Foliage
LF,23040.0,8.199181516668263,163.6455,163.6522,20312.0,29909.0,Plecotus austriacus,0.258,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_210000.WAV,recover-20251210,UBNA_032,Foliage
LF,23040.0,7.438721622443403,178.7845,178.7904,20312.0,31071.0,Plecotus austriacus,0.226,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_032/20251126_210000.WAV,recover-20251210,UBNA_032,Foliage
