start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
185.6285,185.6414,23750.0,27600.0,Echolocation,Nyctalus leisleri,0.534,0.575,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240412_221000.WAV,recover-20240419,UBNA_007,Foliage
73.7215,73.7366,22890.0,31134.0,Echolocation,Eptesicus serotinus,0.272,0.562,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
73.9125,73.9274,22890.0,28938.0,Echolocation,Nyctalus leisleri,0.233,0.548,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
74.1655,74.1794,22890.0,30877.0,Echolocation,Eptesicus serotinus,0.316,0.629,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
74.7155,74.7296,22890.0,29743.0,Echolocation,Nyctalus leisleri,0.269,0.607,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
76.1005,76.1128,22890.0,30052.0,Echolocation,Eptesicus serotinus,0.211,0.507,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
76.4275,76.4412,23750.0,29760.0,Echolocation,Nyctalus leisleri,0.292,0.542,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
76.63550000000001,76.6485,23750.0,30280.0,Echolocation,Nyctalus leisleri,0.262,0.576,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
76.8095,76.8236,23750.0,31727.0,Echolocation,Eptesicus serotinus,0.271,0.577,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
77.0995,77.11410000000001,23750.0,31074.0,Echolocation,Nyctalus leisleri,0.251,0.628,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
77.27250000000001,77.2864,23750.0,36508.0,Echolocation,Eptesicus serotinus,0.47,0.62,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
77.5335,77.5463,22890.0,31182.0,Echolocation,Eptesicus serotinus,0.275,0.659,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
77.70349999999999,77.7133,25468.0,37812.0,Echolocation,Eptesicus serotinus,0.529,0.682,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
77.8675,77.8792,23750.0,33313.0,Echolocation,Eptesicus serotinus,0.292,0.674,-1,/mnt/ubna_data_03/recover-20240419/UBNA_007/20240413_033000.WAV,recover-20240419,UBNA_007,Foliage
