Time (UTC),07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.020866666666666634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252888888888889,1.9781222222222221,9.185266666666667,0.0
05:00,,1.2944999999999998,4.037088888888889,2.3672666666666666,2.5776888888888885,1.7587000000000002,1.820077777777778,0.04824444444444443,0.6124444444444445,8.664133333333334,5.8240333333333325,2.8240999999999996
05:30,,12.072244333333332,9.184266666666668,7.287566444444444,2.2875111111111113,8.221822222222222,4.7427222222222225,1.7312333333333332,29.92747766666667,20.91547777777778,10.914022222222222,8.507333333333333
06:00,,16.80167777777778,5.276211111111111,2.2570222222222225,8.008355555555555,9.448277777777779,4.064677777777777,1.8485555555555555,9.75077777777778,12.511344444444445,7.497144444444444,16.18484422222222
06:30,,2.9464555555555556,1.628111111111111,2.848622222222222,2.3951111111111114,21.68038888888889,2.236288888888889,1.3671222222222221,5.508511111111112,16.20242222222222,3.7000333333333333,2.150866666666666
07:00,,0.9540000000000001,3.8794888888888894,9.071777777777779,2.256399888888889,5.324633333333334,0.0,1.1192222222222223,0.20163333333333333,32.684511,3.8473555555555543,0.0
07:30,,2.1625666666666667,3.5111777777777786,0.17172222222222225,1.0767666666666666,3.390177777777779,0.26672222222222225,0.4947,13.9945,2.135911111111111,0.0,0.057677777777777765
08:00,,3.6937333333333338,2.087555555555555,2.2094333333333336,3.2592,6.929333333333333,3.8491666666666666,0.0,14.586333222222223,1.2110333333333334,0.0,1.991922222222222
08:30,,3.237133333333333,3.4691666666666667,3.1923888888888876,0.0,56.92342222222222,8.814944444444443,1.0646,11.969066555555557,1.0948777777777778,0.0,1.6162222222222222
09:00,,0.0,5.249644444444444,13.569555555555558,0.5877333333333333,65.39398877777776,3.129566666666667,2.502355555555556,11.041866666666666,0.0,0.0,0.0
09:30,,0.0301222222222222,1.5967444444444443,9.58589988888889,0.8947222222222222,15.893577777777779,6.453,1.3615888888888887,15.888755555555557,0.7103333333333333,0.0,2.193166666666667
10:00,,0.5871888888888889,0.2011777777777778,10.657133333333336,3.5973,0.0,2.3768333333333334,4.491511111111111,3.9345,0.0,0.0,0.0
10:30,,4.773377777777777,0.9651000000000001,4.372766666666666,1.5619000000000003,4.215733333333333,2.1457666666666664,0.7120888888888889,1.2958777777777777,0.0,0.0,0.0
11:00,,0.2021666666666667,3.1780666666666666,2.1409777777777776,0.0,0.03267777777777777,1.7864555555555555,2.9178888888888888,1.295011111111111,0.0,0.0,0.0
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.6447555555555554,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.3125555555555555,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
