start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
16.8185,16.832,23750.0,26829.0,Echolocation,Nyctalus leisleri,0.541,0.573,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240531_214000.WAV,recover-20240607,UBNA_011,Telephone Field
167.5855,167.59969999999998,30625.0,34186.0,Echolocation,Nyctalus leisleri,0.257,0.521,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240531_214000.WAV,recover-20240607,UBNA_011,Telephone Field
191.4085,191.4172,28906.0,37294.0,Echolocation,Nyctalus leisleri,0.291,0.621,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
191.5325,191.54149999999998,28046.0,36802.0,Echolocation,Nyctalus leisleri,0.351,0.693,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
191.6555,191.6639,28906.0,38142.0,Echolocation,Nyctalus leisleri,0.511,0.737,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
191.8775,191.8873,28046.0,35644.0,Echolocation,Nyctalus leisleri,0.43,0.693,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
192.0085,192.0169,28906.0,41490.0,Echolocation,Nyctalus leisleri,0.337,0.698,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
192.1365,192.1455,28906.0,38653.0,Echolocation,Nyctalus leisleri,0.488,0.728,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
192.2705,192.279,28046.0,37101.0,Echolocation,Nyctalus leisleri,0.584,0.727,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
192.5015,192.512,28046.0,36783.0,Echolocation,Nyctalus leisleri,0.437,0.711,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
192.6345,192.6429,28906.0,46124.0,Echolocation,Nyctalus leisleri,0.48,0.719,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
192.7555,192.7648,28046.0,39190.0,Echolocation,Nyctalus leisleri,0.56,0.758,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
192.8725,192.881,28046.0,42925.0,Echolocation,Nyctalus leisleri,0.445,0.718,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
192.9915,193.0015,28046.0,40706.0,Echolocation,Nyctalus leisleri,0.381,0.708,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
193.1135,193.1226,28046.0,41028.0,Echolocation,Nyctalus leisleri,0.369,0.707,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
193.2325,193.2407,28046.0,44239.0,Echolocation,Nyctalus leisleri,0.347,0.729,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
193.3515,193.3602,27187.0,36961.0,Echolocation,Eptesicus serotinus,0.327,0.61,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
194.0655,194.0711,27187.0,38580.0,Echolocation,Eptesicus serotinus,0.422,0.592,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
194.2895,194.2948,27187.0,37377.0,Echolocation,Eptesicus serotinus,0.273,0.534,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
195.1935,195.2011,27187.0,37170.0,Echolocation,Eptesicus serotinus,0.366,0.571,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
273.4625,273.4697,28046.0,35432.0,Echolocation,Nyctalus leisleri,0.488,0.69,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
273.6665,273.6746,27187.0,35087.0,Echolocation,Eptesicus serotinus,0.308,0.582,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
273.7885,273.7969,28046.0,35931.0,Echolocation,Nyctalus leisleri,0.401,0.708,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
274.0035,274.0156,27187.0,33504.0,Echolocation,Nyctalus leisleri,0.366,0.659,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
274.2335,274.2436,27187.0,33351.0,Echolocation,Nyctalus leisleri,0.555,0.714,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
274.3805,274.3909,27187.0,38450.0,Echolocation,Nyctalus leisleri,0.35,0.724,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
274.5235,274.535,28046.0,35994.0,Echolocation,Eptesicus serotinus,0.313,0.547,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
274.7395,274.751,27187.0,33219.0,Echolocation,Nyctalus leisleri,0.32,0.538,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
274.8895,274.9007,27187.0,37050.0,Echolocation,Eptesicus serotinus,0.309,0.675,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
275.2665,275.277,27187.0,33981.0,Echolocation,Eptesicus serotinus,0.275,0.517,-1,/mnt/ubna_data_04/recover-20240607/UBNA_011/20240601_042000.WAV,recover-20240607,UBNA_011,Telephone Field
