KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,1.5785970782746066,93.4765,93.4924,65000.0,69848.0,Echolocation,Pipistrellus pygmaeus,0.34,0.343,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_201000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,65280.0,0.23719718331338444,116.1515,116.1703,63281.0,67627.0,Echolocation,Pipistrellus pygmaeus,0.262,0.325,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_201000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,65280.0,-0.49708125624816046,118.22749999999999,118.24340000000001,63281.0,67421.0,Echolocation,Pipistrellus pygmaeus,0.378,0.396,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_201000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,65280.0,5.1254393969823555,153.1145,153.135,65000.0,69812.0,Echolocation,Pipistrellus pygmaeus,0.332,0.343,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_201000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,47040.0,10.398693134573007,169.1145,169.1261,46953.0,50011.0,Echolocation,Pipistrellus pipistrellus,0.318,0.355,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_201000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,65280.0,5.715034407243542,185.3505,185.3694,65000.0,68963.0,Echolocation,Pipistrellus pygmaeus,0.296,0.304,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_201000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,68160.0,5.032930618099151,57.576499999999996,57.5908,64140.0,68772.0,Echolocation,Pipistrellus pygmaeus,0.446,0.454,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_203000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,25920.0,-18.701026143616346,249.2415,249.2531,22890.0,30256.0,Echolocation,Nyctalus leisleri,0.147,0.322,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_204000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,23040.0,2.9144928373383006,115.82849999999999,115.8501,22031.0,25592.0,Echolocation,Nyctalus noctula,0.18,0.3,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_205000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,18240.0,5.607563198319786,35.5625,35.5809,17734.0,20329.0,Echolocation,Nyctalus noctula,0.198,0.336,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_211000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,24000.0,7.881777286581816,16.5965,16.6078,23750.0,29362.0,Echolocation,Nyctalus leisleri,0.108,0.325,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_214000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,20160.0,9.065118681071905,158.0105,158.0352,19453.0,22387.0,Echolocation,Nyctalus noctula,0.298,0.375,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_215000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,23040.0,2.144351237881313,183.6335,183.6436,22890.0,32004.0,Echolocation,Eptesicus serotinus,0.146,0.339,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_215000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,16320.0,9.210537172714933,153.5835,153.5975,12578.0,17764.0,Echolocation,Nyctalus leisleri,0.212,0.301,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_222000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,23040.0,1.8504865659968508,262.0615,262.0715,24609.0,30889.0,Echolocation,Eptesicus serotinus,0.148,0.319,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260212_234000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,24960.0,1.194407499832395,34.0795,34.0936,23750.0,29085.0,Echolocation,Nyctalus leisleri,0.134,0.308,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_001000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,27840.0,1.4726064278403261,3.7455,3.7544,27187.0,33777.0,Echolocation,Eptesicus serotinus,0.275,0.44,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_005000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,22080.0,2.211858551281077,202.6945,202.711,21171.0,24770.0,Echolocation,Nyctalus leisleri,0.382,0.414,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_010000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,23040.0,-1.5359296839076362,253.1615,253.173,22890.0,28663.0,Echolocation,Eptesicus serotinus,0.132,0.374,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_010000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,47040.0,2.2957866066250494,253.5655,253.5733,46953.0,51099.0,Echolocation,Pipistrellus pipistrellus,0.296,0.337,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_010000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,23040.0,5.470339765816781,262.77049999999997,262.7824,22890.0,27650.0,Echolocation,Nyctalus leisleri,0.108,0.305,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_010000.WAV,recover-20260219,UBNA_028,E18 Bridge
LF,23040.0,3.951546523151308,235.6845,235.695,22031.0,28692.0,Echolocation,Nyctalus noctula,0.133,0.332,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_011000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,19.06918583411339,0.0285,0.0342,35781.0,72078.0,Echolocation,Myotis daubentonii,0.281,0.427,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,17.651178077241532,0.0875,0.0933,36640.0,71457.0,Echolocation,Myotis daubentonii,0.372,0.478,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,15.4671415117623,0.1495,0.1549,34062.0,73649.0,Echolocation,Myotis daubentonii,0.389,0.498,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,13.369972096113168,0.2245,0.2296,36640.0,65110.0,Echolocation,Myotis daubentonii,0.421,0.483,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,47040.0,20.7679675253733,0.3905,0.3968,34921.0,79431.0,Echolocation,Myotis daubentonii,0.379,0.432,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,47040.0,16.770313793497934,0.4725,0.4776,34921.0,69617.0,Echolocation,Myotis daubentonii,0.376,0.5,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,48000.0,6.554296664562987,1.0355,1.0398,36640.0,55754.0,Echolocation,Myotis daubentonii,0.308,0.381,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,13.71371913458665,1.4385,1.4433,38359.0,55233.0,Echolocation,Myotis daubentonii,0.432,0.512,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,46080.0,11.595490687208068,1.5185,1.5234,39218.0,55726.0,Echolocation,Myotis daubentonii,0.405,0.499,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,16.244785759362664,1.6725,1.6776,37500.0,62841.0,Echolocation,Myotis daubentonii,0.405,0.478,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,17.24582261843299,1.7515,1.7561,37500.0,65497.0,Echolocation,Myotis daubentonii,0.344,0.431,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,17.128905543916016,2.0025,2.008,36640.0,77981.0,Echolocation,Myotis daubentonii,0.347,0.43,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,16.79413570928909,2.2565,2.2629,34921.0,77168.0,Echolocation,Myotis daubentonii,0.439,0.476,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,45120.0,14.324908562065309,2.3455,2.3516,36640.0,68655.0,Echolocation,Myotis daubentonii,0.437,0.507,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,46080.0,17.15574985274501,2.4185,2.4249,37500.0,73768.0,Echolocation,Myotis daubentonii,0.418,0.497,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
HF,48960.0,23.17492678637823,2.4975,2.5037,34921.0,76364.0,Echolocation,Myotis daubentonii,0.41,0.511,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_028/20260213_030000.WAV,recover-20260219,UBNA_028,E18 Bridge
