Time (UTC),07/21/25,07/22/25,07/23/25,07/24/25
00:00,,0.0,0.0,0.0
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,0.0,0.0,0.0
02:00,,0.0,0.0,0.0
02:30,,0.0,0.0,0.0
03:00,,0.0,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.08477777777777777
04:30,,7.750866666666667,6.675677777777776,1.8092222222222223
05:00,,1.9658222222222224,8.816788888888889,3.9087888888888878
05:30,,18.85043333333333,4.202744444444444,14.752055555555556
06:00,,42.86617755555556,14.608666666666666,2.9374
06:30,,9.748333333333333,4.132511111111111,6.794022222222222
07:00,,2.5366666666666666,0.0,3.024944444444445
07:30,,1.9673776666666667,1.8411555555555552,1.545188888888889
08:00,,2.7749777777777775,3.0558111111111104,35.5381
08:30,,1.0536444444444444,1.827311111111111,90.9473888888889
09:00,,6.8571333333333335,4.829655555555555,51.61616655555556
09:30,,2.124522222222222,1.5625999999999998,26.62192222222222
10:00,,0.8121444444444443,0.0,23.768211000000004
10:30,,5.5691,2.073777777777778,2.0132444444444446
11:00,,0.635611111111111,0.16834444444444444,0.07385555555555554
11:30,,0.0,0.0,0.0
12:00,,0.0,0.0,0.7763111111111111
12:30,,0.0,0.0,0.0
13:00,,0.0,0.0,0.0
13:30,,0.0,0.0,0.0
14:00,,0.0,0.0,0.0
14:30,,0.0,0.0,0.0
15:00,,0.0,0.0,0.0
15:30,,0.0,0.0,0.0
16:00,,0.0,0.0,0.0
16:30,,0.0,0.0,0.0
17:00,,0.0,0.0,0.0
17:30,,0.0,0.0,0.0
18:00,,0.0,0.0,0.0
18:30,,0.0,0.0,0.0
19:00,,0.0,0.0,0.0
19:30,,0.0,0.0,0.0
20:00,0.40174444444444446,0.0,0.0,
20:30,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,
