KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,60480.0,7.5892927323052355,0.2265,0.2349,55546.0,59731.0,Pipistrellus pygmaeus,0.355,0.387,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
LF,32640.0,0.003921365021007094,5.4925,5.4987,28046.0,35190.0,Barbastellus barbastellus,0.228,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,11.532831357795548,36.7425,36.7545,63281.0,70148.0,Pipistrellus pygmaeus,0.369,0.392,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,60480.0,0.46816508739753515,51.2275,51.2342,58125.0,62996.0,Pipistrellus pygmaeus,0.341,0.348,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,60480.0,3.3845308905008005,61.1985,61.2151,56406.0,62587.0,Pipistrellus pygmaeus,0.312,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,3.633782395704479,123.6315,123.6474,62421.0,68833.0,Pipistrellus pygmaeus,0.401,0.419,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,3.828945749003898,136.0095,136.0248,62421.0,66983.0,Pipistrellus pygmaeus,0.326,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
LF,32640.0,2.547270695297357,233.0865,233.1015,22890.0,27866.0,Nyctalus leisleri,0.164,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,-0.46083909363438724,252.4205,252.4391,65000.0,69964.0,Pipistrellus pygmaeus,0.32,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,0.6811769879833586,269.8915,269.9012,58984.0,63352.0,Pipistrellus pygmaeus,0.377,0.407,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
LF,32640.0,1.0139920190569387,270.8565,270.8747,28046.0,32089.0,Nyctalus leisleri,0.216,0.372,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,60480.0,2.502560761271977,285.8875,285.9002,58984.0,63184.0,Pipistrellus pygmaeus,0.324,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_233000.WAV,recover-20251126,UBNA_024,Central Pond
HF,48960.0,7.838843620430201,23.7035,23.7162,46953.0,52303.0,Pipistrellus pipistrellus,0.353,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
HF,49920.0,3.931799686388911,93.7895,93.7971,48671.0,53411.0,Pipistrellus pipistrellus,0.324,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
LF,32640.0,-0.7308109084488263,133.1535,133.1722,36640.0,40100.0,Pipistrellus nathusii,0.207,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,2.392755676149321,202.3775,202.3869,58984.0,63939.0,Pipistrellus pygmaeus,0.266,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,-0.7995976495439684,230.3045,230.3183,59843.0,65382.0,Pipistrellus pygmaeus,0.294,0.305,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,1.0301905097319517,230.54149999999998,230.5551,61562.0,67327.0,Pipistrellus pipistrellus,0.145,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
LF,22080.0,-0.9753653198203532,231.6395,231.6587,21171.0,24669.0,Nyctalus leisleri,0.372,0.441,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
LF,22080.0,0.4990849820150494,246.4445,246.4613,22890.0,27397.0,Nyctalus leisleri,0.211,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,4.236774014578781,263.7205,263.7393,64140.0,69391.0,Pipistrellus pygmaeus,0.352,0.367,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,-0.45710292521796614,265.4215,265.4295,59843.0,64526.0,Pipistrellus pygmaeus,0.323,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,0.25814664627382405,269.2835,269.2924,58125.0,64089.0,Pipistrellus pygmaeus,0.341,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_234000.WAV,recover-20251126,UBNA_024,Central Pond
HF,48960.0,2.6371376638258455,43.4555,43.4639,46953.0,52375.0,Pipistrellus pipistrellus,0.279,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_235000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,0.8809594810411119,68.6375,68.6512,62421.0,67045.0,Pipistrellus pygmaeus,0.357,0.401,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_235000.WAV,recover-20251126,UBNA_024,Central Pond
LF,32640.0,0.15414748247138374,80.4265,80.4359,34921.0,40219.0,Barbastellus barbastellus,0.15,0.369,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_235000.WAV,recover-20251126,UBNA_024,Central Pond
HF,65280.0,-1.857811146381441,116.4725,116.48740000000001,63281.0,67301.0,Pipistrellus pygmaeus,0.242,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251126/UBNA_024/20251120_235000.WAV,recover-20251126,UBNA_024,Central Pond
