start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
44.6855,44.698499999999996,26328.0,32395.0,Echolocation,Eptesicus serotinus,0.251,0.548,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
51.816500000000005,51.8301,27187.0,32949.0,Echolocation,Eptesicus serotinus,0.252,0.513,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
52.060500000000005,52.076499999999996,27187.0,31892.0,Echolocation,Nyctalus leisleri,0.291,0.523,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
55.0965,55.1088,26328.0,32098.0,Echolocation,Nyctalus leisleri,0.253,0.5,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
64.1115,64.1236,26328.0,35612.0,Echolocation,Eptesicus serotinus,0.409,0.62,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
64.25450000000001,64.2673,27187.0,36836.0,Echolocation,Eptesicus serotinus,0.424,0.607,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
64.3965,64.4088,27187.0,35034.0,Echolocation,Eptesicus serotinus,0.281,0.656,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
67.5545,67.5673,26328.0,31641.0,Echolocation,Nyctalus leisleri,0.373,0.632,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
67.9345,67.9474,25468.0,31008.0,Echolocation,Nyctalus leisleri,0.307,0.51,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_040000.WAV,recover-20240510,UBNA_021,Foliage
31.4945,31.5006,45234.0,59049.0,Echolocation,Pipistrellus pipistrellus,0.418,0.516,-1,/mnt/ubna_data_03/recover-20240510/UBNA_021/20240504_041000.WAV,recover-20240510,UBNA_021,Foliage
