KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,-3.684197254711142,1.1545,1.1646,58984.0,67110.0,Pipistrellus pygmaeus,0.271,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,32640.0,0.24061388318762758,5.0485,5.0622,25468.0,30677.0,Nyctalus leisleri,0.184,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,65280.0,1.6037669014691047,5.0685,5.0799,58984.0,64646.0,Pipistrellus pygmaeus,0.306,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,42240.0,1.3452066118650852,8.7075,8.7168,41796.0,47282.0,Pipistrellus nathusii,0.328,0.367,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,32640.0,-0.008009074431909164,10.4515,10.4632,23750.0,29237.0,Nyctalus leisleri,0.148,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,23040.0,0.10060222375027134,10.6575,10.6768,22890.0,25942.0,Nyctalus leisleri,0.32,0.366,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,65280.0,2.465410631065821,12.0675,12.0813,58984.0,64855.0,Pipistrellus pygmaeus,0.144,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,47040.0,4.511483188378037,15.3005,15.311,46093.0,50006.0,Pipistrellus pipistrellus,0.381,0.435,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,55680.0,1.6482407241847183,34.4625,34.4687,47812.0,57089.0,Pipistrellus pipistrellus,0.347,0.382,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,32640.0,1.130663868483438,42.1245,42.1361,37500.0,42094.0,Pipistrellus nathusii,0.253,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,32640.0,-0.24339314782641827,52.1625,52.1673,15156.0,33882.0,Plecotus auritus,0.262,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,32640.0,0.7598562980650851,54.9905,54.999700000000004,34921.0,41369.0,Pipistrellus nathusii,0.2,0.451,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,65280.0,0.02395897998601444,59.4885,59.498999999999995,57265.0,65458.0,Pipistrellus pygmaeus,0.235,0.353,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,65280.0,0.9824493255957902,66.7045,66.7111,59843.0,64289.0,Pipistrellus pygmaeus,0.33,0.34,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,32640.0,1.385227985342547,82.0515,82.0689,23750.0,28152.0,Nyctalus leisleri,0.217,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,60480.0,11.84619286311467,85.14150000000001,85.1531,56406.0,61839.0,Pipistrellus pygmaeus,0.28,0.34,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,23040.0,0.9680011699700386,99.6175,99.6358,22890.0,25935.0,Nyctalus leisleri,0.277,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,65280.0,1.3067623775867163,109.6925,109.7007,58984.0,63641.0,Pipistrellus pygmaeus,0.304,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,60480.0,1.9277479885247901,127.62049999999999,127.6368,58125.0,63586.0,Pipistrellus pygmaeus,0.285,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,42240.0,-0.16497436813590816,127.7425,127.7492,43515.0,56751.0,Pipistrellus pipistrellus,0.156,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,65280.0,1.0719842219584303,137.8805,137.89249999999998,58984.0,64926.0,Pipistrellus pipistrellus,0.195,0.336,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,60480.0,5.244478221250076,142.0865,142.0976,56406.0,60806.0,Pipistrellus pygmaeus,0.3,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,28800.0,-2.8248982811722003,146.4635,146.483,22890.0,26949.0,Nyctalus leisleri,0.229,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
LF,32640.0,2.7694519879040453,152.7715,152.7755,24609.0,38558.0,Plecotus austriacus,0.243,0.345,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,60480.0,3.8530995285459153,198.5125,198.5271,55546.0,59464.0,Pipistrellus pygmaeus,0.289,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
HF,65280.0,-0.03906094040084387,207.9005,207.9112,63281.0,67570.0,Pipistrellus pygmaeus,0.304,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251016/UBNA_033/20251002_223000.WAV,recover-20251016,UBNA_033,Central Pond
