Time (UTC),01/30/26,01/31/26,02/01/26,02/02/26,02/03/26,02/04/26,02/05/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,3.1707222222222224,1.3309444444444445,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.45609999999999995,0.0,0.0,0.0
03:00,,0.0,0.0,6.708611111111111,0.9861555555555555,0.0,0.0
03:30,,0.0,0.0,0.17566666666666664,2.0181555555555555,0.0,1.6267333333333331
04:00,,0.7500888888888887,0.0,0.0,5.851966555555555,0.0,0.0
04:30,,0.4826,0.0,0.0,0.0,0.0,0.0
05:00,,0.0,0.0,0.0,0.9931777777777779,0.1190222222222222,0.0
05:30,,0.0,0.0,0.5396111111111112,0.0,0.0,0.0
06:00,,0.0,0.0,0.0,0.0,0.0,0.0
06:30,,0.0,0.0,0.0,0.0,0.0,0.0
07:00,,0.0,0.0,0.0,0.0,0.0,0.0
07:30,,0.0,0.0,0.0,0.0,0.0,0.0
08:00,,0.0,0.0,0.0,0.0,0.0,0.5381555555555555
08:30,,0.0,0.0,0.7657888888888889,0.0,0.0,0.0
09:00,,0.0,0.0,0.0,0.0,0.0,0.0
09:30,,0.0,0.0,0.0,0.0,0.0,0.0
10:00,,0.0,0.0,0.0,0.0,0.0,0.0
10:30,,0.0,0.0,0.0,0.0,0.0,0.0
11:00,,0.0,0.0,0.0,0.0,0.0,0.0
11:30,,0.0,0.4475777777777777,0.0,0.0,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.04944444444444443
15:30,,0.0,0.0,0.0,0.02267777777777777,0.5485333333333333,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.027888888888888866
17:30,,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0
20:00,,0.0,0.0,0.0,0.0,0.0,0.0
20:30,,0.0,0.0,0.0,0.0,0.0,0.0
21:00,,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.0,0.0,0.0,0.0,0.0,0.08255555555555553,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,1.1992,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,
