KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,3.4424242557384295,28.3265,28.3435,62421.0,68421.0,Pipistrellus pygmaeus,0.327,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,65280.0,2.5027753911103727,40.1365,40.1493,62421.0,66619.0,Pipistrellus pygmaeus,0.333,0.343,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,65280.0,0.7942033504463525,75.2535,75.2698,58984.0,65828.0,Pipistrellus pygmaeus,0.268,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,65280.0,-0.1801290524618308,77.5555,77.57560000000001,64140.0,68683.0,Pipistrellus pygmaeus,0.34,0.351,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
LF,22080.0,10.753155259983933,175.5445,175.5589,20312.0,24434.0,Nyctalus leisleri,0.23,0.335,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,65280.0,-2.0026834267616858,218.5985,218.6162,63281.0,67956.0,Pipistrellus pygmaeus,0.236,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,65280.0,0.9614499815983717,241.7445,241.7639,63281.0,67510.0,Pipistrellus pygmaeus,0.339,0.345,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,65280.0,0.3514480483132357,258.8225,258.8378,63281.0,66751.0,Pipistrellus pygmaeus,0.293,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,65280.0,0.5674937522867747,260.9445,260.9603,62421.0,67625.0,Pipistrellus pygmaeus,0.147,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,65280.0,0.6054972196150025,286.2355,286.2512,64140.0,68465.0,Pipistrellus pygmaeus,0.322,0.333,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_212000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,45120.0,-5.316724903334965,11.8015,11.8079,44375.0,48243.0,Pipistrellus pipistrellus,0.265,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,50880.0,0.16144510416139524,13.3645,13.3692,48671.0,61976.0,Pipistrellus pipistrellus,0.3,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
LF,30720.0,3.85174979374735,19.9565,19.9606,26328.0,47083.0,Myotis daubentonii,0.204,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
LF,20160.0,2.0406618872148146,21.3625,21.3698,19453.0,28524.0,Plecotus austriacus,0.17,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,42240.0,8.633653741207873,24.1815,24.1856,25468.0,85407.0,Myotis nattereri,0.365,0.41,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,45120.0,3.2340761647383554,38.161500000000004,38.1655,26328.0,56471.0,Myotis nattereri,0.151,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
LF,23040.0,2.011882148703908,54.4885,54.493300000000005,20312.0,54612.0,Myotis nattereri,0.354,0.397,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,43200.0,-5.618531642757212,58.450500000000005,58.4565,42656.0,48898.0,Pipistrellus pipistrellus,0.327,0.351,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
HF,47040.0,5.553249846128955,71.2565,71.2611,26328.0,73660.0,Myotis nattereri,0.199,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
LF,22080.0,6.975763645350053,79.22749999999999,79.2311,20312.0,48132.0,Myotis nattereri,0.281,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250821/UBNA_028/20250807_215000.WAV,recover-20250821,UBNA_028,Carp Pond
