Time (UTC),09/02/25,09/03/25,09/04/25,09/05/25,09/06/25,09/07/25,09/08/25,09/09/25,09/10/25,09/11/25,09/12/25,09/13/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,6.533333333333334,1.8666666666666665,0.0,2.6666666666666665,0.0,2.1333333333333333,0.6,10.933333333333332,0.0,0.0,0.0
03:30,,7.533333333333334,2.3333333333333335,0.0,3.1999999999999997,0.0,2.733333333333333,1.3333333333333333,0.0,0.0,2.6,0.0
04:00,,3.9333333333333336,4.666666666666667,0.06666666666666667,0.26666666666666666,0.0,17.400000000000002,11.533333333333333,0.0,0.6666666666666666,6.0,1.1333333333333333
04:30,,2.8666666666666667,36.06666666666667,0.0,0.20000000000000004,0.0,8.200000000000001,15.066666666666668,2.066666666666667,11.200000000000001,14.533333333333333,1.5333333333333332
05:00,,1.8,4.2,0.0,15.466666666666667,0.0,7.599999999999999,9.0,5.733333333333333,10.799999999999999,6.466666666666666,1.3333333333333333
05:30,,11.266666666666666,4.666666666666667,0.7333333333333334,35.199999999999996,2.2666666666666666,0.0,0.0,1.9333333333333333,0.13333333333333333,5.133333333333334,4.866666666666666
06:00,,29.666666666666668,3.1999999999999997,1.6000000000000003,30.13333333333333,0.0,54.0,3.8000000000000003,7.133333333333333,3.4,41.199999999999996,0.5333333333333333
06:30,,30.666666666666668,20.066666666666666,29.400000000000002,23.0,0.0,0.0,2.733333333333333,6.866666666666667,16.2,45.93333333333334,3.266666666666667
07:00,,53.86666666666667,49.26666666666666,84.66666666666667,23.8,0.0,10.533333333333333,22.599999999999998,0.8666666666666667,24.2,14.066666666666668,0.0
07:30,,30.53333333333333,95.66666666666667,96.06666666666666,89.8,0.0,17.333333333333332,15.733333333333334,48.73333333333333,0.0,24.599999999999998,1.6666666666666667
08:00,,9.200000000000001,37.46666666666667,47.6,231.13333333333333,0.0,1.6000000000000003,76.26666666666667,13.0,10.466666666666667,56.199999999999996,1.3333333333333333
08:30,,63.46666666666667,152.33333333333334,136.33333333333334,334.93333333333334,0.0,54.53333333333333,43.53333333333333,138.6,5.599999999999999,224.33333333333334,81.66666666666667
09:00,,167.6,154.79999999999998,205.46666666666667,413.1333333333334,203.20000000000002,253.26666666666665,227.26666666666665,130.73333333333332,82.60000000000001,172.73333333333335,19.133333333333333
09:30,,149.33333333333334,183.20000000000002,94.0,303.8,268.0,252.20000000000002,248.0666666666667,39.6,16.133333333333333,191.9333333333333,0.0
10:00,,201.26666666666668,210.0,157.0,131.33333333333334,342.1333333333334,312.93333333333334,302.6666666666667,79.93333333333334,7.733333333333333,248.4,2.466666666666667
10:30,,219.26666666666665,141.4,32.199999999999996,41.733333333333334,239.4666666666667,268.6666666666667,124.0,23.333333333333332,158.26666666666668,158.8,0.0
11:00,,131.33333333333334,156.53333333333333,33.86666666666667,3.4666666666666663,257.6666666666667,239.26666666666665,151.86666666666667,33.86666666666667,85.66666666666667,308.6666666666667,0.0
11:30,,129.20000000000002,112.46666666666665,55.400000000000006,43.6,229.79999999999998,302.3333333333333,31.599999999999998,12.4,3.8000000000000003,80.33333333333333,8.0
12:00,,128.79999999999998,92.26666666666667,0.0,79.06666666666666,285.46666666666664,25.866666666666664,35.333333333333336,3.8666666666666667,10.133333333333333,4.733333333333333,0.0
12:30,,0.5333333333333333,19.0,5.666666666666667,6.533333333333334,57.53333333333333,2.4,2.6,5.133333333333334,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,1.7333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,1.4000000000000001,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,
