date_and_time_UTC,activity_index,LFactivity_index,HFactivity_index
2025-09-02 20:20:00+00:00,0.0,0.0,0.0
2025-09-02 20:30:00+00:00,43.333333333333336,3.3333333333333335,40.0
2025-09-02 20:40:00+00:00,0.0,0.0,0.0
2025-09-02 20:50:00+00:00,0.0,0.0,0.0
2025-09-02 21:00:00+00:00,1.6666666666666667,1.6666666666666667,0.0
2025-09-02 21:10:00+00:00,0.0,0.0,0.0
2025-09-02 21:20:00+00:00,0.0,0.0,0.0
2025-09-02 21:30:00+00:00,0.0,0.0,0.0
2025-09-02 21:40:00+00:00,0.0,0.0,0.0
2025-09-02 21:50:00+00:00,0.0,0.0,0.0
2025-09-02 22:00:00+00:00,1.6666666666666667,1.6666666666666667,0.0
2025-09-02 22:10:00+00:00,0.0,0.0,0.0
2025-09-02 22:20:00+00:00,0.0,0.0,0.0
2025-09-02 22:30:00+00:00,0.0,0.0,0.0
2025-09-02 22:40:00+00:00,0.0,0.0,0.0
2025-09-02 22:50:00+00:00,0.0,0.0,0.0
2025-09-02 23:00:00+00:00,0.0,0.0,0.0
2025-09-02 23:10:00+00:00,0.0,0.0,0.0
2025-09-02 23:20:00+00:00,0.0,0.0,0.0
2025-09-02 23:30:00+00:00,0.0,0.0,0.0
2025-09-02 23:40:00+00:00,0.0,0.0,0.0
2025-09-02 23:50:00+00:00,0.0,0.0,0.0
2025-09-03 00:00:00+00:00,0.0,0.0,0.0
2025-09-03 00:10:00+00:00,0.0,0.0,0.0
2025-09-03 00:20:00+00:00,0.0,0.0,0.0
2025-09-03 00:30:00+00:00,0.0,0.0,0.0
2025-09-03 00:40:00+00:00,0.0,0.0,0.0
2025-09-03 00:50:00+00:00,0.0,0.0,0.0
2025-09-03 01:00:00+00:00,0.0,0.0,0.0
2025-09-03 01:10:00+00:00,0.0,0.0,0.0
2025-09-03 01:20:00+00:00,0.0,0.0,0.0
2025-09-03 01:30:00+00:00,0.0,0.0,0.0
2025-09-03 01:40:00+00:00,0.0,0.0,0.0
2025-09-03 01:50:00+00:00,0.0,0.0,0.0
2025-09-03 02:00:00+00:00,1.6666666666666667,1.6666666666666667,0.0
2025-09-03 02:10:00+00:00,0.0,0.0,0.0
2025-09-03 02:20:00+00:00,0.0,0.0,0.0
2025-09-03 02:30:00+00:00,5.0,5.0,0.0
2025-09-03 02:40:00+00:00,0.0,0.0,0.0
2025-09-03 02:50:00+00:00,0.0,0.0,0.0
2025-09-03 03:00:00+00:00,31.666666666666664,18.333333333333332,16.666666666666664
2025-09-03 03:10:00+00:00,0.0,0.0,0.0
2025-09-03 03:20:00+00:00,0.0,0.0,0.0
2025-09-03 03:30:00+00:00,20.0,10.0,10.0
2025-09-03 03:40:00+00:00,0.0,0.0,0.0
2025-09-03 03:50:00+00:00,0.0,0.0,0.0
2025-09-03 04:00:00+00:00,23.333333333333332,16.666666666666664,6.666666666666667
2025-09-03 04:10:00+00:00,0.0,0.0,0.0
2025-09-03 04:20:00+00:00,0.0,0.0,0.0
2025-09-03 04:30:00+00:00,10.0,6.666666666666667,3.3333333333333335
2025-09-03 04:40:00+00:00,0.0,0.0,0.0
2025-09-03 04:50:00+00:00,0.0,0.0,0.0
2025-09-03 05:00:00+00:00,16.666666666666664,10.0,6.666666666666667
2025-09-03 05:10:00+00:00,0.0,0.0,0.0
2025-09-03 05:20:00+00:00,0.0,0.0,0.0
2025-09-03 05:30:00+00:00,30.0,13.333333333333334,16.666666666666664
2025-09-03 05:40:00+00:00,0.0,0.0,0.0
2025-09-03 05:50:00+00:00,0.0,0.0,0.0
