Time (UTC),09/02/25,09/03/25,09/04/25,09/05/25,09/06/25,09/07/25,09/08/25,09/09/25,09/10/25,09/11/25,09/12/25,09/13/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,0.5555555555555556
01:30,,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,1.111111111111111,1.111111111111111,0.0,0.5555555555555556,0.0
02:00,,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,1.111111111111111,0.0
02:30,,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
03:00,,6.11111111111111,0.0,0.5555555555555556,6.666666666666667,0.0,0.0,0.0,1.6666666666666667,2.2222222222222223,18.888888888888886,3.888888888888889
03:30,,3.3333333333333335,5.5555555555555545,0.0,8.88888888888889,1.6666666666666667,1.111111111111111,0.5555555555555556,4.444444444444445,14.444444444444445,1.6666666666666667,0.0
04:00,,5.5555555555555545,8.333333333333334,3.3333333333333335,1.111111111111111,0.0,0.0,2.2222222222222223,6.11111111111111,5.0,1.111111111111111,1.111111111111111
04:30,,2.2222222222222223,5.0,21.666666666666668,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,0.0
05:00,,3.3333333333333335,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
05:30,,4.444444444444445,2.2222222222222223,1.111111111111111,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.5555555555555556
06:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0
06:30,,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
07:00,,1.111111111111111,0.0,1.111111111111111,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0
07:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00,,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
08:30,,1.111111111111111,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
09:00,,0.0,0.0,0.0,2.2222222222222223,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
09:30,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0
10:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0
10:30,,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0
11:00,,0.0,1.111111111111111,2.7777777777777772,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
