KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,45120.0,1.1923219753723802,0.7485,0.7689,44375.0,47037.0,Pipistrellus pipistrellus,0.279,0.429,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,45120.0,1.629898018729929,1.2325,1.2558,44375.0,47443.0,Pipistrellus pipistrellus,0.228,0.361,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,45120.0,5.371473833221378,1.7255,1.7463,44375.0,48002.0,Pipistrellus pipistrellus,0.406,0.48,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,45120.0,5.440902357814837,2.2135,2.235,44375.0,48037.0,Pipistrellus pipistrellus,0.283,0.365,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,45120.0,-0.23515941188727632,3.1945,3.21,44375.0,47003.0,Pipistrellus pipistrellus,0.266,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,6.978467824683525,3.9035,3.9202,64140.0,68874.0,Pipistrellus pygmaeus,0.304,0.331,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,42240.0,-3.0425729024742507,5.4625,5.4765,41796.0,45805.0,Pipistrellus nathusii,0.207,0.325,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,0.06549844031155144,11.9205,11.926,55546.0,67971.0,Pipistrellus pipistrellus,0.181,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,1.2933557348088178,18.4915,18.4993,58125.0,67194.0,Pipistrellus pygmaeus,0.359,0.373,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.5010273224397128,28.8735,28.8879,63281.0,70951.0,Pipistrellus pygmaeus,0.314,0.352,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,47040.0,-0.1411208722336564,29.6045,29.6163,43515.0,47676.0,Pipistrellus pipistrellus,0.296,0.417,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,24.990770963894718,31.2375,31.2453,60703.0,67864.0,Pipistrellus pygmaeus,0.369,0.381,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
LF,23040.0,0.5321014966231593,40.7145,40.7305,22890.0,26282.0,Nyctalus leisleri,0.585,0.623,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,4.20354850468071,44.5955,44.6406,68437.0,83237.0,Rhinolophus ferrumequinum,0.324,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
LF,19200.0,-1.1956812502811847,47.174499999999995,47.197,18593.0,21848.0,Nyctalus noctula,0.175,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
LF,28800.0,-0.8556015282546441,48.4965,48.5128,22890.0,27242.0,Nyctalus leisleri,0.237,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,60480.0,2.5296632097733056,49.5005,49.5071,55546.0,60033.0,Pipistrellus pygmaeus,0.356,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,60480.0,-2.198637883880281,49.9345,49.9431,55546.0,59721.0,Pipistrellus pygmaeus,0.308,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
LF,23040.0,10.0274487716028,50.5285,50.5413,22890.0,27664.0,Nyctalus leisleri,0.405,0.513,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.19533495109264398,74.9855,75.001,61562.0,67689.0,Pipistrellus pygmaeus,0.297,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,0.9415609114347185,76.7895,76.7975,62421.0,66838.0,Pipistrellus pygmaeus,0.473,0.481,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,60480.0,2.651268760202104,78.0325,78.0508,55546.0,60023.0,Pipistrellus pygmaeus,0.306,0.322,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,62400.0,4.307694939460895,78.9415,78.9525,57265.0,62580.0,Pipistrellus pygmaeus,0.299,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
LF,23040.0,-0.024344120365484435,84.3125,84.3293,22890.0,26591.0,Nyctalus leisleri,0.413,0.484,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-1.4165754317204693,105.6015,105.6198,63281.0,67555.0,Pipistrellus pipistrellus,0.197,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.26236048630505093,118.4845,118.5021,63281.0,67120.0,Pipistrellus pygmaeus,0.322,0.351,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.9986562617249275,273.9165,273.9347,63281.0,67364.0,Pipistrellus pygmaeus,0.328,0.341,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_190000.WAV,recover-20250807,UBNA_026,Foliage
HF,45120.0,-1.7477702640099355,3.1665,3.1775,45234.0,47779.0,Pipistrellus pipistrellus,0.237,0.332,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_191000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-1.4249785106954667,5.9385,5.9461,59843.0,65193.0,Pipistrellus pygmaeus,0.32,0.325,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_191000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.7134518344702633,9.0415,9.0513,58984.0,64430.0,Pipistrellus pygmaeus,0.304,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_191000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.7273494916040777,13.9755,13.9796,58984.0,67421.0,Pipistrellus pygmaeus,0.308,0.36,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_191000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.42842507535554664,15.2425,15.2512,62421.0,69653.0,Pipistrellus pygmaeus,0.47,0.486,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_191000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.6136355167426257,16.6755,16.681,58984.0,65373.0,Pipistrellus pygmaeus,0.275,0.325,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_191000.WAV,recover-20250807,UBNA_026,Foliage
HF,47040.0,-5.970065463923614,17.1065,17.117,44375.0,47835.0,Pipistrellus pipistrellus,0.304,0.354,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_191000.WAV,recover-20250807,UBNA_026,Foliage
HF,65280.0,-0.295041298907855,29.4185,29.4257,58984.0,64358.0,Pipistrellus pygmaeus,0.343,0.355,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250807/UBNA_026/20250724_191000.WAV,recover-20250807,UBNA_026,Foliage
