Time (UTC),06/04/26,06/05/26,06/06/26,06/07/26
00:00,,0.0,2.4,0.4
00:30,,0.0,0.2,0.0
01:00,,0.0,0.4,0.0
01:30,,0.2,0.0,0.0
02:00,,0.2,0.4,0.2
02:30,,0.2,0.2,0.0
03:00,,0.4,0.0,0.0
03:30,,0.2,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,4531.2,1790.4,2798.2
05:00,,5824.4,5484.2,6227.2
05:30,,2407.2,257.4,758.8
06:00,,557.4,3.2,0.0
06:30,,17.2,10.6,9.4
07:00,,16.8,0.0,0.0
07:30,,0.0,0.0,0.0
08:00,,0.0,0.0,0.0
08:30,,0.0,0.0,0.0
09:00,,35.4,0.0,0.0
09:30,,0.0,0.0,0.0
10:00,,0.0,0.0,0.0
10:30,,0.0,0.0,0.0
11:00,,0.0,0.0,0.4
11:30,,14.8,8.0,0.2
12:00,,5.0,10.8,3.2
12:30,,0.4,0.6,0.0
13:00,,0.0,1.0,0.0
13:30,,0.0,0.8,0.4
14:00,,0.0,0.2,0.2
14:30,,0.0,0.0,0.0
15:00,,0.2,0.6,0.0
15:30,,0.0,0.2,0.2
16:00,,0.2,0.0,0.0
16:30,,0.2,0.4,0.0
17:00,,0.0,0.2,0.0
17:30,,0.0,0.0,0.0
18:00,,0.2,0.4,0.0
18:30,,0.4,0.4,0.0
19:00,,0.0,0.0,0.0
19:30,,3.8,0.0,0.0
20:00,,1.2,1.6,
20:30,,0.0,2.4,
21:00,,0.2,0.0,
21:30,,0.2,0.2,
22:00,0.0,0.2,0.4,
22:30,0.2,0.2,0.0,
23:00,0.0,0.2,0.0,
23:30,0.0,0.0,0.2,
