Time (UTC),06/04/26,06/05/26,06/06/26,06/07/26
00:00,,0.0,2.787839285714286,0.0
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,0.0,0.0,0.0
02:00,,0.0,0.0207321428571428,0.0
02:30,,0.0,0.0,0.0
03:00,,0.0,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,30.026958333333333,0.9642797619047618,10.936559523809525
05:00,,40.94014267857143,31.8749225,45.83064880952381
05:30,,1.6699166666666667,0.8506309523809523,1.3030535714285716
06:00,,0.1133869047619047,0.0,0.2255535714285714
06:30,,0.0462738095238095,0.0,0.9066547619047618
07:00,,0.0,0.0,0.0
07:30,,0.5420892857142857,1.0381547619047615,0.0
08:00,,0.4343690476190476,0.3480773809523809,0.0
08:30,,0.0,0.0,0.0
09:00,,0.1749880952380952,0.0,0.0
09:30,,0.071345238095238,0.0,0.0
10:00,,0.0,0.0,0.0
10:30,,0.1451845238095238,0.3970059523809523,0.0
11:00,,0.0,0.0,0.0
11:30,,0.0,0.939720238095238,0.0
12:00,,0.0,0.0,0.0
12:30,,0.0,0.0,0.0
13:00,,0.0,0.1687142857142857,0.0
13:30,,0.1026904761904762,0.684154761904762,0.0
14:00,,0.0,0.0,0.1826904761904761
14:30,,0.0,0.0,0.0
15:00,,0.0,1.056422619047619,0.0
15:30,,0.0,0.0,0.0
16:00,,0.0,0.0497023809523809,0.0
16:30,,0.0,0.0849940476190476,0.0
17:00,,0.0,0.0,0.0
17:30,,0.0,0.0,0.0
18:00,,0.0,0.0,0.0
18:30,,0.0,0.0,0.0
19:00,,0.0,0.0,0.0
19:30,,4.3918928571428575,0.0,0.0
20:00,,0.3879047619047619,1.1565416666666666,
20:30,,0.0,0.2174583333333333,
21:00,,0.0,0.0,
21:30,,0.0,0.0,
22:00,0.0,0.0,0.0,
22:30,0.0,0.1385714285714285,0.0,
23:00,0.0,0.0,0.0,
23:30,0.0,0.0,0.8511845238095237,
