Time (UTC),06/04/26,06/05/26,06/06/26,06/07/26
00:00,,0.0,13.0,0.4
00:30,,0.0,0.2,0.0
01:00,,0.0,0.4,0.0
01:30,,0.2,0.0,0.0
02:00,,0.2,0.8,0.4
02:30,,0.2,0.2,0.0
03:00,,0.4,0.0,0.0
03:30,,0.2,0.0,0.2
04:00,,0.0,0.0,0.0
04:30,,4664.0,1797.4,2833.0
05:00,,6055.6,5629.2,6413.2
05:30,,2419.2,274.0,774.4
06:00,,559.6,3.4,7.2
06:30,,18.2,10.6,31.4
07:00,,16.8,0.0,0.0
07:30,,13.8,28.0,0.0
08:00,,13.2,8.0,0.0
08:30,,0.0,0.0,0.0
09:00,,38.2,0.0,0.0
09:30,,1.2,0.2,0.0
10:00,,0.0,0.0,0.0
10:30,,3.8,11.0,0.0
11:00,,0.0,0.0,0.4
11:30,,14.8,10.2,0.2
12:00,,5.0,10.8,3.2
12:30,,0.6,1.0,0.0
13:00,,0.0,2.0,0.0
13:30,,0.4,3.0,0.4
14:00,,0.0,0.2,1.2
14:30,,0.2,0.0,0.0
15:00,,0.2,5.8,0.2
15:30,,0.0,0.4,0.2
16:00,,0.2,0.8,0.0
16:30,,0.2,1.4,0.0
17:00,,0.2,0.2,0.0
17:30,,0.0,0.0,0.0
18:00,,0.4,0.4,0.0
18:30,,0.4,0.4,0.0
19:00,,0.0,0.2,0.0
19:30,,19.6,0.0,0.0
20:00,,2.2,5.4,
20:30,,0.0,3.6,
21:00,,0.2,0.0,
21:30,,0.2,0.4,
22:00,0.0,0.2,0.4,
22:30,0.2,1.2,0.0,
23:00,0.0,0.2,0.0,
23:30,0.0,0.0,3.8,
