Time (UTC),06/04/26,06/05/26,06/06/26,06/07/26
00:00,,0.0,3.0,0.2
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,0.2,0.0,0.0
02:00,,0.2,0.4,0.0
02:30,,0.2,0.0,0.0
03:00,,0.0,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,3506.0,1014.2,1980.0
05:00,,4889.8,4205.8,5055.2
05:30,,1813.8,195.2,477.4
06:00,,365.2,1.8,4.6
06:30,,10.4,7.8,24.2
07:00,,13.4,0.0,0.0
07:30,,8.2,23.0,0.0
08:00,,11.2,5.2,0.0
08:30,,0.0,0.0,0.0
09:00,,31.2,0.0,0.0
09:30,,0.0,0.2,0.0
10:00,,0.0,0.0,0.0
10:30,,2.4,9.4,0.0
11:00,,0.0,0.0,0.0
11:30,,2.4,4.4,0.0
12:00,,0.4,3.4,0.0
12:30,,0.0,0.0,0.0
13:00,,0.0,0.6,0.0
13:30,,0.2,0.6,0.0
14:00,,0.0,0.2,0.6
14:30,,0.0,0.0,0.0
15:00,,0.0,0.8,0.0
15:30,,0.0,0.0,0.2
16:00,,0.0,0.0,0.0
16:30,,0.2,0.2,0.0
17:00,,0.0,0.2,0.0
17:30,,0.0,0.0,0.0
18:00,,0.0,0.0,0.0
18:30,,0.2,0.4,0.0
19:00,,0.0,0.0,0.0
19:30,,3.2,0.0,0.0
20:00,,0.0,1.6,
20:30,,0.0,1.4,
21:00,,0.0,0.0,
21:30,,0.0,0.2,
22:00,0.0,0.2,0.0,
22:30,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,
