Time (UTC),06/04/26,06/05/26,06/06/26,06/07/26
00:00,,0.0,0.2030357142857142,0.0
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,0.0,0.0,0.0
02:00,,0.0,0.0,0.0
02:30,,0.0,0.0,0.0
03:00,,0.0095833333333333,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,87.86691071428572,65.3193869047619,56.95185119047619
05:00,,99.99170833333334,99.98275595238096,99.94222023809525
05:30,,97.63201785714286,18.33775,49.08455946428572
06:00,,44.360059523809525,0.3207380952380952,0.0
06:30,,1.7494166666666668,0.7490416666666667,1.1181607142857142
07:00,,1.8726130952380955,0.0,0.0
07:30,,0.0,0.0,0.0
08:00,,0.0,0.0,0.0
08:30,,0.0,0.0,0.0
09:00,,2.9384761904761905,0.0,0.0
09:30,,0.0,0.0,0.0
10:00,,0.0,0.0,0.0
10:30,,0.0,0.0,0.0
11:00,,0.0,0.0,0.0497738095238095
11:30,,3.0504642857142854,0.2912380952380953,0.0
12:00,,1.159333333333333,2.093696428571429,0.1675178571428571
12:30,,0.0,0.0,0.0
13:00,,0.0,0.2320297619047619,0.0
13:30,,0.0,0.1702559523809524,0.0
14:00,,0.0,0.0,0.0
14:30,,0.0,0.0,0.0
15:00,,0.0,0.0,0.0
15:30,,0.0,0.0,0.0
16:00,,0.0,0.0,0.0
16:30,,0.0,0.0,0.0
17:00,,0.0,0.0,0.0
17:30,,0.0,0.0,0.0
18:00,,0.0,0.0,0.0
18:30,,0.0,0.0,0.0
19:00,,0.0,0.0,0.0
19:30,,0.1506428571428571,0.0,0.0
20:00,,0.1691785714285714,0.0522738095238095,
20:30,,0.0,0.0336428571428571,
21:00,,0.0,0.0,
21:30,,0.0,0.0,
22:00,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,
