Time (UTC),06/04/26,06/05/26,06/06/26,06/07/26
00:00,,0.0,5.0,0.0
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,1.6666666666666667,0.0,0.0
02:00,,0.0,0.0,0.0
02:30,,0.0,0.0,0.0
03:00,,1.6666666666666667,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,500.0,376.6666666666667,320.0
05:00,,560.0,560.0,560.0
05:30,,558.3333333333333,131.66666666666666,326.6666666666667
06:00,,268.3333333333333,3.3333333333333335,3.3333333333333335
06:30,,15.0,6.666666666666667,16.666666666666664
07:00,,11.666666666666666,0.0,0.0
07:30,,5.0,8.333333333333332,0.0
08:00,,5.0,3.3333333333333335,0.0
08:30,,0.0,0.0,0.0
09:00,,18.333333333333332,0.0,0.0
09:30,,3.3333333333333335,0.0,0.0
10:00,,0.0,0.0,0.0
10:30,,3.3333333333333335,3.3333333333333335,0.0
11:00,,0.0,0.0,0.0
11:30,,5.0,3.3333333333333335,1.6666666666666667
12:00,,0.0,6.666666666666667,1.6666666666666667
12:30,,0.0,0.0,0.0
13:00,,0.0,0.0,0.0
13:30,,0.0,0.0,0.0
14:00,,0.0,0.0,1.6666666666666667
14:30,,0.0,0.0,0.0
15:00,,1.6666666666666667,0.0,0.0
15:30,,0.0,0.0,0.0
16:00,,0.0,0.0,0.0
16:30,,0.0,0.0,0.0
17:00,,0.0,0.0,0.0
17:30,,0.0,0.0,0.0
18:00,,0.0,0.0,0.0
18:30,,0.0,1.6666666666666667,0.0
19:00,,0.0,0.0,0.0
19:30,,1.6666666666666667,0.0,0.0
20:00,,0.0,5.0,
20:30,,0.0,6.666666666666667,
21:00,,0.0,0.0,
21:30,,0.0,0.0,
22:00,0.0,0.0,0.0,
22:30,0.0,1.6666666666666667,0.0,
23:00,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,
